,PP1405.DCE,PP1406.DCE,PP1407.DCE,PP1408.DCE,PP1409.DCE,PP1410.DCE,PP1411.DCE,PP1412.DCE,PP1501.DCE,PP1502.DCE,PP1503.DCE,PP1504.DCE,PP1505.DCE,PP1506.DCE,PP1507.DCE,PP1508.DCE,PP1509.DCE,PP1510.DCE,PP1511.DCE,PP1512.DCE,PP1601.DCE,PP1602.DCE,PP1603.DCE,PP1604.DCE,PP1605.DCE,PP1606.DCE,PP1607.DCE,PP1608.DCE,PP1609.DCE,PP1610.DCE,PP1611.DCE,PP1612.DCE,PP1701.DCE,PP1702.DCE,PP1703.DCE,PP1704.DCE,PP1705.DCE,PP1706.DCE,PP1707.DCE,PP1708.DCE,PP1709.DCE,PP1710.DCE,PP1711.DCE,PP1712.DCE,PP1801.DCE,PP1802.DCE,PP1803.DCE,PP1804.DCE,PP1805.DCE,PP1806.DCE,PP1807.DCE,PP1808.DCE,PP1809.DCE,PP1810.DCE,PP1811.DCE,PP1812.DCE
2017-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7978.0,,,,7988.0,,,,7964.0,,,,,,,,,,,
2017-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8040.0,,,8294.0,8100.0,,,,8098.0,,,,,,,,,,,
2017-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8268.0,,,,8310.0,,8238.0,,8289.0,,,,,,,,,,,
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8201.0,8363.0,,,8262.0,,,,8239.0,,,,,,,,,,,
2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7936.0,8238.0,,,8159.0,,,,8082.0,,,,,,,,,,,
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8280.0,8414.0,,8320.0,8290.0,8226.0,,,8253.0,,,,,,,,,,,
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8222.0,,,8341.0,8222.0,,,,8236.0,,,,,,,,,,,
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8300.0,,,,8222.0,7984.0,,,8293.0,,,,,,,,,,,
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8130.0,8129.0,8127.0,7980.0,8053.0,8120.0,,,8088.0,,,,,,,,,,,
2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8100.0,,8011.0,8176.0,8000.0,,,,7979.0,,,,,,,,,,,
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7992.0,8200.0,,,7885.0,,,,7890.0,,,,,,,,,,,
2017-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8012.0,7820.0,,7783.0,7955.0,,,7636.0,7895.0,,,,,,,,,,,
2017-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7958.0,8087.0,,,7789.0,,,7712.0,7678.0,,,,,,,,,,,
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,,,,7670.0,,,,7580.0,,,,,,,,,,,
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7770.0,7757.0,,7840.0,7660.0,7560.0,,,7564.0,,7689.0,,,,,,,,,
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7720.0,,,,7619.0,7515.0,,,7562.0,,,,,,,,,,,
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7718.0,7708.0,,,7747.0,,,,7658.0,,,,,,,,,,,
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7660.0,7708.0,7532.0,7512.0,7630.0,7438.0,7486.0,,7600.0,,,,,,,,,,,
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7630.0,,,,7537.0,,,,7540.0,,,,,,,,,,,
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7659.0,,,,7560.0,7657.0,,,7544.0,,,,,,,,,,,
2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7656.0,,,,7692.0,,,7672.0,7668.0,7872.0,,,,,,,,,,
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7728.0,,,,7805.0,,,,7811.0,,,,,,,,,,,
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7800.0,7848.0,,,7862.0,,,,7875.0,7792.0,,,,,,,,,,
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7772.0,,,,7828.0,,,,7851.0,,,,,,,,,,,
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7511.0,,,,7611.0,7473.0,,,7700.0,,,,,,,,,,,
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7460.0,,,,7548.0,7412.0,,,7540.0,,,,,,,,,,,
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7538.0,,,,7648.0,7487.0,,,7611.0,,,,,,,,,,,
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7494.0,,,7643.0,7602.0,,,,7601.0,,,,,,,,,,,
2017-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7487.0,,,7247.0,7580.0,,,,7601.0,,,,,,,,,,,
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7400.0,,,,7460.0,7445.0,,,7460.0,,,,,,,,,,,
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7452.0,7634.0,7622.0,7566.0,7480.0,7470.0,,,7530.0,,,,,,,,,,,
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500.0,7850.0,7622.0,7566.0,7577.0,7500.0,,,7566.0,,,,,,,,,,,
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7887.0,,7774.0,7713.0,7704.0,,,7778.0,,,,7649.0,,,,,,,
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7944.0,,,7792.0,,,,7812.0,,,,7828.0,,,,,,,
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7548.0,,7868.0,7730.0,7842.0,,,7798.0,,,,7763.0,,,,,,,
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7910.0,7798.0,8050.0,7930.0,8186.0,,,7950.0,,,,7970.0,,,,,,,
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8330.0,8270.0,8200.0,8138.0,,,,8150.0,8188.0,,,8198.0,,,,,,,
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8441.0,,8086.0,8100.0,,,,8129.0,8188.0,,8215.0,8179.0,,,,,,,
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8145.0,,8102.0,8200.0,,,8123.0,,,,8189.0,,,,,,,
2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8578.0,,,8015.0,8229.0,8141.0,8157.0,8033.0,8195.0,,8205.0,8115.0,,,,,,,
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8888.0,8200.0,8200.0,7970.0,,7955.0,,8000.0,,,,8076.0,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500.0,,,8156.0,7978.0,,,8068.0,,,,8099.0,,,,,,,
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7800.0,7782.0,,7860.0,,,,7892.0,8055.0,,,7909.0,,,,,,,
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500.0,7472.0,,7807.0,,,,7928.0,7706.0,,,7900.0,,,,,,,
2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950.0,7444.0,7667.0,7700.0,7646.0,,,7728.0,,,,7772.0,,,,,,,
2017-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7650.0,7703.0,7818.0,,,7701.0,,,,7766.0,,,,,,,
2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7650.0,,,,7729.0,,,,7759.0,,,,,,,
2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7452.0,,7625.0,,,,7690.0,,,,7671.0,,,,,,,
2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7749.0,,,,7750.0,,,,7790.0,,,,,,,
2017-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8427.0,,,7760.0,8049.0,,,7757.0,7998.0,,,7842.0,,,,,,,
2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8142.0,7920.0,7965.0,,,7920.0,,,,7938.0,,,,,,,
2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7702.0,7696.0,,,7711.0,,,,7753.0,,,,,,,
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7722.0,7652.0,7672.0,7695.0,,,7688.0,,,,7738.0,,,,,,,
2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7640.0,,,,7679.0,,,,7732.0,,,,,,,
2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7777.0,,7670.0,,,7777.0,7725.0,,,,7780.0,,,,,,,
2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486.0,,7700.0,7622.0,,7809.0,7745.0,,,,7808.0,,,,,,,
2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7601.0,7589.0,,,7692.0,,,,7700.0,,,,,,,
2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7650.0,,,,7680.0,,,,7725.0,,,,,,,
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7580.0,,,,7623.0,,,,7669.0,,,,,,,
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7642.0,,,,7674.0,,,,7716.0,,,,,,,
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7732.0,7908.0,,,7739.0,,,,7831.0,,,,,,,
2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7838.0,,,,7850.0,,,,7895.0,,,,,,,
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7916.0,,7777.0,7894.0,,,7791.0,,,,7849.0,,,,,,,
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7600.0,,7884.0,8020.0,,8000.0,7900.0,,,,7925.0,,,,,,,
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7948.0,7970.0,,,,8001.0,8015.0,,,8020.0,,,,,,,
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7180.0,7822.0,7963.0,7996.0,,,8010.0,,,,8044.0,,,,,,,
2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7850.0,,,,7891.0,,,8111.0,7944.0,,,,,,,
2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8098.0,7826.0,,,,7878.0,8050.0,,,7900.0,,,,,,,
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7990.0,7976.0,,,8038.0,8200.0,,8199.0,8069.0,,,,,,,
2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8100.0,,,,8170.0,,,,8208.0,,,,,,,
2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8077.0,7978.0,,8111.0,8130.0,,,,8169.0,,,,,,,
2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8115.0,,,,8233.0,,,8100.0,8208.0,,,,,,,
2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8055.0,8165.0,,,8100.0,,,,8129.0,,,,,,,
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7600.0,,8050.0,8105.0,,,8078.0,,,,8119.0,,,,,,,
2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8257.0,8145.0,8051.0,,,8140.0,,8289.0,,8196.0,,,,,,,
2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8131.0,8189.0,,,8167.0,,,8185.0,8190.0,,,,,,,
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8250.0,8230.0,,,8228.0,8186.0,,,8252.0,8190.0,,,,,,,
2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8250.0,8275.0,8333.0,8342.0,8354.0,8313.0,8500.0,8606.0,8535.0,8265.0,,8584.0,,,,,
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8350.0,8380.0,,8569.0,,8492.0,8593.0,,,8540.0,,,,,,,
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8599.0,8400.0,,8460.0,,8537.0,,,,8561.0,,,,,,,
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8800.0,8500.0,,8547.0,,8611.0,,,,8648.0,,,,,,,
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8590.0,8640.0,,8791.0,8720.0,,,,8725.0,,,,,,,
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8440.0,,,,8580.0,,,,8575.0,,,,,,,
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8349.0,,,,8510.0,8292.0,,,8541.0,,,,,,,
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8662.0,8205.0,8200.0,8310.0,,8397.0,,,,8365.0,,,,,,,
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8238.0,8304.0,,8450.0,8454.0,,,,8480.0,,,,,,,
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8339.0,8312.0,,,8480.0,8706.0,,,8577.0,,,,,,,
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8350.0,8380.0,8376.0,,,8598.0,,,,8655.0,,,,,,,
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7855.0,8301.0,8440.0,,,8500.0,8557.0,,,8564.0,,,,,,,
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8326.0,8488.0,,,,8696.0,8680.0,,,8740.0,,,,,,,
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8600.0,8321.0,,,8527.0,8560.0,,,8650.0,8652.0,8455.0,,,,,,
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8475.0,8506.0,8464.0,,8800.0,,8794.0,,8825.0,,,,,,,
2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8520.0,,,,8780.0,,,,8867.0,,,,,,,
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8501.0,8561.0,8450.0,,,8756.0,,,,8866.0,,,,,,,
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8455.0,,,,8726.0,,,,8837.0,,,,,,,
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8415.0,,,8468.0,8606.0,8533.0,,,8733.0,,,,,,,
2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8350.0,,,,8540.0,,,,8633.0,,,,,,,
2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8450.0,,,,8636.0,,,,8732.0,,,,,,,
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8570.0,,,,8788.0,,,,8880.0,,,,,,,
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631.0,,,,8900.0,,,,8929.0,,,,,,,
2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8727.0,,,,8942.0,,,,9049.0,,,,,,,
2017-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8864.0,,,,9084.0,,,,9120.0,,,,,,,
2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8893.0,9182.0,,,9130.0,,,,9190.0,,,,,,,
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8900.0,9347.0,,,9115.0,,,,9208.0,9309.0,,,,,,
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8860.0,,9010.0,,9100.0,9322.0,,,9100.0,,,,,,,
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8771.0,9086.0,,,9135.0,,,,9196.0,,,,,,,
2017-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9009.0,,,9132.0,9259.0,,,,9320.0,,,,,,,
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8986.0,,,9176.0,9230.0,,,,9299.0,,,,,,,
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9123.0,,,,9400.0,,,,9415.0,,,,,,,
2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9201.0,,,,9788.0,,,,9650.0,,,,,,,
2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9360.0,9511.0,9483.0,,9595.0,,,,9625.0,,,9591.0,,,,
2017-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9250.0,,,,9500.0,,,,9588.0,,,,,,,
2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9185.0,,9326.0,,9458.0,,,,9467.0,,,,,,,
2017-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9050.0,,,9291.0,9330.0,,,,9336.0,,,,,,,
2017-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8900.0,9036.0,,,9100.0,,,,9200.0,,,,,,,
2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8950.0,,,9268.0,9288.0,,,,9300.0,,,9478.0,,,,
2017-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9117.0,,,,9407.0,,,,9399.0,,,,,,,
2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9031.0,,,,9101.0,9018.0,,,9142.0,,,,,,,
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8857.0,,8955.0,8905.0,,,,8964.0,,,,8953.0,,,
2017-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8856.0,8880.0,8914.0,,,8900.0,,,,8930.0,,,
2017-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8935.0,8875.0,,,8970.0,,,,8947.0,,,
2017-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8804.0,8875.0,,,8860.0,,,,8827.0,,,
2017-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8590.0,,8830.0,,8723.0,,8809.0,,,,8802.0,,,
2017-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8727.0,,,8610.0,,8772.0,8795.0,8595.0,,,,8550.0,,,
2017-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8703.0,,,8660.0,,,,8650.0,,,,8600.0,,,
2017-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8800.0,,,8810.0,,,,8732.0,,,,8720.0,,,
2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8866.0,,,,8755.0,,,,8747.0,,,
2017-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8750.0,,8540.0,8795.0,,,,8760.0,,,8937.0,8790.0,,,
2017-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8632.0,8726.0,,,,8636.0,,,8799.0,8669.0,,,
2017-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8876.0,8894.0,,,,8782.0,,,,8850.0,,,
2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8726.0,,8770.0,,8688.0,,,8730.0,8741.0,,,
2017-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8770.0,,,,8664.0,,,,8620.0,,,
2017-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8680.0,8692.0,8660.0,,8595.0,8621.0,,,8602.0,,,
2017-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8728.0,,8820.0,,8594.0,8732.0,,,8652.0,,,
2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.0,,,,8888.0,,,8986.0,8955.0,,,
2017-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8751.0,,9002.0,,,8923.0,8980.0,8969.0,,,9000.0,,,
2017-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8751.0,8979.0,9119.0,,,9109.0,9042.0,,,,9009.0,,,
2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8990.0,,,,8986.0,,,8890.0,8950.0,,,
2017-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8878.0,8890.0,9303.0,,,8858.0,,,8837.0,8866.0,,,
2017-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8752.0,,9080.0,9050.0,9094.0,,9055.0,,,,9118.0,,,
2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9098.0,,,9214.0,9126.0,,,,9155.0,,,
2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9097.0,,,,9105.0,,,,9133.0,,,
2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8950.0,9000.0,9058.0,9196.0,,9085.0,,,,9118.0,,,
2017-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8680.0,8888.0,8806.0,,,8980.0,,,,8979.0,,,
2017-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8385.0,,8790.0,,,,8822.0,,,,8865.0,,,
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8620.0,8780.0,,,,8838.0,,,,8739.0,,,
2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606.0,8660.0,,8781.0,,8771.0,,,,8765.0,,,
2017-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8790.0,,8933.0,,8860.0,,,,8899.0,,,
2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8919.0,8838.0,,,9008.0,8930.0,,,9025.0,8950.0,,,
2017-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8900.0,9050.0,,9092.0,,9100.0,,,,9060.0,9000.0,,
2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9049.0,9133.0,,,,9200.0,,,,9210.0,,,
2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.0,9108.0,,,9212.0,9210.0,,,,9185.0,,,
2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8989.0,9236.0,,,,9300.0,,,,9260.0,9330.0,,
2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9230.0,,,,9280.0,,,9200.0,9294.0,9562.0,,
2017-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9061.0,,,,9140.0,,,9364.0,9179.0,,,
2017-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9039.0,9200.0,,,,9251.0,,,,9221.0,,,
2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8900.0,,,,9050.0,,,,9048.0,,,
2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8922.0,,,,9006.0,,,,9014.0,,,
2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8864.0,,,,8914.0,,,,8901.0,,,
2017-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9039.0,9086.0,,,,9066.0,,,,9110.0,,,
2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9181.0,,,,9238.0,,,,9217.0,,,
2017-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9240.0,,,9269.0,9351.0,,,,9260.0,,,
2017-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9233.0,9093.0,9325.0,,9295.0,,,,9260.0,,,
2017-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9163.0,,,,9226.0,,,,9180.0,,,
2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9227.0,,,,9263.0,,,,9264.0,,,
