,NI1507.SHF,NI1508.SHF,NI1509.SHF,NI1510.SHF,NI1511.SHF,NI1512.SHF,NI1601.SHF,NI1602.SHF,NI1603.SHF,NI1604.SHF,NI1605.SHF,NI1606.SHF,NI1607.SHF,NI1608.SHF,NI1609.SHF,NI1610.SHF,NI1611.SHF,NI1612.SHF,NI1701.SHF,NI1702.SHF,NI1703.SHF,NI1704.SHF,NI1705.SHF,NI1706.SHF,NI1707.SHF,NI1708.SHF,NI1709.SHF,NI1710.SHF,NI1711.SHF,NI1712.SHF,NI1801.SHF,NI1802.SHF,NI1803.SHF,NI1804.SHF,NI1805.SHF,NI1806.SHF,NI1807.SHF,NI1808.SHF,NI1809.SHF,NI1810.SHF,NI1811.SHF,NI1812.SHF,NI1901.SHF,NI1902.SHF,NI1903.SHF
2016-06-22,,,,,,,,,,,,,71450.0,71560.0,72450.0,72600.0,71940.0,72790.0,73650.0,73700.0,,,74630.0,75260.0,,,,,,,,,,,,,,,,,,,,,
2016-06-23,,,,,,,,,,,,,72000.0,72270.0,72750.0,72850.0,72680.0,74030.0,74070.0,,74160.0,,75090.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-24,,,,,,,,,,,,,71500.0,71880.0,72180.0,72710.0,71150.0,73050.0,73500.0,73700.0,72490.0,74180.0,74470.0,73440.0,,,,,,,,,,,,,,,,,,,,,
2016-06-27,,,,,,,,,,,,,69840.0,70310.0,70610.0,71030.0,71320.0,71810.0,71840.0,72360.0,72670.0,72990.0,73050.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-28,,,,,,,,,,,,,70720.0,71380.0,71580.0,71930.0,72370.0,72590.0,72880.0,73080.0,73350.0,73530.0,73870.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-29,,,,,,,,,,,,,71850.0,72190.0,72730.0,73930.0,,73800.0,74020.0,75000.0,,75970.0,75400.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,72860.0,73430.0,73600.0,74730.0,75640.0,74910.0,75000.0,75660.0,,76980.0,76250.0,77010.0,,,,,,,,,,,,,,,,,,,,,
2016-07-01,,,,,,,,,,,,,72930.0,73530.0,74730.0,74480.0,75410.0,75850.0,76260.0,75660.0,75620.0,,77250.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-04,,,,,,,,,,,,,77290.0,75200.0,75700.0,79200.0,77000.0,78680.0,77100.0,80000.0,80940.0,,78410.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-05,,,,,,,,,,,,,81050.0,82520.0,80950.0,83660.0,81990.0,81820.0,82020.0,81490.0,83820.0,,84380.0,85010.0,,,,,,,,,,,,,,,,,,,,,
2016-07-06,,,,,,,,,,,,,,80010.0,80660.0,77320.0,81320.0,82790.0,82100.0,79160.0,82510.0,80190.0,83690.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-07,,,,,,,,,,,,,79000.0,76530.0,77410.0,78500.0,78490.0,78550.0,78540.0,79090.0,80240.0,79870.0,80080.0,80590.0,,,,,,,,,,,,,,,,,,,,,
2016-07-08,,,,,,,,,,,,,,76810.0,77480.0,78350.0,79170.0,79090.0,79110.0,79720.0,80230.0,,80300.0,79500.0,,,,,,,,,,,,,,,,,,,,,
2016-07-11,,,,,,,,,,,,,76800.0,77030.0,77510.0,77940.0,78240.0,79360.0,79690.0,79210.0,79540.0,,80600.0,80500.0,,,,,,,,,,,,,,,,,,,,,
2016-07-12,,,,,,,,,,,,,,79190.0,79450.0,80760.0,80780.0,81070.0,80880.0,81550.0,,,82340.0,82560.0,,,,,,,,,,,,,,,,,,,,,
2016-07-13,,,,,,,,,,,,,81390.0,80880.0,81400.0,82050.0,82000.0,82480.0,82980.0,83410.0,84000.0,,84100.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-14,,,,,,,,,,,,,79300.0,80880.0,80800.0,81230.0,82230.0,80980.0,82450.0,83200.0,82700.0,83560.0,83000.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-15,,,,,,,,,,,,,,80900.0,81590.0,82160.0,,82010.0,83090.0,,,,84400.0,84010.0,,,,,,,,,,,,,,,,,,,,,
2016-07-18,,,,,,,,,,,,,,81300.0,81610.0,82140.0,,83040.0,83320.0,83030.0,,,84690.0,84630.0,,,,,,,,,,,,,,,,,,,,,
2016-07-19,,,,,,,,,,,,,,80610.0,81000.0,82000.0,82210.0,81760.0,82510.0,84000.0,84660.0,,83960.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-20,,,,,,,,,,,,,,81160.0,81750.0,,82010.0,83020.0,83400.0,83900.0,83660.0,,84730.0,84960.0,,,,,,,,,,,,,,,,,,,,,
2016-07-21,,,,,,,,,,,,,,81260.0,81080.0,81870.0,81760.0,82220.0,82500.0,82850.0,,,83930.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-22,,,,,,,,,,,,,,82310.0,82880.0,83900.0,83830.0,84800.0,84470.0,85180.0,,,85830.0,85990.0,,,,,,,,,,,,,,,,,,,,,
2016-07-25,,,,,,,,,,,,,,79500.0,81600.0,82660.0,82380.0,82260.0,83000.0,81940.0,,,84310.0,83810.0,,,,,,,,,,,,,,,,,,,,,
2016-07-26,,,,,,,,,,,,,,79900.0,80700.0,80530.0,80750.0,80220.0,82200.0,82450.0,82100.0,,83500.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-27,,,,,,,,,,,,,,80150.0,79310.0,79950.0,81030.0,80320.0,80790.0,81540.0,82340.0,82490.0,82250.0,83860.0,,,,,,,,,,,,,,,,,,,,,
2016-07-28,,,,,,,,,,,,,,79450.0,79920.0,80020.0,,81340.0,81490.0,81820.0,82770.0,,82700.0,83730.0,,,,,,,,,,,,,,,,,,,,,
2016-07-29,,,,,,,,,,,,,,80500.0,81500.0,81840.0,81420.0,81810.0,83100.0,82330.0,83010.0,82900.0,84580.0,83730.0,,,,,,,,,,,,,,,,,,,,,
2016-08-01,,,,,,,,,,,,,,80280.0,80680.0,80760.0,,81590.0,82100.0,,83950.0,,83300.0,85600.0,83450.0,,,,,,,,,,,,,,,,,,,,
2016-08-02,,,,,,,,,,,,,,81500.0,82200.0,82500.0,83220.0,83600.0,83760.0,83930.0,84750.0,85150.0,85130.0,,85190.0,,,,,,,,,,,,,,,,,,,,
2016-08-03,,,,,,,,,,,,,,83000.0,83380.0,83770.0,84420.0,84700.0,85290.0,85540.0,85610.0,,86560.0,85760.0,,,,,,,,,,,,,,,,,,,,,
2016-08-04,,,,,,,,,,,,,,82300.0,82300.0,82560.0,82970.0,82600.0,84010.0,84080.0,83000.0,,85460.0,84500.0,,,,,,,,,,,,,,,,,,,,,
2016-08-05,,,,,,,,,,,,,,,80150.0,81200.0,82330.0,81640.0,81600.0,82380.0,,,83150.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-08,,,,,,,,,,,,,,82280.0,81040.0,81380.0,,83220.0,82700.0,,,,84010.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-09,,,,,,,,,,,,,,81800.0,82700.0,83380.0,,83530.0,84400.0,84040.0,,,85580.0,86190.0,,,,,,,,,,,,,,,,,,,,,
2016-08-10,,,,,,,,,,,,,,81710.0,81850.0,82430.0,,,83450.0,83880.0,,,84720.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-11,,,,,,,,,,,,,,,82710.0,83200.0,82890.0,84000.0,84500.0,84990.0,,,85990.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-12,,,,,,,,,,,,,,81000.0,81760.0,82030.0,82590.0,82900.0,83300.0,83690.0,,,84570.0,85250.0,,,,,,,,,,,,,,,,,,,,,
2016-08-15,,,,,,,,,,,,,,79050.0,80750.0,81000.0,81710.0,80670.0,82080.0,83490.0,82830.0,,83990.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-16,,,,,,,,,,,,,,,79620.0,80200.0,81340.0,81350.0,81310.0,81860.0,,,82420.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-17,,,,,,,,,,,,,,,79710.0,80130.0,80360.0,80450.0,81380.0,80630.0,,,82770.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-18,,,,,,,,,,,,,,,79580.0,79710.0,80230.0,,81050.0,82070.0,81880.0,,82460.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-19,,,,,,,,,,,,,,,79920.0,79950.0,80710.0,80990.0,81530.0,,82060.0,,83020.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-22,,,,,,,,,,,,,,,79560.0,80110.0,,80870.0,81400.0,80190.0,,,82720.0,,83360.0,,,,,,,,,,,,,,,,,,,,
2016-08-23,,,,,,,,,,,,,,,79000.0,79550.0,80430.0,,80520.0,80940.0,81940.0,,82030.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-24,,,,,,,,,,,,,,,78720.0,80090.0,,80790.0,81270.0,81330.0,,,82650.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-25,,,,,,,,,,,,,,,79380.0,79860.0,77400.0,80170.0,81120.0,78330.0,,,82450.0,,,81060.0,,,,,,,,,,,,,,,,,,,
2016-08-26,,,,,,,,,,,,,,,76660.0,77680.0,,77920.0,77900.0,,,,79150.0,80250.0,,80650.0,,,,,,,,,,,,,,,,,,,
2016-08-29,,,,,,,,,,,,,,,76950.0,77030.0,,78080.0,78310.0,78590.0,,,79600.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-30,,,,,,,,,,,,,,,77010.0,77390.0,78310.0,78000.0,78610.0,79120.0,,,79850.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,,,,76570.0,77060.0,77560.0,78150.0,77980.0,78540.0,,,79210.0,80160.0,,,,,,,,,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,,,76620.0,77260.0,78090.0,77930.0,78000.0,78560.0,,,79340.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-02,,,,,,,,,,,,,,,77170.0,78610.0,79010.0,78180.0,78530.0,80400.0,,,79890.0,81140.0,,80500.0,,,,,,,,,,,,,,,,,,,
2016-09-05,,,,,,,,,,,,,,,78540.0,79300.0,79820.0,79760.0,80020.0,,,80820.0,80600.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-06,,,,,,,,,,,,,,,78870.0,78890.0,79520.0,79820.0,80370.0,,,,81570.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-07,,,,,,,,,,,,,,,79310.0,79380.0,80910.0,80610.0,80910.0,,,,82280.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-08,,,,,,,,,,,,,,,79770.0,80100.0,80470.0,80860.0,81150.0,80620.0,,82110.0,82250.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-09,,,,,,,,,,,,,,,79850.0,79940.0,80190.0,80870.0,81400.0,,,,82560.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-12,,,,,,,,,,,,,,,79900.0,80120.0,80300.0,79120.0,81400.0,,,,82740.0,,,81000.0,,,,,,,,,,,,,,,,,,,
2016-09-13,,,,,,,,,,,,,,,78150.0,78400.0,,78450.0,78820.0,79000.0,,,80330.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-14,,,,,,,,,,,,,,,77200.0,78000.0,77590.0,77870.0,79190.0,79490.0,79140.0,,80470.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-19,,,,,,,,,,,,,,,76810.0,77640.0,78100.0,78500.0,77990.0,,79680.0,,79270.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-20,,,,,,,,,,,,,,,,78290.0,78730.0,79070.0,79100.0,79980.0,,,80280.0,,,,82600.0,,,,,,,,,,,,,,,,,,
2016-09-21,,,,,,,,,,,,,,,,79260.0,79590.0,,80690.0,76900.0,,,81990.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-22,,,,,,,,,,,,,,,,79840.0,79930.0,80930.0,80850.0,81100.0,81980.0,82090.0,82300.0,84020.0,83620.0,,83120.0,,,,,,,,,,,,,,,,,,
2016-09-23,,,,,,,,,,,,,,,,81140.0,81280.0,81250.0,82260.0,82600.0,,82570.0,83610.0,84130.0,,,84950.0,,,,,,,,,,,,,,,,,,
2016-09-26,,,,,,,,,,,,,,,,81540.0,81470.0,81950.0,82660.0,82810.0,,,83880.0,84000.0,,,84970.0,,,,,,,,,,,,,,,,,,
2016-09-27,,,,,,,,,,,,,,,,79800.0,80940.0,81340.0,81550.0,81830.0,,,82780.0,,,,84320.0,,,,,,,,,,,,,,,,,,
2016-09-28,,,,,,,,,,,,,,,,82010.0,81200.0,82120.0,82880.0,82630.0,,,84100.0,,,,84520.0,,,,,,,,,,,,,,,,,,
2016-09-29,,,,,,,,,,,,,,,,80490.0,81230.0,81710.0,81920.0,83730.0,,,83260.0,,,82440.0,84680.0,,,,,,,,,,,,,,,,,,
2016-09-30,,,,,,,,,,,,,,,,79040.0,80260.0,81170.0,81800.0,,,,83770.0,,,,84570.0,,,,,,,,,,,,,,,,,,
2016-10-10,,,,,,,,,,,,,,,,79600.0,,81090.0,80720.0,,,,82020.0,,,,83740.0,,,,,,,,,,,,,,,,,,
2016-10-11,,,,,,,,,,,,,,,,82500.0,81860.0,81050.0,81470.0,82790.0,82300.0,83350.0,82790.0,,,84910.0,84550.0,,,,,,,,,,,,,,,,,,
2016-10-12,,,,,,,,,,,,,,,,,81450.0,81950.0,82490.0,82880.0,,,83800.0,,,,85260.0,,,,,,,,,,,,,,,,,,
2016-10-13,,,,,,,,,,,,,,,,81000.0,81160.0,82280.0,82760.0,82810.0,,,84320.0,,,84830.0,85410.0,,,,,,,,,,,,,,,,,,
2016-10-14,,,,,,,,,,,,,,,,81600.0,,81420.0,81090.0,81580.0,82390.0,,82660.0,,82740.0,,83940.0,,,,,,,,,,,,,,,,,,
2016-10-17,,,,,,,,,,,,,,,,,81140.0,81540.0,81700.0,82580.0,83980.0,,83040.0,,,,84340.0,,,,,,,,,,,,,,,,,,
2016-10-18,,,,,,,,,,,,,,,,,,80890.0,81950.0,82300.0,82700.0,82750.0,83540.0,,83240.0,83890.0,84760.0,84380.0,,,,,,,,,,,,,,,,,
2016-10-19,,,,,,,,,,,,,,,,,80000.0,81650.0,81700.0,82320.0,82660.0,,83160.0,,,82960.0,84710.0,,,,,,,,,,,,,,,,,,
2016-10-20,,,,,,,,,,,,,,,,,79930.0,80050.0,80650.0,81000.0,82660.0,,82350.0,81810.0,82780.0,83120.0,83440.0,84320.0,,,,,,,,,,,,,,,,,
2016-10-21,,,,,,,,,,,,,,,,,79500.0,79470.0,80400.0,80050.0,81210.0,,81920.0,,,,83180.0,,,,,,,,,,,,,,,,,,
2016-10-24,,,,,,,,,,,,,,,,,78960.0,79550.0,79280.0,79640.0,,81490.0,80840.0,,,83200.0,82160.0,,,,,,,,,,,,,,,,,,
2016-10-25,,,,,,,,,,,,,,,,,81480.0,80750.0,80200.0,81430.0,83270.0,,81800.0,,,,83220.0,85600.0,,,,,,,,,,,,,,,,,
2016-10-26,,,,,,,,,,,,,,,,,81600.0,81580.0,81700.0,81900.0,82040.0,81630.0,83000.0,83180.0,82960.0,83680.0,84430.0,,,,,,,,,,,,,,,,,,
2016-10-27,,,,,,,,,,,,,,,,,80930.0,82220.0,80950.0,81990.0,81750.0,82360.0,82350.0,,,,83800.0,,,,,,,,,,,,,,,,,,
2016-10-28,,,,,,,,,,,,,,,,,80980.0,81960.0,81600.0,82490.0,83480.0,83180.0,82960.0,,84460.0,,84080.0,,,,,,,,,,,,,,,,,,
2016-10-31,,,,,,,,,,,,,,,,,80170.0,82010.0,82650.0,82640.0,83350.0,,83920.0,,84760.0,,85180.0,86150.0,,,,,,,,,,,,,,,,,
2016-11-01,,,,,,,,,,,,,,,,,,83610.0,83910.0,83760.0,,85000.0,85250.0,85040.0,85580.0,85830.0,86660.0,87340.0,,,,,,,,,,,,,,,,,
2016-11-02,,,,,,,,,,,,,,,,,,81770.0,83410.0,84210.0,85200.0,,84830.0,85330.0,,,86340.0,,,,,,,,,,,,,,,,,,
2016-11-03,,,,,,,,,,,,,,,,,,82240.0,82700.0,82910.0,83780.0,,84000.0,85260.0,,,85280.0,86440.0,,,,,,,,,,,,,,,,,
2016-11-04,,,,,,,,,,,,,,,,,,83160.0,83500.0,83800.0,84530.0,,84900.0,85260.0,,,86370.0,,,,,,,,,,,,,,,,,,
2016-11-07,,,,,,,,,,,,,,,,,86600.0,83790.0,82980.0,83180.0,88300.0,85310.0,84420.0,85360.0,89820.0,90000.0,85620.0,88000.0,,,,,,,,,,,,,,,,,
2016-11-08,,,,,,,,,,,,,,,,,,87360.0,87930.0,88210.0,89720.0,88540.0,89490.0,89500.0,88970.0,90320.0,91090.0,90970.0,,,,,,,,,,,,,,,,,
2016-11-09,,,,,,,,,,,,,,,,,90000.0,89210.0,89450.0,89800.0,90900.0,90710.0,90980.0,91070.0,,,92510.0,,,,,,,,,,,,,,,,,,
2016-11-10,,,,,,,,,,,,,,,,,94070.0,92010.0,92000.0,91960.0,94490.0,96550.0,93080.0,94610.0,,93900.0,94650.0,97000.0,,,,,,,,,,,,,,,,,
2016-11-11,,,,,,,,,,,,,,,,,95600.0,94310.0,95800.0,93590.0,95120.0,96920.0,96990.0,96860.0,,95770.0,98420.0,98040.0,,,,,,,,,,,,,,,,,
2016-11-14,,,,,,,,,,,,,,,,,91000.0,97110.0,96100.0,95890.0,100100.0,91310.0,97510.0,97190.0,98250.0,92500.0,98990.0,99150.0,,,,,,,,,,,,,,,,,
2016-11-15,,,,,,,,,,,,,,,,,90500.0,90890.0,91340.0,91800.0,92020.0,92780.0,93100.0,93630.0,93510.0,96020.0,94850.0,93000.0,,,,,,,,,,,,,,,,,
2016-11-16,,,,,,,,,,,,,,,,,,,90890.0,91340.0,91950.0,93230.0,92440.0,94130.0,93290.0,,93600.0,,,,,,,,,,,,,,,,,,
2016-11-17,,,,,,,,,,,,,,,,,,91560.0,91830.0,93000.0,92810.0,93240.0,93500.0,93550.0,,94250.0,94510.0,94670.0,,,,,,,,,,,,,,,,,
2016-11-18,,,,,,,,,,,,,,,,,,91450.0,91490.0,90960.0,91390.0,93260.0,93050.0,93580.0,,92130.0,94990.0,94830.0,94480.0,,,,,,,,,,,,,,,,
2016-11-21,,,,,,,,,,,,,,,,,,90430.0,90720.0,86000.0,91120.0,,92320.0,90600.0,92180.0,91770.0,93820.0,94120.0,93000.0,,,,,,,,,,,,,,,,
2016-11-22,,,,,,,,,,,,,,,,,,91090.0,91600.0,92310.0,92480.0,92580.0,93100.0,93150.0,,95480.0,94650.0,96280.0,,,,,,,,,,,,,,,,,
2016-11-23,,,,,,,,,,,,,,,,,,92700.0,93110.0,93080.0,94050.0,94270.0,94300.0,94980.0,,94670.0,95810.0,,,,,,,,,,,,,,,,,,
2016-11-24,,,,,,,,,,,,,,,,,,92210.0,92780.0,94900.0,95510.0,95200.0,94180.0,95340.0,,98070.0,95340.0,97500.0,99750.0,,,,,,,,,,,,,,,,
2016-11-25,,,,,,,,,,,,,,,,,,95000.0,94690.0,95340.0,95520.0,,96340.0,96740.0,,97640.0,97770.0,98930.0,97630.0,,,,,,,,,,,,,,,,
2016-11-28,,,,,,,,,,,,,,,,,,92370.0,94990.0,94950.0,96060.0,,96550.0,97000.0,96660.0,97470.0,97920.0,100750.0,,,,,,,,,,,,,,,,,
2016-11-29,,,,,,,,,,,,,,,,,,95500.0,96850.0,96870.0,96770.0,98160.0,98500.0,98900.0,,99220.0,100000.0,99150.0,,,,,,,,,,,,,,,,,
2016-11-30,,,,,,,,,,,,,,,,,,92800.0,93350.0,93640.0,94550.0,93320.0,95010.0,94610.0,,93820.0,96580.0,96640.0,96690.0,,,,,,,,,,,,,,,,
2016-12-01,,,,,,,,,,,,,,,,,,90000.0,90300.0,91360.0,91620.0,91460.0,91890.0,93200.0,90570.0,94040.0,94010.0,,,,,,,,,,,,,,,,,,
2016-12-02,,,,,,,,,,,,,,,,,,90000.0,91400.0,92100.0,,,92960.0,,,92910.0,94550.0,94690.0,,,,,,,,,,,,,,,,,
2016-12-05,,,,,,,,,,,,,,,,,,93790.0,90700.0,91790.0,,95070.0,92500.0,96060.0,,93350.0,93900.0,,,,,,,,,,,,,,,,,,
2016-12-06,,,,,,,,,,,,,,,,,,93050.0,94570.0,99630.0,96080.0,,96200.0,96900.0,,97490.0,97510.0,96240.0,,,,,,,,,,,,,,,,,
2016-12-07,,,,,,,,,,,,,,,,,,94000.0,93810.0,93850.0,95850.0,,95350.0,,,96770.0,96620.0,,,,,,,,,,,,,,,,,,
2016-12-08,,,,,,,,,,,,,,,,,,,95390.0,95520.0,96430.0,,96660.0,,,,98060.0,97000.0,,,,,,,,,,,,,,,,,
2016-12-09,,,,,,,,,,,,,,,,,,92000.0,93530.0,94210.0,92700.0,95320.0,95350.0,94470.0,,,96260.0,96500.0,,,,,,,,,,,,,,,,,
2016-12-12,,,,,,,,,,,,,,,,,,94000.0,93740.0,94340.0,94960.0,101710.0,95150.0,95520.0,,,96400.0,97600.0,97600.0,,,,,,,,,,,,,,,,
2016-12-13,,,,,,,,,,,,,,,,,,93000.0,92270.0,93410.0,94830.0,95000.0,94650.0,95090.0,,,95900.0,,,,,,,,,,,,,,,,,,
2016-12-14,,,,,,,,,,,,,,,,,,94800.0,94460.0,94530.0,,96310.0,96230.0,97190.0,,,97420.0,,,,,,,,,,,,,,,,,,
2016-12-15,,,,,,,,,,,,,,,,,,93000.0,93830.0,94440.0,95080.0,95560.0,96390.0,96040.0,,,97720.0,,,,,,,,,,,,,,,,,,
2016-12-16,,,,,,,,,,,,,,,,,,,93770.0,94270.0,94910.0,,95200.0,95750.0,,97150.0,96870.0,,,,,,,,,,,,,,,,,,
2016-12-19,,,,,,,,,,,,,,,,,,,93030.0,93950.0,94920.0,94660.0,94500.0,94650.0,,,96190.0,,,,,,,,,,,,,,,,,,
2016-12-20,,,,,,,,,,,,,,,,,,,91590.0,91620.0,92350.0,92380.0,93000.0,93610.0,,,94550.0,,,94910.0,,,,,,,,,,,,,,,
2016-12-21,,,,,,,,,,,,,,,,,,,92350.0,91440.0,92120.0,92700.0,92510.0,92690.0,,,93960.0,,,94860.0,,,,,,,,,,,,,,,
2016-12-22,,,,,,,,,,,,,,,,,,,90830.0,89600.0,92100.0,92310.0,92490.0,92720.0,,,93880.0,93900.0,,,,,,,,,,,,,,,,,
2016-12-23,,,,,,,,,,,,,,,,,,,88210.0,88850.0,89790.0,,89800.0,89960.0,,,91330.0,,,,,,,,,,,,,,,,,,
2016-12-26,,,,,,,,,,,,,,,,,,,88250.0,88780.0,84000.0,87850.0,89940.0,89400.0,,,91010.0,88000.0,,89640.0,,,,,,,,,,,,,,,
2016-12-27,,,,,,,,,,,,,,,,,,,82620.0,83170.0,84200.0,84590.0,84320.0,84960.0,,85480.0,85550.0,86300.0,87930.0,87080.0,,,,,,,,,,,,,,,
2016-12-28,,,,,,,,,,,,,,,,,,,84560.0,84400.0,85010.0,,85500.0,86460.0,,,86720.0,,90480.0,,,,,,,,,,,,,,,,
2016-12-29,,,,,,,,,,,,,,,,,,,84100.0,85130.0,85310.0,85690.0,85850.0,85720.0,,,87390.0,,88500.0,87700.0,,,,,,,,,,,,,,,
2016-12-30,,,,,,,,,,,,,,,,,,,84000.0,85130.0,,85060.0,85850.0,85910.0,,85980.0,87300.0,,88290.0,90100.0,,,,,,,,,,,,,,,
2017-01-03,,,,,,,,,,,,,,,,,,,83890.0,84940.0,86010.0,85470.0,85560.0,86450.0,,,87490.0,,88650.0,,,,,,,,,,,,,,,,
2017-01-04,,,,,,,,,,,,,,,,,,,84440.0,85170.0,85570.0,85560.0,86250.0,83940.0,,,87540.0,,,85660.0,,,,,,,,,,,,,,,
2017-01-05,,,,,,,,,,,,,,,,,,,83280.0,84980.0,84040.0,85250.0,84710.0,85880.0,,,86400.0,,,87980.0,,,,,,,,,,,,,,,
2017-01-06,,,,,,,,,,,,,,,,,,,83800.0,84000.0,84420.0,,85300.0,85550.0,,,86660.0,,,,,,,,,,,,,,,,,,
2017-01-09,,,,,,,,,,,,,,,,,,,83310.0,84040.0,84070.0,85440.0,85050.0,86520.0,,,86340.0,,,,,,,,,,,,,,,,,,
2017-01-10,,,,,,,,,,,,,,,,,,,84470.0,85740.0,85400.0,85850.0,86180.0,86380.0,,,86980.0,89210.0,89640.0,,,,,,,,,,,,,,,,
2017-01-11,,,,,,,,,,,,,,,,,,,86100.0,86700.0,87070.0,,87560.0,88230.0,,,88710.0,90010.0,,,,,,,,,,,,,,,,,
2017-01-12,,,,,,,,,,,,,,,,,,,85220.0,,86620.0,85730.0,87310.0,87830.0,87130.0,,88940.0,89450.0,,,,,,,,,,,,,,,,,
2017-01-13,,,,,,,,,,,,,,,,,,,83200.0,83630.0,85130.0,83650.0,83590.0,86080.0,87170.0,,85490.0,,,88700.0,,,,,,,,,,,,,,,
2017-01-16,,,,,,,,,,,,,,,,,,,85380.0,85850.0,84890.0,86810.0,85150.0,86800.0,86740.0,,86720.0,,88880.0,,,,,,,,,,,,,,,,
2017-01-17,,,,,,,,,,,,,,,,,,,,85020.0,86410.0,,86370.0,87150.0,87020.0,,88000.0,,88500.0,,77330.0,,,,,,,,,,,,,,
2017-01-18,,,,,,,,,,,,,,,,,,,,83900.0,85000.0,84480.0,85400.0,85260.0,85210.0,,86980.0,87450.0,,87730.0,88500.0,,,,,,,,,,,,,,
2017-01-19,,,,,,,,,,,,,,,,,,,,83800.0,84430.0,85030.0,85220.0,85760.0,85600.0,,86570.0,,,,87950.0,,,,,,,,,,,,,,
2017-01-20,,,,,,,,,,,,,,,,,,,,83160.0,83480.0,84520.0,84500.0,84400.0,84580.0,,86150.0,,,,87690.0,,,,,,,,,,,,,,
2017-01-23,,,,,,,,,,,,,,,,,,,,81220.0,82650.0,82650.0,82000.0,83550.0,84020.0,,83450.0,,85140.0,,84940.0,,,,,,,,,,,,,,
2017-01-24,,,,,,,,,,,,,,,,,,,,80750.0,81600.0,82880.0,82420.0,83060.0,83260.0,,83970.0,,,,84990.0,,,,,,,,,,,,,,
2017-01-25,,,,,,,,,,,,,,,,,,,,80560.0,81450.0,82410.0,82650.0,82680.0,82550.0,83670.0,84020.0,,,,85670.0,,,,,,,,,,,,,,
2017-01-26,,,,,,,,,,,,,,,,,,,,81000.0,81330.0,80910.0,81220.0,,,82990.0,82870.0,,,,84870.0,,,,,,,,,,,,,,
2017-02-03,,,,,,,,,,,,,,,,,,,,82950.0,84930.0,84350.0,85800.0,85670.0,,,87010.0,86390.0,,,88690.0,,,,,,,,,,,,,,
2017-02-06,,,,,,,,,,,,,,,,,,,,,85510.0,85340.0,84910.0,85900.0,86090.0,86230.0,86470.0,,,87930.0,86800.0,,,,,,,,,,,,,,
2017-02-07,,,,,,,,,,,,,,,,,,,,,85390.0,85740.0,86300.0,86480.0,,87220.0,87950.0,88250.0,,,89710.0,,,,,,,,,,,,,,
2017-02-08,,,,,,,,,,,,,,,,,,,,84500.0,85510.0,85810.0,86320.0,86730.0,,86630.0,87910.0,88220.0,,88290.0,89440.0,,,,,,,,,,,,,,
2017-02-09,,,,,,,,,,,,,,,,,,,,,86130.0,87000.0,87050.0,87210.0,86700.0,,88820.0,88740.0,,,91180.0,,,,,,,,,,,,,,
2017-02-10,,,,,,,,,,,,,,,,,,,,,85720.0,85550.0,86850.0,86980.0,,87340.0,88560.0,,,,90000.0,,,,,,,,,,,,,,
2017-02-13,,,,,,,,,,,,,,,,,,,,87500.0,86430.0,87730.0,86980.0,88630.0,,90620.0,88550.0,,,,90360.0,,,,,,,,,,,,,,
2017-02-14,,,,,,,,,,,,,,,,,,,,88000.0,88700.0,89090.0,89380.0,89990.0,,91700.0,91140.0,,,91160.0,92720.0,,,,,,,,,,,,,,
