,SN1507.SHF,SN1508.SHF,SN1509.SHF,SN1510.SHF,SN1511.SHF,SN1512.SHF,SN1601.SHF,SN1602.SHF,SN1603.SHF,SN1604.SHF,SN1605.SHF,SN1606.SHF,SN1607.SHF,SN1608.SHF,SN1609.SHF,SN1610.SHF,SN1611.SHF,SN1612.SHF,SN1701.SHF,SN1702.SHF,SN1703.SHF,SN1704.SHF,SN1705.SHF,SN1706.SHF,SN1707.SHF,SN1708.SHF,SN1709.SHF,SN1710.SHF,SN1711.SHF,SN1712.SHF,SN1801.SHF,SN1802.SHF,SN1803.SHF,SN1804.SHF,SN1805.SHF,SN1806.SHF,SN1807.SHF,SN1808.SHF,SN1809.SHF,SN1810.SHF,SN1811.SHF,SN1812.SHF,SN1901.SHF,SN1902.SHF,SN1903.SHF
2016-01-20,,,,,,,,,,,94950.0,,,,94920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-21,,,,,,,,,,,94110.0,,,,94860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-22,,,,,,,,,,,95410.0,94370.0,,,96030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-25,,,,,,,,,,,96300.0,,,,97180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-26,,,,,,,,,,,97650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-27,,,,,,,,,,,98050.0,,,,98080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-28,,,,,,,,,,,100720.0,,,,100010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-29,,,,,,,,,,,99600.0,,,,98560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,,,,,,,,,,,100000.0,,,,99640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-02,,,,,,,,,,,98740.0,,,,98290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-03,,,,,,,,,,,99220.0,,,,98830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-04,,,,,,,,,,,98610.0,,,,98890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-05,,,,,,,,,,,100000.0,,,,99680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-15,,,,,,,,,,97270.0,98000.0,,,,99100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-16,,,,,,,,,,,99410.0,,,,99500.0,,,97530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-17,,,,,,,,,,,99250.0,,,,99130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-18,,,,,,,,,,,99990.0,,,,99230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-19,,,,,,,,,,,99430.0,,,,99280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-22,,,,,,,,,,100540.0,100260.0,,,,99620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-23,,,,,,,,,,,103700.0,,,,102920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-24,,,,,,,,,,,105980.0,105740.0,,,105580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-25,,,,,,,,,,,105540.0,,,,104700.0,,,102210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-26,,,,,,,,,,107560.0,105490.0,105320.0,105320.0,,104270.0,105250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,,,,,,,,,101900.0,,104200.0,,,,104050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-01,,,,,,,,,,,104010.0,,106320.0,,103220.0,,,107390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-02,,,,,,,,,,,104630.0,,,,104290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-03,,,,,,,,,,,104800.0,,,,104520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-04,,,,,,,,,,,109560.0,,109140.0,,109260.0,111270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-07,,,,,,,,,,,112800.0,114700.0,,,113000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-08,,,,,,,,,105970.0,114050.0,113830.0,113800.0,114210.0,,113570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-09,,,,,,,,,,,114000.0,112420.0,,,115230.0,110700.0,,,117190.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-10,,,,,,,,,,,110330.0,,,,113430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-11,,,,,,,,,,,109300.0,108600.0,,,109150.0,,108030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-14,,,,,,,,,,112660.0,111000.0,,,,110240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-15,,,,,,,,,,,109800.0,108640.0,,,110000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-16,,,,,,,,,,,108050.0,106870.0,,,108050.0,,,107980.0,111710.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-17,,,,,,,,,,,109350.0,,,,109490.0,,,,112190.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-18,,,,,,,,,,,110300.0,,,,110230.0,113400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-21,,,,,,,,,,110400.0,112510.0,110020.0,,,113010.0,111500.0,,,114990.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-22,,,,,,,,,,,109860.0,108500.0,,,109630.0,,,,111980.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-23,,,,,,,,,,,109200.0,110500.0,,,109560.0,,,,111990.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-24,,,,,,,,,,,109530.0,,,,110230.0,,,113120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-25,,,,,,,,,,,110680.0,112800.0,,,111000.0,112980.0,,,111510.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-28,,,,,,,,,,,111990.0,111100.0,,,111900.0,110900.0,,,111360.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-29,,,,,,,,,,,108600.0,,,,109580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-30,,,,,,,,,,,108770.0,106690.0,,,109730.0,106870.0,,,111390.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,,,,,,,,,105210.0,,,,106390.0,,,,107310.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-01,,,,,,,,,,,102810.0,,,,104200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-05,,,,,,,,,,,103320.0,106550.0,,,106000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-06,,,,,,,,,,,104710.0,,,,106120.0,,,,107090.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-07,,,,,,,,,,,106130.0,,,,107480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-08,,,,,,,,,,,107110.0,108490.0,,,108000.0,,,,106660.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-11,,,,,,,,,,,106520.0,106800.0,,,107610.0,,,,109730.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-12,,,,,,,,,,,108960.0,,,,110590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-13,,,,,,,,,,,108730.0,,,,109800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-14,,,,,,,,,,,110810.0,113750.0,,,111330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-15,,,,,,,,,,,113960.0,,,,113520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-18,,,,,,,,,,,111580.0,,,,112210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-19,,,,,,,,,,,110230.0,,,,111250.0,109500.0,,,,,116110.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-20,,,,,,,,,,,111610.0,,,,112760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-21,,,,,,,,,,,112370.0,114000.0,,115140.0,113250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-22,,,,,,,,,,,115480.0,,,,115850.0,,110150.0,,,,112500.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-25,,,,,,,,,,,111820.0,,,,112600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-26,,,,,,,,,,,109170.0,111800.0,,,111320.0,112920.0,,,110210.0,,111560.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-27,,,,,,,,,,,108780.0,111230.0,,,110000.0,108530.0,,112190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-28,,,,,,,,,,,108690.0,105920.0,,,110100.0,,108750.0,,109710.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-29,,,,,,,,,,,107020.0,106720.0,,107660.0,108860.0,110450.0,,,110580.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-03,,,,,,,,,,,111220.0,,,111500.0,110100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-04,,,,,,,,,,,110890.0,,,,112000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-05,,,,,,,,,,,110070.0,,,,112300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-06,,,,,,,,,,,111920.0,,,,113490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-09,,,,,,,,,,,109800.0,,,109000.0,111200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-10,,,,,,,,,,,109340.0,108000.0,,,110500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-11,,,,,,,,,,,107910.0,,,108190.0,108510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-12,,,,,,,,,,,112850.0,107420.0,107880.0,,110000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-13,,,,,,,,,,,107000.0,,,,110490.0,,,,108910.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-16,,,,,,,,,,,106000.0,,,,107200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-17,,,,,,,,,,,,,,,107870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-18,,,,,,,,,,,,104390.0,,,107900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-19,,,,,,,,,,,,,,,106120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-20,,,,,,,,,,,,,,,106440.0,,,,107100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-23,,,,,,,,,,,,,103860.0,,108190.0,,103810.0,,107140.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-24,,,,,,,,,,,,105950.0,,,104860.0,,,,107510.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-25,,,,,,,,,,,,,106460.0,,106000.0,,,,105700.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-26,,,,,,,,,,,,,102110.0,,104800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-27,,,,,,,,,,,,109100.0,,,106300.0,,,108520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-30,,,,,,,,,,,,104710.0,107000.0,,108500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,107500.0,105290.0,,107510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,,105500.0,110070.0,108960.0,,,,111340.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-02,,,,,,,,,,,,,103490.0,,106210.0,,,108000.0,107560.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-03,,,,,,,,,,,,107700.0,,,108100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-06,,,,,,,,,,,,,108200.0,,108170.0,,,108660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-07,,,,,,,,,,,,,,,109290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-08,,,,,,,,,,,,,,,109630.0,,,109060.0,108670.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-13,,,,,,,,,,,,,,,109860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-14,,,,,,,,,,,,,,,112000.0,,111410.0,,112670.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-15,,,,,,,,,,,,,,,111640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-16,,,,,,,,,,,,,,114450.0,112080.0,,,,113140.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-17,,,,,,,,,,,,,,111290.0,111810.0,,,113480.0,113520.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-20,,,,,,,,,,,,,,111160.0,113000.0,,,111600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-21,,,,,,,,,,,,,,,112320.0,,,,113160.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-22,,,,,,,,,,,,,,108940.0,110850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-23,,,,,,,,,,,,,,,111680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-24,,,,,,,,,,,,,,,111860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-27,,,,,,,,,,,,,,110630.0,111010.0,,,,111640.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-28,,,,,,,,,,,,,,,111960.0,,,,113190.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-29,,,,,,,,,,,,,,,113100.0,,,,113310.0,,,,111460.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,112000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-01,,,,,,,,,,,,,,,112690.0,113730.0,,,118340.0,,,,114300.0,117710.0,,,,,,,,,,,,,,,,,,,,,
2016-07-04,,,,,,,,,,,,,,,119000.0,119970.0,,,121070.0,,,,118520.0,120340.0,,,,,,,,,,,,,,,,,,,,,
2016-07-05,,,,,,,,,,,,,,120200.0,124380.0,120000.0,,118390.0,124860.0,,,,120250.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-06,,,,,,,,,,,,,,,121280.0,120490.0,,,122430.0,,,,121990.0,117200.0,,,,,,,,,,,,,,,,,,,,,
2016-07-07,,,,,,,,,,,,,,,116800.0,,,,119010.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-08,,,,,,,,,,,,,,,117880.0,,,,118210.0,,,,115370.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-11,,,,,,,,,,,,,,,115800.0,120350.0,,,117650.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-12,,,,,,,,,,,,,,,118080.0,,,,119370.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-13,,,,,,,,,,,,,,,120190.0,,,,121610.0,,,,120370.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-14,,,,,,,,,,,,,,,119440.0,116300.0,,,120080.0,,,,119480.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-15,,,,,,,,,,,,,,,118110.0,,,,119890.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-18,,,,,,,,,,,,,,,120330.0,,,,121710.0,,,,121090.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-19,,,,,,,,,,,,,,,117890.0,,,,119060.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-20,,,,,,,,,,,,,,117500.0,117350.0,,,,119300.0,,,,118520.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-21,,,,,,,,,,,,,,,117660.0,,,,118460.0,,,,120450.0,119320.0,,,,,,,,,,,,,,,,,,,,,
2016-07-22,,,,,,,,,,,,,,117700.0,118800.0,,,,120850.0,,,,121480.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-25,,,,,,,,,,,,,,,118080.0,,,,119850.0,,121830.0,,120310.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-26,,,,,,,,,,,,,,,117620.0,,,,119710.0,,118010.0,,120490.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-27,,,,,,,,,,,,,,,118110.0,120490.0,,,119860.0,,,,122000.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-28,,,,,,,,,,,,,,,121000.0,,,,121920.0,,,,124200.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-29,,,,,,,,,,,,,,116850.0,122310.0,,,,122470.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-01,,,,,,,,,,,,,,,120360.0,,,,121420.0,,,,123650.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-02,,,,,,,,,,,,,,,119820.0,,,,121200.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-03,,,,,,,,,,,,,,119990.0,120680.0,,,,121900.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-04,,,,,,,,,,,,,,,119660.0,119820.0,,,120600.0,,,,121950.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-05,,,,,,,,,,,,,,,117450.0,116000.0,,,119070.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08,,,,,,,,,,,,,,,120340.0,,,,121720.0,,,,124090.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-09,,,,,,,,,,,,,,,121300.0,,,,122700.0,,,,125170.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-10,,,,,,,,,,,,,,,122570.0,123500.0,,,123210.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-11,,,,,,,,,,,,,,,125000.0,,,,125930.0,,,,127370.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-12,,,,,,,,,,,,,,,123180.0,,,,123890.0,,,,126140.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-15,,,,,,,,,,,,,,123500.0,123800.0,120830.0,,,124400.0,,,,125540.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-16,,,,,,,,,,,,,,,122320.0,124490.0,,,123950.0,,,,125090.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-17,,,,,,,,,,,,,,,123160.0,121340.0,,,124110.0,,,,125360.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-18,,,,,,,,,,,,,,,122920.0,,,,123760.0,,,,125520.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-19,,,,,,,,,,,,,,,121710.0,124210.0,,122000.0,123000.0,,,,125540.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-22,,,,,,,,,,,,,,,122340.0,,,,122960.0,,,,126050.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-23,,,,,,,,,,,,,,,121940.0,,,,123730.0,,,,124850.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-24,,,,,,,,,,,,,,,121830.0,123500.0,,,123480.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-25,,,,,,,,,,,,,,,124610.0,124010.0,121000.0,,126000.0,,,,126060.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-26,,,,,,,,,,,,,,,122120.0,,,,124300.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-29,,,,,,,,,,,,,,,123420.0,123500.0,,,124550.0,,,,126090.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-30,,,,,,,,,,,,,,,122820.0,123500.0,,,124980.0,,,,125800.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,,,,122920.0,123000.0,,,124510.0,,,,125530.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,,,122700.0,,,,124070.0,,,,125110.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-02,,,,,,,,,,,,,,,123310.0,,,,125600.0,,,,125710.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-05,,,,,,,,,,,,,,,126230.0,,,,128010.0,,,,128310.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-06,,,,,,,,,,,,,,,127000.0,,,,128780.0,,,,127140.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-07,,,,,,,,,,,,,,,125740.0,,,,127900.0,125070.0,,,127340.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-08,,,,,,,,,,,,,,,126880.0,,,,128280.0,,,,129340.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-09,,,,,,,,,,,,,,,126590.0,,,,127530.0,,,,127640.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-12,,,,,,,,,,,,,,,125210.0,,122720.0,,126950.0,,,,126290.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-13,,,,,,,,,,,,,,,123590.0,,,,122800.0,,,,123000.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-14,,,,,,,,,,,,,,,123350.0,,,,123020.0,,,,123200.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-19,,,,,,,,,,,,,,,124000.0,,,,122550.0,,,,126810.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-20,,,,,,,,,,,,,,,,122010.0,,,124680.0,,,,125500.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-21,,,,,,,,,,,,,,,,,,,124640.0,,,,126300.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-22,,,,,,,,,,,,,,,,,,,123670.0,,,,122240.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-23,,,,,,,,,,,,,,,,,,,126690.0,,,,127100.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-26,,,,,,,,,,,,,,,,,,,127300.0,,,,127820.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-27,,,,,,,,,,,,,,,,126000.0,,,127500.0,,,,127920.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-28,,,,,,,,,,,,,,,,128000.0,,,127330.0,,,,127300.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-29,,,,,,,,,,,,,,,,,,,127680.0,,,,128610.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,,,,,,,,,,,,,,,,,,127910.0,,,,129180.0,,,,,,,,,,,,,,,,,,,,,,
2016-10-10,,,,,,,,,,,,,,,,,,,128740.0,,,,128960.0,,,,,,,,,,,,,,,,,,,,,,
2016-10-11,,,,,,,,,,,,,,,,,,,128890.0,,,,130100.0,,,,,,,,,,,,,,,,,,,,,,
2016-10-12,,,,,,,,,,,,,,,,129000.0,,,129500.0,,,,129730.0,,,,,,,,,,,,,,,,,,,,,,
2016-10-13,,,,,,,,,,,,,,,,,,,129200.0,,,,130010.0,,,,128910.0,,,,,,,,,,,,,,,,,,
2016-10-14,,,,,,,,,,,,,,,,,,127500.0,127830.0,,,,128310.0,,,,,,,,,,,,,,,,,,,,,,
2016-10-17,,,,,,,,,,,,,,,,,,,126980.0,,,,128130.0,,,,,,,,,,,,,,,,,,,,,,
2016-10-18,,,,,,,,,,,,,,,,,,,128110.0,,,,128620.0,,,,,,,,,,,,,,,,,,,,,,
2016-10-19,,,,,,,,,,,,,,,,,,,129160.0,,,,129370.0,,,,,,,,,,,,,,,,,,,,,,
2016-10-20,,,,,,,,,,,,,,,,,,,129100.0,,,,129590.0,,,,,,,,,,,,,,,,,,,,,,
2016-10-21,,,,,,,,,,,,,,,,,,132590.0,129160.0,,,,131160.0,,,,131150.0,,,,,,,,,,,,,,,,,,
2016-10-24,,,,,,,,,,,,,,,,,,132000.0,131970.0,129450.0,,,134580.0,,,,,,,,,,,,,,,,,,,,,,
2016-10-25,,,,,,,,,,,,,,,,,,130110.0,132890.0,,,,132810.0,,,,,,,,,,,,,,,,,,,,,,
2016-10-26,,,,,,,,,,,,,,,,,,,134190.0,,,,135310.0,,,,,,,,,,,,,,,,,,,,,,
2016-10-27,,,,,,,,,,,,,,,,,,,133960.0,,,,134450.0,,,,,,,,,,,,,,,,,,,,,,
2016-10-28,,,,,,,,,,,,,,,,,,,133390.0,,,,133460.0,,,,,,,,,,,,,,,,,,,,,,
2016-10-31,,,,,,,,,,,,,,,,,,,135490.0,,,,136310.0,,,,,,,,,,,,,,,,,,,,,,
