,BU1402.SHF,BU1403.SHF,BU1404.SHF,BU1405.SHF,BU1406.SHF,BU1407.SHF,BU1408.SHF,BU1409.SHF,BU1410.SHF,BU1411.SHF,BU1412.SHF,BU1501.SHF,BU1502.SHF,BU1503.SHF,BU1504.SHF,BU1505.SHF,BU1506.SHF,BU1507.SHF,BU1508.SHF,BU1509.SHF,BU1510.SHF,BU1511.SHF,BU1512.SHF,BU1601.SHF,BU1602.SHF,BU1603.SHF,BU1604.SHF,BU1605.SHF,BU1606.SHF,BU1607.SHF,BU1608.SHF,BU1609.SHF,BU1610.SHF,BU1611.SHF,BU1612.SHF,BU1701.SHF,BU1702.SHF,BU1703.SHF,BU1704.SHF,BU1705.SHF,BU1706.SHF,BU1707.SHF,BU1708.SHF,BU1709.SHF,BU1710.SHF,BU1711.SHF,BU1712.SHF,BU1801.SHF,BU1802.SHF,BU1803.SHF,BU1804.SHF,BU1805.SHF,BU1806.SHF,BU1809.SHF,BU1812.SHF,BU1903.SHF,BU1906.SHF,BU1909.SHF,BU1912.SHF,BU1807.SHF,BU1808.SHF,BU2003.SHF
2016-11-10,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,566.0,488280.0,86554.0,146.0,840.0,2.0,,595784.0,,,3786.0,,,1128.0,,,62.0,,,1012.0,1028.0,,,,,,,,
2016-11-11,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,566.0,415822.0,101608.0,238.0,996.0,6.0,,732758.0,,,4740.0,,,1098.0,,,56.0,,,1066.0,1164.0,,,,,,,,
2016-11-14,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,336762.0,80620.0,296.0,986.0,64.0,,663306.0,,,5520.0,,,1110.0,,,54.0,,,1050.0,1142.0,,,,,,,,
2016-11-15,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,310320.0,71208.0,294.0,996.0,66.0,,730172.0,,,5710.0,,,1098.0,,,60.0,,,1066.0,1152.0,,,,,,,,
2016-11-16,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,285840.0,70622.0,294.0,960.0,68.0,20.0,797768.0,,,5662.0,,,1106.0,,,58.0,,,1026.0,1180.0,,,,,,,,
2016-11-17,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,250152.0,66048.0,296.0,936.0,70.0,46.0,801028.0,,,5544.0,,,1102.0,,,62.0,,,1042.0,1182.0,,,,,,,,
2016-11-18,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,227842.0,66404.0,296.0,836.0,70.0,42.0,810026.0,,,5660.0,,,1342.0,,,64.0,,,1040.0,1178.0,,,,,,,,
2016-11-21,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,188794.0,63310.0,376.0,740.0,68.0,56.0,839744.0,,,5898.0,,,1342.0,,,62.0,,,1066.0,1248.0,,,,,,,,
2016-11-22,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,167180.0,69558.0,324.0,798.0,14.0,136.0,845928.0,,,8384.0,,,1278.0,,,56.0,,,1172.0,1348.0,,,,,,,,
2016-11-23,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,142316.0,68018.0,214.0,812.0,12.0,236.0,884780.0,,,9004.0,,,1312.0,,,70.0,,,1156.0,1344.0,,,,,,,,
2016-11-24,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,130982.0,70100.0,246.0,862.0,12.0,304.0,883330.0,,,8954.0,,,1272.0,,,58.0,,,1154.0,1382.0,,,,,,,,
2016-11-25,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,122708.0,63668.0,250.0,812.0,14.0,354.0,872974.0,,,9982.0,,,1288.0,,,56.0,,,1108.0,1340.0,,,,,,,,
2016-11-28,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,102852.0,63706.0,238.0,810.0,10.0,442.0,953482.0,,,10300.0,,,1264.0,,,50.0,,,1088.0,1348.0,,,,,,,,
2016-11-29,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,84956.0,62236.0,234.0,900.0,18.0,740.0,912064.0,,,10308.0,,,1272.0,,,46.0,,,1086.0,1330.0,,,,,,,,
2016-11-30,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,63038.0,52226.0,244.0,992.0,22.0,638.0,821776.0,,,10698.0,,,1274.0,,,48.0,,,1132.0,1294.0,,,,,,,,
2016-12-01,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,54144.0,51956.0,258.0,982.0,16.0,804.0,813716.0,,,11168.0,,,1276.0,,,44.0,,,1118.0,1290.0,,,,,,,,
2016-12-02,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,47380.0,50798.0,238.0,1050.0,22.0,1928.0,779650.0,,,11416.0,,,1268.0,,,46.0,,,1120.0,1294.0,,,,,,,,
2016-12-05,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,40790.0,52606.0,198.0,1022.0,20.0,1972.0,802468.0,,,11644.0,,,1308.0,,,44.0,,,1078.0,1422.0,,,,,,,,
2016-12-06,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,36720.0,48756.0,154.0,986.0,20.0,2004.0,820884.0,,,11720.0,,,1356.0,,,44.0,,,1076.0,1434.0,,,,,,,,
2016-12-07,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,31532.0,49716.0,142.0,978.0,18.0,1506.0,810716.0,,,14224.0,,,1548.0,,,46.0,,,1120.0,1408.0,,,,,,,,
2016-12-08,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,27188.0,42336.0,124.0,986.0,18.0,1554.0,777232.0,,,14860.0,,,1524.0,,,46.0,,,1114.0,1414.0,,,,,,,,
2016-12-09,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,24152.0,42574.0,118.0,982.0,18.0,1624.0,812912.0,,,18174.0,,,1550.0,,,44.0,,,1094.0,1432.0,,,,,,,,
2016-12-12,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,21640.0,40670.0,112.0,890.0,18.0,1448.0,804014.0,,,19372.0,,,1614.0,,,44.0,,,1094.0,1450.0,,,,,,,,
2016-12-13,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,23284.0,39702.0,108.0,864.0,16.0,1450.0,806858.0,,,20970.0,,,1606.0,,,46.0,,,1100.0,1462.0,,,,,,,,
2016-12-14,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22916.0,36244.0,78.0,870.0,24.0,1326.0,828764.0,,,21328.0,,,1556.0,,,48.0,,,1138.0,1426.0,,,,,,,,
2016-12-15,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,32196.0,70.0,842.0,24.0,1146.0,841752.0,,,21340.0,,,1702.0,,,44.0,,,1076.0,1346.0,,,,,,,,
2016-12-16,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,29630.0,64.0,840.0,24.0,1056.0,822244.0,,,21734.0,,,2228.0,,,48.0,,,1068.0,1312.0,128.0,,,,,,,
2016-12-19,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,26496.0,62.0,832.0,34.0,988.0,772312.0,,,20752.0,,,2494.0,,,46.0,,,1052.0,1188.0,192.0,,,,,,,
2016-12-20,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,26082.0,62.0,810.0,38.0,1184.0,746892.0,,,21824.0,,,2672.0,,,54.0,,,1082.0,1078.0,192.0,,,,,,,
2016-12-21,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,23712.0,68.0,800.0,32.0,1796.0,762640.0,,,22656.0,,,2676.0,,,58.0,,,1088.0,1026.0,170.0,,,,,,,
2016-12-22,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,22336.0,76.0,764.0,34.0,7210.0,748856.0,,,22922.0,,,2640.0,,,58.0,,,1058.0,1038.0,188.0,,,,,,,
2016-12-23,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,19008.0,70.0,770.0,36.0,7538.0,699552.0,,,23408.0,,,2748.0,,,66.0,,,1050.0,1070.0,218.0,,,,,,,
2016-12-26,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,16806.0,68.0,770.0,34.0,8510.0,664340.0,,,22828.0,,,2502.0,,,56.0,,,1058.0,1090.0,250.0,,,,,,,
2016-12-27,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,14540.0,70.0,988.0,36.0,9086.0,723478.0,,,22278.0,,,2368.0,,,52.0,,,1118.0,1126.0,316.0,,,,,,,
2016-12-28,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,14262.0,162.0,1286.0,36.0,8490.0,764588.0,,,23576.0,,,2844.0,,,70.0,,,1124.0,1252.0,484.0,,,,,,,
2016-12-29,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,14074.0,408.0,1144.0,196.0,8570.0,774820.0,,,27560.0,,,2846.0,,,66.0,,,1116.0,1230.0,444.0,,,,,,,
2016-12-30,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,13398.0,412.0,962.0,196.0,8390.0,733132.0,,,25026.0,,,2980.0,,,54.0,,,1128.0,1224.0,424.0,,,,,,,
2017-01-03,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12942.0,414.0,1054.0,198.0,8398.0,661326.0,,,25904.0,,,3082.0,,,58.0,,,1166.0,1202.0,428.0,,,,,,,
2017-01-04,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12938.0,414.0,972.0,194.0,8774.0,660222.0,,,26472.0,,,3172.0,,,40.0,,,1118.0,1240.0,414.0,,,,,,,
2017-01-05,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,14248.0,412.0,972.0,198.0,8574.0,688436.0,,,27066.0,,,3294.0,,,42.0,,,1136.0,1240.0,418.0,,,,,,,
2017-01-06,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,14228.0,414.0,954.0,194.0,8806.0,699410.0,,,27756.0,,,3856.0,,,38.0,,,1154.0,1256.0,424.0,,,,,,,
2017-01-09,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,14102.0,412.0,936.0,194.0,8386.0,707184.0,,,28048.0,,,4180.0,,,38.0,,,1190.0,1260.0,438.0,,,,,,,
2017-01-10,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,13570.0,414.0,900.0,194.0,8056.0,718312.0,,,31786.0,,,4986.0,,,44.0,,,1162.0,1206.0,412.0,,,,,,,
2017-01-11,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,13186.0,414.0,890.0,202.0,7456.0,727774.0,,,34854.0,,,5448.0,,,42.0,,,1172.0,1192.0,390.0,,,,,,,
2017-01-12,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,13188.0,414.0,884.0,200.0,7412.0,718552.0,,,35712.0,,,5526.0,,,42.0,,,1172.0,1196.0,400.0,,,,,,,
2017-01-13,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,13188.0,408.0,876.0,202.0,7930.0,754198.0,,,37316.0,,,5630.0,,,42.0,,,1182.0,1196.0,426.0,,,,,,,
2017-01-16,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,410.0,858.0,200.0,7918.0,711284.0,,,36942.0,,,5600.0,,,42.0,,,1182.0,1190.0,490.0,,,,,,,
2017-01-17,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,410.0,824.0,198.0,8020.0,683148.0,4.0,,35482.0,,,5676.0,,,40.0,,,1212.0,1144.0,478.0,,,,,,,
2017-01-18,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,420.0,820.0,202.0,8178.0,656518.0,2.0,,37172.0,,,5794.0,,,38.0,,,1200.0,1102.0,474.0,,,,,,,
2017-01-19,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,410.0,812.0,202.0,8994.0,682814.0,2.0,,39016.0,,,5828.0,,,38.0,,,1190.0,1104.0,444.0,,,,,,,
2017-01-20,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,410.0,762.0,198.0,9150.0,659442.0,6.0,,40188.0,,,5820.0,,,38.0,,,1190.0,1082.0,432.0,,,,,,,
2017-01-23,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,408.0,760.0,198.0,8370.0,626228.0,2.0,,41600.0,,,5754.0,,,38.0,,,1178.0,1082.0,432.0,,,,,,,
2017-01-24,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,406.0,762.0,198.0,8260.0,559254.0,2.0,,41096.0,,,5898.0,,,38.0,,,1166.0,1088.0,430.0,,,,,,,
2017-01-25,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,406.0,770.0,190.0,7998.0,528860.0,2.0,,41362.0,,,5826.0,,,38.0,,,1152.0,1092.0,428.0,,,,,,,
2017-01-26,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,406.0,762.0,190.0,8170.0,492340.0,2.0,,41244.0,,,5820.0,,,36.0,,,1148.0,1090.0,424.0,,,,,,,
2017-02-03,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,406.0,760.0,190.0,7812.0,520744.0,2.0,,48362.0,,,5920.0,,,38.0,,,1150.0,1100.0,438.0,,,,,,,
2017-02-06,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,738.0,190.0,7972.0,553114.0,4.0,,52366.0,,,6306.0,,,38.0,,,1160.0,1182.0,510.0,,,,,,,
2017-02-07,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,730.0,190.0,7900.0,555592.0,4.0,,53354.0,,,7054.0,,,38.0,,,1170.0,1210.0,514.0,,,,,,,
