,PB1109.SHF,PB1110.SHF,PB1111.SHF,PB1112.SHF,PB1201.SHF,PB1202.SHF,PB1203.SHF,PB1204.SHF,PB1205.SHF,PB1206.SHF,PB1207.SHF,PB1208.SHF,PB1209.SHF,PB1210.SHF,PB1211.SHF,PB1212.SHF,PB1301.SHF,PB1302.SHF,PB1303.SHF,PB1304.SHF,PB1305.SHF,PB1306.SHF,PB1307.SHF,PB1308.SHF,PB1309.SHF,PB1310.SHF,PB1311.SHF,PB1312.SHF,PB1401.SHF,PB1402.SHF,PB1403.SHF,PB1404.SHF,PB1405.SHF,PB1406.SHF,PB1407.SHF,PB1408.SHF,PB1409.SHF,PB1410.SHF,PB1411.SHF,PB1412.SHF,PB1501.SHF,PB1502.SHF,PB1503.SHF,PB1504.SHF,PB1505.SHF,PB1506.SHF,PB1507.SHF,PB1508.SHF,PB1509.SHF,PB1510.SHF,PB1511.SHF,PB1512.SHF,PB1601.SHF,PB1602.SHF,PB1603.SHF,PB1604.SHF,PB1605.SHF,PB1606.SHF,PB1607.SHF,PB1608.SHF,PB1609.SHF,PB1610.SHF,PB1611.SHF,PB1612.SHF,PB1701.SHF,PB1702.SHF,PB1703.SHF,PB1704.SHF,PB1705.SHF,PB1706.SHF,PB1707.SHF,PB1708.SHF,PB1709.SHF,PB1710.SHF,PB1711.SHF,PB1712.SHF,PB1801.SHF,PB1802.SHF,PB1803.SHF,PB1804.SHF,PB1805.SHF,PB1806.SHF,PB1807.SHF,PB1808.SHF,PB1809.SHF,PB1810.SHF,PB1811.SHF,PB1812.SHF,PB1901.SHF,PB1902.SHF,PB1903.SHF,PB1904.SHF
2017-03-06,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,10440.0,41038.0,20162.0,3214.0,482.0,144.0,172.0,74.0,104.0,46.0,32.0,10.0,,,,,,,,,,,,,,
2017-03-07,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,10310.0,40794.0,21216.0,3422.0,488.0,144.0,168.0,72.0,104.0,48.0,32.0,8.0,,,,,,,,,,,,,,
2017-03-08,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9800.0,38088.0,23154.0,3610.0,444.0,148.0,164.0,72.0,104.0,48.0,32.0,8.0,,,,,,,,,,,,,,
2017-03-09,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9670.0,36646.0,23966.0,3902.0,436.0,150.0,122.0,74.0,104.0,48.0,32.0,10.0,,,,,,,,,,,,,,
2017-03-10,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9430.0,34140.0,24362.0,4906.0,436.0,150.0,120.0,76.0,104.0,48.0,32.0,10.0,,,,,,,,,,,,,,
2017-03-13,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9650.0,32062.0,24164.0,5386.0,434.0,148.0,118.0,76.0,106.0,48.0,32.0,10.0,,,,,,,,,,,,,,
2017-03-14,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9450.0,29266.0,25128.0,6004.0,462.0,162.0,118.0,76.0,100.0,48.0,32.0,8.0,,,,,,,,,,,,,,
2017-03-15,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,30202.0,30494.0,6598.0,454.0,172.0,118.0,78.0,102.0,48.0,32.0,8.0,,,,,,,,,,,,,,
2017-03-16,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,28118.0,35356.0,7238.0,516.0,166.0,120.0,76.0,102.0,48.0,34.0,10.0,0.0,,,,,,,,,,,,,
2017-03-17,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,25818.0,35274.0,7734.0,576.0,162.0,120.0,70.0,104.0,48.0,34.0,10.0,0.0,,,,,,,,,,,,,
2017-03-20,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,24874.0,37612.0,8966.0,944.0,180.0,120.0,70.0,100.0,48.0,36.0,10.0,2.0,,,,,,,,,,,,,
2017-03-21,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,23030.0,38988.0,9488.0,992.0,180.0,118.0,70.0,100.0,44.0,36.0,10.0,2.0,,,,,,,,,,,,,
2017-03-22,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,20258.0,41484.0,10534.0,1090.0,214.0,114.0,68.0,102.0,44.0,36.0,10.0,2.0,,,,,,,,,,,,,
2017-03-23,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,18284.0,46156.0,12464.0,1492.0,296.0,116.0,70.0,98.0,44.0,36.0,14.0,8.0,,,,,,,,,,,,,
2017-03-24,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,17300.0,47766.0,13366.0,1536.0,296.0,116.0,70.0,98.0,46.0,38.0,12.0,8.0,,,,,,,,,,,,,
2017-03-27,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,15860.0,48246.0,14744.0,1676.0,324.0,124.0,68.0,98.0,46.0,38.0,12.0,10.0,,,,,,,,,,,,,
2017-03-28,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,14766.0,53248.0,17432.0,1732.0,350.0,132.0,78.0,90.0,46.0,38.0,28.0,18.0,,,,,,,,,,,,,
2017-03-29,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,14174.0,55650.0,19980.0,1724.0,400.0,136.0,78.0,92.0,54.0,40.0,32.0,36.0,,,,,,,,,,,,,
2017-03-30,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,13036.0,57486.0,22678.0,1790.0,572.0,136.0,84.0,94.0,60.0,46.0,36.0,36.0,,,,,,,,,,,,,
2017-03-31,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,11586.0,52558.0,24764.0,1846.0,644.0,138.0,88.0,94.0,62.0,48.0,38.0,36.0,,,,,,,,,,,,,
2017-04-05,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,10840.0,49080.0,25810.0,1940.0,664.0,140.0,90.0,92.0,62.0,46.0,38.0,40.0,,,,,,,,,,,,,
2017-04-06,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,7860.0,50662.0,30156.0,2196.0,660.0,140.0,94.0,90.0,66.0,46.0,38.0,44.0,,,,,,,,,,,,,
2017-04-07,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,7410.0,51654.0,28444.0,2432.0,662.0,158.0,96.0,88.0,76.0,44.0,44.0,44.0,,,,,,,,,,,,,
2017-04-10,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,7220.0,45026.0,31632.0,2382.0,948.0,174.0,100.0,106.0,74.0,50.0,52.0,46.0,,,,,,,,,,,,,
2017-04-11,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,6940.0,43252.0,34140.0,3486.0,1406.0,256.0,100.0,104.0,74.0,50.0,54.0,48.0,,,,,,,,,,,,,
2017-04-12,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,6900.0,41142.0,36770.0,5166.0,1168.0,282.0,110.0,100.0,80.0,56.0,70.0,62.0,,,,,,,,,,,,,
2017-04-13,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,6960.0,38526.0,37880.0,6476.0,1266.0,314.0,110.0,100.0,88.0,64.0,92.0,62.0,,,,,,,,,,,,,
2017-04-14,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,6870.0,36460.0,39818.0,6312.0,1258.0,314.0,110.0,100.0,88.0,64.0,90.0,66.0,,,,,,,,,,,,,
2017-04-17,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,6860.0,33834.0,39248.0,6326.0,1252.0,336.0,110.0,100.0,88.0,64.0,90.0,64.0,,,,,,,,,,,,,
2017-04-18,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,6860.0,31228.0,44112.0,6712.0,1274.0,384.0,114.0,98.0,86.0,62.0,82.0,62.0,0.0,,,,,,,,,,,,
2017-04-19,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,6860.0,25820.0,45230.0,7218.0,1942.0,706.0,136.0,118.0,96.0,72.0,64.0,72.0,2.0,,,,,,,,,,,,
2017-04-20,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,6860.0,24052.0,44432.0,7550.0,2192.0,744.0,342.0,120.0,102.0,82.0,78.0,74.0,2.0,,,,,,,,,,,,
2017-04-21,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,6860.0,22682.0,45446.0,7700.0,2376.0,752.0,356.0,114.0,106.0,80.0,74.0,64.0,2.0,,,,,,,,,,,,
2017-04-24,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,560.0,3200.0,4130.0,6470.0,5880.0,3480.0,5070.0,2170.0,4870.0,7870.0,7750.0,9050.0,6860.0,21716.0,47072.0,8104.0,2420.0,756.0,352.0,106.0,106.0,84.0,70.0,66.0,2.0,,,,,,,,,,,,
