,NI1507.SHF,NI1508.SHF,NI1509.SHF,NI1510.SHF,NI1511.SHF,NI1512.SHF,NI1601.SHF,NI1602.SHF,NI1603.SHF,NI1604.SHF,NI1605.SHF,NI1606.SHF,NI1607.SHF,NI1608.SHF,NI1609.SHF,NI1610.SHF,NI1611.SHF,NI1612.SHF,NI1701.SHF,NI1702.SHF,NI1703.SHF,NI1704.SHF,NI1705.SHF,NI1706.SHF,NI1707.SHF,NI1708.SHF,NI1709.SHF,NI1710.SHF,NI1711.SHF,NI1712.SHF,NI1801.SHF,NI1802.SHF,NI1803.SHF,NI1804.SHF,NI1805.SHF,NI1806.SHF,NI1807.SHF,NI1808.SHF,NI1809.SHF,NI1810.SHF,NI1811.SHF,NI1812.SHF,NI1901.SHF,NI1902.SHF,NI1903.SHF,NI1904.SHF
2016-08-30,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,72886.0,504.0,276.0,318.0,588174.0,60.0,62.0,22.0,20526.0,38.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,
2016-08-31,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,67200.0,500.0,270.0,314.0,586950.0,62.0,62.0,22.0,20526.0,38.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,
2016-09-01,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,64068.0,488.0,274.0,310.0,576764.0,60.0,62.0,22.0,21722.0,38.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,
2016-09-02,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,62832.0,454.0,276.0,304.0,556138.0,58.0,62.0,22.0,24560.0,46.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,
2016-09-05,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,61488.0,462.0,298.0,424.0,563528.0,58.0,62.0,26.0,24832.0,46.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,
2016-09-06,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,60408.0,466.0,342.0,454.0,552206.0,58.0,62.0,26.0,25244.0,46.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,
2016-09-07,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,59076.0,466.0,348.0,470.0,537074.0,58.0,62.0,26.0,25360.0,46.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,
2016-09-08,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,60360.0,468.0,352.0,466.0,541706.0,58.0,62.0,36.0,25894.0,46.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,
2016-09-09,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,59568.0,472.0,336.0,468.0,536068.0,58.0,62.0,36.0,25958.0,46.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,
2016-09-12,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,59148.0,514.0,330.0,474.0,525288.0,58.0,62.0,36.0,25510.0,46.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,
2016-09-13,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,59076.0,514.0,330.0,486.0,517318.0,62.0,62.0,36.0,25676.0,46.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,
2016-09-14,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,57912.0,514.0,334.0,486.0,514876.0,60.0,58.0,36.0,25768.0,46.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,
2016-09-19,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,514.0,292.0,478.0,512880.0,60.0,64.0,36.0,25816.0,46.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,
2016-09-20,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,498.0,294.0,474.0,507280.0,60.0,64.0,36.0,26468.0,46.0,6.0,8.0,8.0,,,,,,,,,,,,,,,,,,,
2016-09-21,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,482.0,292.0,474.0,496404.0,60.0,64.0,36.0,27372.0,46.0,6.0,8.0,8.0,,,,,,,,,,,,,,,,,,,
2016-09-22,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,436.0,280.0,466.0,492808.0,154.0,62.0,32.0,27666.0,48.0,6.0,8.0,40.0,,,,,,,,,,,,,,,,,,,
2016-09-23,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,400.0,278.0,466.0,499040.0,152.0,62.0,32.0,28488.0,54.0,6.0,8.0,58.0,,,,,,,,,,,,,,,,,,,
2016-09-26,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,380.0,284.0,460.0,509732.0,152.0,62.0,32.0,27690.0,48.0,6.0,8.0,70.0,,,,,,,,,,,,,,,,,,,
2016-09-27,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,368.0,274.0,464.0,530618.0,152.0,62.0,32.0,26740.0,48.0,6.0,8.0,84.0,,,,,,,,,,,,,,,,,,,
2016-09-28,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,356.0,270.0,462.0,509676.0,150.0,62.0,32.0,26450.0,48.0,6.0,8.0,100.0,,,,,,,,,,,,,,,,,,,
2016-09-29,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,254.0,526.0,493246.0,150.0,62.0,32.0,26166.0,48.0,6.0,12.0,118.0,,,,,,,,,,,,,,,,,,,
2016-09-30,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,444.0,254.0,540.0,464428.0,150.0,62.0,32.0,25074.0,48.0,6.0,12.0,150.0,,,,,,,,,,,,,,,,,,,
2016-10-10,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,420.0,254.0,540.0,465102.0,150.0,62.0,32.0,25794.0,48.0,6.0,12.0,160.0,,,,,,,,,,,,,,,,,,,
2016-10-11,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,372.0,254.0,542.0,490950.0,150.0,66.0,36.0,29206.0,48.0,6.0,48.0,186.0,,,,,,,,,,,,,,,,,,,
2016-10-12,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,372.0,252.0,548.0,484610.0,68.0,66.0,36.0,30554.0,48.0,6.0,48.0,210.0,,,,,,,,,,,,,,,,,,,
2016-10-13,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,372.0,252.0,520.0,492972.0,662.0,66.0,36.0,33558.0,48.0,6.0,60.0,248.0,,,,,,,,,,,,,,,,,,,
2016-10-14,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,252.0,518.0,486616.0,580.0,66.0,36.0,35570.0,48.0,8.0,60.0,252.0,,,,,,,,,,,,,,,,,,,
2016-10-17,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,252.0,508.0,497082.0,580.0,70.0,36.0,44948.0,48.0,8.0,60.0,296.0,,,,,,,,,,,,,,,,,,,
2016-10-18,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,252.0,488.0,498742.0,518.0,66.0,40.0,50052.0,48.0,12.0,66.0,340.0,2.0,,,,,,,,,,,,,,,,,,
2016-10-19,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,256.0,484.0,513786.0,478.0,66.0,40.0,52670.0,48.0,12.0,68.0,384.0,2.0,,,,,,,,,,,,,,,,,,
2016-10-20,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,256.0,476.0,507158.0,420.0,76.0,40.0,55148.0,50.0,14.0,70.0,404.0,8.0,,,,,,,,,,,,,,,,,,
2016-10-21,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,406.0,470.0,538548.0,422.0,98.0,40.0,61646.0,50.0,14.0,70.0,574.0,8.0,,,,,,,,,,,,,,,,,,
2016-10-24,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,366.0,466.0,518322.0,406.0,98.0,36.0,68348.0,50.0,14.0,72.0,600.0,8.0,,,,,,,,,,,,,,,,,,
2016-10-25,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,366.0,468.0,512946.0,406.0,98.0,36.0,76190.0,50.0,14.0,72.0,614.0,12.0,,,,,,,,,,,,,,,,,,
2016-10-26,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,486.0,468.0,511784.0,384.0,104.0,36.0,78112.0,70.0,18.0,70.0,756.0,12.0,,,,,,,,,,,,,,,,,,
2016-10-27,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,486.0,478.0,508394.0,378.0,104.0,36.0,81656.0,70.0,18.0,70.0,878.0,12.0,,,,,,,,,,,,,,,,,,
2016-10-28,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,450.0,548.0,509508.0,374.0,92.0,70.0,84388.0,70.0,20.0,70.0,958.0,12.0,,,,,,,,,,,,,,,,,,
2016-10-31,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,636.0,890.0,544172.0,382.0,88.0,70.0,92286.0,70.0,20.0,70.0,1444.0,18.0,,,,,,,,,,,,,,,,,,
2016-11-01,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,636.0,884.0,521976.0,378.0,88.0,78.0,93706.0,72.0,20.0,64.0,1500.0,18.0,,,,,,,,,,,,,,,,,,
2016-11-02,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,636.0,896.0,499476.0,378.0,76.0,78.0,92106.0,72.0,20.0,64.0,1364.0,18.0,,,,,,,,,,,,,,,,,,
2016-11-03,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,636.0,884.0,498794.0,384.0,76.0,78.0,98402.0,72.0,20.0,64.0,1378.0,22.0,,,,,,,,,,,,,,,,,,
2016-11-04,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,636.0,870.0,492920.0,382.0,76.0,78.0,101508.0,70.0,20.0,64.0,1422.0,22.0,,,,,,,,,,,,,,,,,,
2016-11-07,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,624.0,870.0,530624.0,350.0,76.0,78.0,146262.0,68.0,32.0,64.0,1752.0,32.0,,,,,,,,,,,,,,,,,,
2016-11-08,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,624.0,872.0,511204.0,346.0,76.0,78.0,158304.0,108.0,32.0,62.0,2012.0,36.0,,,,,,,,,,,,,,,,,,
2016-11-09,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,684.0,862.0,506656.0,352.0,78.0,74.0,157600.0,120.0,32.0,62.0,2224.0,36.0,,,,,,,,,,,,,,,,,,
2016-11-10,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,684.0,920.0,509140.0,320.0,80.0,76.0,166406.0,154.0,32.0,66.0,2616.0,40.0,,,,,,,,,,,,,,,,,,
2016-11-11,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,684.0,918.0,484362.0,336.0,80.0,90.0,180762.0,160.0,32.0,70.0,2880.0,64.0,,,,,,,,,,,,,,,,,,
2016-11-14,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,696.0,940.0,399120.0,280.0,88.0,102.0,189058.0,178.0,40.0,78.0,3084.0,72.0,,,,,,,,,,,,,,,,,,
2016-11-15,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,944.0,403730.0,276.0,88.0,98.0,199776.0,244.0,38.0,74.0,3906.0,70.0,,,,,,,,,,,,,,,,,,
2016-11-16,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,944.0,400152.0,272.0,86.0,96.0,210582.0,244.0,36.0,74.0,4490.0,70.0,0.0,,,,,,,,,,,,,,,,,
2016-11-17,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,942.0,377758.0,276.0,118.0,96.0,228144.0,272.0,36.0,78.0,4920.0,74.0,0.0,,,,,,,,,,,,,,,,,
2016-11-18,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,936.0,366414.0,274.0,118.0,96.0,243376.0,294.0,36.0,78.0,4834.0,76.0,2.0,,,,,,,,,,,,,,,,,
2016-11-21,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,1008.0,356944.0,274.0,88.0,96.0,265792.0,562.0,36.0,86.0,5326.0,76.0,4.0,,,,,,,,,,,,,,,,,
2016-11-22,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,1012.0,342202.0,268.0,100.0,98.0,273036.0,698.0,36.0,96.0,6198.0,78.0,4.0,,,,,,,,,,,,,,,,,
2016-11-23,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,972.0,335988.0,262.0,82.0,98.0,281776.0,578.0,36.0,90.0,6608.0,78.0,4.0,,,,,,,,,,,,,,,,,
2016-11-24,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,986.0,313886.0,236.0,100.0,96.0,320136.0,366.0,36.0,96.0,7102.0,84.0,6.0,,,,,,,,,,,,,,,,,
2016-11-25,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,954.0,288094.0,214.0,86.0,96.0,334476.0,212.0,36.0,90.0,7556.0,88.0,6.0,,,,,,,,,,,,,,,,,
2016-11-28,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,984.0,274106.0,164.0,86.0,96.0,370144.0,202.0,36.0,90.0,8166.0,88.0,6.0,,,,,,,,,,,,,,,,,
2016-11-29,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,1036.0,240038.0,204.0,288.0,94.0,378098.0,150.0,36.0,90.0,10262.0,84.0,6.0,,,,,,,,,,,,,,,,,
2016-11-30,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,1044.0,212630.0,214.0,294.0,98.0,384376.0,148.0,36.0,90.0,11322.0,80.0,8.0,,,,,,,,,,,,,,,,,
2016-12-01,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,1008.0,190352.0,328.0,296.0,98.0,399788.0,166.0,38.0,90.0,11648.0,80.0,8.0,,,,,,,,,,,,,,,,,
2016-12-02,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,996.0,179016.0,304.0,296.0,98.0,412270.0,166.0,38.0,92.0,11732.0,78.0,8.0,,,,,,,,,,,,,,,,,
2016-12-05,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,1128.0,158738.0,298.0,296.0,94.0,460848.0,162.0,38.0,100.0,12642.0,78.0,8.0,,,,,,,,,,,,,,,,,
2016-12-06,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,1320.0,148778.0,264.0,288.0,94.0,449058.0,160.0,38.0,100.0,14618.0,78.0,8.0,,,,,,,,,,,,,,,,,
2016-12-07,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,1848.0,137524.0,214.0,288.0,94.0,483402.0,160.0,38.0,104.0,14950.0,78.0,8.0,,,,,,,,,,,,,,,,,
2016-12-08,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,1848.0,128106.0,204.0,288.0,94.0,485072.0,160.0,38.0,104.0,16260.0,78.0,8.0,,,,,,,,,,,,,,,,,
2016-12-09,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,1944.0,116862.0,196.0,304.0,92.0,500744.0,160.0,38.0,104.0,17034.0,76.0,8.0,,,,,,,,,,,,,,,,,
2016-12-12,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,2076.0,103502.0,164.0,300.0,94.0,496320.0,168.0,38.0,104.0,22150.0,74.0,10.0,,,,,,,,,,,,,,,,,
2016-12-13,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,2436.0,97634.0,126.0,294.0,88.0,508200.0,166.0,38.0,104.0,23676.0,74.0,10.0,,,,,,,,,,,,,,,,,
2016-12-14,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,2748.0,92046.0,126.0,294.0,90.0,540190.0,166.0,38.0,104.0,24722.0,74.0,10.0,,,,,,,,,,,,,,,,,
2016-12-15,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,83422.0,122.0,294.0,92.0,531784.0,170.0,38.0,104.0,25554.0,74.0,10.0,,,,,,,,,,,,,,,,,
2016-12-16,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,80132.0,124.0,288.0,92.0,532768.0,174.0,38.0,102.0,25580.0,74.0,10.0,0.0,,,,,,,,,,,,,,,,
2016-12-19,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,75186.0,132.0,286.0,104.0,534284.0,176.0,38.0,102.0,25904.0,74.0,10.0,0.0,,,,,,,,,,,,,,,,
2016-12-20,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,72292.0,122.0,286.0,96.0,542136.0,172.0,38.0,102.0,27656.0,74.0,10.0,2.0,,,,,,,,,,,,,,,,
2016-12-21,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,69386.0,118.0,200.0,96.0,540978.0,178.0,38.0,102.0,27642.0,74.0,10.0,6.0,,,,,,,,,,,,,,,,
2016-12-22,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,68272.0,124.0,206.0,98.0,556726.0,176.0,38.0,102.0,27184.0,72.0,10.0,6.0,,,,,,,,,,,,,,,,
2016-12-23,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,62918.0,156.0,210.0,98.0,550220.0,182.0,38.0,102.0,27154.0,72.0,10.0,6.0,,,,,,,,,,,,,,,,
2016-12-26,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,56490.0,164.0,212.0,98.0,546922.0,174.0,38.0,102.0,27810.0,72.0,10.0,46.0,,,,,,,,,,,,,,,,
2016-12-27,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,53000.0,152.0,210.0,104.0,527964.0,174.0,38.0,106.0,28260.0,74.0,14.0,46.0,,,,,,,,,,,,,,,,
2016-12-28,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,51666.0,152.0,212.0,104.0,538380.0,432.0,38.0,106.0,28396.0,74.0,14.0,46.0,,,,,,,,,,,,,,,,
2016-12-29,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,50634.0,146.0,212.0,104.0,532506.0,432.0,38.0,106.0,28498.0,74.0,14.0,46.0,,,,,,,,,,,,,,,,
2016-12-30,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,49550.0,120.0,212.0,104.0,534940.0,422.0,38.0,100.0,29524.0,74.0,16.0,48.0,,,,,,,,,,,,,,,,
2017-01-03,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,48348.0,138.0,216.0,104.0,539812.0,424.0,38.0,100.0,29078.0,74.0,16.0,48.0,,,,,,,,,,,,,,,,
2017-01-04,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,48108.0,134.0,484.0,104.0,562026.0,424.0,38.0,100.0,28720.0,74.0,16.0,48.0,,,,,,,,,,,,,,,,
2017-01-05,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,45948.0,138.0,482.0,106.0,556800.0,424.0,38.0,100.0,29106.0,74.0,16.0,48.0,,,,,,,,,,,,,,,,
2017-01-06,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,43500.0,144.0,478.0,106.0,552744.0,422.0,38.0,100.0,29002.0,74.0,16.0,48.0,,,,,,,,,,,,,,,,
2017-01-09,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,42384.0,130.0,474.0,128.0,544016.0,196.0,38.0,100.0,29204.0,74.0,16.0,48.0,,,,,,,,,,,,,,,,
2017-01-10,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,41196.0,98.0,354.0,128.0,547840.0,164.0,38.0,100.0,29680.0,68.0,16.0,48.0,,,,,,,,,,,,,,,,
2017-01-11,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,40104.0,82.0,358.0,128.0,543488.0,160.0,38.0,100.0,29452.0,104.0,16.0,48.0,,,,,,,,,,,,,,,,
