,JD1403.DCE,JD1404.DCE,JD1405.DCE,JD1406.DCE,JD1409.DCE,JD1410.DCE,JD1411.DCE,JD1412.DCE,JD1501.DCE,JD1502.DCE,JD1503.DCE,JD1504.DCE,JD1505.DCE,JD1506.DCE,JD1509.DCE,JD1510.DCE,JD1511.DCE,JD1512.DCE,JD1601.DCE,JD1602.DCE,JD1603.DCE,JD1604.DCE,JD1605.DCE,JD1606.DCE,JD1609.DCE,JD1610.DCE,JD1611.DCE,JD1612.DCE,JD1701.DCE,JD1702.DCE,JD1703.DCE,JD1704.DCE,JD1705.DCE,JD1706.DCE,JD1707.DCE,JD1708.DCE,JD1709.DCE,JD1710.DCE,JD1711.DCE,JD1712.DCE,JD1801.DCE,JD1802.DCE,JD1803.DCE,JD1804.DCE,JD1805.DCE,JD1806.DCE,JD1807.DCE,JD1808.DCE,JD1809.DCE,JD1810.DCE,JD1811.DCE,JD1812.DCE,JD1901.DCE,JD1902.DCE,JD1903.DCE
2017-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3792.0,24896.0,54412.0,349802.0,12492.0,3712.0,992.0,64028.0,1362.0,2332.0,7480.0,10420.0,,,,,,,,,,
2017-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,26118.0,60198.0,336640.0,13830.0,4320.0,1410.0,64068.0,1550.0,3180.0,7322.0,15588.0,,,,,,,,,,
2017-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,22726.0,56254.0,310918.0,13512.0,4252.0,1508.0,72894.0,1448.0,3484.0,7132.0,17092.0,,,,,,,,,,
2017-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,16142.0,41634.0,272440.0,12974.0,4452.0,1748.0,64702.0,1488.0,3446.0,7448.0,18712.0,,,,,,,,,,
2017-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,19026.0,40488.0,270984.0,13522.0,5018.0,1810.0,65046.0,1466.0,3472.0,7780.0,20288.0,,,,,,,,,,
2017-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,20572.0,43636.0,270958.0,13876.0,5394.0,1948.0,65086.0,1438.0,3532.0,7842.0,19872.0,,,,,,,,,,
2017-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,19472.0,48100.0,277528.0,14004.0,5762.0,2044.0,65432.0,1496.0,3636.0,7750.0,20408.0,,,,,,,,,,
2017-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,18846.0,48876.0,288868.0,14320.0,6114.0,2014.0,65896.0,1492.0,3520.0,7456.0,20602.0,,,,,,,,,,
2017-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,19110.0,47634.0,278756.0,14812.0,6530.0,2030.0,66198.0,1518.0,3630.0,7250.0,19228.0,,,,,,,,,,
2017-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,16728.0,47160.0,282680.0,15388.0,6668.0,2064.0,67858.0,1646.0,3574.0,7222.0,20272.0,,,,,,,,,,
2017-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,14720.0,44150.0,286690.0,15352.0,6894.0,2182.0,73640.0,1772.0,3724.0,7190.0,21730.0,,,,,,,,,,
2017-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,12892.0,44240.0,287256.0,15718.0,7112.0,2376.0,72114.0,1788.0,3782.0,7154.0,21706.0,,,,,,,,,,
2017-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,12686.0,39080.0,299288.0,15436.0,7116.0,2528.0,70552.0,1868.0,3580.0,7148.0,24056.0,,,,,,,,,,
2017-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,10382.0,35624.0,274540.0,15496.0,6894.0,2284.0,68370.0,1914.0,3840.0,7378.0,27318.0,,,,,,,,,,
2017-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13566.0,39696.0,293694.0,15360.0,6998.0,2226.0,70556.0,1904.0,3772.0,7374.0,26660.0,,,,,,,,,,
2017-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14578.0,42440.0,303726.0,15118.0,7044.0,2218.0,69372.0,1994.0,3924.0,7448.0,25740.0,,,,,,,,,,
2017-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14664.0,47328.0,357860.0,14658.0,7330.0,2738.0,71394.0,2066.0,4192.0,7592.0,25720.0,,,,,,,,,,
2017-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15216.0,53968.0,331524.0,15906.0,7628.0,2894.0,71412.0,2244.0,4236.0,7070.0,23866.0,,,,,,,,,,
2017-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13876.0,56954.0,302398.0,15460.0,7298.0,2912.0,67842.0,2132.0,4052.0,6682.0,21600.0,,,,,,,,,,
2017-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10250.0,49958.0,316992.0,16578.0,6620.0,2878.0,68156.0,2122.0,3962.0,6296.0,21506.0,,,,,,,,,,
2017-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6052.0,45994.0,316504.0,18898.0,6838.0,3044.0,71528.0,2234.0,3980.0,6268.0,21570.0,,,,,,,,,,
2017-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6226.0,48086.0,326866.0,21332.0,7126.0,3040.0,76848.0,2312.0,3934.0,6262.0,21006.0,184.0,,,,,,,,,
2017-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4034.0,43466.0,315274.0,21038.0,7218.0,3066.0,74062.0,2256.0,3864.0,6282.0,20052.0,244.0,,,,,,,,,
2017-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,42904.0,312148.0,21504.0,7560.0,3026.0,72668.0,2140.0,3838.0,6236.0,21710.0,282.0,,,,,,,,,
2017-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,43408.0,310560.0,21078.0,7394.0,3036.0,72876.0,2140.0,3892.0,6200.0,21056.0,488.0,,,,,,,,,
2017-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,46078.0,273646.0,22156.0,7946.0,3236.0,76112.0,3236.0,3866.0,6300.0,21088.0,562.0,,,,,,,,,
2017-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,45862.0,243952.0,21614.0,7796.0,3258.0,72668.0,4026.0,3820.0,6296.0,19752.0,644.0,,,,,,,,,
2017-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,44778.0,280046.0,23498.0,7778.0,3558.0,76810.0,4316.0,3876.0,6480.0,18918.0,686.0,,,,,,,,,
2017-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,41492.0,242662.0,22476.0,7732.0,3374.0,71622.0,4334.0,3780.0,6508.0,18458.0,690.0,,,,,,,,,
2017-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,42346.0,235738.0,22984.0,7836.0,3440.0,70996.0,4498.0,3666.0,6484.0,18236.0,710.0,,,,,,,,,
2017-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,35888.0,229664.0,23314.0,8134.0,3416.0,70574.0,4514.0,3578.0,6494.0,18300.0,710.0,,,,,,,,,
2017-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,32062.0,229182.0,22964.0,8108.0,3502.0,72390.0,4598.0,3136.0,6436.0,18408.0,734.0,,,,,,,,,
2017-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,27994.0,222094.0,22578.0,8564.0,3774.0,72262.0,4910.0,3102.0,6432.0,18316.0,764.0,,,,,,,,,
2017-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,27074.0,226848.0,22582.0,8628.0,3758.0,73378.0,4890.0,3138.0,6396.0,18228.0,786.0,,,,,,,,,
2017-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,25128.0,221768.0,23358.0,9168.0,3880.0,81958.0,5084.0,2984.0,6358.0,18030.0,866.0,,,,,,,,,
2017-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,25108.0,221360.0,24232.0,9268.0,4188.0,81998.0,5132.0,3010.0,6338.0,17846.0,824.0,,,,,,,,,
2017-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,23920.0,219418.0,24278.0,9512.0,4226.0,80226.0,5300.0,3086.0,6408.0,17986.0,820.0,,,,,,,,,
2017-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,22210.0,217380.0,24982.0,9926.0,4126.0,80734.0,5322.0,3056.0,6414.0,17884.0,826.0,,,,,,,,,
2017-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,20910.0,213438.0,24844.0,10152.0,3900.0,83152.0,5518.0,3064.0,6382.0,17822.0,828.0,,,,,,,,,
2017-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,19494.0,209124.0,24022.0,10960.0,4450.0,83456.0,5662.0,3032.0,6296.0,17532.0,832.0,,,,,,,,,
2017-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15880.0,202720.0,24286.0,11056.0,4894.0,96750.0,5714.0,3176.0,6268.0,17588.0,918.0,,,,,,,,,
2017-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14222.0,184578.0,26010.0,11656.0,5090.0,104492.0,5918.0,3260.0,6240.0,17460.0,986.0,,,,,,,,,
2017-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12316.0,179016.0,28166.0,12150.0,5048.0,113592.0,6024.0,3298.0,6236.0,17912.0,980.0,190.0,,,,,,,,
2017-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6634.0,167040.0,28692.0,12100.0,4816.0,117374.0,5888.0,3424.0,6228.0,19630.0,1122.0,306.0,,,,,,,,
2017-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,141488.0,34012.0,13410.0,4560.0,126624.0,6090.0,3796.0,6242.0,20308.0,1088.0,532.0,,,,,,,,
2017-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,128182.0,37906.0,14818.0,4310.0,129244.0,5950.0,3834.0,6264.0,20690.0,1070.0,574.0,,,,,,,,
2017-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,118556.0,37652.0,15672.0,4686.0,136966.0,5772.0,3790.0,6146.0,20922.0,1052.0,748.0,,,,,,,,
2017-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,112180.0,39000.0,16228.0,4872.0,130926.0,5800.0,3852.0,6150.0,21242.0,1030.0,836.0,,,,,,,,
2017-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,105088.0,35844.0,16084.0,4534.0,168666.0,5962.0,3848.0,6016.0,22738.0,1156.0,1018.0,,,,,,,,
2017-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,84612.0,33528.0,16796.0,4736.0,178780.0,6328.0,3956.0,6098.0,25026.0,1168.0,1254.0,,,,,,,,
2017-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,74620.0,33072.0,16166.0,4724.0,194020.0,6058.0,4112.0,6122.0,27222.0,1336.0,1404.0,,,,,,,,
2017-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,61132.0,31140.0,14778.0,4792.0,209520.0,6180.0,3922.0,6406.0,28618.0,1492.0,1726.0,,,,,,,,
2017-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,52938.0,32996.0,15476.0,4618.0,204576.0,6256.0,5410.0,6506.0,29818.0,1404.0,1814.0,,,,,,,,
2017-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,43076.0,36798.0,19302.0,5046.0,216650.0,6274.0,5872.0,6928.0,30706.0,1274.0,1942.0,,,,,,,,
2017-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,33416.0,36410.0,21440.0,6048.0,231332.0,6336.0,6114.0,8062.0,29726.0,1294.0,1904.0,,,,,,,,
2017-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,31440.0,36464.0,22614.0,5978.0,219138.0,6488.0,6004.0,8472.0,30146.0,1324.0,1984.0,,,,,,,,
2017-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,30164.0,35546.0,23176.0,6446.0,225230.0,7010.0,6110.0,8544.0,30370.0,1306.0,2030.0,,,,,,,,
2017-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,25522.0,36528.0,29658.0,6096.0,226312.0,7256.0,6128.0,8504.0,29688.0,1314.0,2040.0,,,,,,,,
2017-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22948.0,36076.0,32004.0,5648.0,224506.0,7442.0,6186.0,8492.0,29756.0,1306.0,2074.0,,,,,,,,
2017-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20368.0,34646.0,33500.0,6054.0,243050.0,7198.0,5986.0,8656.0,29254.0,1332.0,2136.0,,,,,,,,
2017-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18370.0,34170.0,34574.0,6232.0,229500.0,7392.0,6078.0,8562.0,28940.0,1288.0,2364.0,,,,,,,,
2017-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15200.0,34194.0,36616.0,6068.0,208494.0,6384.0,5824.0,7968.0,29350.0,1242.0,2048.0,,,,,,,,
2017-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12516.0,33354.0,36888.0,5970.0,210142.0,6162.0,5740.0,7962.0,29996.0,1250.0,2058.0,,,,,,,,
2017-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9656.0,33432.0,37210.0,5970.0,204958.0,5858.0,5670.0,7888.0,30558.0,1254.0,1968.0,,,,,,,,
