,ME1203.CZC,ME1204.CZC,ME1205.CZC,ME1206.CZC,ME1207.CZC,ME1208.CZC,ME1209.CZC,ME1210.CZC,ME1211.CZC,ME1212.CZC,ME1301.CZC,ME1302.CZC,ME1303.CZC,ME1304.CZC,ME1305.CZC,ME1306.CZC,ME1307.CZC,ME1308.CZC,ME1309.CZC,ME1310.CZC,ME1311.CZC,ME1312.CZC,ME1401.CZC,ME1402.CZC,ME1403.CZC,ME1404.CZC,ME1405.CZC,ME1406.CZC,ME1407.CZC,ME1408.CZC,ME1409.CZC,ME1410.CZC,ME1411.CZC,ME1412.CZC,ME1501.CZC,ME1502.CZC,ME1503.CZC,ME1504.CZC,ME1505.CZC,MA1506.CZC,MA1507.CZC,MA1508.CZC,MA1509.CZC,MA1510.CZC,MA1511.CZC,MA1512.CZC,MA1601.CZC,MA1602.CZC,MA1603.CZC,MA1604.CZC,MA1605.CZC,MA1606.CZC,MA607.CZC,MA608.CZC,MA609.CZC,MA610.CZC,MA611.CZC,MA612.CZC,MA701.CZC,MA702.CZC,MA703.CZC,MA704.CZC,MA705.CZC,MA706.CZC,MA707.CZC,MA708.CZC,MA709.CZC,MA710.CZC,MA711.CZC,MA712.CZC,MA801.CZC,MA802.CZC,MA803.CZC,MA804.CZC,MA805.CZC,MA806.CZC,MA807.CZC,MA808.CZC,MA809.CZC,MA810.CZC,MA811.CZC,MA812.CZC
2012-03-30,0.0,4.0,8292.0,6.0,2.0,2.0,2618.0,0.0,0.0,0.0,42.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-05,0.0,4.0,9412.0,8.0,2.0,2.0,2940.0,0.0,0.0,0.0,40.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-06,0.0,4.0,8506.0,8.0,2.0,2.0,3470.0,0.0,0.0,0.0,44.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-09,0.0,4.0,6788.0,8.0,2.0,2.0,5220.0,0.0,0.0,0.0,46.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-10,0.0,4.0,5242.0,6.0,2.0,2.0,6082.0,0.0,4.0,0.0,54.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-11,0.0,4.0,3538.0,6.0,2.0,18.0,6910.0,0.0,2.0,2.0,52.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-12,0.0,4.0,2506.0,8.0,2.0,18.0,15646.0,0.0,0.0,4.0,76.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-13,0.0,4.0,1674.0,4.0,2.0,16.0,16196.0,0.0,0.0,4.0,124.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-16,0.0,4.0,1542.0,2.0,2.0,16.0,21284.0,0.0,0.0,4.0,186.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-17,0.0,4.0,1500.0,2.0,2.0,16.0,19556.0,0.0,0.0,4.0,230.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-18,0.0,0.0,1230.0,2.0,2.0,16.0,19380.0,0.0,0.0,4.0,290.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-19,0.0,0.0,1102.0,2.0,2.0,16.0,20520.0,0.0,0.0,4.0,328.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-20,0.0,0.0,1050.0,2.0,2.0,16.0,19402.0,6.0,0.0,4.0,356.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-23,0.0,0.0,842.0,2.0,2.0,16.0,17946.0,6.0,0.0,4.0,322.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-24,0.0,0.0,766.0,2.0,2.0,16.0,18238.0,6.0,0.0,2.0,330.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-25,0.0,0.0,722.0,2.0,2.0,8.0,19508.0,8.0,0.0,2.0,326.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-26,0.0,0.0,646.0,2.0,2.0,8.0,16812.0,2.0,0.0,2.0,330.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-27,0.0,0.0,568.0,10.0,2.0,8.0,15534.0,2.0,0.0,2.0,366.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-02,0.0,0.0,566.0,6.0,2.0,0.0,27810.0,2.0,0.0,2.0,424.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-03,0.0,0.0,544.0,6.0,2.0,0.0,25456.0,2.0,0.0,2.0,428.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-04,0.0,0.0,534.0,6.0,2.0,0.0,20164.0,2.0,0.0,2.0,384.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-07,0.0,0.0,514.0,6.0,2.0,0.0,18044.0,2.0,0.0,2.0,324.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-08,0.0,0.0,470.0,6.0,2.0,0.0,19126.0,2.0,0.0,2.0,308.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-09,0.0,0.0,430.0,6.0,2.0,0.0,18446.0,2.0,0.0,2.0,320.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-10,0.0,0.0,430.0,6.0,2.0,0.0,17032.0,2.0,0.0,4.0,320.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-11,0.0,0.0,430.0,2.0,2.0,0.0,18692.0,2.0,0.0,2.0,312.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-14,0.0,0.0,420.0,0.0,2.0,0.0,21072.0,4.0,0.0,2.0,276.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-15,0.0,0.0,0.0,0.0,0.0,0.0,18310.0,2.0,0.0,2.0,262.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-16,0.0,0.0,0.0,20.0,0.0,2.0,17822.0,2.0,0.0,2.0,262.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-17,0.0,0.0,0.0,20.0,2.0,2.0,19044.0,2.0,0.0,2.0,224.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-18,0.0,0.0,0.0,20.0,2.0,2.0,17856.0,2.0,0.0,2.0,224.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-21,0.0,0.0,0.0,18.0,2.0,2.0,18058.0,2.0,0.0,2.0,224.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-22,0.0,0.0,0.0,18.0,0.0,2.0,18742.0,2.0,0.0,2.0,226.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-23,0.0,0.0,0.0,0.0,0.0,2.0,17870.0,2.0,0.0,2.0,240.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-24,0.0,0.0,0.0,0.0,0.0,2.0,17794.0,2.0,0.0,2.0,258.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-25,0.0,0.0,0.0,0.0,0.0,2.0,17304.0,6.0,0.0,2.0,268.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-28,0.0,0.0,0.0,0.0,0.0,2.0,16748.0,6.0,2.0,2.0,258.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-29,0.0,0.0,0.0,0.0,0.0,2.0,16926.0,6.0,2.0,2.0,256.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-30,0.0,0.0,0.0,0.0,0.0,2.0,17116.0,6.0,0.0,2.0,258.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-31,0.0,0.0,0.0,0.0,0.0,2.0,16042.0,6.0,0.0,2.0,258.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-01,0.0,0.0,0.0,0.0,0.0,2.0,16344.0,4.0,0.0,2.0,268.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-04,0.0,0.0,0.0,0.0,2.0,10.0,17322.0,2.0,0.0,2.0,238.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-05,0.0,0.0,0.0,0.0,0.0,12.0,13920.0,2.0,0.0,2.0,284.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-06,0.0,0.0,0.0,0.0,0.0,8.0,14138.0,2.0,0.0,2.0,290.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-07,0.0,0.0,0.0,0.0,0.0,8.0,15978.0,2.0,0.0,2.0,294.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-08,0.0,0.0,0.0,0.0,0.0,4.0,15380.0,2.0,0.0,2.0,272.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-11,0.0,0.0,0.0,0.0,0.0,4.0,17306.0,2.0,0.0,2.0,280.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-12,0.0,0.0,0.0,0.0,0.0,4.0,16624.0,2.0,0.0,2.0,320.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-13,0.0,0.0,0.0,0.0,0.0,4.0,19640.0,2.0,0.0,2.0,364.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-14,0.0,0.0,0.0,0.0,0.0,4.0,20842.0,2.0,0.0,2.0,384.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-15,0.0,0.0,0.0,0.0,0.0,4.0,18408.0,2.0,0.0,2.0,380.0,0.0,2.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-18,0.0,0.0,0.0,0.0,0.0,4.0,18558.0,4.0,0.0,2.0,358.0,0.0,2.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-19,0.0,0.0,0.0,0.0,0.0,4.0,17204.0,4.0,0.0,2.0,360.0,0.0,2.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-20,0.0,0.0,0.0,0.0,0.0,4.0,16930.0,2.0,0.0,2.0,360.0,0.0,2.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-21,0.0,0.0,0.0,0.0,0.0,4.0,15788.0,6.0,0.0,2.0,368.0,0.0,2.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-25,0.0,0.0,0.0,0.0,0.0,6.0,16428.0,6.0,0.0,2.0,384.0,0.0,2.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-26,0.0,0.0,0.0,0.0,0.0,6.0,19172.0,6.0,0.0,2.0,492.0,0.0,2.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-27,0.0,0.0,0.0,0.0,0.0,4.0,19584.0,4.0,2.0,2.0,534.0,0.0,2.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-28,0.0,0.0,0.0,0.0,0.0,4.0,18984.0,2.0,0.0,2.0,782.0,0.0,2.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-29,0.0,0.0,0.0,0.0,0.0,4.0,17962.0,0.0,0.0,4.0,822.0,0.0,2.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-02,0.0,0.0,0.0,0.0,0.0,4.0,18818.0,2.0,0.0,4.0,794.0,0.0,2.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-03,0.0,0.0,0.0,0.0,0.0,4.0,17642.0,8.0,0.0,4.0,766.0,0.0,2.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-04,0.0,0.0,0.0,0.0,0.0,10.0,16294.0,4.0,0.0,4.0,768.0,0.0,2.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-05,0.0,0.0,0.0,0.0,0.0,6.0,15654.0,4.0,0.0,4.0,736.0,0.0,2.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-06,0.0,0.0,0.0,0.0,0.0,6.0,14778.0,12.0,0.0,4.0,716.0,0.0,2.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-09,0.0,0.0,0.0,0.0,0.0,6.0,14496.0,0.0,0.0,4.0,736.0,0.0,2.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-10,0.0,0.0,0.0,0.0,0.0,2.0,15116.0,0.0,0.0,4.0,774.0,0.0,2.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-11,0.0,0.0,0.0,0.0,0.0,2.0,15350.0,0.0,0.0,4.0,706.0,0.0,2.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-12,0.0,0.0,0.0,0.0,0.0,4.0,16316.0,0.0,0.0,4.0,886.0,0.0,2.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-13,0.0,0.0,0.0,0.0,0.0,2.0,16032.0,0.0,0.0,4.0,852.0,0.0,2.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-16,0.0,0.0,0.0,0.0,0.0,2.0,15174.0,0.0,0.0,4.0,990.0,0.0,2.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-17,0.0,0.0,0.0,0.0,0.0,2.0,13710.0,0.0,0.0,4.0,958.0,0.0,2.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-18,0.0,0.0,0.0,0.0,0.0,2.0,14076.0,0.0,0.0,4.0,892.0,0.0,2.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-19,0.0,0.0,0.0,0.0,0.0,2.0,13818.0,0.0,0.0,4.0,894.0,0.0,2.0,0.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-20,0.0,0.0,0.0,0.0,0.0,2.0,16974.0,0.0,0.0,4.0,1354.0,0.0,2.0,0.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-23,0.0,0.0,0.0,0.0,0.0,2.0,15500.0,0.0,0.0,4.0,1990.0,0.0,2.0,0.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-24,0.0,0.0,0.0,0.0,0.0,2.0,14462.0,0.0,0.0,4.0,2134.0,0.0,2.0,0.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-25,0.0,0.0,0.0,0.0,0.0,0.0,13706.0,0.0,0.0,4.0,2184.0,0.0,2.0,0.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-26,0.0,0.0,0.0,0.0,0.0,0.0,12624.0,12.0,0.0,4.0,2416.0,0.0,2.0,0.0,10.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-27,0.0,0.0,0.0,0.0,0.0,0.0,13168.0,12.0,0.0,4.0,2556.0,0.0,2.0,0.0,14.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-30,0.0,0.0,0.0,0.0,0.0,0.0,12516.0,12.0,0.0,4.0,2902.0,0.0,2.0,0.0,18.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-31,0.0,0.0,0.0,0.0,0.0,0.0,11712.0,12.0,0.0,4.0,4404.0,0.0,2.0,0.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-01,0.0,0.0,0.0,0.0,0.0,0.0,10880.0,12.0,0.0,4.0,5022.0,0.0,2.0,0.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,10406.0,12.0,0.0,4.0,5728.0,0.0,2.0,0.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-03,0.0,0.0,0.0,0.0,0.0,0.0,9096.0,12.0,0.0,4.0,7138.0,0.0,2.0,0.0,72.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-06,0.0,0.0,0.0,0.0,0.0,0.0,8244.0,12.0,0.0,2.0,7616.0,0.0,2.0,0.0,72.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-07,0.0,0.0,0.0,0.0,0.0,0.0,7442.0,12.0,0.0,2.0,10532.0,0.0,2.0,0.0,76.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-08,0.0,0.0,0.0,0.0,0.0,0.0,6804.0,12.0,0.0,2.0,11616.0,0.0,2.0,0.0,76.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-09,0.0,0.0,0.0,0.0,0.0,0.0,6124.0,12.0,0.0,2.0,15092.0,0.0,2.0,0.0,70.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-10,0.0,0.0,0.0,0.0,0.0,0.0,5152.0,12.0,0.0,2.0,16916.0,2.0,2.0,0.0,86.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-13,0.0,0.0,0.0,0.0,0.0,0.0,4752.0,12.0,0.0,2.0,15970.0,2.0,2.0,0.0,84.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-14,0.0,0.0,0.0,0.0,0.0,0.0,4524.0,12.0,0.0,2.0,16756.0,0.0,0.0,0.0,74.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-15,0.0,0.0,0.0,0.0,0.0,0.0,4426.0,12.0,0.0,2.0,18692.0,8.0,0.0,0.0,74.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-16,0.0,0.0,0.0,0.0,0.0,0.0,4338.0,12.0,0.0,2.0,21710.0,8.0,2.0,0.0,86.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-17,0.0,0.0,0.0,0.0,0.0,0.0,4324.0,12.0,0.0,2.0,19622.0,6.0,2.0,0.0,76.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-20,0.0,0.0,0.0,0.0,0.0,0.0,4210.0,12.0,0.0,2.0,19228.0,6.0,2.0,0.0,78.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-21,0.0,0.0,0.0,0.0,0.0,0.0,3916.0,12.0,0.0,2.0,21554.0,6.0,2.0,0.0,78.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
