,TC1312.CZC,TC1401.CZC,TC1402.CZC,TC1403.CZC,TC1404.CZC,TC1405.CZC,TC1406.CZC,TC1407.CZC,TC1408.CZC,TC1409.CZC,TC1410.CZC,TC1411.CZC,TC1412.CZC,TC1501.CZC,TC1502.CZC,TC1503.CZC,TC1504.CZC,TC1505.CZC,TC1506.CZC,TC1507.CZC,TC1508.CZC,TC1509.CZC,TC1510.CZC,TC1511.CZC,TC1512.CZC,TC1601.CZC,TC1602.CZC,TC1603.CZC,TC1604.CZC,ZC1605.CZC,ZC1606.CZC,ZC607.CZC,ZC608.CZC,ZC609.CZC,ZC610.CZC,ZC611.CZC,ZC612.CZC,ZC701.CZC,ZC702.CZC,ZC703.CZC,ZC704.CZC,ZC705.CZC,ZC706.CZC,ZC707.CZC,ZC708.CZC,ZC709.CZC,ZC710.CZC,ZC711.CZC,ZC712.CZC,ZC801.CZC,ZC802.CZC,ZC803.CZC,ZC804.CZC,ZC805.CZC,ZC806.CZC,ZC807.CZC,ZC808.CZC,ZC809.CZC,ZC810.CZC,ZC811.CZC,ZC812.CZC,ZC901.CZC,ZC902.CZC,ZC903.CZC,ZC904.CZC
2015-08-28,,,,,,,,,,,,,,,,,,,,,,362.2,,,361.0,373.0,,,,364.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-31,,,,,,,,,,,,,,,,,,,,,,356.0,,,,371.6,,,,363.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-01,,,,,,,,,,,,,,,,,,,,,,355.0,,,,376.6,368.4,,,364.2,383.4,,356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-02,,,,,,,,,,,,,,,,,,,,,,347.6,,,362.6,371.8,,,,362.8,368.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-07,,,,,,,,,,,,,,,,,,,,,,359.8,369.4,,,371.6,,,,360.8,,,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-08,,,,,,,,,,,,,,,,,,,,,,355.0,,350.0,,376.4,,,,363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-09,,,,,,,,,,,,,,,,,,,,,,,376.8,,377.0,378.6,376.6,,,364.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,378.4,,,366.0,365.0,,,,361.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,380.0,,,,365.0,,,,361.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,377.4,,,366.0,364.2,,,,363.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-15,,,,,,,,,,,,,,,,,,,,,,,,,382.8,376.4,,,,362.0,,,,362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,378.8,,,370.0,363.2,,,,361.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,377.8,,,,362.8,,,,362.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-18,,,,,,,,,,,,,,,,,,,,,,,370.0,,,376.6,376.4,,,363.2,,,,363.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,372.8,,,365.2,359.4,,,,360.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,370.8,,,,358.4,,,,359.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,370.2,,,,359.2,,,,359.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,369.6,,,,358.0,,,,358.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,368.6,,,,357.4,,,,358.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,365.4,,,,350.8,,,,351.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29,,,,,,,,,,,,,,,,,,,,,,,355.0,,366.0,363.2,,,,348.2,,,,349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,,,,,,,,,,,,,,,,,,,,,,,363.4,365.2,362.2,,,347.0,,,,346.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-08,,,,,,,,,,,,,,,,,,,,,,,,,372.0,364.8,,,,348.6,,,,345.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-09,,,,,,,,,,,,,,,,,,,,,,,,,363.8,368.0,,,,350.4,,,,346.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-12,,,,,,,,,,,,,,,,,,,,,,,,,354.4,365.0,,,,349.2,346.6,,,345.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-13,,,,,,,,,,,,,,,,,,,,,,,,,351.4,363.8,,,,346.6,,,,343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,355.8,,,,340.4,342.4,,344.0,336.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,354.8,,,,339.4,,,,334.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,351.8,,350.2,,337.4,,,,333.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,352.8,,,,337.2,,,,332.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,349.0,,,,335.0,,,,330.8,347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,347.2,,,,332.4,,,,329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,346.8,,,,333.2,,,,329.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,341.4,,331.2,329.0,331.4,347.4,,,327.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-26,,,,,,,,,,,,,,,,,,,,,,,,336.0,,331.8,,,,323.8,,,326.0,322.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-27,,,,,,,,,,,,,,,,,,,,,,,,,339.0,333.6,,,310.0,324.4,,,,321.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,333.0,,,,322.6,,,,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-29,,,,,,,,,,,,,,,,,,,,,,,,,343.0,333.6,,,,322.2,325.0,,,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,328.4,,317.0,303.0,317.4,,,,316.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,328.2,,,,313.8,316.2,,,314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,328.0,,,,309.6,,,,310.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,329.8,,305.0,,310.8,,,,311.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,329.0,,,,307.0,,,,306.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,330.2,,,301.0,306.6,,,,306.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,330.6,,318.6,,308.2,,,,307.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,327.0,,,,309.8,309.6,,,308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,320.8,,,307.0,303.0,,,,304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,319.0,,,299.0,299.8,,,,300.6,307.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,321.8,,,,300.0,305.8,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,324.4,,,,300.2,300.4,,,298.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,324.2,331.0,,293.0,300.2,294.8,,,297.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,324.8,,,,296.4,,,,294.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,321.8,,,,287.6,,,,285.4,303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,324.6,,,298.6,287.4,284.6,,,283.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,334.6,,,,287.4,,,,283.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,333.8,,,,283.2,282.2,,,280.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,333.0,,,,289.4,289.0,,,284.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,334.6,,,,294.2,296.0,,,289.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,331.0,,,,294.2,293.4,,,289.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,332.6,,,,292.8,,,,287.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,333.8,,,,294.6,293.0,,,290.4,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,335.2,,,,297.4,297.0,,,292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,335.6,,,,290.0,,,,286.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,336.4,,,,287.6,,,,284.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,338.8,,,,291.6,284.4,,,288.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,337.8,,,291.0,289.0,,,,285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,336.6,,,,290.4,,,,286.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,329.6,,,,292.4,,,,287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,329.0,,309.0,,291.8,,,,287.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,328.6,,,,296.6,,,,292.0,297.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,328.4,,,,296.2,,,,291.2,,,305.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,325.8,,,,298.6,,,,292.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,324.4,,,,298.0,,,,292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,327.2,327.0,,,301.0,,,,294.6,,,308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,326.6,,317.0,,311.6,303.8,307.2,,304.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,323.6,,304.4,,313.8,303.6,,,306.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,320.4,,,,311.8,,,,305.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,321.4,,,311.0,,,,305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,317.4,,,,301.4,299.2,,311.2,297.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,317.8,,,,303.0,,,310.0,297.4,,308.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,318.8,,,,309.0,303.0,305.8,305.4,303.6,,,314.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,319.0,,,277.4,307.4,310.4,310.4,304.6,302.2,306.4,,309.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,310.0,,,,305.2,300.8,,,300.8,,,306.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,,,297.0,304.4,298.4,,,299.2,,,298.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,303.2,,,,308.8,,307.8,305.0,301.8,,,309.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.4,,,,300.6,315.0,,302.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.0,306.0,307.6,304.0,,,300.2,,,306.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,305.0,,297.6,,307.8,,,301.2,300.0,,,299.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.8,305.2,,,301.0,,,306.6,320.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.8,303.4,,,301.4,,,300.2,318.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.6,,,298.0,290.8,,,298.8,311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.0,,296.8,293.2,,292.8,289.4,,,289.8,310.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.2,,294.6,,,,287.4,,,289.8,308.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.6,,306.0,298.8,,297.0,297.2,300.8,,,317.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.2,,,,303.6,,,,322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.2,311.8,,,301.8,,,,315.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.6,308.8,,,306.4,,,318.0,318.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.6,309.0,327.4,319.8,,,311.4,,,312.6,322.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.2,,,314.6,312.2,321.2,321.4,317.0,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.8,,326.4,,,,312.0,,,308.8,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.2,319.6,,,312.6,,,,332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.6,318.8,320.6,,311.0,,,318.0,333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,324.2,,,,311.6,,,,334.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.8,,,312.0,309.8,,,,333.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.4,315.6,,,309.4,,,317.6,334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.0,,,,308.2,,,,338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.8,309.0,327.2,,,,309.4,,,317.0,338.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.2,,,,308.0,,,,336.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.6,,,,308.4,,,,336.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0,,,,309.0,322.0,,,335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.2,,,,301.2,311.0,,311.8,326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.2,,,,305.2,,,308.2,328.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,,323.4,,,,310.0,,,314.2,332.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.2,332.2,326.6,326.6,317.4,316.4,,,320.6,337.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.8,324.2,,,314.8,,,,335.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0,,334.2,,,,324.2,,319.4,,342.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.8,331.0,,,320.6,,,,340.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.4,337.8,332.0,,326.2,322.8,,,328.8,343.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.4,,,,323.8,332.0,,,344.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.2,336.6,,,325.6,,338.0,,346.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.0,338.6,,,327.2,333.0,,334.8,348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,343.6,339.2,,,329.4,339.2,,338.6,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.4,,,,337.2,344.6,,343.0,357.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.4,,349.2,,346.2,,,356.6,368.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,360.0,357.4,355.4,,354.4,,,378.4,377.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.8,346.8,355.0,354.4,342.4,350.0,,364.0,361.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.4,,,,335.0,342.0,,,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,352.4,,,342.6,349.4,,,364.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.0,353.6,353.8,353.0,344.8,,,,366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.8,354.2,355.8,,344.0,,,,366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.8,,,353.4,347.8,,,365.2,370.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.0,,,,348.2,,,,371.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.2,361.0,,351.8,349.6,,,,374.4,,376.6,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.6,,,,338.0,,,,361.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.4,345.6,344.4,,339.2,,,,365.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.8,351.8,,,347.4,,,,372.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.0,350.0,,,339.0,,,,366.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.0,350.4,,,345.0,,,,371.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.2,348.2,,,339.2,,,352.8,366.0,376.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.2,,,,342.6,,,,369.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.6,354.4,,,342.4,,,,369.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.8,355.4,,,343.0,,,,369.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.2,355.4,,,348.6,,,,375.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.0,,,,345.8,,,,373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.8,,353.2,,354.4,,,,380.0,375.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.0,,,,362.6,,,,388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.6,,364.0,360.2,363.4,,,,387.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.2,366.8,369.8,365.0,362.8,375.2,,,389.2,,,399.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.8,369.6,370.2,,369.2,,,,397.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.8,,,,375.2,383.8,,,403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.8,374.2,,,388.4,,,395.8,417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.0,,,,369.8,,,,395.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.6,,382.0,382.4,385.8,,,,409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.2,,,,384.4,396.8,,,408.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.0,363.6,389.0,393.0,396.2,407.4,,,420.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.2,,,393.0,404.8,413.0,,,431.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
