,FB1404.DCE,FB1405.DCE,FB1406.DCE,FB1407.DCE,FB1408.DCE,FB1409.DCE,FB1410.DCE,FB1411.DCE,FB1412.DCE,FB1501.DCE,FB1502.DCE,FB1503.DCE,FB1504.DCE,FB1505.DCE,FB1506.DCE,FB1507.DCE,FB1508.DCE,FB1509.DCE,FB1510.DCE,FB1511.DCE,FB1512.DCE,FB1601.DCE,FB1602.DCE,FB1603.DCE,FB1604.DCE,FB1605.DCE,FB1606.DCE,FB1607.DCE,FB1608.DCE,FB1609.DCE,FB1610.DCE,FB1611.DCE,FB1612.DCE,FB1701.DCE,FB1702.DCE,FB1703.DCE,FB1704.DCE,FB1705.DCE,FB1706.DCE,FB1707.DCE,FB1708.DCE,FB1709.DCE,FB1710.DCE,FB1711.DCE,FB1712.DCE,FB1801.DCE,FB1802.DCE,FB1803.DCE,FB1804.DCE,FB1805.DCE,FB1806.DCE,FB1807.DCE,FB1808.DCE,FB1809.DCE,FB1810.DCE,FB1811.DCE,FB1812.DCE,FB1901.DCE,FB1902.DCE,FB1903.DCE
2015-12-24,,,,,,,,,,,,,,,,,,,,,,55.05,49.5,54.6,58.95,55.85,55.95,52.4,51.75,56.45,57.3,54.0,55.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-25,,,,,,,,,,,,,,,,,,,,,,54.6,51.95,57.3,60.2,56.3,56.4,52.8,52.15,56.9,57.75,54.45,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-28,,,,,,,,,,,,,,,,,,,,,,53.0,52.8,54.65,59.5,56.35,56.45,52.85,52.2,56.95,57.8,54.5,56.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-29,,,,,,,,,,,,,,,,,,,,,,54.35,52.15,54.65,62.45,59.15,60.1,56.3,55.6,60.65,61.55,58.05,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-30,,,,,,,,,,,,,,,,,,,,,,56.65,55.3,54.65,62.45,59.05,60.0,56.2,55.5,60.55,61.45,57.95,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,,,,,,,,,,,,,,,,52.25,52.8,54.65,61.6,59.05,58.8,55.1,54.4,59.35,60.25,56.8,58.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04,,,,,,,,,,,,,,,,,,,,,,49.35,50.2,54.9,59.5,57.2,56.95,53.35,52.7,57.45,58.35,55.0,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05,,,,,,,,,,,,,,,,,,,,,,49.0,49.85,52.9,59.2,55.55,55.35,51.85,51.2,55.8,56.7,53.45,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-06,,,,,,,,,,,,,,,,,,,,,,51.9,52.3,55.5,59.2,58.3,58.6,54.9,54.2,59.1,60.05,56.6,58.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-07,,,,,,,,,,,,,,,,,,,,,,51.9,52.3,55.5,59.2,61.2,61.5,57.6,56.85,62.0,63.0,59.4,61.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-08,,,,,,,,,,,,,,,,,,,,,,51.9,52.3,52.75,59.2,61.2,58.5,54.75,54.05,58.95,59.9,56.5,58.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-11,,,,,,,,,,,,,,,,,,,,,,48.8,52.3,53.5,60.0,61.2,59.3,55.5,54.8,59.75,60.75,57.3,59.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-12,,,,,,,,,,,,,,,,,,,,,,45.9,49.7,50.85,60.0,61.2,57.8,54.1,53.4,58.25,59.2,55.85,57.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-13,,,,,,,,,,,,,,,,,,,,,,47.55,46.75,48.05,60.0,61.2,56.1,52.55,51.85,56.55,57.5,54.25,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-14,,,,,,,,,,,,,,,,,,,,,,47.55,46.75,47.9,60.0,61.2,53.9,50.5,49.85,54.35,55.25,52.15,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-15,,,,,,,,,,,,,,,,,,,,,,48.9,46.75,47.4,60.0,61.2,58.9,55.2,54.45,59.45,60.3,56.9,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,,,,,,,,,,,,,,,,,,,,,,,46.75,46.8,60.0,61.2,57.2,53.6,52.85,57.7,58.55,55.25,56.9,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-19,,,,,,,,,,,,,,,,,,,,,,,46.75,45.6,60.0,61.65,57.6,54.0,53.25,58.1,58.95,55.65,57.3,46.35,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-20,,,,,,,,,,,,,,,,,,,,,,,46.75,45.65,60.0,60.95,56.95,53.4,52.65,57.45,58.3,55.0,56.65,45.85,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-21,,,,,,,,,,,,,,,,,,,,,,,46.75,46.35,60.0,60.7,56.75,53.2,52.45,57.2,58.05,54.8,56.45,45.65,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-22,,,,,,,,,,,,,,,,,,,,,,,46.75,46.25,60.0,61.35,57.35,53.75,53.0,57.8,58.65,55.4,57.05,46.15,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-25,,,,,,,,,,,,,,,,,,,,,,,46.75,46.1,60.0,61.35,58.9,55.2,54.45,59.45,60.3,56.9,58.6,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-26,,,,,,,,,,,,,,,,,,,,,,,46.75,44.75,60.0,59.6,57.2,53.6,52.9,57.75,58.55,55.25,56.9,46.05,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-27,,,,,,,,,,,,,,,,,,,,,,,46.75,44.8,60.0,59.6,57.2,53.6,52.9,57.75,58.55,55.25,56.9,46.05,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-28,,,,,,,,,,,,,,,,,,,,,,,46.75,46.05,60.0,61.25,58.75,55.05,54.35,59.35,60.15,56.75,58.45,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-29,,,,,,,,,,,,,,,,,,,,,,,46.75,46.05,60.0,61.25,58.9,55.2,54.45,59.45,60.3,56.9,58.6,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,,,,,,,,,,,,,,,,,,,,,,,46.75,46.05,60.0,61.25,58.9,55.2,54.45,59.45,60.3,56.9,58.6,47.35,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-02,,,,,,,,,,,,,,,,,,,,,,,46.75,46.05,60.0,61.25,58.9,55.2,54.45,59.45,60.3,56.9,58.6,47.35,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-03,,,,,,,,,,,,,,,,,,,,,,,46.75,46.05,60.0,61.25,58.9,55.2,54.45,59.45,60.3,56.9,58.6,47.35,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-04,,,,,,,,,,,,,,,,,,,,,,,46.75,46.05,60.0,61.25,58.9,55.2,54.45,59.45,60.3,56.9,58.6,47.35,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-05,,,,,,,,,,,,,,,,,,,,,,,46.75,44.05,57.4,58.6,56.35,52.85,52.1,56.9,57.7,54.45,56.1,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-15,,,,,,,,,,,,,,,,,,,,,,,46.75,42.85,56.9,58.6,55.85,52.4,51.65,56.4,57.2,54.0,55.6,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-16,,,,,,,,,,,,,,,,,,,,,,,46.75,42.05,56.2,57.9,55.15,51.75,51.0,55.7,56.5,53.35,54.9,44.35,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-17,,,,,,,,,,,,,,,,,,,,,,,46.75,43.1,56.2,57.9,58.9,55.2,54.45,59.45,60.3,56.9,58.6,44.35,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-18,,,,,,,,,,,,,,,,,,,,,,,46.75,44.7,56.35,57.9,58.9,55.2,54.45,59.45,60.3,56.9,58.6,44.35,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-19,,,,,,,,,,,,,,,,,,,,,,,46.75,43.3,56.45,58.0,59.0,55.3,54.55,59.55,60.4,57.0,58.7,44.45,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-22,,,,,,,,,,,,,,,,,,,,,,,,45.1,57.65,59.25,60.25,56.5,55.7,60.85,61.7,58.2,59.95,45.4,45.25,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-23,,,,,,,,,,,,,,,,,,,,,,,,44.3,57.65,59.25,58.9,55.2,54.45,59.45,60.3,56.9,58.6,45.4,44.3,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-24,,,,,,,,,,,,,,,,,,,,,,,,45.55,59.3,60.95,60.6,56.8,56.0,61.15,62.05,58.55,60.3,46.7,45.55,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-25,,,,,,,,,,,,,,,,,,,,,,,,45.0,58.6,60.25,59.9,56.15,55.35,60.45,61.35,57.85,59.6,46.15,45.05,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-26,,,,,,,,,,,,,,,,,,,,,,,,44.9,57.8,59.4,59.05,55.35,54.6,59.6,60.5,57.05,58.75,45.5,44.45,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,,,,,,,,,,,,,,,,,,,,,,,,45.0,56.4,57.95,57.6,54.0,53.25,58.15,59.05,55.65,57.3,44.4,43.35,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-01,,,,,,,,,,,,,,,,,,,,,,,,40.75,53.6,55.1,54.25,50.85,50.15,54.75,55.6,52.4,53.95,42.2,40.8,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-02,,,,,,,,,,,,,,,,,,,,,,,,40.75,53.6,55.1,58.9,55.2,54.45,59.45,60.3,56.9,58.6,42.2,44.3,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-03,,,,,,,,,,,,,,,,,,,,,,,,40.75,53.6,55.1,58.9,55.2,54.45,59.45,60.3,56.9,58.6,42.2,44.3,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-04,,,,,,,,,,,,,,,,,,,,,,,,40.75,53.6,55.1,58.9,55.2,54.45,59.45,60.3,56.9,58.6,42.2,44.3,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-07,,,,,,,,,,,,,,,,,,,,,,,,40.75,53.6,55.1,58.9,55.2,54.45,59.45,60.3,56.9,58.6,42.2,44.3,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-08,,,,,,,,,,,,,,,,,,,,,,,,40.75,53.6,55.1,58.9,55.2,54.45,59.45,60.3,56.9,58.6,42.2,44.3,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-09,,,,,,,,,,,,,,,,,,,,,,,,40.75,53.6,55.1,58.9,55.2,54.45,59.45,60.3,56.9,58.6,42.2,44.3,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-10,,,,,,,,,,,,,,,,,,,,,,,,43.15,53.6,53.05,56.75,53.15,52.45,57.25,58.1,54.8,56.45,40.65,42.7,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-11,,,,,,,,,,,,,,,,,,,,,,,,43.15,53.6,53.05,58.9,55.2,54.45,59.45,60.3,56.9,58.6,40.65,44.3,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-14,,,,,,,,,,,,,,,,,,,,,,,,40.75,53.6,53.05,58.9,55.2,54.45,59.45,60.3,56.9,58.6,40.65,44.3,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-15,,,,,,,,,,,,,,,,,,,,,,,,,53.6,53.05,58.9,55.2,54.45,59.45,60.3,56.9,58.6,40.65,44.3,40.65,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-16,,,,,,,,,,,,,,,,,,,,,,,,,53.6,53.05,58.9,55.2,54.45,59.45,60.3,56.9,58.6,40.65,44.3,40.65,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-17,,,,,,,,,,,,,,,,,,,,,,,,,53.6,53.05,58.9,55.2,54.45,59.45,60.3,56.9,58.6,40.65,44.3,40.65,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-18,,,,,,,,,,,,,,,,,,,,,,,,,53.6,53.05,58.9,55.2,54.45,59.45,60.3,56.9,58.6,40.65,44.3,40.65,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-21,,,,,,,,,,,,,,,,,,,,,,,,,53.6,53.05,58.9,55.2,54.45,59.45,60.3,56.9,58.6,40.65,44.3,40.65,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-22,,,,,,,,,,,,,,,,,,,,,,,,,53.6,53.05,58.9,55.2,54.45,59.45,60.3,56.9,58.6,40.65,44.3,40.65,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-23,,,,,,,,,,,,,,,,,,,,,,,,,56.25,53.05,58.9,55.2,54.45,59.45,60.3,56.9,58.6,40.65,44.3,40.65,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-24,,,,,,,,,,,,,,,,,,,,,,,,,59.6,53.05,58.9,55.2,54.45,59.45,60.3,56.9,58.6,40.65,44.3,40.65,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-25,,,,,,,,,,,,,,,,,,,,,,,,,63.8,55.7,63.05,59.05,58.25,63.6,64.5,60.9,62.7,42.65,47.4,43.5,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-28,,,,,,,,,,,,,,,,,,,,,,,,,66.85,55.75,63.1,59.1,58.3,63.65,64.6,60.95,62.75,42.7,47.45,43.55,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-29,,,,,,,,,,,,,,,,,,,,,,,,,61.0,55.45,62.75,58.75,57.95,63.3,64.2,60.6,62.4,42.45,47.2,43.3,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-30,,,,,,,,,,,,,,,,,,,,,,,,,61.0,53.3,60.3,56.45,55.7,60.85,61.7,58.25,59.95,40.8,45.35,41.6,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,61.0,53.3,58.9,55.2,54.45,59.45,60.3,56.9,58.6,39.5,43.95,40.3,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-01,,,,,,,,,,,,,,,,,,,,,,,,,64.65,53.3,58.9,55.2,54.45,59.45,60.3,56.9,58.6,41.45,44.3,40.65,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-05,,,,,,,,,,,,,,,,,,,,,,,,,68.2,55.95,62.1,58.2,57.4,62.7,63.6,60.0,61.8,43.7,46.7,42.85,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-06,,,,,,,,,,,,,,,,,,,,,,,,,73.65,58.0,61.9,58.0,57.2,62.5,63.4,59.8,61.6,43.55,46.55,42.7,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-07,,,,,,,,,,,,,,,,,,,,,,,,,78.0,58.5,65.55,61.4,60.55,66.15,67.1,63.3,65.2,45.7,49.25,45.2,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-08,,,,,,,,,,,,,,,,,,,,,,,,,82.5,61.4,69.3,64.9,64.0,69.95,70.95,66.95,68.95,48.3,52.05,47.8,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-11,,,,,,,,,,,,,,,,,,,,,,,,,82.5,61.4,58.9,55.2,54.45,59.45,60.3,56.9,58.6,48.3,44.3,40.65,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-12,,,,,,,,,,,,,,,,,,,,,,,,,82.5,61.4,58.9,55.2,54.45,59.45,60.3,56.9,58.6,48.3,44.3,40.65,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-13,,,,,,,,,,,,,,,,,,,,,,,,,82.5,61.4,58.9,55.2,54.45,59.45,60.3,56.9,58.6,50.0,45.85,42.05,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-14,,,,,,,,,,,,,,,,,,,,,,,,,82.5,61.4,58.9,55.2,54.45,59.45,60.3,56.9,58.6,50.0,44.3,40.65,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-15,,,,,,,,,,,,,,,,,,,,,,,,,77.1,61.4,58.9,55.2,54.45,59.45,60.3,56.9,58.6,50.0,44.3,40.65,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,61.4,58.9,55.2,54.45,59.45,60.3,56.9,58.6,50.0,44.3,40.65,50.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,61.4,58.9,55.2,54.45,59.45,60.3,56.9,58.6,50.0,44.3,40.65,50.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,61.4,58.9,55.2,54.45,59.45,60.3,56.9,58.6,50.0,44.3,40.65,50.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,61.4,58.9,55.2,54.45,59.45,60.3,56.9,58.6,50.0,44.3,40.65,50.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,61.4,58.9,55.2,54.45,59.45,60.3,56.9,58.6,50.0,44.3,40.65,50.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,61.4,58.9,55.2,54.45,59.45,60.3,56.9,58.6,50.0,44.3,40.65,50.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,61.4,58.9,55.2,54.45,59.45,60.3,56.9,58.6,50.0,44.3,40.65,50.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,61.4,58.9,55.2,54.45,59.45,60.3,56.9,58.6,50.0,44.3,40.65,50.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,61.4,58.9,55.2,54.45,59.45,60.3,56.9,58.6,50.0,44.3,40.65,50.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,64.45,61.8,57.9,57.15,62.4,63.25,59.7,61.5,52.45,46.5,42.65,52.45,,,,,,,,,,,,,,,,,,,,,,,
2016-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,64.45,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,40.65,50.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,64.45,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,40.65,50.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,64.45,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,40.65,50.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,64.45,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,40.65,50.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,64.45,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,40.65,50.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,64.45,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,40.65,50.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,64.45,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,40.65,50.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,64.45,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,40.65,50.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,64.45,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,40.65,50.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,64.45,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,40.65,50.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,40.65,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,43.9,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,43.9,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,43.9,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,43.9,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,43.9,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,43.9,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,43.9,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,43.9,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,43.9,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,43.9,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,43.9,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,43.9,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,43.9,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,43.9,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,43.9,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,43.9,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,43.9,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,43.9,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,43.9,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,43.9,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,43.9,50.0,50.0,50.0,,,,,,,,,,,,,,,,,,,,,
2016-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,43.9,50.0,50.0,50.0,,,,,,,,,,,,,,,,,,,,,
2016-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2,54.45,59.45,60.3,56.9,58.6,52.45,44.3,43.9,50.0,50.0,50.0,,,,,,,,,,,,,,,,,,,,,
2016-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2,54.45,54.7,55.5,52.4,53.95,49.85,40.8,40.4,46.05,46.05,46.05,,,,,,,,,,,,,,,,,,,,,
2016-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2,54.45,54.7,55.5,52.4,53.95,49.85,40.8,40.4,46.05,46.05,46.05,,,,,,,,,,,,,,,,,,,,,
2016-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2,54.45,54.7,55.5,52.4,53.95,49.85,40.8,40.4,46.05,46.05,46.05,,,,,,,,,,,,,,,,,,,,,
2016-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2,54.45,54.7,55.5,52.4,53.95,49.85,40.8,40.4,46.05,46.05,46.05,,,,,,,,,,,,,,,,,,,,,
2016-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2,54.45,54.7,55.5,52.4,53.95,49.85,40.8,40.4,46.05,46.05,46.05,,,,,,,,,,,,,,,,,,,,,
2016-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2,54.45,52.95,53.45,50.45,51.95,48.0,39.3,38.9,44.35,44.35,44.35,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2,54.45,52.65,53.45,50.45,51.95,48.0,39.3,38.9,44.35,44.35,44.35,,,,,,,,,,,,,,,,,,,,,
2016-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2,54.45,52.65,53.45,50.45,51.95,48.0,39.3,38.9,44.35,44.35,44.35,,,,,,,,,,,,,,,,,,,,,
2016-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2,54.45,52.65,53.45,50.45,51.95,48.0,39.3,38.9,44.35,44.35,44.35,,,,,,,,,,,,,,,,,,,,,
2016-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2,54.45,50.05,50.85,48.0,49.4,45.65,37.4,37.0,42.2,42.2,42.2,,,,,,,,,,,,,,,,,,,,,
2016-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2,54.45,50.05,50.85,48.0,49.4,45.65,37.4,37.0,42.2,42.2,42.2,,,,,,,,,,,,,,,,,,,,,
