,C.DCE,M.DCE,index,c_standard,m_standard,index_standard,,C,M,,,,,"corr(c,index)","corr(m,index)","corr(c,m)"
2007/1/12,1613,2327,984.1410881,1.159597412,0.970796829,0.984141088,,1493.755726,1995.963674,,,,,,,
2007/1/15,1676,2419,1022.721067,1.204888569,1.009178139,1.022721067,,1552.098324,2074.875861,,,,,,,
2007/1/16,1671,2428,1021.735386,1.201294033,1.012932833,1.021735386,,1547.467959,2082.595531,,,,,,,
2007/1/17,1656,2455,1018.778345,1.190510424,1.024196913,1.018778345,,1537.818215,2105.754542,,,,,,,
2007/1/18,1682,2480,1024.728288,1.209202013,1.034626617,1.024728288,,1542.204462,2127.198071,,,,,,,
2007/1/19,1677.6,2434,1009.141836,1.206038821,1.015435962,1.009141836,,1518.518728,2087.741978,,,,,,,
2007/1/22,1681,2418,1001.152138,1.208483106,1.008760951,1.001152138,,1504.482738,2074.01812,,,,,,,
2007/1/23,1706.6,2440,1007.427873,1.226887132,1.017939091,1.007427873,,1511.500733,2092.888425,,,,,,,
2007/1/24,1713,2440,1003.318994,1.231488138,1.017939091,1.003318994,,1502.728239,2092.888425,,,,,,,
2007/1/25,1708,2444,1001.755485,1.227893602,1.019607843,1.001755485,,1498.341992,2096.31939,,,,,,,
2007/1/26,1700,2437,997.609252,1.222142344,1.016687526,0.997609252,,1491.323997,2090.315202,,,,,,,
2007/1/29,1706,2435,999.8291142,1.226455787,1.01585315,0.999829114,,1496.587493,2088.599719,,,,,,,
2007/1/30,1700,2423,995.8909933,1.222142344,1.010846892,0.995890993,,1491.323997,2068.353503,,,,,,,
2007/1/31,1709,2467.6,1001.828098,1.228612509,1.029453484,1.001828098,,1499.219241,2084.550476,,,,,,,
2007/2/1,1716,2502.4,1005.685695,1.23364486,1.043971631,1.005685695,,1505.359987,2090.219417,,,,,,,
2007/2/2,1710,2532.2,1003.681615,1.229331416,1.056403838,1.003681615,,1500.096491,2095.078509,,,,,,,
2007/2/5,1717,2604.8,1011.996956,1.234363767,1.086691698,1.011996956,,1506.237237,2132.331547,,,,,,,
2007/2/6,1713,2634,1010.500758,1.231488138,1.098873592,1.010500758,,1502.728239,2133.141396,,,,,,,
2007/2/7,1714,2640,1011.629469,1.232207045,1.101376721,1.011629469,,1503.605488,2138.000488,,,,,,,
2007/2/8,1709,2642,1009.849781,1.228612509,1.102211097,1.009849781,,1499.219241,2139.620185,,,,,,,
2007/2/9,1713,2655,1013.03642,1.231488138,1.107634543,1.01303642,,1502.728239,2150.148218,,,,,,,
2007/2/12,1713,2647,1012.070454,1.231488138,1.104297038,1.012070454,,1502.728239,2143.669429,,,,,,,
2007/2/13,1699,2623,1003.51325,1.221423436,1.094284522,1.00351325,,1490.446747,2124.233061,,,,,,,
2007/2/14,1699,2638,1005.324438,1.221423436,1.100542345,1.005324438,,1490.446747,2136.380791,,,,,,,
2007/2/15,1692,2644,1003.21926,1.216391086,1.103045474,1.00321926,,1484.306001,2141.239883,,,,,,,
2007/2/16,1700,2672,1009.834031,1.222142344,1.114726742,1.009834031,,1491.323997,2163.915646,,,,,,,
2007/2/26,1728,2755,1031.174542,1.242271747,1.149353358,1.031174542,,1515.88698,2231.133085,,,,,,,
2007/2/27,1719,2767,1028.985368,1.235801582,1.154359616,1.028985368,,1507.991735,2240.851269,,,,,,,
2007/2/28,1700,2715,1015.026102,1.222142344,1.132665832,1.015026102,,1491.323997,2198.739138,,,,,,,
2007/3/1,1712,2729,1021.567375,1.230769231,1.138506466,1.021567375,,1501.850989,2210.07702,,,,,,,
2007/3/2,1701,2686,1011.928709,1.222861251,1.120567376,1.011928709,,1492.201246,2175.253527,,,,,,,
2007/3/5,1702,2678,1011.366978,1.223580158,1.117229871,1.011366978,,1493.078495,2168.774738,,,,,,,
2007/3/6,1706,2697,1015.278093,1.226455787,1.125156446,1.015278093,,1496.587493,2184.161862,,,,,,,
2007/3/7,1701,2691,1012.532438,1.222861251,1.122653317,1.012532438,,1492.201246,2179.30277,,,,,,,
2007/3/8,1697,2698,1011.760715,1.219985622,1.125573634,1.011760715,,1488.692248,2184.971711,,,,,,,
2007/3/9,1689,2685,1006.957131,1.214234364,1.120150188,1.006957131,,1481.674253,2174.443678,,,,,,,
2007/3/12,1684,2681,1004.452968,1.210639827,1.118481435,1.004452968,,1477.288006,2171.204284,,,,,,,
2007/3/13,1690,2690,1007.965096,1.214953271,1.122236128,1.007965096,,1482.551502,2178.492922,,,,,,,
2007/3/14,1690,2663,1004.704959,1.214953271,1.110972048,1.004704959,,1482.551502,2156.627008,,,,,,,
2007/3/15,1695,2670,1007.57136,1.218547807,1.113892365,1.00757136,,1486.937749,2162.295948,,,,,,,
2007/3/16,1690,2644,1002.410788,1.214953271,1.103045474,1.002410788,,1482.551502,2141.239883,,,,,,,
2007/3/19,1696,2659,1006.647392,1.219266715,1.109303296,1.006647392,,1487.814999,2153.387613,,,,,,,
2007/3/20,1693,2657,1005.193192,1.217109993,1.108468919,1.005193192,,1485.183251,2151.767915,,,,,,,
2007/3/21,1695,2668,1007.329868,1.218547807,1.113057989,1.007329868,,1486.937749,2160.676251,,,,,,,
2007/3/22,1690,2659,1004.221976,1.214953271,1.109303296,1.004221976,,1482.551502,2153.387613,,,,,,,
2007/3/23,1690,2663,1004.704959,1.214953271,1.110972048,1.004704959,,1482.551502,2156.627008,,,,,,,
2007/3/26,1682,2642,998.9354088,1.209202013,1.102211097,0.998935409,,1475.533507,2139.620185,,,,,,,
2007/3/27,1678,2631,995.9902608,1.206326384,1.097622028,0.995990261,,1472.02451,2130.71185,,,,,,,
2007/3/28,1686,2640,1000.310861,1.212077642,1.101376721,1.000310861,,1479.042505,2138.000488,,,,,,,
2007/3/29,1683,2649,1000.184866,1.20992092,1.105131414,1.000184866,,1476.410757,2145.289126,,,,,,,
2007/3/30,1687,2664,1003.612997,1.212796549,1.111389237,1.003612997,,1479.919754,2157.436856,,,,,,,
2007/4/2,1654,2639,987.2545633,1.18907261,1.100959533,0.987254563,,1450.970524,2137.190639,,,,,,,
2007/4/3,1667,2669,996.1320059,1.198418404,1.113475177,0.996132006,,1462.374766,2161.4861,,,,,,,
2007/4/4,1669,2657,995.491528,1.199856219,1.108468919,0.995491528,,1464.129265,2151.767915,,,,,,,
2007/4/5,1673,2649,996.1425055,1.202731848,1.105131414,0.996142505,,1467.638262,2145.289126,,,,,,,
2007/4/6,1668,2636,992.5516298,1.199137311,1.099707968,0.99255163,,1463.252015,2134.761093,,,,,,,
2007/4/9,1688,2654,1002.809775,1.213515457,1.107217355,1.002809775,,1480.797004,2149.338369,,,,,,,
2007/4/10,1689,2618,998.8671611,1.214234364,1.092198582,0.998867161,,1481.674253,2120.183817,,,,,,,
2007/4/11,1690,2608,998.063939,1.214953271,1.0880267,0.998063939,,1482.551502,2112.085331,,,,,,,
2007/4/12,1676,2590,990.2312102,1.204888569,1.080517313,0.99023121,,1470.270011,2097.508055,,,,,,,
2007/4/13,1668,2529,979.6318272,1.199137311,1.055068836,0.979631827,,1463.252015,2048.107286,,,,,,,
2007/4/16,1658,2507,972.9330592,1.191948239,1.045890697,0.972933059,,1454.479521,2030.290615,,,,,,,
2007/4/17,1661,2504,973.7835297,1.19410496,1.044639132,0.97378353,,1457.11127,2027.861069,,,,,,,
2007/4/18,1640,2459,959.8610119,1.179007908,1.025865665,0.959861012,,1438.689032,1991.417879,,,,,,,
2007/4/19,1643,2449,959.8662617,1.18116463,1.021693784,0.959866262,,1441.32078,1983.319392,,,,,,,
2007/4/20,1640,2464,960.464741,1.179007908,1.027951606,0.960464741,,1438.689032,1995.467122,,,,,,,
2007/4/23,1643,2478,963.3678904,1.18116463,1.03379224,0.96336789,,1441.32078,2006.805004,,,,,,,
2007/4/24,1643,2467,962.0396864,1.18116463,1.029203171,0.962039686,,1441.32078,1997.896668,,,,,,,
2007/4/25,1646,2481,964.9428359,1.183321352,1.035043805,0.964942836,,1443.952528,2009.23455,,,,,,,
2007/4/26,1661,2524,976.1984461,1.19410496,1.052982895,0.976198446,,1457.11127,2044.058042,,,,,,,
2007/4/27,1655,2524,973.7730301,1.189791517,1.052982895,0.97377303,,1451.847773,2044.058042,,,,,,,
2007/4/30,1653,2535,974.2927621,1.188353702,1.057571965,0.974292762,,1450.093274,2052.966378,,,,,,,
2007/5/8,1662,2532,977.5686487,1.194823868,1.056320401,0.977568649,,1457.988519,2050.536832,,,,,,,
2007/5/9,1673,2552,984.4301611,1.202731848,1.064664164,0.984430161,,1467.638262,2066.733805,,,,,,,
2007/5/10,1674,2553,984.9551429,1.203450755,1.065081352,0.984955143,,1468.515512,2067.543654,,,,,,,
2007/5/11,1666,2536,979.668576,1.197699497,1.057989153,0.979668576,,1461.497517,2053.776226,,,,,,,
2007/5/14,1684,2587,993.1028608,1.210639827,1.079265749,0.993102861,,1477.288006,2095.078509,,,,,,,
2007/5/15,1679,2576,989.7534767,1.207045291,1.074676679,0.989753477,,1472.901759,2086.170173,,,,,,,
2007/5/16,1685,2607,995.9220131,1.211358735,1.087609512,0.995922013,,1478.165255,2111.275482,,,,,,,
2007/5/17,1681,2607,994.3050691,1.208483106,1.087609512,0.994305069,,1474.656258,2111.275482,,,,,,,
2007/5/18,1677,2602,992.084396,1.205607477,1.085523571,0.992084396,,1471.14726,2107.226239,,,,,,,
2007/5/21,1679,2591,991.564664,1.207045291,1.080934501,0.991564664,,1472.901759,2098.317903,,,,,,,
2007/5/22,1678,2613,993.816836,1.206326384,1.090112641,0.993816836,,1472.02451,2116.134574,,,,,,,
2007/5/23,1673,2614,991.9164018,1.202731848,1.090529829,0.991916402,,1467.638262,2116.944423,,,,,,,
2007/5/24,1675,2638,995.6227735,1.204169662,1.100542345,0.995622773,,1469.392761,2136.380791,,,,,,,
2007/5/25,1671,2619,991.7116589,1.201294033,1.09261577,0.991711659,,1465.883764,2120.993666,,,,,,,
2007/5/28,1673,2617,992.2786393,1.202731848,1.091781393,0.992278639,,1467.638262,2119.373969,,,,,,,
2007/5/29,1664,2586,984.8973949,1.196261682,1.078848561,0.984897395,,1459.743018,2094.26866,,,,,,,
2007/5/30,1650,2536,973.2007999,1.186196981,1.057989153,0.9732008,,1447.461526,2053.776226,,,,,,,
2007/5/31,1662,2550,979.7420734,1.194823868,1.063829787,0.979742073,,1457.988519,2065.114108,,,,,,,
2007/6/1,1663,2544,979.4218345,1.195542775,1.061326658,0.979421835,,1458.865768,2060.255016,,,,,,,
2007/6/4,1663,2575,983.1649549,1.195542775,1.074259491,0.983164955,,1458.865768,2085.360325,,,,,,,
2007/6/5,1665,2571,983.4904436,1.19698059,1.072590738,0.983490444,,1460.620267,2082.12093,,,,,,,
2007/6/6,1666,2574,984.2569171,1.197699497,1.073842303,0.984256917,,1461.497517,2084.550476,,,,,,,
2007/6/7,1663,2537,978.5766138,1.195542775,1.058406341,0.978576614,,1458.865768,2054.586075,,,,,,,
2007/6/8,1656,2531,975.0224868,1.190510424,1.055903212,0.975022487,,1452.725023,2049.726983,,,,,,,
2007/6/11,1646,2530,970.859381,1.183321352,1.055486024,0.970859381,,1443.952528,2048.917134,,,,,,,
2007/6/12,1636,2529,966.6962752,1.176132279,1.055068836,0.966696275,,1435.180034,2048.107286,,,,,,,
2007/6/13,1625,2490,957.5405922,1.168224299,1.038798498,0.957540592,,1425.530291,2016.523188,,,,,,,
2007/6/14,1633,2492,961.0159719,1.173975557,1.039632874,0.961015972,,1432.548286,2018.142885,,,,,,,
2007/6/15,1626,2481,956.8581158,1.168943206,1.035043805,0.956858116,,1426.40754,2009.23455,,,,,,,
2007/6/18,1614,2530,957.9238289,1.160316319,1.055486024,0.957923829,,1415.880547,2048.917134,,,,,,,
2007/6/19,1594,2531,949.9598547,1.145938174,1.055903212,0.949959855,,1398.335559,2049.726983,,,,,,,
2007/6/20,1578,2494,939.0244834,1.134435658,1.040467251,0.939024483,,1384.299569,2019.762582,,,,,,,
2007/6/21,1594,2508,947.1827009,1.145938174,1.046307885,0.947182701,,1398.335559,2031.100464,,,,,,,
2007/6/22,1587,2480,940.9721659,1.140905823,1.034626617,0.940972166,,1392.194813,2008.424701,,,,,,,
2007/6/25,1579,2458,935.0818699,1.135154565,1.025448477,0.93508187,,1385.176818,1990.60803,,,,,,,
2007/6/26,1570,2446,929.9947961,1.1286844,1.020442219,0.929994796,,1367.053009,1980.889846,,,,,,,
2007/6/27,1546.6,2434,917.9694985,1.11186197,1.015435962,0.917969499,,1350.655277,1971.171662,,,,,,,
2007/6/28,1541.2,2438,914.4216265,1.107979871,1.017104714,0.914421626,,1347.203123,1974.411057,,,,,,,
2007/6/29,1555.8,2452,919.3158061,1.118475917,1.022945348,0.919315806,,1355.833508,1985.748938,,,,,,,
2007/7/2,1556.8,2528,925.7632658,1.119194824,1.054651648,0.925763266,,1349.792239,2047.297437,,,,,,,
2007/7/3,1569,2524,927.2822533,1.127965492,1.052982895,0.927282253,,1354.107431,2044.058042,,,,,,,
2007/7/4,1552,2490,916.4419704,1.115744069,1.038798498,0.91644197,,1339.435777,2013.13432,,,,,,,
2007/7/5,1539,2515.2,911.553202,1.106398275,1.04931164,0.911553202,,1328.216276,2019.319065,,,,,,,
2007/7/6,1540,2534.2,911.3336986,1.107117182,1.057238214,0.911333699,,1329.079314,2018.545972,,,,,,,
2007/7/9,1536,2533.6,906.6572534,1.104241553,1.056987902,0.906657253,,1325.62716,1997.672459,,,,,,,
2007/7/10,1516,2537,896.2078172,1.089863408,1.058406341,0.896207817,,1308.36639,1983.756784,,,,,,,
2007/7/11,1499,2616,895.3970232,1.077641984,1.091364205,0.895397023,,1293.694735,2022.411437,,,,,,,
2007/7/12,1496,2677,901.3734417,1.075485262,1.116812683,0.901373442,,1291.10562,2069.570113,,,,,,,
2007/7/13,1503,2702,907.054099,1.080517613,1.127242386,0.907054099,,1297.146889,2088.89744,,,,,,,
2007/7/16,1490,2671,898.3138418,1.071171819,1.114309554,0.898313842,,1285.927389,2064.931555,,,,,,,
2007/7/17,1503,2636,899.3133111,1.080517613,1.099707968,0.899313311,,1297.146889,2037.873298,,,,,,,
2007/7/18,1505,2619,898.1047691,1.081955428,1.09261577,0.898104769,,1298.872966,2024.730716,,,,,,,
2007/7/19,1512,2603,898.9767551,1.086987779,1.085940759,0.898976755,,1304.914236,2012.361227,,,,,,,
2007/7/20,1507,2615,898.4209278,1.083393242,1.090947017,0.898420928,,1300.599043,2021.638344,,,,,,,
2007/7/23,1508,2596,896.5851678,1.08411215,1.083020442,0.896585168,,1301.462082,2006.949576,,,,,,,
2007/7/24,1496,2560,887.651136,1.075485262,1.068001669,0.887651136,,1291.10562,1979.118226,,,,,,,
2007/7/25,1481,2559,881.6441214,1.064701653,1.067584481,0.881644121,,1278.160042,1978.345133,,,,,,,
2007/7/26,1484,2565,883.5257754,1.066858375,1.07008761,0.883525775,,1280.749158,1982.983691,,,,,,,
2007/7/27,1495,2558,887.023918,1.074766355,1.067167292,0.887023918,,1290.242581,1977.57204,,,,,,,
2007/7/30,1508,2583,895.0604672,1.08411215,1.077596996,0.895060467,,1301.462082,1996.899366,,,,,,,
2007/7/31,1522,2626,905.600789,1.094176851,1.095536087,0.905600789,,1313.544621,2030.142367,,,,,,,
2007/8/1,1524,2632,907.0897943,1.095614666,1.098039216,0.907089794,,1315.270698,2034.780926,,,,,,,
2007/8/2,1524,2613,904.8613857,1.095614666,1.090112641,0.904861386,,1315.270698,2020.092158,,,,,,,
2007/8/3,1544,2636,915.4119062,1.109992811,1.099707968,0.915411906,,1332.531468,2037.873298,,,,,,,
2007/8/6,1557,2646,921.6891854,1.119338605,1.10387985,0.921689185,,1343.750969,2045.604229,,,,,,,
2007/8/7,1543,2647,916.3093888,1.109273904,1.104297038,0.916309389,,1331.66843,2046.377322,,,,,,,
2007/8/8,1535,2678,916.8040241,1.103522646,1.117229871,0.916804024,,1324.764122,2070.343206,,,,,,,
2007/8/9,1537,2694,919.4658761,1.10496046,1.123904881,0.919465876,,1326.490199,2082.712695,,,,,,,
2007/8/10,1532,2720,920.5520341,1.101365924,1.134751773,0.920552034,,1322.175006,2102.813115,,,,,,,
2007/8/13,1552,2809,938.8433424,1.115744069,1.171881519,0.938843342,,1339.435777,2171.618397,,,,,,,
2007/8/14,1556,2818,941.469499,1.118619698,1.175636212,0.941469499,,1339.435777,2178.576234,,,,,,,
2007/8/15,1562.4,2818,941.3128837,1.123220705,1.175636212,0.941312884,,1341.120601,2178.576234,,,,,,,
2007/8/16,1546.8,2775,927.321591,1.112005751,1.157697121,0.927321591,,1319.217878,2145.333233,,,,,,,
2007/8/17,1544.4,2711,916.4538815,1.110280374,1.13099708,0.916453881,,1310.793754,2095.855277,,,,,,,
2007/8/20,1567.8,2741,926.7683652,1.127102804,1.143512724,0.926768365,,1325.957178,2119.048069,,,,,,,
2007/8/21,1585,2780,935.5410273,1.139468009,1.159783062,0.935541027,,1335.223714,2149.198698,,,,,,,
2007/8/22,1585,2788,936.4665833,1.139468009,1.163120567,0.936466583,,1335.223714,2155.383443,,,,,,,
2007/8/23,1590,2820,942.1054332,1.143062545,1.176470588,0.942105433,,1339.435777,2180.12242,,,,,,,
2007/8/24,1581,2812,937.6939512,1.13659238,1.173133083,0.937693951,,1331.854065,2165.18496,,,,,,,
2007/8/27,1589,2814.8,939.1003927,1.142343638,1.17430121,0.939100393,,1338.593364,2158.463102,,,,,,,
2007/8/28,1602,2866.4,947.8911662,1.151689432,1.195828118,0.947891166,,1349.544726,2181.616167,,,,,,,
2007/8/29,1616,2922.6,957.6449116,1.161754134,1.219274093,0.957644912,,1361.3385,2204.022358,,,,,,,
2007/8/30,1623,2990,966.4372806,1.166786485,1.247392574,0.966437281,,1367.235387,2239.872264,,,,,,,
2007/8/31,1628,3023,971.1063245,1.170381021,1.261159783,0.971106325,,1371.447449,2257.797217,,,,,,,
2007/9/3,1637,3019,974.1010901,1.176851186,1.25949103,0.97410109,,1379.029161,2254.809725,,,,,,,
2007/9/4,1653,3080,987.231219,1.188353702,1.284939508,0.987231219,,1392.50776,2300.368981,,,,,,,
2007/9/5,1637,3064,979.2584652,1.176851186,1.278264497,0.979258465,,1379.029161,2288.419012,,,,,,,
2007/9/6,1633,3066,977.9529268,1.173975557,1.279098874,0.977952927,,1375.659511,2289.912758,,,,,,,
2007/9/7,1652,3081,986.9621386,1.187634795,1.285356696,0.986962139,,1391.665348,2301.115854,,,,,,,
2007/9/10,1672,3142,1001.627023,1.20201294,1.310805173,1.001627023,,1408.513597,2346.67511,,,,,,,
2007/9/11,1669,3149,1001.278215,1.199856219,1.31372549,1.001278215,,1405.986359,2351.903221,,,,,,,
2007/9/12,1671,3133,1000.211859,1.201294033,1.30705048,1.000211859,,1407.671184,2339.953252,,,,,,,
2007/9/13,1681,3118,1002.329621,1.208483106,1.300792657,1.002329621,,1416.095308,2328.750157,,,,,,,
2007/9/14,1668,3096,994.820284,1.199137311,1.291614518,0.994820284,,1405.143947,2312.31895,,,,,,,
2007/9/17,1669,3171,1003.799598,1.199856219,1.32290363,1.003799598,,1405.986359,2368.334428,,,,,,,
2007/9/18,1670,3227,1010.601354,1.200575126,1.346266166,1.010601354,,1406.828772,2410.159319,,,,,,,
2007/9/19,1661,3220,1006.345896,1.19410496,1.343345849,1.006345896,,1399.24706,2404.931207,,,,,,,
2007/9/20,1656,3202,1002.364502,1.190510424,1.335836462,1.002364502,,1395.034998,2391.487492,,,,,,,
2007/9/21,1659,3197,1002.942527,1.192667146,1.333750521,1.002942527,,1397.562235,2387.753127,,,,,,,
2007/9/24,1636,3146,988.27266,1.176132279,1.312473926,0.98827266,,1378.186749,2349.662602,,,,,,,
2007/9/25,1624,3130,981.8346613,1.167505392,1.305798915,0.981834661,,1368.0778,2337.712633,,,,,,,
2007/9/26,1645,3176,995.164109,1.182602444,1.32498957,0.995164109,,1385.768461,2372.068793,,,,,,,
2007/9/27,1660,3222,1006.191424,1.193386053,1.344180225,1.006191424,,1398.404647,2406.424953,,,,,,,
2007/9/28,1655,3220,1004.043764,1.189791517,1.343345849,1.004043764,,1394.192585,2404.931207,,,,,,,
2007/10/8,1655,3117,992.239105,1.189791517,1.300375469,0.992239105,,1394.192585,2328.003283,,,,,,,
2007/10/9,1664,3088,992.3686622,1.196261682,1.288277013,0.992368662,,1401.774297,2306.343965,,,,,,,
2007/10/10,1660,3153,998.2834489,1.193386053,1.315394243,0.998283449,,1398.404647,2354.890713,,,,,,,
2007/10/11,1654,3175,998.5026997,1.18907261,1.324572382,0.9985027,,1393.350173,2371.32192,,,,,,,
2007/10/12,1639,3168,991.9451097,1.178289001,1.321652065,0.99194511,,1380.713986,2366.093809,,,,,,,
2007/10/15,1651,3216,1002.050575,1.186915888,1.341677096,1.002050575,,1390.822935,2401.943715,,,,,,,
2007/10/16,1661,3251,1009.898755,1.19410496,1.356278682,1.009898755,,1399.24706,2428.084272,,,,,,,
2007/10/17,1651,3224,1002.967442,1.186915888,1.345014602,1.002967442,,1390.822935,2407.918699,,,,,,,
2007/10/18,1643,3232,1000.814798,1.18116463,1.348352107,1.000814798,,1384.083636,2413.893684,,,,,,,
2007/10/19,1659,3281,1012.569627,1.192667146,1.368794326,1.012569627,,1397.562235,2450.490463,,,,,,,
2007/10/22,1643,3219,999.3248899,1.18116463,1.342928661,0.99932489,,1384.083636,2404.184334,,,,,,,
2007/10/23,1642,3260,1003.640143,1.180445723,1.360033375,1.003640143,,1383.241223,2434.806129,,,,,,,
2007/10/24,1648,3276,1007.776009,1.184759166,1.366708385,1.007776009,,1388.295698,2446.756098,,,,,,,
2007/10/25,1641,3252,1002.339587,1.179726815,1.35669587,1.002339587,,1382.398811,2428.831145,,,,,,,
2007/10/26,1651,3297,1011.33385,1.186915888,1.375469337,1.01133385,,1390.822935,2462.440432,,,,,,,
2007/10/29,1691,3344,1032.067993,1.215672178,1.39507718,1.032067993,,1424.519433,2497.543465,,,,,,,
2007/10/30,1712,3327,1038.177116,1.230769231,1.387984981,1.038177116,,1442.210094,2484.846623,,,,,,,
2007/10/31,1706,3332,1036.448025,1.226455787,1.390070922,1.036448025,,1437.155619,2488.580988,,,,,,,
2007/11/1,1717,3334,1040.897818,1.234363767,1.390905298,1.040897818,,1446.422156,2490.074734,,,,,,,
2007/11/2,1725,3283,1038.122303,1.240115025,1.369628703,1.038122303,,1453.161456,2451.984209,,,,,,,
2007/11/5,1753,3285,1049.094805,1.260244428,1.370463079,1.049094805,,1476.749004,2453.477955,,,,,,,
2007/11/6,1763,3319,1056.828376,1.267433501,1.384647476,1.056828376,,1485.173128,2478.871639,,,,,,,
2007/11/7,1773,3374,1066.968723,1.274622574,1.407592824,1.066968723,,1493.597253,2519.949656,,,,,,,
2007/11/8,1767,3352,1062.145207,1.27030913,1.398414685,1.062145207,,1488.542778,2503.518449,,,,,,,
2007/11/9,1774,3367,1066.550153,1.275341481,1.404672507,1.066550153,,1494.439665,2514.721545,,,,,,,
2007/11/12,1776,3408,1072.016472,1.276779295,1.421777222,1.072016472,,1496.12449,2545.34334,,,,,,,
2007/11/13,1768,3423,1070.666087,1.271028037,1.428035044,1.070666087,,1489.385191,2556.546435,,,,,,,
2007/11/14,1780,3486,1082.490678,1.279654925,1.454317897,1.082490678,,1499.49414,2603.599437,,,,,,,
2007/11/15,1777,3506,1083.631778,1.277498203,1.46266166,1.083631778,,1496.966903,2618.536898,,,,,,,
2007/11/16,1757,3527,1078.364778,1.263120058,1.471422612,1.078364778,,1480.118654,2634.221232,,,,,,,
2007/11/19,1752,3526,1076.331725,1.259525521,1.471005423,1.076331725,,1475.906592,2633.474359,,,,,,,
2007/11/20,1723,3411,1052.024792,1.238677211,1.423028786,1.052024792,,1451.476631,2547.583959,,,,,,,
2007/11/21,1736,3398,1055.522838,1.248023005,1.41760534,1.055522838,,1462.427993,2537.874609,,,,,,,
2007/11/22,1765,3410,1068.025113,1.268871316,1.422611598,1.068025113,,1486.857953,2546.837086,,,,,,,
2007/11/23,1787,3420,1077.612349,1.284687275,1.426783479,1.077612349,,1505.391027,2554.305816,,,,,,,
2007/11/26,1800,3478,1089.247587,1.29403307,1.450980392,1.089247587,,1516.342389,2597.624453,,,,,,,
2007/11/27,1783,3431,1077.338286,1.281811646,1.431372549,1.077338286,,1502.021377,2562.52142,,,,,,,
