,TF1312.CFE,TF1403.CFE,TF1406.CFE,TF1409.CFE,TF1412.CFE,TF1503.CFE,TF1506.CFE,TF1509.CFE,TF1512.CFE,TF1603.CFE,TF1606.CFE,TF1609.CFE,TF1612.CFE,TF1703.CFE,TF1706.CFE,TF1709.CFE,TF1712.CFE,TF1803.CFE,TF1806.CFE,TF1809.CFE,TF1812.CFE
2015-03-11,,,,,,99.0,27970.0,477.0,,,,,,,,,,,,,
2015-03-12,,,,,,146.0,27334.0,635.0,,,,,,,,,,,,,
2015-03-13,,,,,,108.0,45232.0,736.0,,,,,,,,,,,,,
2015-03-16,,,,,,,19394.0,723.0,65.0,,,,,,,,,,,,
2015-03-17,,,,,,,21614.0,894.0,116.0,,,,,,,,,,,,
2015-03-18,,,,,,,15921.0,1138.0,111.0,,,,,,,,,,,,
2015-03-19,,,,,,,10085.0,442.0,54.0,,,,,,,,,,,,
2015-03-20,,,,,,,6571.0,416.0,37.0,,,,,,,,,,,,
2015-03-23,,,,,,,7134.0,359.0,18.0,,,,,,,,,,,,
2015-03-24,,,,,,,10505.0,517.0,38.0,,,,,,,,,,,,
2015-03-25,,,,,,,8731.0,448.0,26.0,,,,,,,,,,,,
2015-03-26,,,,,,,11789.0,1054.0,72.0,,,,,,,,,,,,
2015-03-27,,,,,,,16364.0,1160.0,123.0,,,,,,,,,,,,
2015-03-30,,,,,,,25907.0,1421.0,52.0,,,,,,,,,,,,
2015-03-31,,,,,,,15338.0,1633.0,56.0,,,,,,,,,,,,
2015-04-01,,,,,,,10124.0,1047.0,58.0,,,,,,,,,,,,
2015-04-02,,,,,,,10754.0,1345.0,38.0,,,,,,,,,,,,
2015-04-03,,,,,,,10556.0,822.0,51.0,,,,,,,,,,,,
2015-04-07,,,,,,,9466.0,690.0,30.0,,,,,,,,,,,,
2015-04-08,,,,,,,19257.0,1653.0,266.0,,,,,,,,,,,,
2015-04-09,,,,,,,10995.0,1125.0,65.0,,,,,,,,,,,,
2015-04-10,,,,,,,10779.0,637.0,118.0,,,,,,,,,,,,
2015-04-13,,,,,,,12681.0,774.0,32.0,,,,,,,,,,,,
2015-04-14,,,,,,,14390.0,1214.0,131.0,,,,,,,,,,,,
2015-04-15,,,,,,,20214.0,1357.0,108.0,,,,,,,,,,,,
2015-04-16,,,,,,,8535.0,1027.0,63.0,,,,,,,,,,,,
2015-04-17,,,,,,,10115.0,1228.0,80.0,,,,,,,,,,,,
2015-04-20,,,,,,,11620.0,1780.0,131.0,,,,,,,,,,,,
2015-04-21,,,,,,,13430.0,1785.0,189.0,,,,,,,,,,,,
2015-04-22,,,,,,,8135.0,1168.0,79.0,,,,,,,,,,,,
2015-04-23,,,,,,,9187.0,894.0,80.0,,,,,,,,,,,,
2015-04-24,,,,,,,9344.0,1281.0,124.0,,,,,,,,,,,,
2015-04-27,,,,,,,14143.0,1155.0,138.0,,,,,,,,,,,,
2015-04-28,,,,,,,7629.0,464.0,413.0,,,,,,,,,,,,
2015-04-29,,,,,,,6243.0,721.0,182.0,,,,,,,,,,,,
2015-04-30,,,,,,,8867.0,924.0,242.0,,,,,,,,,,,,
2015-05-04,,,,,,,6679.0,1134.0,134.0,,,,,,,,,,,,
2015-05-05,,,,,,,8652.0,1333.0,413.0,,,,,,,,,,,,
2015-05-06,,,,,,,15563.0,2990.0,440.0,,,,,,,,,,,,
2015-05-07,,,,,,,11536.0,4374.0,754.0,,,,,,,,,,,,
2015-05-08,,,,,,,7722.0,3693.0,1287.0,,,,,,,,,,,,
2015-05-11,,,,,,,9317.0,3530.0,620.0,,,,,,,,,,,,
2015-05-12,,,,,,,10396.0,4274.0,945.0,,,,,,,,,,,,
2015-05-13,,,,,,,7423.0,4241.0,636.0,,,,,,,,,,,,
2015-05-14,,,,,,,7454.0,5189.0,1580.0,,,,,,,,,,,,
2015-05-15,,,,,,,4982.0,3061.0,1095.0,,,,,,,,,,,,
2015-05-18,,,,,,,5476.0,7129.0,549.0,,,,,,,,,,,,
2015-05-19,,,,,,,6217.0,8627.0,1217.0,,,,,,,,,,,,
2015-05-20,,,,,,,4384.0,9075.0,1001.0,,,,,,,,,,,,
2015-05-21,,,,,,,2232.0,6573.0,607.0,,,,,,,,,,,,
2015-05-22,,,,,,,1822.0,5965.0,796.0,,,,,,,,,,,,
2015-05-25,,,,,,,2573.0,6383.0,729.0,,,,,,,,,,,,
2015-05-26,,,,,,,3772.0,13450.0,1486.0,,,,,,,,,,,,
2015-05-27,,,,,,,1905.0,9109.0,1222.0,,,,,,,,,,,,
2015-05-28,,,,,,,1299.0,12109.0,1785.0,,,,,,,,,,,,
2015-05-29,,,,,,,1074.0,7590.0,1116.0,,,,,,,,,,,,
2015-06-01,,,,,,,1265.0,14312.0,2541.0,,,,,,,,,,,,
2015-06-02,,,,,,,905.0,12973.0,1188.0,,,,,,,,,,,,
2015-06-03,,,,,,,499.0,12792.0,1135.0,,,,,,,,,,,,
2015-06-04,,,,,,,524.0,11592.0,681.0,,,,,,,,,,,,
2015-06-05,,,,,,,107.0,8415.0,898.0,,,,,,,,,,,,
2015-06-08,,,,,,,232.0,7336.0,739.0,,,,,,,,,,,,
2015-06-09,,,,,,,352.0,8370.0,1068.0,,,,,,,,,,,,
2015-06-10,,,,,,,342.0,9906.0,948.0,,,,,,,,,,,,
2015-06-11,,,,,,,135.0,6956.0,355.0,,,,,,,,,,,,
2015-06-12,,,,,,,134.0,10085.0,421.0,,,,,,,,,,,,
2015-06-15,,,,,,,,7871.0,863.0,30.0,,,,,,,,,,,
2015-06-16,,,,,,,,12048.0,1232.0,47.0,,,,,,,,,,,
2015-06-17,,,,,,,,9442.0,585.0,20.0,,,,,,,,,,,
2015-06-18,,,,,,,,7593.0,736.0,12.0,,,,,,,,,,,
2015-06-19,,,,,,,,7714.0,270.0,25.0,,,,,,,,,,,
2015-06-23,,,,,,,,8153.0,474.0,15.0,,,,,,,,,,,
2015-06-24,,,,,,,,5368.0,289.0,5.0,,,,,,,,,,,
2015-06-25,,,,,,,,10410.0,684.0,78.0,,,,,,,,,,,
2015-06-26,,,,,,,,6832.0,261.0,48.0,,,,,,,,,,,
2015-06-29,,,,,,,,9573.0,786.0,35.0,,,,,,,,,,,
2015-06-30,,,,,,,,7151.0,624.0,11.0,,,,,,,,,,,
2015-07-01,,,,,,,,4764.0,649.0,173.0,,,,,,,,,,,
2015-07-02,,,,,,,,6119.0,492.0,43.0,,,,,,,,,,,
2015-07-03,,,,,,,,8831.0,871.0,62.0,,,,,,,,,,,
2015-07-06,,,,,,,,8808.0,545.0,57.0,,,,,,,,,,,
2015-07-07,,,,,,,,6117.0,514.0,184.0,,,,,,,,,,,
2015-07-08,,,,,,,,16715.0,1179.0,93.0,,,,,,,,,,,
