,IC1505.CFE,IC1506.CFE,IC1507.CFE,IC1508.CFE,IC1509.CFE,IC1510.CFE,IC1511.CFE,IC1512.CFE,IC1601.CFE,IC1602.CFE,IC1603.CFE,IC1604.CFE,IC1605.CFE,IC1606.CFE,IC1607.CFE,IC1608.CFE,IC1609.CFE,IC1610.CFE,IC1611.CFE,IC1612.CFE,IC1701.CFE,IC1702.CFE,IC1703.CFE,IC1704.CFE,IC1705.CFE,IC1706.CFE,IC1707.CFE,IC1708.CFE,IC1709.CFE,IC1710.CFE,IC1711.CFE,IC1712.CFE,IC1801.CFE,IC1802.CFE,IC1803.CFE,IC1806.CFE,IC1804.CFE,IC1805.CFE,IC1809.CFE
2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10326.0,4886.0,2000.0,284.0,,,
2018-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6976.0,6295.0,1329.0,188.0,,,
2018-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3931.0,8889.0,1057.0,201.0,,,
2018-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10788.0,1583.0,421.0,,,118.0
2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8050.0,1219.0,441.0,,,142.0
2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10524.0,2046.0,682.0,,,226.0
2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9106.0,1383.0,638.0,,,187.0
2018-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7311.0,1032.0,427.0,,,192.0
2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9592.0,1795.0,569.0,,,222.0
2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7853.0,1377.0,241.0,,,52.0
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9923.0,2148.0,435.0,,,129.0
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11166.0,2806.0,847.0,,,284.0
2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11551.0,2511.0,668.0,,,193.0
2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8507.0,2048.0,441.0,,,95.0
2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12013.0,3270.0,599.0,,,186.0
2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12850.0,3921.0,763.0,,,188.0
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10648.0,3978.0,591.0,,,165.0
2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11985.0,5143.0,783.0,,,309.0
2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9667.0,5657.0,664.0,,,220.0
2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7821.0,6464.0,619.0,,,198.0
2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4952.0,6253.0,396.0,,,163.0
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3030.0,9041.0,938.0,,,180.0
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9405.0,732.0,68.0,,189.0
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11347.0,1047.0,198.0,,299.0
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180.0,970.0,264.0,,254.0
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10025.0,829.0,259.0,,426.0
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10536.0,935.0,310.0,,386.0
2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10214.0,1282.0,339.0,,302.0
2018-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9630.0,872.0,392.0,,305.0
2018-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10569.0,1131.0,573.0,,349.0
2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10792.0,807.0,833.0,,378.0
2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9471.0,1158.0,865.0,,224.0
2018-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10397.0,1252.0,1341.0,,529.0
2018-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10294.0,1471.0,2318.0,,347.0
2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9979.0,1216.0,2511.0,,222.0
2018-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10245.0,1576.0,3956.0,,369.0
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9762.0,1555.0,7963.0,,403.0
2018-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5062.0,1355.0,9291.0,,269.0
2018-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.0,10304.0,81.0,272.0
2018-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.0,9947.0,178.0,255.0
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442.0,11123.0,106.0,350.0
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286.0,11465.0,214.0,284.0
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958.0,14660.0,378.0,552.0
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.0,12595.0,217.0,365.0
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478.0,12593.0,198.0,441.0
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361.0,12729.0,233.0,381.0
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.0,12209.0,281.0,404.0
