,BU1402.SHF,BU1403.SHF,BU1404.SHF,BU1405.SHF,BU1406.SHF,BU1407.SHF,BU1408.SHF,BU1409.SHF,BU1410.SHF,BU1411.SHF,BU1412.SHF,BU1501.SHF,BU1502.SHF,BU1503.SHF,BU1504.SHF,BU1505.SHF,BU1506.SHF,BU1507.SHF,BU1508.SHF,BU1509.SHF,BU1510.SHF,BU1511.SHF,BU1512.SHF,BU1601.SHF,BU1602.SHF,BU1603.SHF,BU1604.SHF,BU1605.SHF,BU1606.SHF,BU1607.SHF,BU1608.SHF,BU1609.SHF,BU1610.SHF,BU1611.SHF,BU1612.SHF,BU1701.SHF,BU1702.SHF,BU1703.SHF,BU1704.SHF,BU1705.SHF,BU1706.SHF,BU1707.SHF,BU1708.SHF,BU1709.SHF,BU1710.SHF,BU1711.SHF,BU1712.SHF,BU1801.SHF,BU1802.SHF,BU1803.SHF,BU1804.SHF,BU1805.SHF,BU1806.SHF,BU1809.SHF,BU1812.SHF,BU1903.SHF,BU1906.SHF,BU1909.SHF,BU1912.SHF,BU1807.SHF,BU1808.SHF,BU2003.SHF,BU1810.SHF,WSet: quota exceeded.
2015-10-08,,,,,,,,,,,,,,,,,,,,,2.0,0.0,169772.0,1068.0,0.0,2.0,,,34.0,,,36.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2015-10-09,,,,,,,,,,,,,,,,,,,,,0.0,4.0,497376.0,1748.0,8.0,38.0,,,74.0,,,96.0,,,28.0,,,0.0,,,0.0,,,8.0,,,,,,,,,,,,,,,,,,,,
2015-10-12,,,,,,,,,,,,,,,,,,,,,0.0,2.0,426504.0,1078.0,0.0,6.0,,,36.0,,,24.0,,,48.0,,,0.0,,,0.0,,,4.0,,,,,,,,,,,,,,,,,,,,
2015-10-13,,,,,,,,,,,,,,,,,,,,,0.0,4.0,407902.0,1512.0,0.0,6.0,,,68.0,,,32.0,,,12.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2015-10-14,,,,,,,,,,,,,,,,,,,,,0.0,0.0,338282.0,660.0,0.0,0.0,,,78.0,,,26.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2015-10-15,,,,,,,,,,,,,,,,,,,,,0.0,0.0,326224.0,738.0,0.0,0.0,,,20.0,,,24.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2015-10-16,,,,,,,,,,,,,,,,,,,,,,48.0,426252.0,1306.0,0.0,4.0,0.0,,46.0,,,28.0,,,2.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2015-10-19,,,,,,,,,,,,,,,,,,,,,,0.0,699890.0,3812.0,2.0,4.0,0.0,,62.0,,,54.0,,,32.0,,,10.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2015-10-20,,,,,,,,,,,,,,,,,,,,,,2.0,582176.0,2886.0,0.0,12.0,0.0,,56.0,,,114.0,,,28.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2015-10-21,,,,,,,,,,,,,,,,,,,,,,6.0,702788.0,3476.0,0.0,32.0,0.0,,218.0,,,136.0,,,80.0,,,0.0,,,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2015-10-22,,,,,,,,,,,,,,,,,,,,,,2.0,864484.0,2432.0,2.0,6.0,0.0,,42.0,,,146.0,,,186.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2015-10-23,,,,,,,,,,,,,,,,,,,,,,36.0,1182402.0,4484.0,20.0,12.0,0.0,,118.0,,,148.0,,,428.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2015-10-26,,,,,,,,,,,,,,,,,,,,,,8.0,991012.0,4126.0,26.0,4.0,0.0,,68.0,,,16.0,,,10.0,,,2.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2015-10-27,,,,,,,,,,,,,,,,,,,,,,16.0,812322.0,3336.0,12.0,4.0,0.0,,112.0,,,92.0,,,2.0,,,2.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2015-10-28,,,,,,,,,,,,,,,,,,,,,,0.0,642460.0,3942.0,16.0,0.0,0.0,,14.0,,,28.0,,,0.0,,,2.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2015-10-29,,,,,,,,,,,,,,,,,,,,,,40.0,622592.0,2958.0,8.0,0.0,0.0,,100.0,,,16.0,,,6.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2015-10-30,,,,,,,,,,,,,,,,,,,,,,6.0,769254.0,3298.0,0.0,0.0,0.0,,104.0,,,60.0,,,16.0,,,4.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2015-11-02,,,,,,,,,,,,,,,,,,,,,,10.0,683262.0,5126.0,0.0,0.0,0.0,,36.0,,,42.0,,,16.0,,,0.0,,,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,
2015-11-03,,,,,,,,,,,,,,,,,,,,,,8.0,641088.0,7792.0,0.0,0.0,0.0,,86.0,,,88.0,,,70.0,,,0.0,,,52.0,,,2.0,,,,,,,,,,,,,,,,,,,,
2015-11-04,,,,,,,,,,,,,,,,,,,,,,2.0,768930.0,8210.0,0.0,12.0,0.0,,108.0,,,42.0,,,44.0,,,0.0,,,2.0,,,8.0,,,,,,,,,,,,,,,,,,,,
2015-11-05,,,,,,,,,,,,,,,,,,,,,,2.0,694374.0,7878.0,0.0,38.0,0.0,,34.0,,,56.0,,,10.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2015-11-06,,,,,,,,,,,,,,,,,,,,,,0.0,1035026.0,25678.0,8.0,2.0,0.0,,64.0,,,38.0,,,98.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2015-11-09,,,,,,,,,,,,,,,,,,,,,,10.0,943970.0,23764.0,2.0,0.0,4.0,,124.0,,,26.0,,,14.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2015-11-10,,,,,,,,,,,,,,,,,,,,,,0.0,565904.0,14220.0,0.0,6.0,0.0,,52.0,,,6.0,,,92.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2015-11-11,,,,,,,,,,,,,,,,,,,,,,0.0,497918.0,14772.0,0.0,14.0,0.0,,222.0,,,0.0,,,76.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2015-11-12,,,,,,,,,,,,,,,,,,,,,,0.0,580302.0,44764.0,0.0,18.0,8.0,,640.0,,,38.0,,,4.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2015-11-13,,,,,,,,,,,,,,,,,,,,,,0.0,765316.0,37632.0,8.0,32.0,8.0,,488.0,,,88.0,,,70.0,,,0.0,,,14.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2015-11-16,,,,,,,,,,,,,,,,,,,,,,0.0,749578.0,105406.0,0.0,94.0,0.0,,1032.0,,,238.0,,,76.0,,,0.0,,,10.0,,,2.0,,,,,,,,,,,,,,,,,,,,
2015-11-17,,,,,,,,,,,,,,,,,,,,,,,765152.0,113788.0,14.0,62.0,4.0,524.0,1406.0,,,156.0,,,16.0,,,0.0,,,0.0,,,22.0,,,,,,,,,,,,,,,,,,,,
2015-11-18,,,,,,,,,,,,,,,,,,,,,,,389602.0,61362.0,8.0,16.0,6.0,58.0,640.0,,,140.0,,,0.0,,,2.0,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,
2015-11-19,,,,,,,,,,,,,,,,,,,,,,,308848.0,71026.0,114.0,102.0,2.0,100.0,702.0,,,58.0,,,4.0,,,0.0,,,8.0,,,4.0,,,,,,,,,,,,,,,,,,,,
2015-11-20,,,,,,,,,,,,,,,,,,,,,,,307974.0,72308.0,0.0,6.0,0.0,114.0,566.0,,,324.0,,,0.0,,,0.0,,,0.0,,,4.0,,,,,,,,,,,,,,,,,,,,
2015-11-23,,,,,,,,,,,,,,,,,,,,,,,372966.0,128548.0,10.0,54.0,0.0,56.0,2816.0,,,340.0,,,64.0,,,0.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2015-11-24,,,,,,,,,,,,,,,,,,,,,,,249710.0,374956.0,16.0,84.0,8.0,128.0,3930.0,,,204.0,,,16.0,,,0.0,,,0.0,,,24.0,,,,,,,,,,,,,,,,,,,,
2015-11-25,,,,,,,,,,,,,,,,,,,,,,,320284.0,941676.0,114.0,104.0,8.0,426.0,4558.0,,,210.0,,,8.0,,,0.0,,,34.0,,,6.0,,,,,,,,,,,,,,,,,,,,
2015-11-26,,,,,,,,,,,,,,,,,,,,,,,160970.0,917504.0,30.0,52.0,4.0,94.0,3428.0,,,234.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2015-11-27,,,,,,,,,,,,,,,,,,,,,,,58064.0,713246.0,60.0,22.0,2.0,292.0,3792.0,,,78.0,,,12.0,,,0.0,,,8.0,,,16.0,,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,,,,,,,,,,,,,,,,,,21208.0,727344.0,160.0,10.0,0.0,1738.0,3496.0,,,86.0,,,8.0,,,0.0,,,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2015-12-01,,,,,,,,,,,,,,,,,,,,,,,9822.0,580634.0,38.0,10.0,0.0,698.0,4914.0,,,82.0,,,8.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2015-12-02,,,,,,,,,,,,,,,,,,,,,,,6630.0,549952.0,16.0,6.0,0.0,370.0,4398.0,,,64.0,,,14.0,,,0.0,,,0.0,,,10.0,,,,,,,,,,,,,,,,,,,,
2015-12-03,,,,,,,,,,,,,,,,,,,,,,,5280.0,596352.0,18.0,80.0,12.0,752.0,31310.0,,,196.0,,,24.0,,,0.0,,,0.0,,,4.0,,,,,,,,,,,,,,,,,,,,
2015-12-04,,,,,,,,,,,,,,,,,,,,,,,2242.0,553666.0,18.0,26.0,12.0,496.0,50656.0,,,224.0,,,26.0,,,4.0,,,10.0,,,2.0,,,,,,,,,,,,,,,,,,,,
2015-12-07,,,,,,,,,,,,,,,,,,,,,,,3216.0,530562.0,14.0,46.0,0.0,280.0,43210.0,,,216.0,,,12.0,,,0.0,,,8.0,,,4.0,,,,,,,,,,,,,,,,,,,,
2015-12-08,,,,,,,,,,,,,,,,,,,,,,,3016.0,578304.0,0.0,84.0,0.0,522.0,50832.0,,,542.0,,,46.0,,,0.0,,,4.0,,,10.0,,,,,,,,,,,,,,,,,,,,
2015-12-09,,,,,,,,,,,,,,,,,,,,,,,3024.0,446040.0,194.0,136.0,0.0,518.0,71272.0,,,398.0,,,20.0,,,0.0,,,24.0,,,4.0,,,,,,,,,,,,,,,,,,,,
2015-12-10,,,,,,,,,,,,,,,,,,,,,,,4774.0,698618.0,144.0,8.0,10.0,1992.0,200296.0,,,980.0,,,48.0,,,0.0,,,18.0,,,10.0,,,,,,,,,,,,,,,,,,,,
2015-12-11,,,,,,,,,,,,,,,,,,,,,,,250.0,515734.0,34.0,4.0,18.0,1598.0,222330.0,,,596.0,,,58.0,,,0.0,,,68.0,,,12.0,,,,,,,,,,,,,,,,,,,,
2015-12-14,,,,,,,,,,,,,,,,,,,,,,,342.0,810648.0,212.0,38.0,0.0,1300.0,288668.0,,,608.0,,,36.0,,,0.0,,,20.0,,,14.0,,,,,,,,,,,,,,,,,,,,
2015-12-15,,,,,,,,,,,,,,,,,,,,,,,266.0,623766.0,90.0,26.0,18.0,1312.0,245824.0,,,416.0,,,36.0,,,0.0,,,4.0,,,4.0,,,,,,,,,,,,,,,,,,,,
2015-12-16,,,,,,,,,,,,,,,,,,,,,,,,437880.0,12.0,24.0,0.0,418.0,177364.0,,,252.0,,,12.0,,,0.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
2015-12-17,,,,,,,,,,,,,,,,,,,,,,,,357800.0,34.0,32.0,6.0,884.0,245484.0,,,420.0,,,18.0,,,0.0,,,4.0,,,12.0,,,0.0,,,,,,,,,,,,,,,,,
2015-12-18,,,,,,,,,,,,,,,,,,,,,,,,289866.0,148.0,78.0,0.0,788.0,319598.0,,,562.0,,,12.0,,,0.0,,,10.0,,,20.0,,,0.0,,,,,,,,,,,,,,,,,
2015-12-21,,,,,,,,,,,,,,,,,,,,,,,,276540.0,70.0,242.0,0.0,794.0,627248.0,,,848.0,,,94.0,,,0.0,,,2.0,,,20.0,,,10.0,,,,,,,,,,,,,,,,,
2015-12-22,,,,,,,,,,,,,,,,,,,,,,,,124232.0,48.0,82.0,0.0,1380.0,701748.0,,,1558.0,,,118.0,,,4.0,,,20.0,,,10.0,,,0.0,,,,,,,,,,,,,,,,,
2015-12-23,,,,,,,,,,,,,,,,,,,,,,,,91418.0,22.0,26.0,8.0,430.0,792776.0,,,1826.0,,,64.0,,,8.0,,,6.0,,,26.0,,,0.0,,,,,,,,,,,,,,,,,
2015-12-24,,,,,,,,,,,,,,,,,,,,,,,,33724.0,22.0,26.0,0.0,918.0,634912.0,,,1036.0,,,74.0,,,0.0,,,0.0,,,10.0,,,18.0,,,,,,,,,,,,,,,,,
2015-12-25,,,,,,,,,,,,,,,,,,,,,,,,36106.0,66.0,12.0,0.0,1038.0,601450.0,,,1090.0,,,90.0,,,0.0,,,42.0,,,2.0,,,0.0,,,,,,,,,,,,,,,,,
2015-12-28,,,,,,,,,,,,,,,,,,,,,,,,16018.0,20.0,10.0,52.0,794.0,461200.0,,,360.0,,,34.0,,,0.0,,,50.0,,,32.0,,,4.0,,,,,,,,,,,,,,,,,
2015-12-29,,,,,,,,,,,,,,,,,,,,,,,,10354.0,18.0,34.0,0.0,1328.0,521032.0,,,808.0,,,56.0,,,6.0,,,86.0,,,40.0,,,0.0,,,,,,,,,,,,,,,,,
2015-12-30,,,,,,,,,,,,,,,,,,,,,,,,13132.0,20.0,72.0,4.0,1228.0,663126.0,,,946.0,,,70.0,,,6.0,,,32.0,,,44.0,,,0.0,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,9152.0,8.0,132.0,4.0,606.0,580368.0,,,736.0,,,56.0,,,0.0,,,20.0,,,16.0,,,6.0,,,,,,,,,,,,,,,,,
2016-01-04,,,,,,,,,,,,,,,,,,,,,,,,12468.0,10.0,60.0,0.0,1156.0,721264.0,,,1170.0,,,168.0,,,0.0,,,56.0,,,12.0,,,0.0,,,,,,,,,,,,,,,,,
2016-01-05,,,,,,,,,,,,,,,,,,,,,,,,5214.0,2.0,140.0,4.0,676.0,822890.0,,,1014.0,,,76.0,,,0.0,,,30.0,,,2.0,,,2.0,,,,,,,,,,,,,,,,,
2016-01-06,,,,,,,,,,,,,,,,,,,,,,,,3518.0,10.0,12.0,0.0,416.0,659076.0,,,974.0,,,76.0,,,2.0,,,24.0,,,20.0,,,52.0,,,,,,,,,,,,,,,,,
2016-01-07,,,,,,,,,,,,,,,,,,,,,,,,2990.0,16.0,54.0,0.0,2348.0,879632.0,,,1128.0,,,56.0,,,6.0,,,34.0,,,36.0,,,46.0,,,,,,,,,,,,,,,,,
2016-01-08,,,,,,,,,,,,,,,,,,,,,,,,3642.0,56.0,56.0,0.0,1246.0,956034.0,,,924.0,,,32.0,,,0.0,,,16.0,,,6.0,,,2.0,,,,,,,,,,,,,,,,,
2016-01-11,,,,,,,,,,,,,,,,,,,,,,,,2030.0,2.0,106.0,2.0,916.0,620582.0,,,1412.0,,,356.0,,,0.0,,,82.0,,,26.0,,,92.0,,,,,,,,,,,,,,,,,
2016-01-12,,,,,,,,,,,,,,,,,,,,,,,,3072.0,20.0,50.0,0.0,1654.0,1026268.0,,,2200.0,,,56.0,,,0.0,,,38.0,,,34.0,,,50.0,,,,,,,,,,,,,,,,,
2016-01-13,,,,,,,,,,,,,,,,,,,,,,,,1746.0,34.0,44.0,20.0,1520.0,1104896.0,,,1090.0,,,240.0,,,2.0,,,10.0,,,28.0,,,68.0,,,,,,,,,,,,,,,,,
2016-01-14,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,0.0,674.0,987444.0,,,1726.0,,,142.0,,,0.0,,,294.0,,,36.0,,,60.0,,,,,,,,,,,,,,,,,
2016-01-15,,,,,,,,,,,,,,,,,,,,,,,,258.0,36.0,30.0,0.0,886.0,948896.0,,,1662.0,,,26.0,,,6.0,,,52.0,,,16.0,,,54.0,,,,,,,,,,,,,,,,,
2016-01-18,,,,,,,,,,,,,,,,,,,,,,,,,12.0,26.0,0.0,2752.0,1515676.0,0.0,,4012.0,,,420.0,,,10.0,,,12.0,,,34.0,,,56.0,,,,,,,,,,,,,,,,,
2016-01-19,,,,,,,,,,,,,,,,,,,,,,,,,14.0,16.0,0.0,1732.0,1214208.0,0.0,,6578.0,,,100.0,,,0.0,,,20.0,,,18.0,,,42.0,,,,,,,,,,,,,,,,,
2016-01-20,,,,,,,,,,,,,,,,,,,,,,,,,8.0,16.0,2.0,2350.0,1160222.0,0.0,,4136.0,,,94.0,,,6.0,,,12.0,,,14.0,,,36.0,,,,,,,,,,,,,,,,,
2016-01-21,,,,,,,,,,,,,,,,,,,,,,,,,6.0,24.0,2.0,2492.0,1411848.0,4.0,,4230.0,,,72.0,,,0.0,,,50.0,,,20.0,,,54.0,,,,,,,,,,,,,,,,,
2016-01-22,,,,,,,,,,,,,,,,,,,,,,,,,0.0,72.0,60.0,2682.0,1906248.0,0.0,,15064.0,,,260.0,,,0.0,,,20.0,,,10.0,,,28.0,,,,,,,,,,,,,,,,,
2016-01-25,,,,,,,,,,,,,,,,,,,,,,,,,4.0,10.0,10.0,1394.0,1147564.0,0.0,,7686.0,,,168.0,,,4.0,,,22.0,,,2.0,,,20.0,,,,,,,,,,,,,,,,,
2016-01-26,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,18.0,1260.0,833010.0,0.0,,3258.0,,,28.0,,,0.0,,,46.0,,,2.0,,,12.0,,,,,,,,,,,,,,,,,
2016-01-27,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,1236.0,976774.0,0.0,,4370.0,,,108.0,,,0.0,,,108.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
2016-01-28,,,,,,,,,,,,,,,,,,,,,,,,,16.0,22.0,10.0,1078.0,1204266.0,0.0,,6616.0,,,102.0,,,2.0,,,4.0,,,10.0,,,28.0,,,,,,,,,,,,,,,,,
2016-01-29,,,,,,,,,,,,,,,,,,,,,,,,,6.0,22.0,0.0,2010.0,1619634.0,0.0,,16518.0,,,126.0,,,0.0,,,46.0,,,0.0,,,4.0,,,,,,,,,,,,,,,,,
2016-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1768.0,1299156.0,0.0,,11734.0,,,426.0,,,0.0,,,10.0,,,10.0,,,18.0,,,,,,,,,,,,,,,,,
2016-02-02,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.0,0.0,738.0,940658.0,0.0,,12298.0,,,88.0,,,0.0,,,16.0,,,20.0,,,14.0,,,,,,,,,,,,,,,,,
2016-02-03,,,,,,,,,,,,,,,,,,,,,,,,,16.0,14.0,0.0,3748.0,895204.0,32.0,,7350.0,,,270.0,,,0.0,,,10.0,,,8.0,,,2.0,,,,,,,,,,,,,,,,,
2016-02-04,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,2448.0,1168040.0,0.0,,15852.0,,,162.0,,,0.0,,,4.0,,,8.0,,,2.0,,,,,,,,,,,,,,,,,
2016-02-05,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,0.0,860.0,924592.0,6.0,,9662.0,,,110.0,,,0.0,,,2.0,,,0.0,,,10.0,,,,,,,,,,,,,,,,,
2016-02-15,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,506.0,549984.0,0.0,,7324.0,,,176.0,,,4.0,,,54.0,,,0.0,,,2.0,,,,,,,,,,,,,,,,,
2016-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,0.0,1176.0,1063032.0,4.0,0.0,12196.0,,,400.0,,,2.0,,,138.0,,,6.0,,,18.0,,,,,,,,,,,,,,,,,
2016-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,1026.0,982208.0,0.0,0.0,7622.0,,,174.0,,,2.0,,,54.0,,,6.0,,,2.0,,,,,,,,,,,,,,,,,
2016-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,58.0,1432.0,1248924.0,0.0,20.0,16154.0,,,476.0,,,0.0,,,64.0,,,0.0,,,4.0,,,,,,,,,,,,,,,,,
2016-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.0,1526.0,1228692.0,0.0,86.0,14596.0,,,210.0,,,0.0,,,224.0,,,32.0,,,10.0,,,,,,,,,,,,,,,,,
2016-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,2480.0,1546174.0,0.0,72.0,26784.0,,,1548.0,,,0.0,,,58.0,,,50.0,,,34.0,,,,,,,,,,,,,,,,,
2016-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,1028.0,1031894.0,0.0,18.0,23910.0,,,902.0,,,0.0,,,44.0,,,58.0,,,24.0,,,,,,,,,,,,,,,,,
2016-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,0.0,1632.0,1264352.0,0.0,0.0,35970.0,,,576.0,,,4.0,,,42.0,,,52.0,,,142.0,,,,,,,,,,,,,,,,,
2016-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,0.0,1512.0,1494732.0,0.0,0.0,31738.0,,,480.0,,,0.0,,,46.0,,,36.0,,,52.0,,,,,,,,,,,,,,,,,
2016-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,0.0,2626.0,2275932.0,16.0,0.0,83410.0,,,792.0,,,6.0,,,34.0,,,60.0,,,122.0,,,,,,,,,,,,,,,,,
2016-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0,3032.0,2492120.0,34.0,12.0,81698.0,,,458.0,,,0.0,,,32.0,,,12.0,,,60.0,,,,,,,,,,,,,,,,,
2016-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,36.0,9754.0,2528426.0,56.0,12.0,72062.0,,,522.0,,,50.0,,,54.0,,,28.0,,,34.0,,,,,,,,,,,,,,,,,
2016-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3582.0,2740296.0,10.0,16.0,92996.0,,,364.0,,,6.0,,,50.0,,,6.0,,,64.0,,,,,,,,,,,,,,,,,
2016-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2978.0,2703608.0,2.0,0.0,96018.0,,,688.0,,,2.0,,,1010.0,,,0.0,,,28.0,,,,,,,,,,,,,,,,,
2016-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,3516.0,2899824.0,0.0,98.0,115692.0,,,816.0,,,0.0,,,168.0,,,20.0,,,18.0,,,,,,,,,,,,,,,,,
2016-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,40.0,4036.0,5260328.0,18.0,10.0,245550.0,,,1648.0,,,20.0,,,332.0,,,42.0,,,98.0,,,,,,,,,,,,,,,,,
2016-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,68.0,10692.0,5742748.0,24.0,48.0,411562.0,,,2970.0,,,18.0,,,412.0,,,88.0,,,124.0,,,,,,,,,,,,,,,,,
2016-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,36.0,7574.0,3491494.0,0.0,20.0,294596.0,,,1436.0,,,2.0,,,108.0,,,20.0,,,110.0,,,,,,,,,,,,,,,,,
2016-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,86.0,5934.0,3683498.0,18.0,0.0,257800.0,,,1596.0,,,0.0,,,238.0,,,32.0,,,296.0,,,,,,,,,,,,,,,,,
2016-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,84.0,1994.0,2204946.0,8.0,0.0,143780.0,,,486.0,,,4.0,,,90.0,,,10.0,,,6.0,,,,,,,,,,,,,,,,,
2016-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,26.0,2482.0,2197224.0,44.0,0.0,176970.0,,,304.0,,,0.0,,,202.0,,,6.0,,,28.0,,,,,,,,,,,,,,,,,
2016-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1958.0,1843896.0,82.0,0.0,172714.0,,,328.0,,,10.0,,,56.0,,,16.0,,,32.0,,,,,,,,,,,,,,,,,
2016-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,168.0,1264.0,1936086.0,2.0,0.0,186718.0,,,450.0,,,0.0,,,114.0,,,8.0,,,24.0,,,18.0,,,,,,,,,,,,,,
2016-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2042.0,1437004.0,40.0,0.0,182702.0,,,910.0,,,0.0,,,78.0,,,14.0,,,10.0,,,0.0,,,,,,,,,,,,,,
2016-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,5970.0,2095300.0,30.0,0.0,298094.0,,,726.0,,,0.0,,,220.0,,,160.0,,,50.0,,,0.0,,,,,,,,,,,,,,
2016-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3200.0,1918150.0,4.0,38.0,395500.0,,,1256.0,,,0.0,,,176.0,,,2.0,,,14.0,,,0.0,,,,,,,,,,,,,,
2016-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2822.0,1343074.0,8.0,2.0,456952.0,,,1104.0,,,2.0,,,144.0,,,118.0,,,8.0,,,0.0,,,,,,,,,,,,,,
2016-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1428.0,1536662.0,28.0,174.0,521272.0,,,1886.0,,,0.0,,,152.0,,,60.0,,,52.0,,,0.0,,,,,,,,,,,,,,
2016-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2094.0,2236036.0,30.0,606.0,754376.0,,,1862.0,,,0.0,,,222.0,,,34.0,,,346.0,,,0.0,,,,,,,,,,,,,,
2016-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1170.0,1250722.0,2.0,26.0,464062.0,,,3396.0,,,6.0,,,100.0,,,174.0,,,96.0,,,16.0,,,,,,,,,,,,,,
2016-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,686.0,972924.0,4.0,28.0,392320.0,,,1886.0,,,0.0,,,164.0,,,42.0,,,108.0,,,0.0,,,,,,,,,,,,,,
2016-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,508.0,1161106.0,0.0,30.0,403382.0,,,1742.0,,,8.0,,,54.0,,,34.0,,,44.0,,,0.0,,,,,,,,,,,,,,
2016-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,878.0,919076.0,4.0,12.0,409460.0,,,634.0,,,2.0,,,110.0,,,22.0,,,30.0,,,2.0,,,,,,,,,,,,,,
2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1162.0,1347656.0,4.0,42.0,649672.0,,,1324.0,,,0.0,,,200.0,,,112.0,,,184.0,,,6.0,,,,,,,,,,,,,,
2016-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,906.0,937204.0,2.0,180.0,578386.0,,,2998.0,,,46.0,,,162.0,,,32.0,,,62.0,,,10.0,,,,,,,,,,,,,,
