,NI1507.SHF,NI1508.SHF,NI1509.SHF,NI1510.SHF,NI1511.SHF,NI1512.SHF,NI1601.SHF,NI1602.SHF,NI1603.SHF,NI1604.SHF,NI1605.SHF,NI1606.SHF,NI1607.SHF,NI1608.SHF,NI1609.SHF,NI1610.SHF,NI1611.SHF,NI1612.SHF,NI1701.SHF,NI1702.SHF,NI1703.SHF,NI1704.SHF,NI1705.SHF,NI1706.SHF,NI1707.SHF,NI1708.SHF,NI1709.SHF,NI1710.SHF,NI1711.SHF,NI1712.SHF,NI1801.SHF,NI1802.SHF,NI1803.SHF,NI1804.SHF,NI1805.SHF,NI1806.SHF,NI1807.SHF,NI1808.SHF,NI1809.SHF,NI1810.SHF,NI1811.SHF,NI1812.SHF,NI1901.SHF,NI1902.SHF,NI1903.SHF,NI1904.SHF
2017-01-13,,,,,,,,,,,,,,,,,,,1008.0,16.0,140.0,82.0,639938.0,50.0,4.0,0.0,11890.0,0.0,0.0,12.0,,,,,,,,,,,,,,,,
2017-01-16,,,,,,,,,,,,,,,,,,,1356.0,16.0,44.0,2.0,563058.0,16.0,12.0,0.0,15822.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,
2017-01-17,,,,,,,,,,,,,,,,,,,,10.0,90.0,0.0,507158.0,26.0,8.0,0.0,13528.0,0.0,12.0,0.0,164.0,,,,,,,,,,,,,,,
2017-01-18,,,,,,,,,,,,,,,,,,,,96.0,74.0,8.0,406068.0,8.0,6.0,0.0,14100.0,4.0,0.0,2.0,46.0,,,,,,,,,,,,,,,
2017-01-19,,,,,,,,,,,,,,,,,,,,30.0,10.0,76.0,312126.0,84.0,4.0,0.0,7314.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,,,,
2017-01-20,,,,,,,,,,,,,,,,,,,,26.0,44.0,10.0,720128.0,12.0,52.0,0.0,15660.0,0.0,0.0,0.0,220.0,,,,,,,,,,,,,,,
2017-01-23,,,,,,,,,,,,,,,,,,,,62.0,258.0,6.0,462766.0,10.0,20.0,0.0,12966.0,0.0,2.0,0.0,76.0,,,,,,,,,,,,,,,
2017-01-24,,,,,,,,,,,,,,,,,,,,6.0,148.0,42.0,426562.0,52.0,54.0,0.0,11272.0,0.0,0.0,0.0,130.0,,,,,,,,,,,,,,,
2017-01-25,,,,,,,,,,,,,,,,,,,,54.0,40.0,20.0,406886.0,4.0,2.0,2.0,8354.0,0.0,0.0,0.0,192.0,,,,,,,,,,,,,,,
2017-01-26,,,,,,,,,,,,,,,,,,,,24.0,14.0,42.0,419980.0,0.0,0.0,2.0,15138.0,0.0,0.0,0.0,230.0,,,,,,,,,,,,,,,
2017-02-03,,,,,,,,,,,,,,,,,,,,84.0,48.0,68.0,352866.0,10.0,0.0,0.0,19998.0,2.0,0.0,0.0,174.0,,,,,,,,,,,,,,,
2017-02-06,,,,,,,,,,,,,,,,,,,,0.0,92.0,10.0,502648.0,44.0,2.0,14.0,27810.0,0.0,0.0,6.0,220.0,,,,,,,,,,,,,,,
2017-02-07,,,,,,,,,,,,,,,,,,,,0.0,50.0,8.0,314440.0,30.0,0.0,26.0,12582.0,4.0,0.0,0.0,120.0,,,,,,,,,,,,,,,
2017-02-08,,,,,,,,,,,,,,,,,,,,12.0,214.0,14.0,356268.0,34.0,0.0,20.0,16488.0,8.0,0.0,8.0,296.0,,,,,,,,,,,,,,,
2017-02-09,,,,,,,,,,,,,,,,,,,,0.0,2.0,78.0,287732.0,34.0,38.0,0.0,14042.0,4.0,0.0,0.0,250.0,,,,,,,,,,,,,,,
2017-02-10,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,389706.0,4.0,0.0,8.0,22168.0,0.0,0.0,0.0,330.0,,,,,,,,,,,,,,,
2017-02-13,,,,,,,,,,,,,,,,,,,,72.0,64.0,90.0,548972.0,82.0,0.0,8.0,35372.0,0.0,0.0,0.0,740.0,,,,,,,,,,,,,,,
2017-02-14,,,,,,,,,,,,,,,,,,,,36.0,8.0,50.0,411744.0,34.0,0.0,4.0,29944.0,0.0,0.0,38.0,266.0,,,,,,,,,,,,,,,
2017-02-15,,,,,,,,,,,,,,,,,,,,0.0,28.0,16.0,584512.0,30.0,6.0,2.0,35944.0,2.0,0.0,0.0,418.0,,,,,,,,,,,,,,,
2017-02-16,,,,,,,,,,,,,,,,,,,,,18.0,90.0,611674.0,26.0,8.0,0.0,37032.0,4.0,0.0,30.0,620.0,0.0,,,,,,,,,,,,,,
2017-02-17,,,,,,,,,,,,,,,,,,,,,82.0,54.0,556330.0,442.0,0.0,12.0,34830.0,14.0,2.0,1214.0,454.0,0.0,,,,,,,,,,,,,,
2017-02-20,,,,,,,,,,,,,,,,,,,,,184.0,14.0,474982.0,22.0,0.0,0.0,31012.0,0.0,8.0,1554.0,936.0,2.0,,,,,,,,,,,,,,
2017-02-21,,,,,,,,,,,,,,,,,,,,,70.0,576.0,393138.0,60.0,14.0,52.0,27826.0,4.0,0.0,818.0,488.0,10.0,,,,,,,,,,,,,,
2017-02-22,,,,,,,,,,,,,,,,,,,,,46.0,0.0,492100.0,4.0,240.0,16.0,40572.0,0.0,0.0,596.0,818.0,8.0,,,,,,,,,,,,,,
2017-02-23,,,,,,,,,,,,,,,,,,,,,80.0,34.0,423036.0,62.0,4.0,0.0,46524.0,2.0,2.0,1640.0,1128.0,0.0,,,,,,,,,,,,,,
2017-02-24,,,,,,,,,,,,,,,,,,,,,84.0,36.0,464838.0,18.0,0.0,6.0,72342.0,6.0,8.0,34.0,866.0,0.0,,,,,,,,,,,,,,
2017-02-27,,,,,,,,,,,,,,,,,,,,,18.0,14.0,558474.0,16.0,2.0,0.0,70762.0,10.0,0.0,34.0,1160.0,0.0,,,,,,,,,,,,,,
2017-02-28,,,,,,,,,,,,,,,,,,,,,14.0,266.0,420894.0,2.0,24.0,20.0,55724.0,10.0,2.0,20.0,1316.0,0.0,,,,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,,,,,,,,,24.0,64.0,472650.0,24.0,2.0,26.0,68294.0,0.0,0.0,2.0,494.0,0.0,,,,,,,,,,,,,,
2017-03-02,,,,,,,,,,,,,,,,,,,,,0.0,20.0,391970.0,2.0,0.0,12.0,56176.0,4.0,0.0,0.0,332.0,0.0,,,,,,,,,,,,,,
2017-03-03,,,,,,,,,,,,,,,,,,,,,0.0,1440.0,413718.0,38.0,0.0,0.0,63532.0,0.0,0.0,0.0,392.0,0.0,,,,,,,,,,,,,,
2017-03-06,,,,,,,,,,,,,,,,,,,,,0.0,34.0,501870.0,32.0,0.0,0.0,62554.0,4.0,0.0,12.0,506.0,0.0,,,,,,,,,,,,,,
2017-03-07,,,,,,,,,,,,,,,,,,,,,12.0,26.0,348648.0,54.0,12.0,44.0,43658.0,4.0,0.0,26.0,476.0,0.0,,,,,,,,,,,,,,
2017-03-08,,,,,,,,,,,,,,,,,,,,,0.0,68.0,645388.0,112.0,0.0,6.0,100826.0,0.0,0.0,18.0,1324.0,0.0,,,,,,,,,,,,,,
2017-03-09,,,,,,,,,,,,,,,,,,,,,0.0,266.0,724322.0,64.0,4.0,10.0,144624.0,8.0,0.0,10.0,2398.0,0.0,,,,,,,,,,,,,,
2017-03-10,,,,,,,,,,,,,,,,,,,,,0.0,432.0,401606.0,24.0,0.0,4.0,80650.0,0.0,2.0,8.0,1588.0,0.0,,,,,,,,,,,,,,
2017-03-13,,,,,,,,,,,,,,,,,,,,,12.0,46.0,660964.0,82.0,0.0,26.0,134862.0,0.0,0.0,140.0,1632.0,0.0,,,,,,,,,,,,,,
2017-03-14,,,,,,,,,,,,,,,,,,,,,432.0,48.0,481678.0,86.0,6.0,0.0,96240.0,72.0,0.0,60.0,1410.0,0.0,,,,,,,,,,,,,,
2017-03-15,,,,,,,,,,,,,,,,,,,,,0.0,6.0,429164.0,76.0,6.0,0.0,104300.0,0.0,0.0,140.0,2158.0,12.0,,,,,,,,,,,,,,
2017-03-16,,,,,,,,,,,,,,,,,,,,,,18.0,406986.0,44.0,2.0,14.0,101920.0,32.0,0.0,10.0,832.0,6.0,2.0,,,,,,,,,,,,,
2017-03-17,,,,,,,,,,,,,,,,,,,,,,46.0,385452.0,54.0,0.0,0.0,102968.0,0.0,0.0,2.0,640.0,0.0,2.0,,,,,,,,,,,,,
2017-03-20,,,,,,,,,,,,,,,,,,,,,,6.0,347232.0,56.0,2.0,10.0,101504.0,0.0,0.0,2.0,1116.0,0.0,4.0,,,,,,,,,,,,,
2017-03-21,,,,,,,,,,,,,,,,,,,,,,32.0,353398.0,30.0,0.0,16.0,106852.0,6.0,0.0,6.0,1226.0,0.0,0.0,,,,,,,,,,,,,
2017-03-22,,,,,,,,,,,,,,,,,,,,,,24.0,382710.0,72.0,8.0,344.0,142762.0,8.0,0.0,18.0,1640.0,0.0,0.0,,,,,,,,,,,,,
2017-03-23,,,,,,,,,,,,,,,,,,,,,,24.0,310120.0,36.0,2.0,60.0,116202.0,0.0,0.0,40.0,1292.0,0.0,0.0,,,,,,,,,,,,,
2017-03-24,,,,,,,,,,,,,,,,,,,,,,4.0,245506.0,20.0,0.0,30.0,101416.0,10.0,0.0,24.0,654.0,0.0,0.0,,,,,,,,,,,,,
2017-03-27,,,,,,,,,,,,,,,,,,,,,,58.0,453520.0,24.0,2.0,34.0,194396.0,0.0,0.0,54.0,2588.0,0.0,2.0,,,,,,,,,,,,,
2017-03-28,,,,,,,,,,,,,,,,,,,,,,80.0,295030.0,6.0,12.0,16.0,145902.0,0.0,4.0,26.0,1382.0,2.0,0.0,,,,,,,,,,,,,
2017-03-29,,,,,,,,,,,,,,,,,,,,,,146.0,316094.0,10.0,14.0,14.0,163564.0,0.0,2.0,46.0,740.0,0.0,2.0,,,,,,,,,,,,,
2017-03-30,,,,,,,,,,,,,,,,,,,,,,0.0,261944.0,10.0,0.0,0.0,166922.0,0.0,0.0,224.0,1048.0,0.0,0.0,,,,,,,,,,,,,
2017-03-31,,,,,,,,,,,,,,,,,,,,,,16.0,300254.0,198.0,22.0,16.0,209452.0,2.0,2.0,14.0,1100.0,0.0,0.0,,,,,,,,,,,,,
2017-04-05,,,,,,,,,,,,,,,,,,,,,,12.0,155750.0,46.0,2.0,14.0,163730.0,0.0,0.0,46.0,1380.0,0.0,0.0,,,,,,,,,,,,,
2017-04-06,,,,,,,,,,,,,,,,,,,,,,0.0,136474.0,82.0,6.0,50.0,284120.0,60.0,0.0,0.0,2366.0,0.0,0.0,,,,,,,,,,,,,
2017-04-07,,,,,,,,,,,,,,,,,,,,,,0.0,157438.0,150.0,54.0,20.0,531658.0,38.0,0.0,32.0,2304.0,0.0,0.0,,,,,,,,,,,,,
2017-04-10,,,,,,,,,,,,,,,,,,,,,,0.0,90026.0,36.0,6.0,30.0,414178.0,4.0,0.0,66.0,1896.0,0.0,10.0,,,,,,,,,,,,,
2017-04-11,,,,,,,,,,,,,,,,,,,,,,0.0,71154.0,22.0,12.0,10.0,453556.0,0.0,0.0,58.0,2340.0,0.0,0.0,,,,,,,,,,,,,
2017-04-12,,,,,,,,,,,,,,,,,,,,,,12.0,89764.0,100.0,6.0,22.0,705532.0,208.0,14.0,164.0,3144.0,0.0,0.0,,,,,,,,,,,,,
2017-04-13,,,,,,,,,,,,,,,,,,,,,,0.0,46258.0,22.0,6.0,8.0,447192.0,20.0,0.0,14.0,1362.0,2.0,0.0,,,,,,,,,,,,,
2017-04-14,,,,,,,,,,,,,,,,,,,,,,0.0,38136.0,120.0,4.0,32.0,440766.0,4.0,0.0,6.0,2148.0,0.0,0.0,,,,,,,,,,,,,
2017-04-17,,,,,,,,,,,,,,,,,,,,,,0.0,36132.0,126.0,0.0,28.0,444438.0,14.0,0.0,130.0,2228.0,0.0,4.0,,,,,,,,,,,,,
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,28384.0,260.0,28.0,36.0,387188.0,6.0,0.0,26.0,1328.0,2.0,12.0,0.0,,,,,,,,,,,,
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,44080.0,76.0,52.0,16.0,559702.0,52.0,0.0,32.0,3604.0,0.0,6.0,2.0,,,,,,,,,,,,
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,24322.0,226.0,52.0,4.0,488442.0,26.0,10.0,28.0,2678.0,0.0,2.0,0.0,,,,,,,,,,,,
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,21176.0,78.0,26.0,28.0,452068.0,8.0,4.0,98.0,2404.0,0.0,8.0,0.0,,,,,,,,,,,,
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,18818.0,12.0,4.0,38.0,436284.0,8.0,2.0,20.0,2236.0,0.0,0.0,0.0,,,,,,,,,,,,
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,24192.0,198.0,24.0,16.0,481430.0,52.0,0.0,174.0,3374.0,0.0,0.0,0.0,,,,,,,,,,,,
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,20218.0,48.0,6.0,24.0,364990.0,0.0,16.0,28.0,3310.0,0.0,0.0,0.0,,,,,,,,,,,,
2017-04-27,,,,,,,,,,,,,,,,,,,,,,,27290.0,38.0,6.0,48.0,409656.0,10.0,16.0,22.0,3654.0,0.0,2.0,0.0,,,,,,,,,,,,
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,31254.0,80.0,42.0,14.0,503414.0,24.0,0.0,114.0,4018.0,0.0,0.0,0.0,,,,,,,,,,,,
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,8152.0,52.0,24.0,10.0,206474.0,6.0,0.0,168.0,1588.0,0.0,0.0,0.0,,,,,,,,,,,,
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,5544.0,36.0,28.0,18.0,284020.0,22.0,0.0,12.0,2054.0,0.0,0.0,2.0,,,,,,,,,,,,
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,4860.0,354.0,12.0,82.0,595228.0,50.0,0.0,124.0,7254.0,0.0,0.0,0.0,,,,,,,,,,,,
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,10416.0,78.0,20.0,18.0,457438.0,18.0,0.0,50.0,7246.0,0.0,14.0,0.0,,,,,,,,,,,,
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,3288.0,26.0,42.0,44.0,515838.0,66.0,2.0,54.0,5576.0,2.0,2.0,0.0,,,,,,,,,,,,
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,5472.0,140.0,42.0,38.0,306394.0,0.0,2.0,10.0,3866.0,0.0,0.0,0.0,,,,,,,,,,,,
2017-05-10,,,,,,,,,,,,,,,,,,,,,,,7008.0,8.0,18.0,28.0,386648.0,0.0,0.0,84.0,3886.0,0.0,0.0,0.0,,,,,,,,,,,,
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,4632.0,32.0,188.0,6.0,467742.0,0.0,2.0,68.0,6186.0,0.0,4.0,0.0,,,,,,,,,,,,
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,420.0,30.0,68.0,48.0,356894.0,2.0,442.0,28.0,4874.0,6.0,0.0,0.0,,,,,,,,,,,,
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,2880.0,40.0,18.0,130.0,390452.0,36.0,18.0,12.0,2890.0,0.0,0.0,10.0,,,,,,,,,,,,
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,28.0,74.0,2.0,466560.0,46.0,10.0,28.0,7516.0,4.0,0.0,10.0,98.0,,,,,,,,,,,
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,8.0,40.0,36.0,422786.0,64.0,24.0,10.0,5978.0,0.0,2.0,6.0,52.0,,,,,,,,,,,
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.0,10.0,377374.0,0.0,50.0,126.0,7104.0,0.0,0.0,6.0,116.0,,,,,,,,,,,
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,16.0,6.0,18.0,403380.0,16.0,40.0,78.0,7400.0,0.0,0.0,4.0,144.0,,,,,,,,,,,
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,50.0,22.0,18.0,593256.0,6.0,16.0,180.0,10314.0,2.0,10.0,10.0,100.0,,,,,,,,,,,
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,98.0,60.0,8.0,360972.0,2.0,2.0,82.0,5090.0,0.0,12.0,0.0,50.0,,,,,,,,,,,
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,34.0,18.0,58.0,409382.0,0.0,0.0,232.0,11804.0,10.0,2.0,2.0,132.0,,,,,,,,,,,
2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,14.0,4.0,30.0,361662.0,8.0,0.0,22.0,5788.0,0.0,0.0,0.0,56.0,,,,,,,,,,,
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,46.0,42.0,30.0,406772.0,0.0,0.0,18.0,5614.0,0.0,0.0,0.0,280.0,,,,,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,62.0,44.0,36.0,348308.0,16.0,2.0,100.0,9806.0,0.0,0.0,0.0,728.0,,,,,,,,,,,
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,60.0,50.0,36.0,310184.0,8.0,0.0,22.0,8380.0,0.0,2.0,0.0,104.0,,,,,,,,,,,
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,18.0,365946.0,0.0,4.0,86.0,14638.0,0.0,10.0,2.0,546.0,,,,,,,,,,,
2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.0,24.0,367468.0,14.0,114.0,30.0,12408.0,0.0,4.0,0.0,182.0,,,,,,,,,,,
2017-06-06,,,,,,,,,,,,,,,,,,,,,,,,48.0,44.0,2.0,255328.0,0.0,0.0,6.0,7870.0,0.0,0.0,0.0,2028.0,,,,,,,,,,,
2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,16.0,374820.0,0.0,0.0,12.0,9998.0,2.0,8.0,0.0,1948.0,,,,,,,,,,,
2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,78.0,436998.0,0.0,0.0,2.0,15090.0,0.0,10.0,0.0,2602.0,,,,,,,,,,,
2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,0.0,22.0,118.0,276698.0,42.0,0.0,4.0,9200.0,0.0,2.0,0.0,1156.0,,,,,,,,,,,
2017-06-12,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,60.0,381494.0,48.0,0.0,4.0,11652.0,0.0,8.0,0.0,1052.0,,,,,,,,,,,
2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,8.0,360684.0,0.0,14.0,28.0,16658.0,6.0,6.0,6.0,1960.0,,,,,,,,,,,
2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,24.0,4.0,4.0,397314.0,4.0,0.0,0.0,17176.0,4.0,8.0,0.0,2294.0,,,,,,,,,,,
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.0,12.0,356100.0,0.0,0.0,20.0,15778.0,10.0,4.0,0.0,602.0,,,,,,,,,,,
2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,0.0,26.0,321092.0,68.0,4.0,50.0,16194.0,4.0,0.0,0.0,472.0,8.0,,,,,,,,,,
2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,20.0,24.0,332320.0,16.0,4.0,8.0,14032.0,2.0,0.0,0.0,1740.0,0.0,,,,,,,,,,
2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,24.0,30.0,457316.0,14.0,14.0,16.0,23688.0,6.0,6.0,22.0,9038.0,0.0,,,,,,,,,,
2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,8.0,74.0,368790.0,6.0,36.0,84.0,23010.0,4.0,2.0,0.0,600.0,0.0,,,,,,,,,,
2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,40.0,20.0,316972.0,110.0,6.0,10.0,16866.0,0.0,4.0,16.0,536.0,0.0,,,,,,,,,,
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,18.0,32.0,452686.0,58.0,0.0,54.0,20572.0,0.0,0.0,2.0,554.0,0.0,,,,,,,,,,
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,82.0,404.0,277286.0,76.0,14.0,0.0,12208.0,0.0,4.0,0.0,1012.0,70.0,,,,,,,,,,
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,6.0,28.0,314670.0,22.0,0.0,32.0,14320.0,0.0,0.0,6.0,516.0,64.0,,,,,,,,,,
2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,4.0,18.0,350184.0,4.0,0.0,28.0,17450.0,0.0,6.0,2.0,368.0,4.0,,,,,,,,,,
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,392876.0,78.0,0.0,10.0,29330.0,0.0,2.0,0.0,348.0,0.0,,,,,,,,,,
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,62.0,12.0,305508.0,78.0,0.0,6.0,30540.0,0.0,0.0,0.0,454.0,0.0,,,,,,,,,,
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,333600.0,120.0,2.0,30.0,20838.0,0.0,0.0,0.0,664.0,0.0,,,,,,,,,,
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,418318.0,76.0,0.0,8.0,41330.0,6.0,2.0,0.0,1914.0,0.0,,,,,,,,,,
2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,251716.0,6.0,8.0,2.0,20818.0,0.0,0.0,0.0,422.0,0.0,,,,,,,,,,
2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,260996.0,106.0,0.0,14.0,24832.0,0.0,0.0,0.0,506.0,0.0,,,,,,,,,,
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,294290.0,0.0,0.0,2.0,39358.0,0.0,0.0,0.0,890.0,0.0,,,,,,,,,,
2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.0,351594.0,24.0,4.0,14.0,49468.0,0.0,0.0,0.0,1284.0,0.0,,,,,,,,,,
2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,0.0,102.0,314240.0,54.0,16.0,36.0,37468.0,12.0,16.0,0.0,676.0,0.0,,,,,,,,,,
2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,12.0,20.0,421320.0,94.0,8.0,50.0,52818.0,2.0,0.0,0.0,1354.0,0.0,,,,,,,,,,
2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,0.0,56.0,326082.0,32.0,4.0,222.0,50930.0,12.0,20.0,2.0,1730.0,6.0,,,,,,,,,,
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,0.0,32.0,405906.0,20.0,0.0,156.0,61978.0,42.0,24.0,2.0,1268.0,4.0,,,,,,,,,,
2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,12.0,10.0,606574.0,76.0,42.0,478.0,81818.0,2.0,34.0,14.0,3350.0,30.0,,,,,,,,,,
2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,442626.0,60.0,16.0,138.0,59384.0,8.0,0.0,8.0,1156.0,8.0,20.0,,,,,,,,,
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,413118.0,84.0,70.0,98.0,55092.0,0.0,2.0,2.0,1034.0,4.0,0.0,,,,,,,,,
2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,397550.0,246.0,10.0,40.0,81528.0,18.0,4.0,4.0,1052.0,6.0,0.0,,,,,,,,,
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,404482.0,176.0,0.0,120.0,97094.0,16.0,8.0,10.0,1108.0,16.0,2.0,,,,,,,,,
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,430372.0,120.0,8.0,28.0,100830.0,16.0,6.0,0.0,1106.0,2.0,2.0,,,,,,,,,
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,554328.0,144.0,64.0,410.0,130386.0,0.0,2.0,0.0,910.0,0.0,0.0,,,,,,,,,
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,582920.0,118.0,58.0,518.0,184254.0,0.0,2.0,0.0,1478.0,4.0,0.0,,,,,,,,,
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,411584.0,28.0,4.0,22.0,165340.0,50.0,14.0,8.0,1250.0,4.0,0.0,,,,,,,,,
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,508494.0,66.0,8.0,64.0,198696.0,0.0,18.0,0.0,1766.0,0.0,6.0,,,,,,,,,
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,434380.0,8.0,74.0,40.0,176398.0,0.0,4.0,0.0,1298.0,0.0,6.0,,,,,,,,,
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,376464.0,36.0,10.0,36.0,178832.0,2.0,2.0,0.0,948.0,2.0,6.0,,,,,,,,,
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,334746.0,38.0,14.0,156.0,212670.0,40.0,2.0,2.0,906.0,4.0,0.0,,,,,,,,,
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,386702.0,272.0,30.0,106.0,347622.0,8.0,2.0,4.0,1814.0,0.0,8.0,,,,,,,,,
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,263552.0,252.0,4.0,44.0,251036.0,2.0,0.0,0.0,1122.0,0.0,0.0,,,,,,,,,
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,354970.0,42.0,154.0,166.0,447828.0,0.0,4.0,0.0,2582.0,0.0,20.0,,,,,,,,,
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,166250.0,74.0,92.0,62.0,426502.0,0.0,0.0,2.0,1500.0,0.0,2.0,,,,,,,,,
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,206372.0,210.0,80.0,74.0,797146.0,14.0,8.0,0.0,2638.0,0.0,4.0,,,,,,,,,
2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,64242.0,40.0,18.0,500.0,430670.0,22.0,22.0,2.0,1436.0,0.0,0.0,,,,,,,,,
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,103098.0,60.0,38.0,20.0,743956.0,0.0,0.0,14.0,3394.0,6.0,14.0,,,,,,,,,
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,52022.0,26.0,52.0,64.0,434792.0,0.0,0.0,2.0,1532.0,0.0,0.0,,,,,,,,,
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,43606.0,62.0,18.0,26.0,502432.0,0.0,0.0,0.0,2978.0,8.0,0.0,,,,,,,,,
2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,33590.0,78.0,40.0,0.0,466886.0,0.0,0.0,0.0,2348.0,2.0,0.0,2.0,,,,,,,,
2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,44620.0,184.0,86.0,18.0,748108.0,8.0,0.0,14.0,2456.0,0.0,0.0,2.0,,,,,,,,
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,36712.0,100.0,30.0,8.0,559800.0,8.0,2.0,0.0,2624.0,0.0,6.0,0.0,,,,,,,,
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,52394.0,264.0,762.0,206.0,1074542.0,0.0,0.0,2.0,6768.0,0.0,4.0,2.0,,,,,,,,
2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,36486.0,102.0,206.0,54.0,646120.0,30.0,8.0,18.0,3614.0,0.0,0.0,0.0,,,,,,,,
