,RO0707.CZC,RO0709.CZC,RO0711.CZC,RO0801.CZC,RO0803.CZC,RO0805.CZC,RO0807.CZC,RO0809.CZC,RO0811.CZC,RO0901.CZC,RO0903.CZC,RO0905.CZC,RO0907.CZC,RO0909.CZC,RO0911.CZC,RO1001.CZC,RO1003.CZC,RO1005.CZC,RO1007.CZC,RO1009.CZC,RO1011.CZC,RO1101.CZC,RO1103.CZC,RO1105.CZC,RO1107.CZC,RO1109.CZC,RO1111.CZC,RO1201.CZC,RO1203.CZC,RO1205.CZC,RO1207.CZC,RO1209.CZC,RO1211.CZC,RO1301.CZC,RO1303.CZC,RO1305.CZC,OI1307.CZC,OI1309.CZC,OI1311.CZC,OI1401.CZC,OI1403.CZC,OI1405.CZC,OI1407.CZC,OI1409.CZC,OI1411.CZC,OI1501.CZC,OI1503.CZC,OI1505.CZC,OI1507.CZC,OI1509.CZC,OI1511.CZC,OI1601.CZC,OI1603.CZC,OI1605.CZC,OI607.CZC,OI609.CZC,OI611.CZC,OI701.CZC,OI703.CZC,OI705.CZC,OI707.CZC,OI709.CZC,OI711.CZC,OI801.CZC,OI803.CZC,OI805.CZC,OI807.CZC,OI809.CZC,OI811.CZC,OI901.CZC,OI903.CZC
2012-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1898.0,0.0,11940.0,0.0,1456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3974.0,0.0,23462.0,0.0,1376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1468.0,0.0,12144.0,0.0,2272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,354.0,0.0,12392.0,0.0,1276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1868.0,0.0,12708.0,0.0,1280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1434.0,0.0,10802.0,0.0,1462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2012.0,0.0,10962.0,0.0,2854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3278.0,0.0,38570.0,0.0,5404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,658.0,0.0,15908.0,0.0,2100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1186.0,0.0,27134.0,0.0,2438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2710.0,2.0,30714.0,0.0,5598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3072.0,4.0,23944.0,0.0,4268.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2194.0,0.0,24570.0,0.0,2282.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.0,2.0,28030.0,0.0,5148.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3484.0,2.0,39666.0,0.0,8638.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1862.0,0.0,25236.0,0.0,3330.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.0,0.0,20282.0,0.0,3866.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310.0,0.0,43920.0,0.0,9398.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.0,0.0,48854.0,0.0,4520.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.0,0.0,28296.0,0.0,2520.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.0,0.0,69744.0,0.0,9464.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154.0,8.0,124136.0,0.0,9746.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.0,0.0,76126.0,0.0,8658.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.0,2.0,62158.0,0.0,9516.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,0.0,70724.0,4.0,21572.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.0,0.0,45570.0,28.0,20098.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.0,0.0,28648.0,16.0,17692.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0,0.0,22762.0,12.0,13480.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,0.0,34292.0,0.0,12160.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,0.0,44870.0,12.0,10208.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,0.0,36758.0,0.0,9940.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,0.0,47836.0,0.0,16862.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,0.0,73322.0,26.0,34790.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,0.0,31524.0,2.0,10954.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,0.0,25622.0,4.0,11646.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.0,0.0,49174.0,4.0,32498.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.0,0.0,34042.0,0.0,22456.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.0,0.0,37052.0,0.0,15224.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,0.0,127660.0,14.0,25888.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.0,0.0,41982.0,2.0,11596.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,45418.0,0.0,18558.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18.0,70880.0,0.0,32386.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,33486.0,0.0,15838.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.0,2.0,43230.0,0.0,23284.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,67374.0,0.0,24930.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,72908.0,0.0,32784.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,83144.0,0.0,30912.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,0.0,112602.0,0.0,41702.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,144882.0,0.0,51806.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,121904.0,0.0,47086.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,145672.0,4.0,49850.0,0.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,95434.0,0.0,46280.0,24.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,86392.0,0.0,39972.0,10.0,318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,62320.0,0.0,29544.0,0.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,52154.0,0.0,18168.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,66222.0,0.0,39502.0,0.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93294.0,2.0,43728.0,4.0,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,74050.0,0.0,33122.0,0.0,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,70450.0,0.0,29472.0,0.0,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,149300.0,0.0,63414.0,0.0,378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,90682.0,0.0,61526.0,0.0,896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,65444.0,0.0,42712.0,0.0,254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,85354.0,14.0,64316.0,0.0,262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,137398.0,0.0,63048.0,0.0,1002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,68940.0,0.0,42922.0,2.0,752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,152754.0,8.0,83254.0,0.0,1578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,88256.0,0.0,44196.0,0.0,916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,77518.0,0.0,44288.0,4.0,1298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,57656.0,4.0,53304.0,0.0,526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,28206.0,0.0,27460.0,0.0,976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16034.0,0.0,28912.0,0.0,514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,39578.0,0.0,68612.0,0.0,1908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,25310.0,0.0,52598.0,0.0,788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15570.0,0.0,37984.0,0.0,780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,30474.0,0.0,47426.0,0.0,1950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,25248.0,0.0,59964.0,0.0,1584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14166.0,0.0,38834.0,0.0,876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15578.0,0.0,46788.0,0.0,1860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12988.0,0.0,52476.0,0.0,1420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8510.0,0.0,40538.0,14.0,1822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5534.0,0.0,32290.0,0.0,1542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8812.0,0.0,36738.0,0.0,1178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11870.0,0.0,37634.0,0.0,1368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18842.0,0.0,54702.0,2.0,2194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12756.0,0.0,39120.0,10.0,1884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9324.0,0.0,31182.0,2.0,1490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8522.0,0.0,42232.0,0.0,2768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10576.0,0.0,52640.0,2.0,2518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7298.0,0.0,34944.0,0.0,2060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11496.0,0.0,52078.0,2.0,2692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10432.0,0.0,40114.0,2.0,2390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5962.0,0.0,36518.0,0.0,1690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8352.0,6.0,69224.0,2.0,3038.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5294.0,0.0,46180.0,0.0,1528.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4196.0,0.0,39030.0,0.0,1466.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4734.0,0.0,97310.0,4.0,2234.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6022.0,0.0,34454.0,0.0,2332.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4052.0,4.0,32260.0,0.0,1756.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6516.0,0.0,41940.0,0.0,2546.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4584.0,0.0,40488.0,22.0,2340.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.0,0.0,34318.0,6.0,1354.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2316.0,0.0,29054.0,0.0,894.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2214.0,2.0,33648.0,0.0,2930.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7130.0,0.0,21448.0,6.0,1262.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.0,6.0,25998.0,0.0,1490.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10252.0,0.0,29210.0,0.0,1490.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6328.0,0.0,15172.0,0.0,1270.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3766.0,4.0,30854.0,0.0,1346.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2342.0,0.0,33668.0,0.0,2136.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3194.0,0.0,23748.0,0.0,2670.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3748.0,0.0,42816.0,0.0,3346.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3550.0,2.0,25758.0,0.0,2376.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5004.0,0.0,28038.0,0.0,1878.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2210.0,8.0,39782.0,2.0,3748.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.0,2.0,40900.0,2.0,2420.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.0,6.0,23536.0,0.0,1136.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4726.0,0.0,31126.0,0.0,1674.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430.0,0.0,21070.0,0.0,1582.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3884.0,0.0,36838.0,0.0,2304.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166.0,0.0,49234.0,0.0,3896.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.0,0.0,28652.0,0.0,3568.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.0,0.0,38120.0,0.0,3332.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.0,0.0,36252.0,2.0,4380.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.0,0.0,21214.0,2.0,2676.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650.0,0.0,27888.0,0.0,5002.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632.0,0.0,21396.0,0.0,2142.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.0,0.0,18608.0,0.0,1952.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,0.0,54214.0,6.0,7916.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0,0.0,35668.0,0.0,7348.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,0.0,34972.0,2.0,5370.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.0,27452.0,0.0,2780.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,0.0,61050.0,6.0,5588.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,42552.0,2.0,4964.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,67744.0,0.0,3662.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608.0,0.0,32506.0,0.0,2718.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
