,ME1203.CZC,ME1204.CZC,ME1205.CZC,ME1206.CZC,ME1207.CZC,ME1208.CZC,ME1209.CZC,ME1210.CZC,ME1211.CZC,ME1212.CZC,ME1301.CZC,ME1302.CZC,ME1303.CZC,ME1304.CZC,ME1305.CZC,ME1306.CZC,ME1307.CZC,ME1308.CZC,ME1309.CZC,ME1310.CZC,ME1311.CZC,ME1312.CZC,ME1401.CZC,ME1402.CZC,ME1403.CZC,ME1404.CZC,ME1405.CZC,ME1406.CZC,ME1407.CZC,ME1408.CZC,ME1409.CZC,ME1410.CZC,ME1411.CZC,ME1412.CZC,ME1501.CZC,ME1502.CZC,ME1503.CZC,ME1504.CZC,ME1505.CZC,MA1506.CZC,MA1507.CZC,MA1508.CZC,MA1509.CZC,MA1510.CZC,MA1511.CZC,MA1512.CZC,MA1601.CZC,MA1602.CZC,MA1603.CZC,MA1604.CZC,MA1605.CZC,MA1606.CZC,MA607.CZC,MA608.CZC,MA609.CZC,MA610.CZC,MA611.CZC,MA612.CZC,MA701.CZC,MA702.CZC,MA703.CZC,MA704.CZC,MA705.CZC,MA706.CZC,MA707.CZC,MA708.CZC,MA709.CZC,MA710.CZC,MA711.CZC,MA712.CZC,MA801.CZC,MA802.CZC,MA803.CZC,MA804.CZC,MA805.CZC,MA806.CZC,MA807.CZC,MA808.CZC,MA809.CZC,MA810.CZC,MA811.CZC,MA812.CZC,MA901.CZC,MA902.CZC,MA903.CZC
2013-12-05,,,,,,,,,,,,,,,,,,,,,,0.0,50416.0,6.0,0.0,0.0,41666.0,0.0,0.0,0.0,558.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-06,,,,,,,,,,,,,,,,,,,,,,0.0,101468.0,4.0,0.0,0.0,92332.0,0.0,0.0,0.0,1476.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-09,,,,,,,,,,,,,,,,,,,,,,0.0,91356.0,4.0,0.0,2.0,141260.0,0.0,0.0,0.0,9070.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-10,,,,,,,,,,,,,,,,,,,,,,0.0,123608.0,20.0,0.0,4.0,219480.0,8.0,40.0,0.0,7996.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-11,,,,,,,,,,,,,,,,,,,,,,0.0,346020.0,26.0,2.0,8.0,284708.0,16.0,0.0,0.0,4998.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-12,,,,,,,,,,,,,,,,,,,,,,0.0,177420.0,110.0,12.0,8.0,295454.0,48.0,4.0,0.0,14834.0,12.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-13,,,,,,,,,,,,,,,,,,,,,,0.0,192990.0,14.0,4.0,6.0,331850.0,60.0,0.0,0.0,12618.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-16,,,,,,,,,,,,,,,,,,,,,,,111560.0,18.0,0.0,20.0,307756.0,30.0,0.0,0.0,8762.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-17,,,,,,,,,,,,,,,,,,,,,,,58712.0,8.0,4.0,32.0,337876.0,0.0,2.0,0.0,10252.0,2.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-18,,,,,,,,,,,,,,,,,,,,,,,145132.0,56.0,4.0,10.0,300416.0,10.0,0.0,0.0,14306.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-19,,,,,,,,,,,,,,,,,,,,,,,40008.0,0.0,0.0,0.0,144114.0,8.0,2.0,0.0,5408.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-20,,,,,,,,,,,,,,,,,,,,,,,31786.0,10.0,6.0,2.0,140376.0,2.0,0.0,0.0,5614.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-23,,,,,,,,,,,,,,,,,,,,,,,20596.0,0.0,0.0,26.0,138658.0,2.0,0.0,0.0,4276.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-24,,,,,,,,,,,,,,,,,,,,,,,12778.0,0.0,2.0,16.0,110168.0,6.0,0.0,0.0,6466.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-25,,,,,,,,,,,,,,,,,,,,,,,8006.0,2.0,0.0,2.0,111882.0,0.0,0.0,0.0,2758.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-26,,,,,,,,,,,,,,,,,,,,,,,2196.0,0.0,2.0,0.0,82506.0,2.0,0.0,0.0,1636.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-27,,,,,,,,,,,,,,,,,,,,,,,1088.0,4.0,62.0,0.0,85082.0,6.0,0.0,0.0,1306.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-30,,,,,,,,,,,,,,,,,,,,,,,568.0,0.0,0.0,20.0,72500.0,0.0,0.0,0.0,1756.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,840.0,4.0,0.0,2.0,105716.0,6.0,0.0,0.0,4190.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-02,,,,,,,,,,,,,,,,,,,,,,,86.0,2.0,0.0,8.0,128996.0,0.0,0.0,0.0,7618.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-03,,,,,,,,,,,,,,,,,,,,,,,38.0,0.0,0.0,0.0,95274.0,0.0,0.0,0.0,2656.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-06,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,8.0,0.0,88694.0,0.0,0.0,0.0,2944.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-07,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,6.0,52208.0,0.0,0.0,8.0,1676.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-08,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,0.0,0.0,50112.0,0.0,0.0,4.0,1572.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-09,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,71924.0,4.0,0.0,0.0,1746.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-10,,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,8.0,0.0,81706.0,4.0,0.0,16.0,2020.0,0.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-13,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,81758.0,2.0,0.0,0.0,3176.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-14,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,61862.0,6.0,0.0,0.0,8052.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-15,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,64316.0,12.0,0.0,0.0,7730.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-16,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,4.0,39106.0,0.0,0.0,0.0,3222.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-17,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,95678.0,14.0,0.0,0.0,5356.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-20,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,44884.0,6.0,0.0,0.0,2138.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-21,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,52390.0,2.0,0.0,0.0,2788.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-22,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,8.0,44496.0,0.0,0.0,4.0,2090.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-23,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,38492.0,0.0,0.0,0.0,1822.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-24,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,31462.0,0.0,0.0,0.0,932.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-27,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,33104.0,0.0,0.0,0.0,1702.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-28,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,27248.0,0.0,0.0,0.0,1590.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-29,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,21366.0,0.0,0.0,0.0,3004.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-30,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8976.0,0.0,0.0,0.0,1746.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-07,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8534.0,0.0,0.0,2.0,934.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-10,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,82232.0,10.0,0.0,0.0,13382.0,0.0,0.0,0.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,156006.0,0.0,2.0,0.0,15490.0,0.0,0.0,0.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-12,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,114740.0,72.0,0.0,0.0,5746.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-13,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,47980.0,0.0,0.0,0.0,3132.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-14,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42634.0,0.0,0.0,0.0,2478.0,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-17,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,76608.0,0.0,0.0,0.0,5378.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-18,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,99280.0,4.0,0.0,0.0,5794.0,0.0,0.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-19,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,52744.0,2.0,2.0,0.0,4446.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-20,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,78986.0,0.0,0.0,0.0,5824.0,0.0,0.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-21,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44044.0,0.0,0.0,0.0,3660.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-24,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43084.0,0.0,2.0,0.0,5916.0,0.0,2.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-25,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,130310.0,0.0,2.0,0.0,13606.0,0.0,0.0,0.0,28.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-26,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,99160.0,58.0,0.0,0.0,7078.0,0.0,0.0,0.0,60.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-27,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,67850.0,0.0,0.0,0.0,5050.0,0.0,0.0,0.0,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43026.0,0.0,0.0,0.0,4264.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-03,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,64474.0,0.0,0.0,0.0,6838.0,0.0,0.0,0.0,84.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-04,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,87032.0,4.0,0.0,0.0,9326.0,0.0,0.0,0.0,58.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-05,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,82106.0,0.0,0.0,0.0,7402.0,0.0,0.0,0.0,72.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,36814.0,0.0,0.0,0.0,4238.0,0.0,0.0,0.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-07,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,54072.0,0.0,0.0,0.0,6988.0,0.0,0.0,0.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-10,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,63594.0,8.0,0.0,0.0,9208.0,0.0,0.0,0.0,56.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-11,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,61924.0,2.0,0.0,0.0,7968.0,0.0,0.0,0.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-12,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,68732.0,0.0,0.0,0.0,10030.0,0.0,0.0,0.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-13,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,82874.0,2.0,0.0,0.0,12394.0,2.0,0.0,0.0,78.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-14,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,80158.0,0.0,6.0,0.0,18744.0,0.0,0.0,0.0,152.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,64222.0,2.0,0.0,8.0,11088.0,0.0,0.0,0.0,954.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,76200.0,32.0,0.0,0.0,12272.0,0.0,0.0,0.0,242.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,49238.0,16.0,18.0,0.0,7536.0,0.0,0.0,0.0,396.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,55384.0,24.0,0.0,0.0,10382.0,0.0,0.0,0.0,1116.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,34266.0,12.0,0.0,0.0,12422.0,0.0,0.0,0.0,510.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,35482.0,0.0,0.0,0.0,9278.0,0.0,0.0,0.0,534.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,52704.0,2.0,0.0,0.0,18394.0,0.0,0.0,0.0,528.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,28742.0,8.0,0.0,0.0,10254.0,0.0,0.0,0.0,240.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24638.0,2.0,0.0,0.0,12534.0,0.0,0.0,0.0,368.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15036.0,8.0,0.0,0.0,7290.0,0.0,0.0,0.0,256.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,69210.0,34.0,0.0,0.0,47546.0,0.0,0.0,0.0,802.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15126.0,2.0,0.0,0.0,11508.0,0.0,0.0,0.0,360.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,29270.0,56.0,0.0,0.0,21782.0,0.0,0.0,0.0,666.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13120.0,28.0,0.0,0.0,16026.0,0.0,0.0,0.0,166.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9208.0,0.0,0.0,0.0,23060.0,0.0,0.0,0.0,380.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6210.0,0.0,0.0,0.0,34580.0,12.0,0.0,0.0,294.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5574.0,14.0,0.0,0.0,49470.0,0.0,0.0,0.0,1058.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5290.0,2.0,0.0,0.0,86654.0,0.0,0.0,0.0,1304.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2454.0,0.0,0.0,0.0,52032.0,0.0,0.0,0.0,424.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1898.0,0.0,0.0,0.0,51834.0,0.0,0.0,0.0,942.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1212.0,0.0,0.0,0.0,28390.0,0.0,0.0,0.0,324.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.0,2.0,0.0,0.0,30370.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,844.0,4.0,0.0,0.0,31664.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,2604.0,2.0,0.0,26.0,74866.0,0.0,0.0,0.0,806.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.0,4.0,0.0,14.0,94546.0,0.0,0.0,0.0,758.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,838.0,0.0,0.0,2.0,86800.0,0.0,0.0,0.0,1224.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,514.0,0.0,0.0,0.0,58082.0,0.0,0.0,0.0,566.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,384.0,0.0,0.0,0.0,107164.0,0.0,0.0,0.0,966.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0,0.0,0.0,0.0,57710.0,4.0,0.0,0.0,536.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,564.0,4.0,0.0,0.0,43988.0,0.0,0.0,0.0,486.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,668.0,0.0,0.0,0.0,55778.0,0.0,0.0,0.0,438.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,678.0,0.0,0.0,0.0,46974.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,234.0,0.0,0.0,0.0,60982.0,0.0,0.0,0.0,768.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.0,0.0,0.0,56240.0,0.0,0.0,0.0,898.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,58408.0,0.0,0.0,0.0,908.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,0.0,0.0,0.0,54138.0,0.0,0.0,0.0,1016.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
