,SM1411.CZC,SM1412.CZC,SM1501.CZC,SM1502.CZC,SM1503.CZC,SM1504.CZC,SM1505.CZC,SM1506.CZC,SM1507.CZC,SM1508.CZC,SM1509.CZC,SM1510.CZC,SM1511.CZC,SM1512.CZC,SM1601.CZC,SM1602.CZC,SM1603.CZC,SM1604.CZC,SM1605.CZC,SM1606.CZC,SM607.CZC,SM608.CZC,SM609.CZC,SM610.CZC,SM611.CZC,SM612.CZC,SM701.CZC,SM702.CZC,SM703.CZC,SM704.CZC,SM705.CZC,SM706.CZC,SM707.CZC,SM708.CZC,SM709.CZC,SM710.CZC,SM711.CZC,SM712.CZC,SM801.CZC,SM802.CZC,SM803.CZC,SM804.CZC,SM805.CZC,SM806.CZC,SM807.CZC,SM808.CZC,SM809.CZC,SM810.CZC,SM811.CZC,SM812.CZC,SM901.CZC,SM902.CZC,SM903.CZC,SM904.CZC
2016-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,44044.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,33206.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24276.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,64910.0,0.0,0.0,0.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,34758.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,33540.0,0.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,22036.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,22980.0,0.0,0.0,0.0,928.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12390.0,0.0,0.0,0.0,816.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11558.0,0.0,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18592.0,0.0,0.0,0.0,1516.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,38932.0,0.0,0.0,0.0,3288.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14980.0,0.0,0.0,0.0,1346.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19078.0,0.0,0.0,0.0,2028.0,0.0,0.0,0.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12554.0,0.0,0.0,0.0,1586.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10544.0,0.0,0.0,0.0,2640.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8498.0,0.0,0.0,0.0,3838.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,20396.0,0.0,0.0,0.0,8096.0,0.0,0.0,0.0,18.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13496.0,0.0,0.0,0.0,6478.0,0.0,0.0,0.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10452.0,0.0,0.0,0.0,7892.0,0.0,0.0,0.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4898.0,0.0,0.0,0.0,4730.0,0.0,0.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2890.0,0.0,0.0,0.0,4196.0,0.0,0.0,0.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,2932.0,0.0,0.0,0.0,4906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2016-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,2388.0,0.0,0.0,0.0,2290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2016-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,2724.0,0.0,0.0,0.0,4532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2016-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,2444.0,0.0,0.0,0.0,5902.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2016-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.0,0.0,0.0,0.0,3818.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2016-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,1186.0,0.0,0.0,0.0,6084.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2016-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,488.0,0.0,0.0,0.0,5886.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2016-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,926.0,0.0,0.0,0.0,14526.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2016-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,514.0,0.0,0.0,0.0,21794.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2016-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,618.0,0.0,0.0,0.0,15552.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2016-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,1284.0,0.0,0.0,0.0,19960.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2016-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.0,0.0,0.0,0.0,11654.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2017-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.0,0.0,0.0,26502.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,28318.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2017-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,18968.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2017-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,27300.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2017-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,28926.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,52854.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2017-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,50654.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,86430.0,0.0,0.0,0.0,412.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2017-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,36664.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,48258.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2017-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42474.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,48.0,,,,,,,,,,,,,,,
2017-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,38152.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,18.0,,,,,,,,,,,,,,,
2017-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,24140.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,40.0,,,,,,,,,,,,,,,
2017-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20344.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,108.0,,,,,,,,,,,,,,,
2017-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,23856.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,14.0,,,,,,,,,,,,,,,
2017-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,32882.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,24.0,,,,,,,,,,,,,,,
2017-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,24766.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,
2017-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,21760.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,
2017-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20858.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2017-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,21140.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,
2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,32142.0,0.0,0.0,0.0,436.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2017-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,34606.0,0.0,0.0,0.0,956.0,0.0,0.0,0.0,14.0,,,,,,,,,,,,,,,
2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,38700.0,0.0,0.0,0.0,516.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,
2017-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,63504.0,0.0,0.0,0.0,874.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,
2017-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,71242.0,0.0,0.0,0.0,1054.0,0.0,0.0,0.0,52.0,,,,,,,,,,,,,,,
2017-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,56552.0,0.0,0.0,0.0,908.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,,,,
2017-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,89800.0,0.0,0.0,0.0,1590.0,0.0,0.0,0.0,24.0,,,,,,,,,,,,,,,
2017-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,76382.0,0.0,0.0,0.0,1190.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,,,,
2017-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,66322.0,0.0,0.0,0.0,578.0,0.0,0.0,0.0,12.0,0.0,,,,,,,,,,,,,,
2017-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,42394.0,0.0,0.0,0.0,378.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2017-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,79438.0,0.0,0.0,0.0,784.0,0.0,0.0,0.0,14.0,0.0,,,,,,,,,,,,,,
2017-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,39542.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,6.0,0.0,,,,,,,,,,,,,,
2017-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,53206.0,0.0,0.0,0.0,448.0,0.0,0.0,0.0,22.0,0.0,,,,,,,,,,,,,,
2017-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43372.0,0.0,0.0,0.0,356.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,
2017-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,97838.0,0.0,0.0,0.0,1302.0,0.0,0.0,0.0,16.0,0.0,,,,,,,,,,,,,,
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,60654.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,54.0,0.0,,,,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,69926.0,0.0,0.0,0.0,1684.0,0.0,0.0,0.0,8.0,0.0,,,,,,,,,,,,,,
2017-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,86928.0,0.0,0.0,0.0,928.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,
2017-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,100468.0,0.0,0.0,0.0,1682.0,0.0,0.0,0.0,8.0,0.0,,,,,,,,,,,,,,
2017-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,118314.0,0.0,0.0,0.0,1282.0,0.0,0.0,0.0,12.0,0.0,,,,,,,,,,,,,,
2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,61344.0,0.0,0.0,0.0,1312.0,0.0,0.0,0.0,26.0,0.0,,,,,,,,,,,,,,
2017-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,86492.0,0.0,0.0,0.0,1318.0,0.0,0.0,0.0,8.0,0.0,,,,,,,,,,,,,,
2017-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,158324.0,0.0,0.0,0.0,4188.0,0.0,0.0,0.0,24.0,0.0,,,,,,,,,,,,,,
2017-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,288028.0,0.0,0.0,0.0,10050.0,0.0,0.0,0.0,92.0,0.0,,,,,,,,,,,,,,
2017-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,116512.0,0.0,0.0,0.0,5114.0,0.0,0.0,0.0,14.0,0.0,,,,,,,,,,,,,,
2017-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,169348.0,0.0,0.0,0.0,7252.0,0.0,0.0,0.0,120.0,0.0,,,,,,,,,,,,,,
2017-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,236334.0,0.0,0.0,0.0,12274.0,0.0,0.0,0.0,92.0,0.0,0.0,,,,,,,,,,,,,
2017-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,253800.0,0.0,0.0,0.0,9394.0,0.0,0.0,0.0,84.0,0.0,0.0,,,,,,,,,,,,,
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,337538.0,0.0,0.0,0.0,10068.0,0.0,0.0,0.0,102.0,0.0,0.0,,,,,,,,,,,,,
2017-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,321780.0,0.0,0.0,0.0,20994.0,0.0,0.0,0.0,160.0,0.0,0.0,,,,,,,,,,,,,
2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,403000.0,0.0,0.0,0.0,27908.0,0.0,0.0,0.0,218.0,0.0,0.0,,,,,,,,,,,,,
2017-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,430970.0,0.0,0.0,0.0,39212.0,0.0,0.0,0.0,242.0,0.0,0.0,,,,,,,,,,,,,
2017-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,333906.0,0.0,0.0,0.0,29268.0,0.0,0.0,4.0,242.0,0.0,0.0,,,,,,,,,,,,,
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,193262.0,0.0,0.0,0.0,17434.0,0.0,0.0,0.0,56.0,0.0,0.0,,,,,,,,,,,,,
2017-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,314896.0,0.0,0.0,0.0,32984.0,0.0,0.0,0.0,258.0,0.0,0.0,,,,,,,,,,,,,
2017-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,385614.0,4.0,0.0,0.0,27632.0,0.0,0.0,0.0,132.0,0.0,0.0,,,,,,,,,,,,,
2017-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,335220.0,0.0,0.0,0.0,38466.0,0.0,0.0,0.0,270.0,0.0,0.0,,,,,,,,,,,,,
2017-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,271388.0,0.0,0.0,0.0,28314.0,0.0,0.0,0.0,258.0,0.0,0.0,,,,,,,,,,,,,
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,286118.0,0.0,0.0,0.0,33788.0,0.0,0.0,0.0,252.0,0.0,0.0,,,,,,,,,,,,,
2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,140140.0,0.0,0.0,0.0,49432.0,2.0,0.0,0.0,304.0,0.0,0.0,,,,,,,,,,,,,
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,145452.0,0.0,0.0,0.0,48520.0,0.0,0.0,0.0,240.0,0.0,0.0,,,,,,,,,,,,,
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,173736.0,0.0,0.0,0.0,78446.0,0.0,0.0,0.0,362.0,0.0,0.0,,,,,,,,,,,,,
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,130186.0,2.0,0.0,0.0,64630.0,0.0,0.0,0.0,532.0,0.0,0.0,,,,,,,,,,,,,
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,88540.0,0.0,0.0,0.0,32526.0,0.0,0.0,0.0,108.0,0.0,0.0,,,,,,,,,,,,,
2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,140810.0,0.0,0.0,0.0,55382.0,0.0,0.0,2.0,390.0,0.0,0.0,,,,,,,,,,,,,
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,127272.0,0.0,0.0,0.0,79278.0,2.0,0.0,0.0,338.0,0.0,0.0,,,,,,,,,,,,,
2017-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,194294.0,0.0,0.0,0.0,115482.0,2.0,0.0,0.0,796.0,0.0,0.0,,,,,,,,,,,,,
2017-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,121754.0,0.0,0.0,0.0,103880.0,2.0,0.0,0.0,326.0,0.0,0.0,,,,,,,,,,,,,
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,75298.0,0.0,0.0,0.0,150258.0,22.0,0.0,0.0,950.0,0.0,0.0,,,,,,,,,,,,,
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54414.0,0.0,0.0,0.0,235716.0,8.0,0.0,0.0,496.0,0.0,0.0,0.0,,,,,,,,,,,,
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28060.0,0.0,0.0,0.0,311248.0,2.0,0.0,0.0,744.0,0.0,0.0,0.0,,,,,,,,,,,,
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14438.0,0.0,0.0,0.0,261018.0,18.0,0.0,0.0,598.0,0.0,0.0,0.0,,,,,,,,,,,,
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8802.0,0.0,0.0,0.0,229230.0,0.0,0.0,0.0,586.0,0.0,0.0,0.0,,,,,,,,,,,,
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6346.0,0.0,0.0,0.0,323282.0,0.0,0.0,6.0,424.0,0.0,0.0,0.0,,,,,,,,,,,,
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12754.0,0.0,0.0,4.0,335182.0,4.0,0.0,0.0,990.0,0.0,0.0,0.0,,,,,,,,,,,,
2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4048.0,0.0,0.0,0.0,393686.0,0.0,0.0,0.0,798.0,0.0,0.0,0.0,,,,,,,,,,,,
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252.0,0.0,0.0,0.0,447828.0,0.0,0.0,0.0,702.0,0.0,0.0,0.0,,,,,,,,,,,,
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.0,0.0,0.0,0.0,365556.0,0.0,0.0,0.0,988.0,0.0,0.0,0.0,,,,,,,,,,,,
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,0.0,0.0,0.0,522012.0,4.0,0.0,0.0,1208.0,0.0,0.0,0.0,,,,,,,,,,,,
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.0,0.0,0.0,0.0,991740.0,0.0,0.0,0.0,2228.0,0.0,0.0,0.0,,,,,,,,,,,,
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,0.0,0.0,4.0,917792.0,14.0,0.0,0.0,1110.0,0.0,0.0,0.0,,,,,,,,,,,,
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,0.0,0.0,665474.0,2.0,0.0,0.0,1006.0,0.0,0.0,0.0,,,,,,,,,,,,
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,0.0,0.0,687942.0,0.0,0.0,0.0,1714.0,0.0,0.0,0.0,,,,,,,,,,,,
2017-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.0,0.0,0.0,723926.0,0.0,0.0,0.0,2438.0,0.0,0.0,0.0,,,,,,,,,,,,
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,0.0,4.0,0.0,801206.0,0.0,0.0,0.0,2070.0,8.0,0.0,0.0,,,,,,,,,,,,
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,0.0,0.0,2.0,513378.0,2.0,0.0,0.0,1076.0,0.0,0.0,0.0,,,,,,,,,,,,
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,0.0,6.0,273458.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,,,,,,,,,,,,
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,260116.0,0.0,0.0,0.0,1034.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,709258.0,8.0,0.0,0.0,2984.0,0.0,0.0,0.0,68.0,,,,,,,,,,,
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,457256.0,0.0,0.0,0.0,864.0,0.0,0.0,0.0,40.0,,,,,,,,,,,
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,401542.0,32.0,0.0,0.0,1448.0,0.0,0.0,0.0,26.0,,,,,,,,,,,
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,383620.0,0.0,0.0,0.0,2956.0,0.0,0.0,0.0,38.0,,,,,,,,,,,
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,602094.0,0.0,0.0,0.0,1486.0,0.0,0.0,0.0,78.0,,,,,,,,,,,
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,440690.0,8.0,0.0,0.0,1442.0,6.0,0.0,0.0,18.0,,,,,,,,,,,
2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,369232.0,0.0,0.0,0.0,804.0,0.0,0.0,0.0,8.0,,,,,,,,,,,
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,217110.0,0.0,0.0,0.0,740.0,0.0,0.0,0.0,2.0,,,,,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,268962.0,0.0,0.0,0.0,1456.0,0.0,0.0,0.0,14.0,,,,,,,,,,,
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,283592.0,4.0,0.0,0.0,1654.0,0.0,0.0,0.0,118.0,,,,,,,,,,,
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,143930.0,0.0,0.0,0.0,830.0,0.0,0.0,0.0,406.0,,,,,,,,,,,
2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,206308.0,0.0,0.0,0.0,758.0,0.0,0.0,0.0,230.0,,,,,,,,,,,
2017-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,147876.0,0.0,0.0,6.0,384.0,0.0,0.0,0.0,66.0,,,,,,,,,,,
2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,181298.0,2.0,0.0,0.0,542.0,0.0,0.0,0.0,18.0,,,,,,,,,,,
2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,196410.0,0.0,0.0,0.0,516.0,0.0,0.0,0.0,28.0,,,,,,,,,,,
