,IC1505.CFE,IC1506.CFE,IC1507.CFE,IC1508.CFE,IC1509.CFE,IC1510.CFE,IC1511.CFE,IC1512.CFE,IC1601.CFE,IC1602.CFE,IC1603.CFE,IC1604.CFE,IC1605.CFE,IC1606.CFE,IC1607.CFE,IC1608.CFE,IC1609.CFE,IC1610.CFE,IC1611.CFE,IC1612.CFE,IC1701.CFE,IC1702.CFE,IC1703.CFE,IC1704.CFE,IC1705.CFE,IC1706.CFE,IC1707.CFE,IC1708.CFE,IC1709.CFE,IC1710.CFE,IC1711.CFE,IC1712.CFE,IC1801.CFE,IC1802.CFE,IC1803.CFE,IC1804.CFE,IC1805.CFE,IC1806.CFE,IC1809.CFE,IC1812.CFE
2016-03-04,,,,,,,,,,,5671.0,5488.0,,5153.4,,,4724.2,,,,,,,,,,,,,,,,,,,,,,,
2016-03-07,,,,,,,,,,,5717.6,5528.4,,5172.8,,,4725.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-08,,,,,,,,,,,5677.0,5599.6,,5146.0,,,4749.8,,,,,,,,,,,,,,,,,,,,,,,
2016-03-09,,,,,,,,,,,5607.0,5414.8,,5069.2,,,4697.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-10,,,,,,,,,,,5598.8,5411.0,,5074.4,,,4681.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-11,,,,,,,,,,,5478.6,5287.2,,4951.6,,,4535.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-14,,,,,,,,,,,5738.0,5547.4,,5205.2,,,4797.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-15,,,,,,,,,,,5678.8,5484.2,,5144.0,,,4723.4,,,,,,,,,,,,,,,,,,,,,,,
2016-03-16,,,,,,,,,,,5711.0,5509.0,,5153.2,,,4718.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-17,,,,,,,,,,,5796.8,5608.0,,5259.8,,,4817.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-18,,,,,,,,,,,5976.0,5847.0,,5552.6,,,5186.2,,,,,,,,,,,,,,,,,,,,,,,
2016-03-21,,,,,,,,,,,,5957.0,5829.0,5728.8,,,5430.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-22,,,,,,,,,,,,5989.8,5843.8,5720.2,,,5399.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-23,,,,,,,,,,,,5975.6,5841.0,5724.6,,,5390.4,,,,,,,,,,,,,,,,,,,,,,,
2016-03-24,,,,,,,,,,,,5963.2,5809.8,5685.6,,,5349.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-25,,,,,,,,,,,,5945.0,5799.0,5660.0,,,5320.6,,,,,,,,,,,,,,,,,,,,,,,
2016-03-28,,,,,,,,,,,,6065.0,5904.2,5778.4,,,5416.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-29,,,,,,,,,,,,5884.4,5725.4,5591.4,,,5206.4,,,,,,,,,,,,,,,,,,,,,,,
2016-03-30,,,,,,,,,,,,6033.6,5850.2,5690.0,,,5289.6,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,,,,,,,,,,6085.2,5906.6,5748.4,,,5363.2,,,,,,,,,,,,,,,,,,,,,,,
2016-04-01,,,,,,,,,,,,6030.0,5850.2,5688.6,,,5308.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-05,,,,,,,,,,,,6240.8,6066.2,5887.6,,,5465.8,,,,,,,,,,,,,,,,,,,,,,,
2016-04-06,,,,,,,,,,,,6237.6,6056.0,5873.8,,,5455.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-07,,,,,,,,,,,,6284.4,6120.0,5916.4,,,5491.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-08,,,,,,,,,,,,6138.2,5955.8,5757.2,,,5329.8,,,,,,,,,,,,,,,,,,,,,,,
2016-04-11,,,,,,,,,,,,6316.2,6126.8,5945.8,,,5499.8,,,,,,,,,,,,,,,,,,,,,,,
2016-04-12,,,,,,,,,,,,6266.4,6085.0,5899.6,,,5452.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-13,,,,,,,,,,,,6427.8,6248.4,6080.0,,,5677.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-14,,,,,,,,,,,,6385.8,6228.0,6071.2,,,5687.8,,,,,,,,,,,,,,,,,,,,,,,
2016-04-15,,,,,,,,,,,,6391.8,6238.8,6080.2,,,5698.2,,,,,,,,,,,,,,,,,,,,,,,
2016-04-18,,,,,,,,,,,,,6160.0,5996.0,,,5655.4,,,5294.6,,,,,,,,,,,,,,,,,,,,
2016-04-19,,,,,,,,,,,,,6174.2,6100.0,,,5599.2,,,5268.0,,,,,,,,,,,,,,,,,,,,
2016-04-20,,,,,,,,,,,,,6161.8,5989.8,,,5582.8,,,5265.0,,,,,,,,,,,,,,,,,,,,
2016-04-21,,,,,,,,,,,,,5916.0,5742.0,,,5304.8,,,4986.8,,,,,,,,,,,,,,,,,,,,
2016-04-22,,,,,,,,,,,,,5850.0,5677.2,,,5268.8,,,4919.0,,,,,,,,,,,,,,,,,,,,
2016-04-25,,,,,,,,,,,,,5824.2,5655.0,,,5250.0,,,4917.8,,,,,,,,,,,,,,,,,,,,
2016-04-26,,,,,,,,,,,,,5896.8,5725.0,,,5317.8,,,4991.4,,,,,,,,,,,,,,,,,,,,
2016-04-27,,,,,,,,,,,,,5934.4,5766.0,,,5350.0,,,5020.0,,,,,,,,,,,,,,,,,,,,
2016-04-28,,,,,,,,,,,,,5884.8,5717.6,,,5301.0,,,4969.6,,,,,,,,,,,,,,,,,,,,
2016-04-29,,,,,,,,,,,,,5890.0,5728.8,,,5330.0,,,4970.0,,,,,,,,,,,,,,,,,,,,
2016-05-03,,,,,,,,,,,,,6090.0,5929.0,,,5518.0,,,5160.0,,,,,,,,,,,,,,,,,,,,
2016-05-04,,,,,,,,,,,,,6110.0,5958.6,,,5560.8,,,5198.0,,,,,,,,,,,,,,,,,,,,
2016-05-05,,,,,,,,,,,,,6138.0,5984.6,,,5617.8,,,5275.8,,,,,,,,,,,,,,,,,,,,
2016-05-06,,,,,,,,,,,,,6156.4,6009.8,,,5647.2,,,5308.0,,,,,,,,,,,,,,,,,,,,
2016-05-09,,,,,,,,,,,,,5837.0,5690.0,,,5330.0,,,5004.8,,,,,,,,,,,,,,,,,,,,
2016-05-10,,,,,,,,,,,,,5705.6,5550.0,,,5204.0,,,4917.8,,,,,,,,,,,,,,,,,,,,
2016-05-11,,,,,,,,,,,,,5749.8,5581.0,,,5224.4,,,4928.0,,,,,,,,,,,,,,,,,,,,
2016-05-12,,,,,,,,,,,,,5682.0,5520.0,,,5180.0,,,4899.6,,,,,,,,,,,,,,,,,,,,
2016-05-13,,,,,,,,,,,,,5766.0,5596.0,,,5240.0,,,4940.4,,,,,,,,,,,,,,,,,,,,
2016-05-16,,,,,,,,,,,,,5785.0,5614.0,,,5215.8,,,4918.0,,,,,,,,,,,,,,,,,,,,
2016-05-17,,,,,,,,,,,,,5827.0,5655.8,,,5247.6,,,4951.4,,,,,,,,,,,,,,,,,,,,
2016-05-18,,,,,,,,,,,,,5730.0,5570.0,,,5180.0,,,4880.0,,,,,,,,,,,,,,,,,,,,
2016-05-19,,,,,,,,,,,,,5739.8,5579.8,,,5220.0,,,4935.6,,,,,,,,,,,,,,,,,,,,
2016-05-20,,,,,,,,,,,,,5725.0,5586.2,,,5241.8,,,4976.0,,,,,,,,,,,,,,,,,,,,
2016-05-23,,,,,,,,,,,,,,5685.0,5547.2,,5330.0,,,5079.4,,,,,,,,,,,,,,,,,,,,
2016-05-24,,,,,,,,,,,,,,5646.4,5513.6,,5297.6,,,5040.8,,,,,,,,,,,,,,,,,,,,
2016-05-25,,,,,,,,,,,,,,5680.0,5543.4,,5326.4,,,5074.2,,,,,,,,,,,,,,,,,,,,
2016-05-26,,,,,,,,,,,,,,5627.8,5497.2,,5307.0,,,5075.0,,,,,,,,,,,,,,,,,,,,
2016-05-27,,,,,,,,,,,,,,5664.0,5545.0,,5378.0,,,5169.2,,,,,,,,,,,,,,,,,,,,
2016-05-30,,,,,,,,,,,,,,5676.8,5572.0,,5450.0,,,5269.0,,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,5927.8,5848.6,,5744.2,,,5580.0,,,,,,,,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,,,5965.6,5886.0,,5792.2,,,5629.0,,,,,,,,,,,,,,,,,,,,
2016-06-02,,,,,,,,,,,,,,5946.8,5859.8,,5729.8,,,5530.0,,,,,,,,,,,,,,,,,,,,
2016-06-03,,,,,,,,,,,,,,6019.4,5920.4,,5779.4,,,5595.6,,,,,,,,,,,,,,,,,,,,
2016-06-06,,,,,,,,,,,,,,6037.4,5957.8,,5820.0,,,5649.8,,,,,,,,,,,,,,,,,,,,
2016-06-07,,,,,,,,,,,,,,6017.6,5920.2,,5780.0,,,5577.4,,,,,,,,,,,,,,,,,,,,
2016-06-08,,,,,,,,,,,,,,6027.0,5925.6,,5766.8,,,5575.0,,,,,,,,,,,,,,,,,,,,
2016-06-13,,,,,,,,,,,,,,5977.8,5876.6,,5701.0,,,5504.6,,,,,,,,,,,,,,,,,,,,
2016-06-14,,,,,,,,,,,,,,5774.0,5675.8,,5489.6,,,5300.0,,,,,,,,,,,,,,,,,,,,
2016-06-15,,,,,,,,,,,,,,5963.8,5860.0,,5664.8,,,5465.8,,,,,,,,,,,,,,,,,,,,
2016-06-16,,,,,,,,,,,,,,5950.0,5849.8,,5679.6,,,5460.0,,,,,,,,,,,,,,,,,,,,
2016-06-17,,,,,,,,,,,,,,6012.4,5916.0,,5742.0,,,5530.0,,,,,,,,,,,,,,,,,,,,
2016-06-20,,,,,,,,,,,,,,,5864.4,5764.8,5667.4,,,5458.8,,,,,,,,,,,,,,,,,,,,
2016-06-21,,,,,,,,,,,,,,,5969.6,5857.0,5775.0,,,5549.0,,,,,,,,,,,,,,,,,,,,
2016-06-22,,,,,,,,,,,,,,,5922.2,5813.0,5730.6,,,5500.0,,,,,,,,,,,,,,,,,,,,
2016-06-23,,,,,,,,,,,,,,,5918.0,5817.0,5726.2,,,5514.0,,,,,,,,,,,,,,,,,,,,
2016-06-24,,,,,,,,,,,,,,,5935.8,5854.8,5766.8,,,5568.0,,,,,,,,,,,,,,,,,,,,
2016-06-27,,,,,,,,,,,,,,,5977.4,5882.8,5815.0,,,5612.0,,,,,,,,,,,,,,,,,,,,
2016-06-28,,,,,,,,,,,,,,,6045.0,5949.0,5884.0,,,5678.6,,,,,,,,,,,,,,,,,,,,
2016-06-29,,,,,,,,,,,,,,,6077.0,5977.6,5922.0,,,5705.0,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,6062.2,5959.8,5900.0,,,5691.6,,,,,,,,,,,,,,,,,,,,
2016-07-01,,,,,,,,,,,,,,,6107.0,6011.0,5930.0,,,5707.6,,,,,,,,,,,,,,,,,,,,
2016-07-04,,,,,,,,,,,,,,,6201.0,6099.2,6015.0,,,5816.6,,,,,,,,,,,,,,,,,,,,
2016-07-05,,,,,,,,,,,,,,,6219.8,6119.6,6033.0,,,5843.0,,,,,,,,,,,,,,,,,,,,
2016-07-06,,,,,,,,,,,,,,,6256.6,6151.0,6058.8,,,5853.0,,,,,,,,,,,,,,,,,,,,
2016-07-07,,,,,,,,,,,,,,,6293.8,6185.2,6074.6,,,5841.6,,,,,,,,,,,,,,,,,,,,
2016-07-08,,,,,,,,,,,,,,,6299.0,6188.2,6080.0,,,5855.6,,,,,,,,,,,,,,,,,,,,
2016-07-11,,,,,,,,,,,,,,,6356.8,6251.0,6146.0,,,5903.0,,,,,,,,,,,,,,,,,,,,
2016-07-12,,,,,,,,,,,,,,,6376.6,6267.0,6153.8,,,5899.0,,,,,,,,,,,,,,,,,,,,
2016-07-13,,,,,,,,,,,,,,,6453.0,6430.0,6242.4,,,5983.8,,,,,,,,,,,,,,,,,,,,
2016-07-14,,,,,,,,,,,,,,,6447.6,6342.2,6244.8,,,5982.8,,,,,,,,,,,,,,,,,,,,
2016-07-15,,,,,,,,,,,,,,,6469.6,6368.6,6262.0,,,6006.6,,,,,,,,,,,,,,,,,,,,
2016-07-18,,,,,,,,,,,,,,,,6338.0,6228.0,,,5972.0,,,5838.6,,,,,,,,,,,,,,,,,
2016-07-19,,,,,,,,,,,,,,,,6299.6,6195.0,,,5942.0,,,5761.8,,,,,,,,,,,,,,,,,
2016-07-20,,,,,,,,,,,,,,,,6337.6,6230.8,,,5975.0,,,5778.0,,,,,,,,,,,,,,,,,
2016-07-21,,,,,,,,,,,,,,,,6378.0,6263.2,,,5984.0,,,5788.6,,,,,,,,,,,,,,,,,
2016-07-22,,,,,,,,,,,,,,,,6332.4,6213.8,,,5925.2,,,5722.0,,,,,,,,,,,,,,,,,
2016-07-25,,,,,,,,,,,,,,,,6326.0,6207.2,,,5907.0,,,5707.8,,,,,,,,,,,,,,,,,
2016-07-26,,,,,,,,,,,,,,,,6396.8,6277.0,,,5978.0,,,5766.8,,,,,,,,,,,,,,,,,
2016-07-27,,,,,,,,,,,,,,,,6416.4,6297.6,,,5996.0,,,5787.0,,,,,,,,,,,,,,,,,
2016-07-28,,,,,,,,,,,,,,,,6160.4,6047.2,,,5756.6,,,5565.6,,,,,,,,,,,,,,,,,
2016-07-29,,,,,,,,,,,,,,,,6154.4,6050.2,,,5758.2,,,5569.0,,,,,,,,,,,,,,,,,
2016-08-01,,,,,,,,,,,,,,,,6104.0,6005.2,,,5738.2,,,5543.4,,,,,,,,,,,,,,,,,
2016-08-02,,,,,,,,,,,,,,,,6100.0,6000.4,,,5749.4,,,5544.6,,,,,,,,,,,,,,,,,
2016-08-03,,,,,,,,,,,,,,,,6124.8,6021.2,,,5817.4,,,5648.0,,,,,,,,,,,,,,,,,
2016-08-04,,,,,,,,,,,,,,,,6166.6,6069.6,,,5857.2,,,5689.8,,,,,,,,,,,,,,,,,
2016-08-05,,,,,,,,,,,,,,,,6169.6,6067.2,,,5861.2,,,5676.0,,,,,,,,,,,,,,,,,
2016-08-08,,,,,,,,,,,,,,,,6248.6,6148.0,,,5931.6,,,5749.6,,,,,,,,,,,,,,,,,
2016-08-09,,,,,,,,,,,,,,,,6302.8,6200.0,,,5979.4,,,5794.6,,,,,,,,,,,,,,,,,
2016-08-10,,,,,,,,,,,,,,,,6321.4,6220.8,,,6000.0,,,5819.0,,,,,,,,,,,,,,,,,
2016-08-11,,,,,,,,,,,,,,,,6286.0,6188.0,,,5961.4,,,5783.2,,,,,,,,,,,,,,,,,
2016-08-12,,,,,,,,,,,,,,,,6295.6,6196.8,,,5974.0,,,5787.0,,,,,,,,,,,,,,,,,
2016-08-15,,,,,,,,,,,,,,,,6455.4,6389.0,,,6203.8,,,6053.0,,,,,,,,,,,,,,,,,
2016-08-16,,,,,,,,,,,,,,,,6480.0,6407.0,,,6221.8,,,6050.4,,,,,,,,,,,,,,,,,
2016-08-17,,,,,,,,,,,,,,,,6488.6,6398.0,,,6188.8,,,6006.0,,,,,,,,,,,,,,,,,
2016-08-18,,,,,,,,,,,,,,,,6520.2,6424.0,,,6199.8,,,6000.0,,,,,,,,,,,,,,,,,
2016-08-19,,,,,,,,,,,,,,,,6517.8,6419.8,,,6193.4,,,6003.2,,,,,,,,,,,,,,,,,
2016-08-22,,,,,,,,,,,,,,,,,6428.0,6338.2,,6205.2,,,6008.6,,,,,,,,,,,,,,,,,
2016-08-23,,,,,,,,,,,,,,,,,6360.4,6280.0,,6148.0,,,5948.6,,,,,,,,,,,,,,,,,
2016-08-24,,,,,,,,,,,,,,,,,6364.4,6280.0,,6148.4,,,5946.2,,,,,,,,,,,,,,,,,
2016-08-25,,,,,,,,,,,,,,,,,6285.0,6210.0,,6069.2,,,5872.0,,,,,,,,,,,,,,,,,
2016-08-26,,,,,,,,,,,,,,,,,6379.4,6293.0,,6151.0,,,5947.8,,,,,,,,,,,,,,,,,
2016-08-29,,,,,,,,,,,,,,,,,6347.4,6260.0,,6126.8,,,5929.0,,,,,,,,,,,,,,,,,
2016-08-30,,,,,,,,,,,,,,,,,6377.0,6283.0,,6148.0,,,5949.0,,,,,,,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,,,,,,6349.6,6259.8,,6130.4,,,5960.4,,,,,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,,,,,6357.0,6266.6,,6135.0,,,5952.0,,,,,,,,,,,,,,,,,
2016-09-02,,,,,,,,,,,,,,,,,6333.4,6240.0,,6102.2,,,5919.0,,,,,,,,,,,,,,,,,
2016-09-05,,,,,,,,,,,,,,,,,6357.0,6263.6,,6140.0,,,5946.6,,,,,,,,,,,,,,,,,
2016-09-06,,,,,,,,,,,,,,,,,6449.8,6367.2,,6210.8,,,6030.0,,,,,,,,,,,,,,,,,
2016-09-07,,,,,,,,,,,,,,,,,6477.0,6981.6,,6236.8,,,6080.0,,,,,,,,,,,,,,,,,
2016-09-08,,,,,,,,,,,,,,,,,6482.2,6393.0,,6226.0,,,6039.4,,,,,,,,,,,,,,,,,
2016-09-09,,,,,,,,,,,,,,,,,6487.2,6396.4,,6229.8,,,6043.6,,,,,,,,,,,,,,,,,
2016-09-12,,,,,,,,,,,,,,,,,6355.2,6261.0,,6123.6,,,5949.8,,,,,,,,,,,,,,,,,
2016-09-13,,,,,,,,,,,,,,,,,6313.0,6214.6,,6048.4,,,5865.6,,,,,,,,,,,,,,,,,
2016-09-14,,,,,,,,,,,,,,,,,6308.8,6199.0,,6015.6,,,5830.6,,,,,,,,,,,,,,,,,
2016-09-19,,,,,,,,,,,,,,,,,6334.4,6228.8,,6040.0,,,5837.6,,,,,,,,,,,,,,,,,
2016-09-20,,,,,,,,,,,,,,,,,,6232.0,6140.6,6048.0,,,5857.0,,,,,,,,,,,,,,,,,
2016-09-21,,,,,,,,,,,,,,,,,,6268.0,6190.2,6076.4,,,5852.8,,,,,,,,,,,,,,,,,
2016-09-22,,,,,,,,,,,,,,,,,,6332.8,6237.6,6145.0,,,5918.0,,,,,,,,,,,,,,,,,
2016-09-23,,,,,,,,,,,,,,,,,,6316.2,6228.0,6129.6,,,5901.2,,,,,,,,,,,,,,,,,
2016-09-26,,,,,,,,,,,,,,,,,,6298.6,6206.4,6126.2,,,5893.4,,,,,,,,,,,,,,,,,
2016-09-27,,,,,,,,,,,,,,,,,,6251.0,6167.8,6087.0,,,5855.0,,,,,,,,,,,,,,,,,
2016-09-28,,,,,,,,,,,,,,,,,,6258.0,6169.6,6082.8,,,5857.8,,,,,,,,,,,,,,,,,
2016-09-29,,,,,,,,,,,,,,,,,,6314.0,6229.2,6143.0,,,5900.2,,,,,,,,,,,,,,,,,
2016-09-30,,,,,,,,,,,,,,,,,,6325.2,6244.8,6168.0,,,5923.0,,,,,,,,,,,,,,,,,
2016-10-10,,,,,,,,,,,,,,,,,,6449.6,6367.8,6293.2,,,6050.8,,,,,,,,,,,,,,,,,
2016-10-11,,,,,,,,,,,,,,,,,,6461.8,6383.2,6308.8,,,6075.0,,,,,,,,,,,,,,,,,
2016-10-12,,,,,,,,,,,,,,,,,,6463.4,6392.4,6306.4,,,6071.2,,,,,,,,,,,,,,,,,
2016-10-13,,,,,,,,,,,,,,,,,,6484.4,6399.4,6322.2,,,6082.0,,,,,,,,,,,,,,,,,
2016-10-14,,,,,,,,,,,,,,,,,,6474.0,6383.4,6299.0,,,6061.8,,,,,,,,,,,,,,,,,
2016-10-17,,,,,,,,,,,,,,,,,,6496.8,6409.6,6321.0,,,6079.8,,,,,,,,,,,,,,,,,
2016-10-18,,,,,,,,,,,,,,,,,,6516.0,6524.0,6334.0,,,6081.0,,,,,,,,,,,,,,,,,
2016-10-19,,,,,,,,,,,,,,,,,,6534.4,6441.6,6351.0,,,6099.8,,,,,,,,,,,,,,,,,
2016-10-20,,,,,,,,,,,,,,,,,,6513.0,6426.6,6357.2,,,6099.0,,,,,,,,,,,,,,,,,
2016-10-21,,,,,,,,,,,,,,,,,,6514.8,6432.0,6346.6,,,6106.6,,,,,,,,,,,,,,,,,
2016-10-24,,,,,,,,,,,,,,,,,,,6506.6,6432.0,,,6203.8,,,6030.0,,,,,,,,,,,,,,
2016-10-25,,,,,,,,,,,,,,,,,,,6495.8,6419.8,,,6198.0,,,6024.0,,,,,,,,,,,,,,
2016-10-26,,,,,,,,,,,,,,,,,,,6488.0,6411.4,,,6188.2,,,6018.8,,,,,,,,,,,,,,
2016-10-27,,,,,,,,,,,,,,,,,,,6474.0,6401.2,,,6180.0,,,6005.0,,,,,,,,,,,,,,
