,AL1501.SHF,AL1502.SHF,AL1503.SHF,AL1504.SHF,AL1505.SHF,AL1506.SHF,AL1507.SHF,AL1508.SHF,AL1509.SHF,AL1510.SHF,AL1511.SHF,AL1512.SHF,AL1601.SHF,AL1602.SHF,AL1603.SHF,AL1604.SHF,AL1605.SHF,AL1606.SHF,AL1607.SHF,AL1608.SHF,AL1609.SHF,AL1610.SHF,AL1611.SHF,AL1612.SHF,AL1701.SHF,AL1702.SHF,AL1703.SHF,AL1704.SHF,AL1705.SHF,AL1706.SHF,AL1707.SHF,AL1708.SHF,AL1709.SHF,AL1710.SHF,AL1711.SHF,AL1712.SHF,AL1801.SHF,AL1802.SHF,AL1803.SHF,AL1804.SHF,AL1805.SHF,AL1806.SHF,AL1807.SHF,AL1808.SHF,AL1809.SHF,AL1810.SHF,AL1811.SHF,AL1812.SHF,AL1901.SHF,AL1902.SHF,AL1903.SHF,AL1904.SHF
2016-08-03,,,,,,,,,,,,,,,,,,,,12500.0,12350.0,12260.0,12190.0,12145.0,12120.0,12115.0,12120.0,12125.0,12150.0,12125.0,12120.0,,,,,,,,,,,,,,,,,,,,,
2016-08-04,,,,,,,,,,,,,,,,,,,,12410.0,12235.0,12135.0,12070.0,12020.0,12010.0,12015.0,11995.0,12010.0,12025.0,12000.0,12045.0,,,,,,,,,,,,,,,,,,,,,
2016-08-05,,,,,,,,,,,,,,,,,,,,12500.0,12340.0,12235.0,12160.0,12115.0,12095.0,12090.0,12090.0,12045.0,12120.0,12090.0,12050.0,,,,,,,,,,,,,,,,,,,,,
2016-08-08,,,,,,,,,,,,,,,,,,,,12605.0,12520.0,12395.0,12290.0,12240.0,12175.0,12160.0,12160.0,12165.0,12185.0,12180.0,12195.0,,,,,,,,,,,,,,,,,,,,,
2016-08-09,,,,,,,,,,,,,,,,,,,,12615.0,12510.0,12400.0,12295.0,12230.0,12180.0,12165.0,12290.0,12120.0,12225.0,12190.0,12130.0,,,,,,,,,,,,,,,,,,,,,
2016-08-10,,,,,,,,,,,,,,,,,,,,12650.0,12580.0,12480.0,12365.0,12300.0,12210.0,12170.0,12165.0,12180.0,12180.0,12195.0,12145.0,,,,,,,,,,,,,,,,,,,,,
2016-08-11,,,,,,,,,,,,,,,,,,,,12645.0,12600.0,12495.0,12385.0,12295.0,12220.0,12175.0,12175.0,12155.0,12160.0,12240.0,12160.0,,,,,,,,,,,,,,,,,,,,,
2016-08-12,,,,,,,,,,,,,,,,,,,,12615.0,12525.0,12395.0,12300.0,12220.0,12165.0,12125.0,12115.0,12125.0,12135.0,12135.0,12100.0,,,,,,,,,,,,,,,,,,,,,
2016-08-15,,,,,,,,,,,,,,,,,,,,12765.0,12500.0,12380.0,12275.0,12215.0,12150.0,12105.0,12095.0,12095.0,12080.0,12115.0,12100.0,,,,,,,,,,,,,,,,,,,,,
2016-08-16,,,,,,,,,,,,,,,,,,,,,12570.0,12470.0,12370.0,12295.0,12240.0,12205.0,12190.0,12200.0,12195.0,12210.0,12225.0,12195.0,,,,,,,,,,,,,,,,,,,,
2016-08-17,,,,,,,,,,,,,,,,,,,,,12560.0,12465.0,12385.0,12300.0,12240.0,12215.0,12200.0,12185.0,12245.0,12220.0,12200.0,12215.0,,,,,,,,,,,,,,,,,,,,
2016-08-18,,,,,,,,,,,,,,,,,,,,,12800.0,12795.0,12630.0,12650.0,12400.0,12350.0,12340.0,12330.0,12310.0,12325.0,12260.0,12360.0,,,,,,,,,,,,,,,,,,,,
2016-08-19,,,,,,,,,,,,,,,,,,,,,12815.0,12780.0,12655.0,12525.0,12445.0,12375.0,12345.0,12500.0,12325.0,12350.0,12325.0,12375.0,,,,,,,,,,,,,,,,,,,,
2016-08-22,,,,,,,,,,,,,,,,,,,,,12700.0,12625.0,12505.0,12410.0,12350.0,12270.0,12280.0,12235.0,12230.0,12230.0,12220.0,12270.0,,,,,,,,,,,,,,,,,,,,
2016-08-23,,,,,,,,,,,,,,,,,,,,,12545.0,12450.0,12365.0,12295.0,12255.0,12225.0,12200.0,12205.0,12205.0,12170.0,12225.0,12245.0,,,,,,,,,,,,,,,,,,,,
2016-08-24,,,,,,,,,,,,,,,,,,,,,12585.0,12495.0,12400.0,12340.0,12285.0,12250.0,12265.0,12240.0,12260.0,12260.0,12275.0,12270.0,,,,,,,,,,,,,,,,,,,,
2016-08-25,,,,,,,,,,,,,,,,,,,,,12535.0,12440.0,12350.0,12285.0,12230.0,12200.0,12160.0,12150.0,12170.0,12185.0,12185.0,12220.0,,,,,,,,,,,,,,,,,,,,
2016-08-26,,,,,,,,,,,,,,,,,,,,,12565.0,12450.0,12365.0,12295.0,12250.0,12215.0,12205.0,12210.0,12225.0,12210.0,12230.0,12235.0,,,,,,,,,,,,,,,,,,,,
2016-08-29,,,,,,,,,,,,,,,,,,,,,12570.0,12450.0,12375.0,12295.0,12250.0,12225.0,12205.0,12210.0,12210.0,12200.0,12210.0,12215.0,,,,,,,,,,,,,,,,,,,,
2016-08-30,,,,,,,,,,,,,,,,,,,,,12550.0,12410.0,12325.0,12255.0,12205.0,12200.0,12140.0,12150.0,12150.0,12165.0,12130.0,12180.0,,,,,,,,,,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,,,,,,,,,,12545.0,12375.0,12260.0,12180.0,12115.0,12080.0,12070.0,12070.0,12080.0,12055.0,12035.0,12085.0,,,,,,,,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,,,,,,,,,12440.0,12255.0,12155.0,12095.0,12040.0,12025.0,12015.0,12005.0,12020.0,12020.0,12025.0,12050.0,,,,,,,,,,,,,,,,,,,,
2016-09-02,,,,,,,,,,,,,,,,,,,,,12545.0,12355.0,12245.0,12170.0,12115.0,12090.0,12090.0,12065.0,12080.0,12145.0,12135.0,12105.0,,,,,,,,,,,,,,,,,,,,
2016-09-05,,,,,,,,,,,,,,,,,,,,,12545.0,12350.0,12220.0,12145.0,12070.0,12065.0,12025.0,12015.0,12020.0,12015.0,12025.0,12035.0,,,,,,,,,,,,,,,,,,,,
2016-09-06,,,,,,,,,,,,,,,,,,,,,12370.0,12165.0,12030.0,11960.0,11925.0,11905.0,11890.0,11860.0,11935.0,11985.0,11900.0,11935.0,,,,,,,,,,,,,,,,,,,,
2016-09-07,,,,,,,,,,,,,,,,,,,,,12480.0,12200.0,12050.0,11975.0,11925.0,11915.0,11910.0,11895.0,11910.0,11940.0,11920.0,11935.0,,,,,,,,,,,,,,,,,,,,
2016-09-08,,,,,,,,,,,,,,,,,,,,,12500.0,12220.0,12055.0,11950.0,11890.0,11875.0,11840.0,11840.0,11855.0,11830.0,11810.0,11880.0,,,,,,,,,,,,,,,,,,,,
2016-09-09,,,,,,,,,,,,,,,,,,,,,12585.0,12295.0,12100.0,11965.0,11950.0,11860.0,11890.0,11830.0,11845.0,11850.0,11855.0,11860.0,,,,,,,,,,,,,,,,,,,,
2016-09-12,,,,,,,,,,,,,,,,,,,,,12570.0,12270.0,12045.0,11910.0,11840.0,11810.0,11800.0,11785.0,11815.0,11845.0,11810.0,11835.0,,,,,,,,,,,,,,,,,,,,
2016-09-13,,,,,,,,,,,,,,,,,,,,,12605.0,12300.0,12070.0,11910.0,11830.0,11800.0,11800.0,11790.0,11810.0,11810.0,11810.0,11830.0,,,,,,,,,,,,,,,,,,,,
2016-09-14,,,,,,,,,,,,,,,,,,,,,12605.0,12270.0,12035.0,11885.0,11815.0,11795.0,11770.0,11790.0,11780.0,11745.0,11770.0,11815.0,,,,,,,,,,,,,,,,,,,,
2016-09-19,,,,,,,,,,,,,,,,,,,,,12535.0,12245.0,11975.0,11790.0,11755.0,11690.0,11670.0,11640.0,11675.0,11670.0,11660.0,11730.0,,,,,,,,,,,,,,,,,,,,
2016-09-20,,,,,,,,,,,,,,,,,,,,,,12355.0,12115.0,11945.0,11850.0,11815.0,11800.0,11795.0,11805.0,11825.0,11830.0,11845.0,11835.0,,,,,,,,,,,,,,,,,,,
2016-09-21,,,,,,,,,,,,,,,,,,,,,,12425.0,12190.0,12015.0,11910.0,11860.0,11850.0,11850.0,11865.0,11870.0,11900.0,11900.0,11920.0,,,,,,,,,,,,,,,,,,,
2016-09-22,,,,,,,,,,,,,,,,,,,,,,12600.0,12355.0,12145.0,12020.0,11950.0,11930.0,11935.0,11950.0,11935.0,11965.0,11975.0,12050.0,,,,,,,,,,,,,,,,,,,
2016-09-23,,,,,,,,,,,,,,,,,,,,,,12780.0,12530.0,12300.0,12150.0,12060.0,12035.0,12035.0,12040.0,12040.0,12055.0,12090.0,12070.0,,,,,,,,,,,,,,,,,,,
2016-09-26,,,,,,,,,,,,,,,,,,,,,,12760.0,12510.0,12295.0,12145.0,12050.0,12010.0,12010.0,12020.0,12030.0,12020.0,12035.0,12015.0,,,,,,,,,,,,,,,,,,,
2016-09-27,,,,,,,,,,,,,,,,,,,,,,12780.0,12555.0,12320.0,12140.0,12025.0,11980.0,11980.0,11985.0,11985.0,11975.0,12005.0,11995.0,,,,,,,,,,,,,,,,,,,
2016-09-28,,,,,,,,,,,,,,,,,,,,,,12780.0,12520.0,12305.0,12120.0,12025.0,11985.0,11975.0,11990.0,11990.0,11955.0,11955.0,11980.0,,,,,,,,,,,,,,,,,,,
2016-09-29,,,,,,,,,,,,,,,,,,,,,,12945.0,12690.0,12455.0,12240.0,12110.0,12055.0,12040.0,12045.0,12035.0,12000.0,12050.0,12045.0,,,,,,,,,,,,,,,,,,,
2016-09-30,,,,,,,,,,,,,,,,,,,,,,12955.0,12620.0,12385.0,12185.0,12050.0,11990.0,11975.0,11970.0,11960.0,11970.0,11965.0,12020.0,,,,,,,,,,,,,,,,,,,
2016-10-10,,,,,,,,,,,,,,,,,,,,,,13305.0,12910.0,12605.0,12375.0,12200.0,12100.0,12055.0,12045.0,12020.0,11990.0,11960.0,12005.0,,,,,,,,,,,,,,,,,,,
2016-10-11,,,,,,,,,,,,,,,,,,,,,,13315.0,12990.0,12725.0,12515.0,12355.0,12260.0,12225.0,12185.0,12245.0,12140.0,12105.0,12070.0,,,,,,,,,,,,,,,,,,,
2016-10-12,,,,,,,,,,,,,,,,,,,,,,13375.0,12935.0,12710.0,12510.0,12365.0,12275.0,12245.0,12225.0,12180.0,12170.0,12130.0,12110.0,,,,,,,,,,,,,,,,,,,
2016-10-13,,,,,,,,,,,,,,,,,,,,,,13540.0,13070.0,12815.0,12605.0,12445.0,12360.0,12325.0,12285.0,12260.0,12240.0,12220.0,12195.0,,,,,,,,,,,,,,,,,,,
2016-10-14,,,,,,,,,,,,,,,,,,,,,,13550.0,13190.0,12960.0,12750.0,12605.0,12550.0,12480.0,12455.0,12435.0,12440.0,12495.0,12550.0,,,,,,,,,,,,,,,,,,,
2016-10-17,,,,,,,,,,,,,,,,,,,,,,13495.0,13110.0,12895.0,12695.0,12555.0,12480.0,12445.0,12435.0,12425.0,12415.0,12425.0,12475.0,,,,,,,,,,,,,,,,,,,
2016-10-18,,,,,,,,,,,,,,,,,,,,,,,13025.0,12790.0,12610.0,12470.0,12405.0,12380.0,12365.0,12360.0,12355.0,12345.0,12360.0,12335.0,,,,,,,,,,,,,,,,,,
2016-10-19,,,,,,,,,,,,,,,,,,,,,,,13050.0,12815.0,12635.0,12500.0,12435.0,12445.0,12395.0,12375.0,12370.0,12370.0,12370.0,12455.0,,,,,,,,,,,,,,,,,,
2016-10-20,,,,,,,,,,,,,,,,,,,,,,,12940.0,12670.0,12450.0,12285.0,12215.0,12195.0,12190.0,12165.0,12190.0,12160.0,12180.0,12150.0,,,,,,,,,,,,,,,,,,
2016-10-21,,,,,,,,,,,,,,,,,,,,,,,12960.0,12695.0,12490.0,12330.0,12260.0,12240.0,12230.0,12220.0,12205.0,12200.0,12215.0,12185.0,,,,,,,,,,,,,,,,,,
2016-10-24,,,,,,,,,,,,,,,,,,,,,,,13225.0,12945.0,12710.0,12530.0,12425.0,12380.0,12370.0,12360.0,12345.0,12350.0,12360.0,12345.0,,,,,,,,,,,,,,,,,,
2016-10-25,,,,,,,,,,,,,,,,,,,,,,,13585.0,13300.0,13080.0,12930.0,12830.0,12800.0,12790.0,12780.0,12780.0,12770.0,12765.0,12725.0,,,,,,,,,,,,,,,,,,
2016-10-26,,,,,,,,,,,,,,,,,,,,,,,14280.0,13995.0,13735.0,13215.0,13120.0,13050.0,13045.0,13185.0,13050.0,12995.0,13115.0,13000.0,,,,,,,,,,,,,,,,,,
2016-10-27,,,,,,,,,,,,,,,,,,,,,,,14045.0,13715.0,13390.0,13150.0,13000.0,12950.0,12950.0,12905.0,12910.0,12890.0,12905.0,12900.0,,,,,,,,,,,,,,,,,,
2016-10-28,,,,,,,,,,,,,,,,,,,,,,,14385.0,13960.0,13610.0,13335.0,13170.0,13090.0,13050.0,13040.0,13030.0,12995.0,13000.0,12995.0,,,,,,,,,,,,,,,,,,
2016-10-31,,,,,,,,,,,,,,,,,,,,,,,14750.0,14285.0,13865.0,13540.0,13350.0,13250.0,13195.0,13170.0,13110.0,13130.0,13135.0,13125.0,,,,,,,,,,,,,,,,,,
2016-11-01,,,,,,,,,,,,,,,,,,,,,,,14685.0,14255.0,13885.0,13580.0,13400.0,13300.0,13300.0,13230.0,13195.0,13200.0,13210.0,13200.0,,,,,,,,,,,,,,,,,,
2016-11-02,,,,,,,,,,,,,,,,,,,,,,,14545.0,14115.0,13750.0,13480.0,13325.0,13225.0,13185.0,13165.0,13130.0,13130.0,13115.0,13110.0,,,,,,,,,,,,,,,,,,
2016-11-03,,,,,,,,,,,,,,,,,,,,,,,14065.0,13720.0,13475.0,13280.0,13175.0,13120.0,13095.0,13085.0,13050.0,13005.0,13015.0,12995.0,,,,,,,,,,,,,,,,,,
2016-11-04,,,,,,,,,,,,,,,,,,,,,,,14145.0,13790.0,13540.0,13345.0,13245.0,13195.0,13165.0,13140.0,13120.0,13280.0,13085.0,13060.0,,,,,,,,,,,,,,,,,,
2016-11-07,,,,,,,,,,,,,,,,,,,,,,,14100.0,13795.0,13580.0,13380.0,13275.0,13225.0,13195.0,13195.0,13165.0,13150.0,13125.0,13100.0,,,,,,,,,,,,,,,,,,
2016-11-08,,,,,,,,,,,,,,,,,,,,,,,14115.0,13750.0,13520.0,13330.0,13250.0,13200.0,13180.0,13160.0,13115.0,13170.0,13100.0,13090.0,,,,,,,,,,,,,,,,,,
2016-11-09,,,,,,,,,,,,,,,,,,,,,,,14435.0,14045.0,13695.0,13420.0,13270.0,13220.0,13200.0,13190.0,13170.0,13145.0,13145.0,13150.0,,,,,,,,,,,,,,,,,,
2016-11-10,,,,,,,,,,,,,,,,,,,,,,,14890.0,14385.0,14060.0,13835.0,13730.0,13680.0,13665.0,13635.0,13615.0,13580.0,13585.0,13565.0,,,,,,,,,,,,,,,,,,
2016-11-11,,,,,,,,,,,,,,,,,,,,,,,15300.0,14670.0,14255.0,13975.0,13805.0,13800.0,13745.0,13725.0,13765.0,13695.0,13665.0,13665.0,,,,,,,,,,,,,,,,,,
2016-11-14,,,,,,,,,,,,,,,,,,,,,,,15985.0,15215.0,14850.0,14600.0,14385.0,14330.0,14300.0,14290.0,14250.0,14270.0,14200.0,14200.0,,,,,,,,,,,,,,,,,,
2016-11-15,,,,,,,,,,,,,,,,,,,,,,,15240.0,14850.0,14445.0,14100.0,13900.0,13825.0,13800.0,13805.0,13745.0,13790.0,13760.0,13710.0,,,,,,,,,,,,,,,,,,
2016-11-16,,,,,,,,,,,,,,,,,,,,,,,,14305.0,13930.0,13680.0,13535.0,13470.0,13435.0,13410.0,13355.0,13360.0,13390.0,13355.0,13565.0,,,,,,,,,,,,,,,,,
2016-11-17,,,,,,,,,,,,,,,,,,,,,,,,13985.0,13615.0,13395.0,13300.0,13260.0,13245.0,13225.0,13195.0,13185.0,13195.0,13145.0,13180.0,,,,,,,,,,,,,,,,,
2016-11-18,,,,,,,,,,,,,,,,,,,,,,,,14020.0,13665.0,13455.0,13355.0,13310.0,13300.0,13300.0,13300.0,13300.0,13285.0,13290.0,13295.0,,,,,,,,,,,,,,,,,
2016-11-21,,,,,,,,,,,,,,,,,,,,,,,,14535.0,14140.0,13860.0,13695.0,13630.0,13625.0,13610.0,13590.0,13545.0,13560.0,13555.0,13505.0,,,,,,,,,,,,,,,,,
2016-11-22,,,,,,,,,,,,,,,,,,,,,,,,14705.0,14315.0,14115.0,13875.0,13875.0,13780.0,13780.0,13750.0,13745.0,13775.0,13750.0,13775.0,,,,,,,,,,,,,,,,,
2016-11-23,,,,,,,,,,,,,,,,,,,,,,,,14780.0,14370.0,14070.0,13900.0,13820.0,13800.0,13795.0,13800.0,13795.0,13810.0,13755.0,13765.0,,,,,,,,,,,,,,,,,
2016-11-24,,,,,,,,,,,,,,,,,,,,,,,,14720.0,14350.0,14090.0,13955.0,13915.0,13930.0,13940.0,13880.0,13895.0,13875.0,13870.0,13875.0,,,,,,,,,,,,,,,,,
2016-11-25,,,,,,,,,,,,,,,,,,,,,,,,14465.0,14120.0,13945.0,13850.0,13850.0,13860.0,13910.0,13960.0,13970.0,14000.0,14005.0,14080.0,,,,,,,,,,,,,,,,,
2016-11-28,,,,,,,,,,,,,,,,,,,,,,,,14520.0,14185.0,14030.0,14005.0,14040.0,14085.0,14130.0,14180.0,14250.0,14340.0,14340.0,14380.0,,,,,,,,,,,,,,,,,
2016-11-29,,,,,,,,,,,,,,,,,,,,,,,,14415.0,14065.0,13980.0,13960.0,13990.0,14050.0,14090.0,14200.0,14145.0,14255.0,14245.0,14285.0,,,,,,,,,,,,,,,,,
2016-11-30,,,,,,,,,,,,,,,,,,,,,,,,14010.0,13615.0,13520.0,13560.0,13595.0,13630.0,13685.0,13720.0,13760.0,13780.0,13725.0,13850.0,,,,,,,,,,,,,,,,,
2016-12-01,,,,,,,,,,,,,,,,,,,,,,,,14005.0,13630.0,13480.0,13480.0,13510.0,13730.0,13680.0,13695.0,13700.0,13720.0,13715.0,13770.0,,,,,,,,,,,,,,,,,
2016-12-02,,,,,,,,,,,,,,,,,,,,,,,,14045.0,13670.0,13530.0,13535.0,13575.0,13610.0,13665.0,13660.0,13750.0,13800.0,13805.0,13820.0,,,,,,,,,,,,,,,,,
2016-12-05,,,,,,,,,,,,,,,,,,,,,,,,14010.0,13610.0,13415.0,13400.0,13425.0,13470.0,13505.0,13560.0,13605.0,13610.0,13585.0,13665.0,,,,,,,,,,,,,,,,,
2016-12-06,,,,,,,,,,,,,,,,,,,,,,,,13935.0,13530.0,13375.0,13385.0,13440.0,13495.0,13535.0,13515.0,13600.0,13670.0,13670.0,13655.0,,,,,,,,,,,,,,,,,
2016-12-07,,,,,,,,,,,,,,,,,,,,,,,,13700.0,13340.0,13175.0,13230.0,13300.0,13385.0,13450.0,13530.0,13595.0,13670.0,13710.0,13780.0,,,,,,,,,,,,,,,,,
2016-12-08,,,,,,,,,,,,,,,,,,,,,,,,13535.0,13350.0,13325.0,13335.0,13400.0,13460.0,13530.0,13575.0,13680.0,13740.0,13815.0,13875.0,,,,,,,,,,,,,,,,,
2016-12-09,,,,,,,,,,,,,,,,,,,,,,,,13480.0,13410.0,13395.0,13420.0,13470.0,13535.0,13580.0,13625.0,13700.0,13760.0,13805.0,13825.0,,,,,,,,,,,,,,,,,
2016-12-12,,,,,,,,,,,,,,,,,,,,,,,,13600.0,13565.0,13595.0,13615.0,13650.0,13690.0,13715.0,13745.0,13815.0,13880.0,13900.0,13930.0,,,,,,,,,,,,,,,,,
2016-12-13,,,,,,,,,,,,,,,,,,,,,,,,13490.0,13425.0,13450.0,13495.0,13535.0,13590.0,13690.0,13680.0,13730.0,13795.0,13820.0,13855.0,,,,,,,,,,,,,,,,,
2016-12-14,,,,,,,,,,,,,,,,,,,,,,,,13200.0,13325.0,13360.0,13420.0,13465.0,13520.0,13590.0,13610.0,13680.0,13750.0,13800.0,13830.0,,,,,,,,,,,,,,,,,
2016-12-15,,,,,,,,,,,,,,,,,,,,,,,,12960.0,13150.0,13100.0,13150.0,13215.0,13285.0,13350.0,13400.0,13530.0,13575.0,13645.0,13700.0,,,,,,,,,,,,,,,,,
2016-12-16,,,,,,,,,,,,,,,,,,,,,,,,,13045.0,13075.0,13135.0,13210.0,13265.0,13340.0,13415.0,13495.0,13575.0,13650.0,13715.0,13705.0,,,,,,,,,,,,,,,,
2016-12-19,,,,,,,,,,,,,,,,,,,,,,,,,12885.0,12920.0,12990.0,13060.0,13125.0,13205.0,13330.0,13380.0,13460.0,13555.0,13600.0,13585.0,,,,,,,,,,,,,,,,
2016-12-20,,,,,,,,,,,,,,,,,,,,,,,,,12695.0,12715.0,12790.0,12860.0,12950.0,13010.0,13095.0,13190.0,13295.0,13380.0,13450.0,13455.0,,,,,,,,,,,,,,,,
2016-12-21,,,,,,,,,,,,,,,,,,,,,,,,,12920.0,12890.0,12920.0,12960.0,13030.0,13070.0,13155.0,13220.0,13315.0,13395.0,13460.0,13510.0,,,,,,,,,,,,,,,,
2016-12-22,,,,,,,,,,,,,,,,,,,,,,,,,12960.0,12925.0,12945.0,12995.0,13050.0,13095.0,13165.0,13235.0,13320.0,13390.0,13455.0,13495.0,,,,,,,,,,,,,,,,
2016-12-23,,,,,,,,,,,,,,,,,,,,,,,,,12945.0,12930.0,12950.0,12995.0,13045.0,13100.0,13170.0,13205.0,13300.0,13370.0,13450.0,13485.0,,,,,,,,,,,,,,,,
2016-12-26,,,,,,,,,,,,,,,,,,,,,,,,,12815.0,12820.0,12880.0,12940.0,13010.0,13330.0,13235.0,13190.0,13260.0,13300.0,13390.0,13485.0,,,,,,,,,,,,,,,,
2016-12-27,,,,,,,,,,,,,,,,,,,,,,,,,12785.0,12815.0,12860.0,12920.0,12985.0,13040.0,13110.0,13170.0,13335.0,13225.0,13335.0,13405.0,,,,,,,,,,,,,,,,
2016-12-28,,,,,,,,,,,,,,,,,,,,,,,,,12910.0,12950.0,13015.0,13070.0,13130.0,13190.0,13240.0,13300.0,13380.0,13430.0,13490.0,13555.0,,,,,,,,,,,,,,,,
2016-12-29,,,,,,,,,,,,,,,,,,,,,,,,,12695.0,12740.0,12795.0,12865.0,12935.0,12970.0,13040.0,13110.0,13210.0,13240.0,13330.0,13350.0,,,,,,,,,,,,,,,,
2016-12-30,,,,,,,,,,,,,,,,,,,,,,,,,12850.0,12875.0,12915.0,12965.0,13030.0,13085.0,13150.0,13220.0,13290.0,13400.0,13400.0,13455.0,,,,,,,,,,,,,,,,
2017-01-03,,,,,,,,,,,,,,,,,,,,,,,,,12830.0,12850.0,12875.0,12980.0,13020.0,13035.0,13095.0,13155.0,13240.0,13195.0,13380.0,13280.0,,,,,,,,,,,,,,,,
2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,12680.0,12665.0,12690.0,12740.0,12800.0,12875.0,12905.0,12990.0,13050.0,13090.0,13150.0,13240.0,,,,,,,,,,,,,,,,
2017-01-05,,,,,,,,,,,,,,,,,,,,,,,,,12725.0,12720.0,12735.0,12790.0,12850.0,12910.0,12970.0,13015.0,13105.0,13170.0,13200.0,13250.0,,,,,,,,,,,,,,,,
2017-01-06,,,,,,,,,,,,,,,,,,,,,,,,,12690.0,12660.0,12660.0,12705.0,12765.0,12815.0,12870.0,12940.0,13000.0,13060.0,13080.0,13135.0,,,,,,,,,,,,,,,,
2017-01-09,,,,,,,,,,,,,,,,,,,,,,,,,12675.0,12675.0,12710.0,12750.0,12800.0,12850.0,12885.0,12960.0,13030.0,13080.0,13115.0,13130.0,,,,,,,,,,,,,,,,
2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,12780.0,12820.0,12870.0,12920.0,12980.0,13040.0,13110.0,13115.0,13230.0,13230.0,13255.0,13330.0,,,,,,,,,,,,,,,,
2017-01-11,,,,,,,,,,,,,,,,,,,,,,,,,12915.0,12985.0,13050.0,13115.0,13150.0,13210.0,13255.0,13310.0,13400.0,13395.0,13430.0,13465.0,,,,,,,,,,,,,,,,
2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,13100.0,13220.0,13280.0,13310.0,13375.0,13405.0,13460.0,13490.0,13570.0,13600.0,13635.0,13625.0,,,,,,,,,,,,,,,,
2017-01-13,,,,,,,,,,,,,,,,,,,,,,,,,13480.0,13480.0,13545.0,13580.0,13645.0,13695.0,13705.0,13785.0,13830.0,13845.0,13875.0,13935.0,,,,,,,,,,,,,,,,
2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,13490.0,13435.0,13500.0,13540.0,13595.0,13690.0,13740.0,13770.0,13800.0,13815.0,13840.0,13865.0,,,,,,,,,,,,,,,,
2017-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,13445.0,13525.0,13555.0,13605.0,13635.0,13665.0,13725.0,13795.0,13780.0,13840.0,13880.0,14020.0,,,,,,,,,,,,,,,
2017-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,13375.0,13445.0,13490.0,13545.0,13580.0,13600.0,13670.0,13760.0,13785.0,13820.0,13840.0,13825.0,,,,,,,,,,,,,,,
2017-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,13390.0,13465.0,13505.0,13550.0,13600.0,13630.0,13690.0,13750.0,13805.0,13820.0,13850.0,13850.0,,,,,,,,,,,,,,,
2017-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,13380.0,13455.0,13500.0,13550.0,13595.0,13665.0,13720.0,13760.0,13850.0,13830.0,13845.0,13860.0,,,,,,,,,,,,,,,
2017-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,13795.0,13890.0,13940.0,13985.0,14020.0,14065.0,14105.0,14145.0,14150.0,14180.0,14290.0,14160.0,,,,,,,,,,,,,,,
2017-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,13740.0,13820.0,13870.0,13910.0,13950.0,13995.0,14020.0,14080.0,14075.0,14110.0,14105.0,14105.0,,,,,,,,,,,,,,,
2017-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,14050.0,14140.0,14180.0,14220.0,14265.0,14300.0,14355.0,14400.0,14405.0,14435.0,14435.0,14480.0,,,,,,,,,,,,,,,
2017-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,13960.0,14015.0,14070.0,14100.0,14150.0,14185.0,14230.0,14290.0,14195.0,14290.0,14280.0,14345.0,,,,,,,,,,,,,,,
2017-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,13820.0,13880.0,13970.0,13980.0,14030.0,14075.0,14085.0,14440.0,14165.0,14210.0,14195.0,14250.0,,,,,,,,,,,,,,,
2017-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,13835.0,13925.0,13980.0,14030.0,14075.0,14120.0,14175.0,14245.0,14255.0,14290.0,14395.0,14410.0,,,,,,,,,,,,,,,
2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,13660.0,13735.0,13805.0,13860.0,13905.0,13950.0,14000.0,14065.0,14080.0,14040.0,14115.0,14215.0,,,,,,,,,,,,,,,
2017-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,13630.0,13740.0,13815.0,13865.0,13940.0,13985.0,14030.0,14085.0,14100.0,14150.0,,14240.0,,,,,,,,,,,,,,,
2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,13750.0,13850.0,13925.0,13985.0,14040.0,14090.0,14135.0,14195.0,14220.0,14260.0,14250.0,14475.0,,,,,,,,,,,,,,,
2017-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,13750.0,13855.0,13930.0,13980.0,14035.0,14080.0,14135.0,14200.0,14240.0,14280.0,14270.0,14300.0,,,,,,,,,,,,,,,
2017-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,13945.0,14030.0,14140.0,14195.0,14245.0,14275.0,14340.0,14400.0,14410.0,14545.0,14360.0,14485.0,,,,,,,,,,,,,,,
