,IH1505.CFE,IH1506.CFE,IH1507.CFE,IH1508.CFE,IH1509.CFE,IH1510.CFE,IH1511.CFE,IH1512.CFE,IH1601.CFE,IH1602.CFE,IH1603.CFE,IH1604.CFE,IH1605.CFE,IH1606.CFE,IH1607.CFE,IH1608.CFE,IH1609.CFE,IH1610.CFE,IH1611.CFE,IH1612.CFE,IH1701.CFE,IH1702.CFE,IH1703.CFE,IH1704.CFE,IH1705.CFE,IH1706.CFE,IH1707.CFE,IH1708.CFE,IH1709.CFE,IH1710.CFE,IH1711.CFE,IH1712.CFE,IH1801.CFE,IH1802.CFE,IH1803.CFE,IH1804.CFE,IH1805.CFE,IH1806.CFE,IH1809.CFE,IH1812.CFE
2017-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2923.0,2930.6,,2952.0,,,2977.2,,
2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2904.6,2911.2,,2930.4,,,2942.2,,
2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2869.8,2878.8,,2892.6,,,2900.4,,
2017-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2873.0,2878.6,,2895.8,,,2909.0,,
2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2919.0,2923.4,,2934.2,,,2938.0,,
2017-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2902.6,2908.4,,2919.8,,,2923.2,,
2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2880.4,2885.0,,2895.0,,,2908.0,,
2017-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2878.6,2884.4,,2896.0,,,2908.8,,
2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2901.4,2910.4,,2919.0,,,2927.8,,
2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2907.4,2912.2,,2924.4,,,2923.0,,
2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2882.8,2890.4,,2906.8,,,2915.0,,
2017-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2882.6,2892.2,,2905.0,,,2912.8,,
2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2852.6,2860.0,,2870.6,,,2888.8,,
2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2857.0,2862.2,2871.2,,,2888.4,,
2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2884.0,2891.6,2899.6,,,2910.8,,
2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2896.4,2901.0,2912.8,,,2934.6,,
2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2922.4,2928.0,2941.2,,,2954.8,,
2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2912.8,2921.8,2934.0,,,2947.6,,
2017-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2928.0,2934.4,2948.0,,,2963.6,,
2017-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2914.4,2920.2,2937.6,,,2953.0,,
2017-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2909.4,2918.8,2934.0,,,2945.2,,
2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2881.4,2889.8,2905.4,,,2919.6,,
2017-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2887.0,2892.2,2911.2,,,2927.2,,
2018-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2920.0,2927.2,2942.2,,,2956.6,,
2018-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2951.2,2957.4,2972.6,,,2983.2,,
2018-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2941.0,2945.8,2962.0,,,2972.6,,
2018-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2947.0,2954.8,2966.6,,,2977.4,,
2018-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2959.4,2965.0,2978.8,,,2988.0,,
2018-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2979.8,2986.4,2998.6,,,3009.6,,
2018-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3003.4,3008.8,3020.0,,,3030.0,,
2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3011.2,3019.0,3029.8,,,3039.2,,
2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3026.6,3035.0,3046.8,,,3054.4,,
2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3071.6,3079.6,3090.6,,,3102.8,,
2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3074.2,3090.6,3101.0,,,3108.0,,
2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3133.4,3143.8,3153.0,,,3159.8,,
2018-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3127.6,3140.0,3152.0,,,3166.0,,
2018-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3142.4,3155.4,3163.2,,,3175.8,,
2018-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3153.4,3162.4,,,3176.0,3183.0,
2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3196.0,3207.8,,,3213.0,3223.2,
2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3213.0,3226.0,,,3231.2,3239.8,
2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3188.4,3200.4,,,3213.0,3218.8,
2018-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3212.8,3224.6,,,3234.0,3235.0,
2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3211.6,3224.0,,,3232.0,3238.8,
2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3138.8,3150.8,,,3166.4,3172.0,
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3127.8,3139.4,,,3150.8,3150.0,
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3146.2,3158.0,,,3173.6,3173.0,
2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3163.4,3175.4,,,3189.8,3195.8,
2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3194.8,3207.0,,,3224.8,3229.0,
2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3166.4,3176.2,,,3193.8,3194.2,
2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3171.6,3180.0,,,3199.6,3201.2,
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3025.2,3034.4,,,3047.0,3053.8,
2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2885.0,2889.6,,,2900.0,2910.2,
2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818.8,2822.4,,,2812.0,2810.4,
2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2883.2,2882.0,,,2872.6,2863.0,
2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2878.4,2877.4,,,2872.2,2867.8,
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2932.0,2926.0,,,2926.2,2925.2,
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2958.8,2958.8,,2958.2,2954.2,
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2987.8,2989.8,,2993.8,2991.2,
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2984.2,2982.8,,2988.6,2990.0,
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2906.6,2908.6,,2908.4,2905.0,
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2909.6,2910.0,,2911.0,2906.0,
2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2889.4,2889.8,,2891.8,2883.0,
2018-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2899.0,2898.4,,2902.2,2890.4,
2018-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2897.4,2898.6,,2900.0,2895.4,
2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2926.0,2930.0,,2929.8,2921.4,
2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2905.0,2906.8,,2905.0,2896.6,
2018-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2920.8,2918.2,,2920.0,2915.6,
2018-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2934.0,2932.2,,2935.0,2925.0,
2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2923.8,2926.6,,2923.0,2910.6,
2018-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2881.2,2880.0,,2875.6,2855.8,
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2899.6,2899.8,,2890.8,2870.4,
2018-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2910.8,2915.2,,2908.8,2884.0,
2018-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2897.6,2900.0,2893.8,2867.6,
2018-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2908.8,2900.0,2901.4,2876.0,
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2932.4,2929.0,2926.8,2900.4,
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2903.8,2899.6,2897.6,2871.8,
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2792.0,2787.6,2790.0,2766.0,
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2759.0,2753.4,2748.8,2725.0,
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2769.8,2767.0,2757.2,2748.0,
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2743.0,2739.6,2734.0,2711.0,
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2748.0,2742.0,2738.2,2706.2,
2018-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2738.4,2735.8,2730.0,2700.0,
2018-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2753.8,2752.8,2750.0,2718.0,
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2711.2,2705.0,2701.8,2675.2,
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2731.6,2727.8,2721.6,2702.4,
2018-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2725.4,2719.8,2713.0,2692.2,
2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2784.2,2782.4,2771.6,2749.0,
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2801.8,2798.0,2788.6,2764.4,
2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2786.0,2782.6,2772.2,2745.8,
2018-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2769.2,2768.4,2760.4,2734.2,
2018-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2723.6,2728.0,2710.0,2685.2,
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2687.6,2685.2,2674.0,2650.2,
2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2666.0,2666.0,2652.0,2633.6,
2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2697.2,2696.8,2683.6,2659.0,
2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681.4,2681.0,2669.8,2644.0,
2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2675.0,2665.0,2637.8,2634.0
2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2743.0,2729.0,2708.6,2703.0
2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2725.2,2714.2,2692.0,2684.6
2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2727.0,2717.2,2694.6,2686.0
