,SF1501.CZC,SF1502.CZC,SF1503.CZC,SF1504.CZC,SF1505.CZC,SF1506.CZC,SF1507.CZC,SF1508.CZC,SF1509.CZC,SF1510.CZC,SF1511.CZC,SF1512.CZC,SF1601.CZC,SF1602.CZC,SF1603.CZC,SF1604.CZC,SF1605.CZC,SF1606.CZC,SF607.CZC,SF608.CZC,SF609.CZC,SF610.CZC,SF611.CZC,SF612.CZC,SF701.CZC,SF702.CZC,SF703.CZC,SF704.CZC,SF705.CZC,SF706.CZC,SF707.CZC,SF708.CZC,SF709.CZC,SF710.CZC,SF711.CZC,SF712.CZC,SF801.CZC,SF802.CZC,SF803.CZC,SF804.CZC,SF805.CZC,SF806.CZC,SF807.CZC,SF808.CZC,SF809.CZC,SF810.CZC,SF811.CZC,SF812.CZC,SF901.CZC,SF902.CZC,SF903.CZC,SF904.CZC
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6246.0,5754.0,,,6030.0,6070.0,,,5866.0,,,,,,,,,,,
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6312.0,6000.0,,,6024.0,6076.0,,,,,,,,,,,,,,
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6350.0,,,,6124.0,6144.0,,,6140.0,,,,,,,,,,,
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6416.0,6280.0,,,6058.0,6036.0,,,,,,,,,,,,,,
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6650.0,6100.0,,,6250.0,6218.0,,6000.0,6068.0,,,,,,,,,,,
2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6844.0,6406.0,,,6488.0,6416.0,,,6334.0,,,,,,,,,,,
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6888.0,,,,6666.0,6392.0,,,6430.0,,,,,,,,,,,
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7020.0,6488.0,,,6600.0,6394.0,,,6444.0,,,,,,,,,,,
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7104.0,,,,6716.0,6424.0,,,6460.0,,,,,,,,,,,
2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7384.0,6784.0,,,6946.0,6700.0,,,6656.0,,,,,,,,,,,
2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7660.0,7236.0,,,7156.0,6910.0,,,6900.0,,,,,,,,,,,
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7630.0,7190.0,,,7158.0,6848.0,,,6910.0,,,,,,,,,,,
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7930.0,7512.0,,,7412.0,7146.0,,,7154.0,,,,,,,,,,,
2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8464.0,8032.0,,,7822.0,7514.0,,,7400.0,,,,,,,,,,,
2017-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8486.0,7990.0,,,7650.0,7288.0,,,7150.0,,,,,,,,,,,
2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8620.0,8130.0,,,7792.0,7558.0,,,7312.0,,,,,,,,,,,
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8616.0,8082.0,,,7820.0,7410.0,,,7320.0,,,,,,,,,,,
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8344.0,8018.0,,,7582.0,7242.0,,,7120.0,,,,,,,,,,,
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8246.0,7788.0,,,7548.0,7158.0,,,7072.0,,,,,,,,,,,
2017-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8050.0,7576.0,,,7082.0,6776.0,,,6688.0,,,,,,,,,,,
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8316.0,7560.0,,,7050.0,6806.0,,,6632.0,,,,,,,,,,,
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8388.0,,,,7112.0,6786.0,,,6692.0,,,,,,,,,,,
2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7350.0,7350.0,,,7078.0,6740.0,,,6640.0,,,,,,,,,,,
2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200.0,7168.0,,,6810.0,6550.0,,,6602.0,,,,,,,,,,,
2017-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6580.0,,,,6818.0,6568.0,,,6578.0,,,,,,,,,,,
2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6650.0,,,6800.0,6542.0,,,6598.0,,,,,,,,,,,
2017-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6650.0,,,6864.0,6620.0,,,6628.0,,,,,,,,,,,
2017-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0,6584.0,,,6790.0,6552.0,,,6598.0,,,,,,,,,,,
2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6464.0,,,6778.0,6554.0,,,6600.0,,,,,,,,,,,
2017-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6650.0,6414.0,,,6486.0,,,,,,,,,,,
2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6442.0,6240.0,,,6290.0,,,,,,,,,,,
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6458.0,6286.0,,,6374.0,,,,6278.0,,,,,,,
2017-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6482.0,6284.0,,,6400.0,,,,6314.0,,,,,,,
2017-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6200.0,,,6424.0,,,,6356.0,,,,6260.0,,,,,,,
2017-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6498.0,,,6244.0,5992.0,,,6160.0,,,,6158.0,,,,,,,
2017-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6500.0,,,6100.0,5808.0,,,5980.0,,,,5934.0,,,,,,,
2017-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5930.0,5780.0,,,5788.0,,,,5764.0,,,,,,,
2017-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5930.0,,,5912.0,5722.0,,,5768.0,,,,5764.0,,,,,,,
2017-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5850.0,5978.0,,,5708.0,,,,5688.0,,,,,,,
2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5844.0,5838.0,,,5710.0,,,,5690.0,,,,,,,
2017-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5574.0,,,5866.0,,,,5708.0,,,,5690.0,,,,,,,
2017-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5502.0,,,5878.0,5724.0,,,5748.0,,,,5720.0,,,,,,,
2017-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5964.0,,,,5818.0,,,,5786.0,,,,,,,
2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6088.0,5958.0,,,5936.0,,,,5902.0,,,,,,,
2017-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6030.0,,,,5920.0,,,,5878.0,,,,,,,
2017-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6036.0,,,,5930.0,,,,5896.0,,,,,,,
2017-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6044.0,,,,5920.0,,,,5902.0,,,,,,,
2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6100.0,,,,5970.0,,,,5936.0,,,,,,,
2017-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6026.0,,,,5924.0,,,,5900.0,,,,,,,
2017-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6204.0,,,,6054.0,,,,6028.0,,,,,,,
2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6200.0,6190.0,,,6016.0,,,,5978.0,,,,,,,
2017-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0,,,,6138.0,,,,6084.0,,,,,,,
2017-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6578.0,,,,6300.0,,,,6262.0,6768.0,,,,,,
2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6596.0,,,,6278.0,,,,6252.0,,,,,,,
2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6520.0,,,,6244.0,,,,6226.0,,,,,,,
2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6816.0,6638.0,,,6586.0,,,,6486.0,,,,,,,
2017-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6744.0,,,,6490.0,,,,6426.0,6564.0,,,,,,
2017-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6336.0,,6746.0,,,,6498.0,,,,6364.0,,,,,,,
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6494.0,,,,6400.0,,,,6260.0,6236.0,,,,,,
2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6604.0,6656.0,,,6496.0,,,,6348.0,,,,,,,
2017-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6596.0,6338.0,,,6570.0,,,,6430.0,,,,,,,
2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6522.0,,,,6420.0,,,,6372.0,,,,,,,
2017-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6628.0,6622.0,,,6500.0,,,,6456.0,,,,,,,
2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6620.0,,,,6486.0,,,,6392.0,,,,,,,
2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6698.0,,,,6550.0,,,,6460.0,,,,,,,
2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6800.0,,,,6652.0,,,,6496.0,,,,,,,
2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6788.0,,,,6600.0,,,,6568.0,,,,,,,
2017-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6882.0,,,,6630.0,,,,6596.0,,,,,,,
2017-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6792.0,,,,6560.0,,,,6532.0,,,,,,,
2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6872.0,,,,6550.0,,,,6446.0,,,,,,,
2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6900.0,,,,6582.0,,,,6426.0,,,,,,,
2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7050.0,6992.0,6532.0,,,6560.0,,,,6798.0,,,,,,,
2017-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6906.0,,,6708.0,6600.0,,,,6598.0,,,,,,,
2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6940.0,6462.0,,6774.0,6540.0,,,,6462.0,,,,,,,
2017-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6940.0,,,,6506.0,,,,6406.0,,,,,,,
2017-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6912.0,,,,6530.0,,,,6468.0,,,,,,,
2017-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6970.0,,,,6550.0,,,,6488.0,,6990.0,,,,,
2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6950.0,6496.0,,,6596.0,,,,6546.0,,,,,,,
2017-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6810.0,7064.0,6566.0,,,6666.0,,,,6632.0,,,,,,,
2017-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7128.0,7198.0,,,,6710.0,,,,6676.0,,,,,,,
2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7228.0,,,,6730.0,,,,6670.0,,,,,,,
2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7350.0,,,,6680.0,,,,6604.0,,,,,,,
2017-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7658.0,7146.0,,,7044.0,,,,6980.0,,,,,,,
2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8348.0,7790.0,,,7678.0,,,,7600.0,,,,,,,
2017-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8990.0,8208.0,,7870.0,7538.0,,,8834.0,7196.0,6894.0,,,,,,
2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8918.0,8250.0,,8344.0,7294.0,,,8500.0,7008.0,7000.0,,,,,,
2017-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9236.0,8574.0,,8162.0,7450.0,,,,7080.0,,,,,,,
2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9222.0,8702.0,,7950.0,7538.0,,,,7148.0,,,,,,,
2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9186.0,8724.0,,,7312.0,,,,7000.0,,,,,,,
2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8878.0,8728.0,,,7206.0,,,,7048.0,,,,,,,
2017-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8828.0,8640.0,,,7226.0,7980.0,,,6972.0,,,,,,,
2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8400.0,8422.0,,,6850.0,6830.0,,,6780.0,,,,,,,
2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8732.0,8648.0,,7300.0,6918.0,6918.0,,,6766.0,,,,,,,
2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8646.0,8338.0,,6866.0,6796.0,,,,6736.0,,,,,,,
2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8650.0,8384.0,,,6810.0,,,,6666.0,,,,,,,
2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8880.0,8782.0,,7278.0,7168.0,7108.0,,,7020.0,,,,,,,
2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8766.0,8758.0,,,7280.0,,,,7082.0,,,,,,,
2017-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8550.0,8478.0,,7698.0,7046.0,,,,6884.0,,,,,,,
2017-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500.0,8192.0,7878.0,7236.0,6818.0,,,,6684.0,,,,,,,
2017-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8746.0,8148.0,7510.0,,6844.0,,,,6650.0,,,,,,,
2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8780.0,8102.0,7396.0,7156.0,6818.0,,,,6544.0,,,,,,,
2017-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9410.0,7700.0,7038.0,6906.0,6600.0,,,,6448.0,,,,,,,
2018-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9038.0,7426.0,6998.0,6798.0,6534.0,6512.0,,,6374.0,,,,,,,
2018-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8998.0,7164.0,6968.0,,6610.0,,,,6450.0,,,,,,,
2018-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8998.0,7030.0,6986.0,6738.0,6550.0,,,,6396.0,,,,,,,
2018-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8780.0,7000.0,6844.0,6658.0,6506.0,,,,6336.0,,,,,,,
2018-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8400.0,7020.0,6906.0,,6428.0,,,,6260.0,,,,,,,
2018-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8330.0,6984.0,6998.0,6694.0,6522.0,,,,6336.0,,,,,,,
2018-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7800.0,6956.0,6830.0,,6506.0,,,,6340.0,,,,,,,
2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7502.0,6968.0,,,6534.0,,,,6366.0,,,,,,,
2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8082.0,6960.0,,,6496.0,,,,6332.0,,,,,,,
2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8596.0,6988.0,,,6488.0,,,6436.0,6330.0,,,,,,,
2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7366.0,7058.0,6798.0,6758.0,,,6436.0,6556.0,,,,6450.0,,,
2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7406.0,6952.0,6902.0,6748.0,,,,6560.0,,,,6494.0,,,
2018-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7350.0,,7264.0,6916.0,,,,6678.0,,,,6546.0,,,
2018-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7336.0,,7036.0,6952.0,,,,6690.0,,,,6544.0,,,
2018-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7422.0,,7054.0,6992.0,,,,6694.0,,,,6500.0,,,
2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7386.0,7246.0,7236.0,6786.0,,,7080.0,6554.0,,,,6500.0,,,
2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7366.0,7300.0,7268.0,6788.0,,,,6556.0,,,,6430.0,,,
2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7788.0,,7596.0,6828.0,,,,6578.0,,,,6498.0,,,
2018-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7498.0,,7374.0,6736.0,,,,6538.0,,,,6430.0,,,
2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7694.0,7534.0,7166.0,6678.0,,,,6478.0,,,,6408.0,,,
2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7370.0,7238.0,7150.0,6710.0,6816.0,,,6510.0,,,,6420.0,,,
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7632.0,7234.0,7070.0,6640.0,,,,6446.0,,,,6374.0,,,
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7262.0,7188.0,7112.0,6688.0,,,,6498.0,,,,6416.0,,,
2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6826.0,7200.0,7096.0,6690.0,,,,6500.0,,,,6434.0,,,
2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7156.0,6820.0,,,,6620.0,,,,6518.0,,,
2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7320.0,,7012.0,6746.0,,,,6580.0,,,,6452.0,,,
2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6810.0,,,,6624.0,,,,6514.0,,,
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7300.0,7344.0,7194.0,6762.0,,,,6584.0,,,,6494.0,,,
2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7300.0,7226.0,7142.0,6690.0,,,,6502.0,,,,6422.0,,,
2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7080.0,7184.0,6678.0,,,,6480.0,,,,6420.0,,,
2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7164.0,6688.0,6738.0,,,6498.0,,,,6430.0,,,
2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7300.0,,,6800.0,,,,6606.0,,,,6486.0,,,
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7348.0,,6840.0,,,,6654.0,,,,6516.0,,,
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7142.0,7128.0,6806.0,6804.0,,,6626.0,,,,6554.0,,,
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6960.0,7100.0,6888.0,,,,6684.0,,,,6610.0,,,
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6748.0,6944.0,6786.0,6772.0,,,6628.0,,,,6554.0,,,
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6658.0,,6828.0,6792.0,,,6660.0,,,,6586.0,,,
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6986.0,6838.0,,,,6646.0,,,,6580.0,,,
2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6510.0,6810.0,6708.0,6586.0,,,6572.0,,,,6500.0,,,
2018-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6570.0,6596.0,6948.0,,,6542.0,,,,6480.0,,,
2018-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6694.0,6464.0,6464.0,,,6476.0,,,,6482.0,,,
2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6422.0,6378.0,,,6474.0,,,,6464.0,,,
2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6370.0,6374.0,,,6396.0,,,,6440.0,,,
2018-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6302.0,6300.0,6182.0,,,6350.0,,,,6380.0,,,
2018-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6566.0,6208.0,6198.0,,,6414.0,,,,6442.0,,,
2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6298.0,6200.0,,,,6350.0,,,,6416.0,,,
2018-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6190.0,6204.0,,,6356.0,,,,6362.0,,,
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6376.0,6206.0,,,,6274.0,,,,6300.0,,,
2018-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6194.0,,,,6240.0,,,,6300.0,,,
2018-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6208.0,6182.0,,,,6256.0,,,,6300.0,,,
2018-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6288.0,,,,6332.0,,,,6346.0,6368.0,,
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6308.0,,,,6316.0,,,,6288.0,,,
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6280.0,6288.0,,,6220.0,,,,6246.0,,,
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6006.0,6162.0,5914.0,,,6132.0,,,,6140.0,,6200.0,
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6144.0,,,,6118.0,,,,6056.0,,,
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6146.0,6050.0,,,,5950.0,,,,5910.0,,,
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6188.0,5886.0,,,,5840.0,,,,5828.0,,,
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6232.0,5868.0,,,,5826.0,,,,5814.0,5888.0,,
2018-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6248.0,5878.0,,,,5890.0,,,,5876.0,,,
2018-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6170.0,5960.0,,,,5996.0,,,,5940.0,,,
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6230.0,5928.0,,,,5900.0,,,,5866.0,,,
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5878.0,,,,5846.0,,,,5828.0,,,
2018-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5888.0,,,,5842.0,5652.0,,,5824.0,,,
2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5916.0,,6792.0,,5896.0,5964.0,,,5886.0,,,
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5930.0,,,,5964.0,5870.0,,,5940.0,,,
2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5900.0,,,,5926.0,5920.0,,,5900.0,,,
2018-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6224.0,6224.0,,,6246.0,,,,6210.0,,,
2018-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6300.0,6260.0,6214.0,,,6134.0,,,,6120.0,5966.0,,
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6546.0,6510.0,,,6160.0,,,,6150.0,,,
2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6584.0,6448.0,,,6238.0,,,,6178.0,5952.0,,
2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6316.0,6354.0,,,6248.0,,,,6140.0,,,
2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6226.0,6196.0,,,6260.0,,,,6128.0,6046.0,,
2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6176.0,6166.0,,,6246.0,,,,6118.0,,,
2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6340.0,6178.0,,,6540.0,,,,6362.0,,,
