,Y1501.DCE,Y1503.DCE,Y1505.DCE,Y1507.DCE,Y1508.DCE,Y1509.DCE,Y1511.DCE,Y1512.DCE,Y1601.DCE,Y1603.DCE,Y1605.DCE,Y1607.DCE,Y1608.DCE,Y1609.DCE,Y1611.DCE,Y1612.DCE,Y1701.DCE,Y1703.DCE,Y1705.DCE,Y1707.DCE,Y1708.DCE,Y1709.DCE,Y1711.DCE,Y1712.DCE,Y1801.DCE,Y1803.DCE,Y1805.DCE,Y1807.DCE,Y1808.DCE,Y1809.DCE,Y1811.DCE,Y1812.DCE,Y1901.DCE,Y1903.DCE
2015-12-09,,,,,,,,,5762.0,5730.0,5646.0,,5616.0,5592.0,,,,,,,,,,,,,,,,,,,,
2015-12-10,,,,,,,,,5754.0,5592.0,5606.0,5660.0,,5564.0,,,,,,,,,,,,,,,,,,,,
2015-12-11,,,,,,,,,5728.0,,5594.0,5620.0,,5558.0,5590.0,,,,,,,,,,,,,,,,,,,
2015-12-14,,,,,,,,,5718.0,,5622.0,5598.0,,5588.0,,,,,,,,,,,,,,,,,,,,
2015-12-15,,,,,,,,,5744.0,5680.0,5632.0,,,5598.0,5650.0,,,,,,,,,,,,,,,,,,,
2015-12-16,,,,,,,,,5724.0,5714.0,5588.0,,,5552.0,,,,,,,,,,,,,,,,,,,,
2015-12-17,,,,,,,,,5706.0,5576.0,5588.0,,5558.0,5550.0,,,,,,,,,,,,,,,,,,,,
2015-12-18,,,,,,,,,5676.0,5500.0,5542.0,,,5538.0,,,,,,,,,,,,,,,,,,,,
2015-12-21,,,,,,,,,5758.0,5580.0,5622.0,,5562.0,5618.0,,,,,,,,,,,,,,,,,,,,
2015-12-22,,,,,,,,,5780.0,5596.0,5656.0,5784.0,5616.0,5648.0,,,,,,,,,,,,,,,,,,,,
2015-12-23,,,,,,,,,5760.0,,5648.0,,5608.0,5644.0,5654.0,,,,,,,,,,,,,,,,,,,
2015-12-24,,,,,,,,,5778.0,,5674.0,,,5662.0,,,,,,,,,,,,,,,,,,,,
2015-12-25,,,,,,,,,5760.0,,5648.0,5660.0,5638.0,5636.0,,,,,,,,,,,,,,,,,,,,
2015-12-28,,,,,,,,,5770.0,,5654.0,,,5640.0,,,,,,,,,,,,,,,,,,,,
2015-12-29,,,,,,,,,5888.0,,5662.0,,,5654.0,,,,,,,,,,,,,,,,,,,,
2015-12-30,,,,,,,,,5884.0,5700.0,5730.0,,5788.0,5700.0,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,,,5900.0,,5732.0,,5768.0,5692.0,,,,,,,,,,,,,,,,,,,,
2016-01-04,,,,,,,,,5860.0,,5760.0,,,5722.0,,5828.0,,,,,,,,,,,,,,,,,,
2016-01-05,,,,,,,,,5836.0,,5706.0,,,5660.0,,,,,,,,,,,,,,,,,,,,
2016-01-06,,,,,,,,,5802.0,5646.0,5706.0,,,5660.0,,5668.0,,,,,,,,,,,,,,,,,,
2016-01-07,,,,,,,,,5780.0,,5658.0,,,5612.0,,5628.0,,,,,,,,,,,,,,,,,,
2016-01-08,,,,,,,,,5800.0,,5666.0,,5762.0,5612.0,,,,,,,,,,,,,,,,,,,,
2016-01-11,,,,,,,,,5770.0,,5642.0,,,5598.0,,,,,,,,,,,,,,,,,,,,
2016-01-12,,,,,,,,,5686.0,,5582.0,,5674.0,5544.0,,,,,,,,,,,,,,,,,,,,
2016-01-13,,,,,,,,,,,5574.0,,5664.0,5526.0,,,,,,,,,,,,,,,,,,,,
2016-01-14,,,,,,,,,5670.0,,5586.0,,,5550.0,,,,,,,,,,,,,,,,,,,,
2016-01-15,,,,,,,,,5752.0,5564.0,5556.0,,,5544.0,,,,,,,,,,,,,,,,,,,,
2016-01-18,,,,,,,,,,,5594.0,,,5598.0,,,5654.0,,,,,,,,,,,,,,,,,
2016-01-19,,,,,,,,,,,5628.0,,,5622.0,,,5692.0,,,,,,,,,,,,,,,,,
2016-01-20,,,,,,,,,,5556.0,5646.0,5650.0,5620.0,5634.0,5612.0,,5700.0,,,,,,,,,,,,,,,,,
2016-01-21,,,,,,,,,,,5598.0,,,5586.0,5624.0,,5668.0,,,,,,,,,,,,,,,,,
2016-01-22,,,,,,,,,,,5606.0,,,5582.0,,,5662.0,,,,,,,,,,,,,,,,,
2016-01-25,,,,,,,,,,,5630.0,5718.0,,5608.0,,,5688.0,,,,,,,,,,,,,,,,,
2016-01-26,,,,,,,,,,,5638.0,,,5610.0,5670.0,,5694.0,,,,,,,,,,,,,,,,,
2016-01-27,,,,,,,,,,,5644.0,5672.0,,5608.0,,,5684.0,,,,,,,,,,,,,,,,,
2016-01-28,,,,,,,,,,,5660.0,,,5626.0,,,5704.0,,,,,,,,,,,,,,,,,
2016-01-29,,,,,,,,,,,5668.0,,5632.0,5632.0,5680.0,,5708.0,,,,,,,,,,,,,,,,,
2016-02-01,,,,,,,,,,,5610.0,,,5588.0,,,5670.0,,,,,,,,,,,,,,,,,
2016-02-02,,,,,,,,,,5664.0,5662.0,,,5628.0,,,5710.0,,,,,,,,,,,,,,,,,
2016-02-03,,,,,,,,,,,5662.0,,,5628.0,,,5706.0,,,,,,,,,,,,,,,,,
2016-02-04,,,,,,,,,,5678.0,5692.0,,,5650.0,5654.0,5678.0,5730.0,,,,,,,,,,,,,,,,,
2016-02-05,,,,,,,,,,,5750.0,,,5672.0,,,5744.0,,,,,,,,,,,,,,,,,
2016-02-15,,,,,,,,,,,5872.0,,,5784.0,,5828.0,5836.0,,,,,,,,,,,,,,,,,
2016-02-16,,,,,,,,,,,5844.0,,,5768.0,,,5810.0,,,,,,,,,,,,,,,,,
2016-02-17,,,,,,,,,,,5788.0,,,5730.0,,,5766.0,,,,,,,,,,,,,,,,,
2016-02-18,,,,,,,,,,,5814.0,,,5772.0,5772.0,,5808.0,,,,,,,,,,,,,,,,,
2016-02-19,,,,,,,,,,5562.0,5778.0,,,5762.0,,,5796.0,,,,,,,,,,,,,,,,,
2016-02-22,,,,,,,,,,,5808.0,,,5794.0,,,5830.0,,,,,,,,,,,,,,,,,
2016-02-23,,,,,,,,,,5582.0,5776.0,,5748.0,5762.0,,,5810.0,,,,,,,,,,,,,,,,,
2016-02-24,,,,,,,,,,5580.0,5766.0,,,5750.0,,,5810.0,,,,,,,,,,,,,,,,,
2016-02-25,,,,,,,,,,5580.0,5698.0,,,5700.0,,5740.0,5772.0,,,,,,,,,,,,,,,,,
2016-02-26,,,,,,,,,,,5674.0,5698.0,,5694.0,,,5778.0,,,,,,,,,,,,,,,,,
2016-02-29,,,,,,,,,,,5690.0,,,5724.0,,,5802.0,,,,,,,,,,,,,,,,,
2016-03-01,,,,,,,,,,,5696.0,5662.0,5760.0,5718.0,,,5806.0,,,,,,,,,,,,,,,,,
2016-03-02,,,,,,,,,,,5732.0,5708.0,5760.0,5756.0,,5768.0,5854.0,,,,,,,,,,,,,,,,,
2016-03-03,,,,,,,,,,,5640.0,5622.0,5654.0,5662.0,,5712.0,5780.0,,,,,,,,,,,,,,,,,
2016-03-04,,,,,,,,,,,5686.0,5736.0,,5726.0,,,5840.0,,,,,,,,,,,,,,,,,
2016-03-07,,,,,,,,,,,5760.0,,5706.0,5828.0,5830.0,5904.0,5932.0,,,,,,,,,,,,,,,,,
2016-03-08,,,,,,,,,,,5776.0,5822.0,,5860.0,,,5966.0,,,,,,,,,,,,,,,,,
2016-03-09,,,,,,,,,,,5724.0,,5800.0,5806.0,,,5916.0,,,,,,,,,,,,,,,,,
2016-03-10,,,,,,,,,,,5756.0,,,5872.0,,,5992.0,,,,,,,,,,,,,,,,,
2016-03-11,,,,,,,,,,,5828.0,5878.0,5984.0,5974.0,5990.0,6050.0,6114.0,,,,,,,,,,,,,,,,,
2016-03-14,,,,,,,,,,,5842.0,,,5992.0,,6044.0,6134.0,,,,,,,,,,,,,,,,,
2016-03-15,,,,,,,,,,,5788.0,,,5920.0,,6010.0,6066.0,,,,,,,,,,,,,,,,,
2016-03-16,,,,,,,,,,,5784.0,,,5918.0,5996.0,,6050.0,,,,,,,,,,,,,,,,,
2016-03-17,,,,,,,,,,,5816.0,5938.0,,5978.0,,,6116.0,,,,,,,,,,,,,,,,,
2016-03-18,,,,,,,,,,,5890.0,5958.0,,6076.0,6120.0,,6220.0,6362.0,,,,,,,,,,,,,,,,
2016-03-21,,,,,,,,,,,5880.0,6014.0,,6056.0,,6142.0,6198.0,6270.0,,,,,,,,,,,,,,,,
2016-03-22,,,,,,,,,,,5944.0,5952.0,,6108.0,,6106.0,6252.0,,,,,,,,,,,,,,,,,
2016-03-23,,,,,,,,,,,5936.0,,6096.0,6094.0,,,6242.0,6376.0,,,,,,,,,,,,,,,,
2016-03-24,,,,,,,,,,,5876.0,,,6010.0,,,6150.0,,,,,,,,,,,,,,,,,
2016-03-25,,,,,,,,,,,5882.0,,,6010.0,6012.0,,6156.0,,,,,,,,,,,,,,,,,
2016-03-28,,,,,,,,,,,5912.0,,,6044.0,6078.0,6196.0,6200.0,,,,,,,,,,,,,,,,,
2016-03-29,,,,,,,,,,,5936.0,,,6058.0,6144.0,6084.0,6204.0,,,,,,,,,,,,,,,,,
2016-03-30,,,,,,,,,,,5936.0,,,6058.0,,,6204.0,,,,,,,,,,,,,,,,,
2016-03-31,,,,,,,,,,,5928.0,5996.0,,6040.0,,,6184.0,,,,,,,,,,,,,,,,,
2016-04-01,,,,,,,,,,,6074.0,6102.0,,6182.0,6086.0,6136.0,6322.0,,,,,,,,,,,,,,,,,
2016-04-05,,,,,,,,,,,6070.0,,,6182.0,,,6318.0,,,,,,,,,,,,,,,,,
2016-04-06,,,,,,,,,,,6036.0,6104.0,,6152.0,6184.0,,6294.0,,,,,,,,,,,,,,,,,
2016-04-07,,,,,,,,,,,5994.0,6014.0,,6094.0,6168.0,,6240.0,,,,,,,,,,,,,,,,,
2016-04-08,,,,,,,,,,,5974.0,,,6066.0,,,6220.0,,,,,,,,,,,,,,,,,
2016-04-11,,,,,,,,,,,6048.0,,,6130.0,,6180.0,6274.0,,,,,,,,,,,,,,,,,
2016-04-12,,,,,,,,,,,6024.0,,,6094.0,,6156.0,6240.0,,,,,,,,,,,,,,,,,
2016-04-13,,,,,,,,,,,6188.0,6170.0,,6268.0,6260.0,6194.0,6414.0,,,,,,,,,,,,,,,,,
2016-04-14,,,,,,,,,,,6130.0,,,6188.0,6200.0,6234.0,6328.0,,,,,,,,,,,,,,,,,
2016-04-15,,,,,,,,,,,6168.0,,,6222.0,,6272.0,6360.0,,,,,,,,,,,,,,,,,
2016-04-18,,,,,,,,,,,6130.0,,,6156.0,6210.0,,6308.0,,,,,,,,,,,,,,,,,
2016-04-19,,,,,,,,,,,6210.0,,,6240.0,6338.0,,6394.0,,,,,,,,,,,,,,,,,
2016-04-20,,,,,,,,,,,6326.0,6300.0,,6358.0,6428.0,6458.0,6504.0,,,,,,,,,,,,,,,,,
2016-04-21,,,,,,,,,,,6514.0,6456.0,6504.0,6486.0,6478.0,,6640.0,6678.0,,,,,,,,,,,,,,,,
2016-04-22,,,,,,,,,,,6434.0,6220.0,6274.0,6426.0,6392.0,,6582.0,6798.0,,,,,,,,,,,,,,,,
2016-04-25,,,,,,,,,,,6404.0,,,6392.0,6496.0,,6534.0,,,,,,,,,,,,,,,,,
2016-04-26,,,,,,,,,,,6400.0,6410.0,6380.0,6372.0,,6200.0,6518.0,,,,,,,,,,,,,,,,,
2016-04-27,,,,,,,,,,,6398.0,6444.0,6292.0,6360.0,6464.0,6448.0,6508.0,,,,,,,,,,,,,,,,,
2016-04-28,,,,,,,,,,,6302.0,,6220.0,6290.0,,6386.0,6442.0,,,,,,,,,,,,,,,,,
2016-04-29,,,,,,,,,,,6248.0,6220.0,6146.0,6252.0,,,6414.0,,,,,,,,,,,,,,,,,
2016-05-03,,,,,,,,,,,6186.0,6260.0,6148.0,6178.0,,,6342.0,,,,,,,,,,,,,,,,,
2016-05-04,,,,,,,,,,,6220.0,6122.0,,6186.0,,,6356.0,,,,,,,,,,,,,,,,,
2016-05-05,,,,,,,,,,,6218.0,,,6214.0,,,6384.0,,,,,,,,,,,,,,,,,
2016-05-06,,,,,,,,,,,6152.0,,6138.0,6234.0,,,6398.0,,,,,,,,,,,,,,,,,
2016-05-09,,,,,,,,,,,6320.0,,,6272.0,,,6438.0,,,,,,,,,,,,,,,,,
2016-05-10,,,,,,,,,,,,,6200.0,6248.0,,,6416.0,,,,,,,,,,,,,,,,,
2016-05-11,,,,,,,,,,,,,,6424.0,,,6590.0,,,,,,,,,,,,,,,,,
2016-05-12,,,,,,,,,,,,,,6370.0,,,6532.0,,,,,,,,,,,,,,,,,
2016-05-13,,,,,,,,,,,6144.0,6222.0,,6260.0,,6238.0,6434.0,6278.0,,,,,,,,,,,,,,,,
2016-05-16,,,,,,,,,,,,,,6064.0,,6182.0,6238.0,6290.0,,,,,,,,,,,,,,,,
2016-05-17,,,,,,,,,,,,6140.0,,6076.0,,6182.0,6254.0,,6270.0,,,,,,,,,,,,,,,
2016-05-18,,,,,,,,,,,,6052.0,,6148.0,,6224.0,6324.0,6402.0,6328.0,,,,,,,,,,,,,,,
2016-05-19,,,,,,,,,,,,,,6042.0,,,6216.0,,6234.0,,,,,,,,,,,,,,,
2016-05-20,,,,,,,,,,,,,,5932.0,,,6110.0,6096.0,6150.0,,,,,,,,,,,,,,,
2016-05-23,,,,,,,,,,,,,,5930.0,,5900.0,6108.0,,6130.0,,,,,,,,,,,,,,,
2016-05-24,,,,,,,,,,,,,5828.0,5842.0,5876.0,5972.0,6016.0,,6058.0,,,,,,,,,,,,,,,
2016-05-25,,,,,,,,,,,,,,5848.0,5920.0,,6024.0,,6062.0,,,,,,,,,,,,,,,
2016-05-26,,,,,,,,,,,,,,5934.0,5960.0,,6090.0,,6134.0,,,,,,,,,,,,,,,
2016-05-27,,,,,,,,,,,,,,5958.0,,,6110.0,,6148.0,,,,,,,,,,,,,,,
2016-05-30,,,,,,,,,,,,,,5994.0,,,6146.0,,6208.0,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,6020.0,,,6172.0,,6230.0,,,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,,,5956.0,,,6108.0,,6182.0,,,,,,,,,,,,,,,
2016-06-02,,,,,,,,,,,,,,6024.0,6004.0,,6176.0,,6234.0,,,,,,,,,,,,,,,
2016-06-03,,,,,,,,,,,,,,6118.0,6156.0,,6236.0,,6288.0,,,,,,,,,,,,,,,
2016-06-06,,,,,,,,,,,,,,6184.0,,,6306.0,6290.0,6348.0,,,,,,,,,,,,,,,
2016-06-07,,,,,,,,,,,,,,6240.0,,,6374.0,,6418.0,,,,,,,,,,,,,,,
2016-06-08,,,,,,,,,,,,,6188.0,6224.0,,,6352.0,,6396.0,,,,,,,,,,,,,,,
2016-06-13,,,,,,,,,,,,,,6280.0,6276.0,,6414.0,,6456.0,,,,,,,,,,,,,,,
2016-06-14,,,,,,,,,,,,,6156.0,6172.0,,,6312.0,6324.0,6358.0,,,,,,,,,,,,,,,
2016-06-15,,,,,,,,,,,,,,6122.0,,6170.0,6276.0,,6322.0,,,,,,,,,,,,,,,
2016-06-16,,,,,,,,,,,,,,6032.0,,,6192.0,,6256.0,,,,,,,,,,,,,,,
2016-06-17,,,,,,,,,,,,5996.0,,5952.0,6014.0,6162.0,6106.0,,6174.0,,,,,,,,,,,,,,,
2016-06-20,,,,,,,,,,,,,,5986.0,,,6140.0,,6210.0,,,,,,,,,,,,,,,
2016-06-21,,,,,,,,,,,,,6004.0,6044.0,,6216.0,6208.0,,6260.0,,,,,,,,,,,,,,,
2016-06-22,,,,,,,,,,,,,,6030.0,,,6178.0,,6238.0,,,,,,,,,,,,,,,
2016-06-23,,,,,,,,,,,,6084.0,,6054.0,,,6200.0,6274.0,6248.0,,,,,,,,,,,,,,,
2016-06-24,,,,,,,,,,,,6048.0,,6034.0,6108.0,,6186.0,6238.0,6236.0,,,,,,,,,,,,,,,
2016-06-27,,,,,,,,,,,,6000.0,5990.0,6044.0,6070.0,,6176.0,6198.0,6232.0,,,,,,,,,,,,,,,
2016-06-28,,,,,,,,,,,,,,6130.0,6134.0,6196.0,6264.0,6254.0,6318.0,,,,,,,,,,,,,,,
2016-06-29,,,,,,,,,,,,,,6142.0,,,6276.0,,6328.0,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,6170.0,6166.0,,,6308.0,,6340.0,,,,,,,,,,,,,,,
2016-07-01,,,,,,,,,,,,,,6296.0,,6326.0,6440.0,6408.0,6458.0,,,,,,,,,,,,,,,
2016-07-04,,,,,,,,,,,,,,6470.0,,,6618.0,,6646.0,,,,,,,,,,,,,,,
2016-07-05,,,,,,,,,,,,,,6498.0,6500.0,,6658.0,,6796.0,,,,,,,,,,,,,,,
2016-07-06,,,,,,,,,,,,,,6348.0,6338.0,,6514.0,,6578.0,,,,,,,,,,,,,,,
2016-07-07,,,,,,,,,,,,,,6060.0,6134.0,6134.0,6210.0,,6288.0,,,,,,,,,,,,,,,
2016-07-08,,,,,,,,,,,,,,6054.0,,6108.0,6200.0,,6270.0,,,,,,,,,,,,,,,
2016-07-11,,,,,,,,,,,,,,6084.0,6140.0,6304.0,6232.0,,6298.0,,,,,,,,,,,,,,,
2016-07-12,,,,,,,,,,,,,,6082.0,6220.0,6208.0,6234.0,,6284.0,,,,,,,,,,,,,,,
2016-07-13,,,,,,,,,,,,,6180.0,6164.0,6274.0,,6320.0,,6384.0,,,,,,,,,,,,,,,
2016-07-14,,,,,,,,,,,,,6226.0,6176.0,6284.0,6408.0,6340.0,,6400.0,,,,,,,,,,,,,,,
2016-07-15,,,,,,,,,,,,,6236.0,6184.0,6306.0,,6354.0,,6406.0,,,,,,,,,,,,,,,
2016-07-18,,,,,,,,,,,,,,6186.0,6252.0,6408.0,6346.0,,6386.0,,,,,,,,,,,,,,,
2016-07-19,,,,,,,,,,,,,,6124.0,6256.0,,6284.0,,6322.0,,,,,,,,,,,,,,,
2016-07-20,,,,,,,,,,,,,6222.0,6176.0,6220.0,,6336.0,6298.0,6372.0,,,,,,,,,,,,,,,
2016-07-21,,,,,,,,,,,,,,6190.0,,,6352.0,6310.0,6380.0,,,,,,,,,,,,,,,
2016-07-22,,,,,,,,,,,,,,6158.0,6240.0,,6318.0,,6340.0,,,,,,,,,,,,,,,
2016-07-25,,,,,,,,,,,,,,6050.0,6070.0,,6190.0,6242.0,6230.0,6298.0,,,,,,,,,,,,,,
2016-07-26,,,,,,,,,,,,,,5978.0,6054.0,,6112.0,,6150.0,,,,,,,,,,,,,,,
2016-07-27,,,,,,,,,,,,,,6004.0,,,6132.0,6198.0,6168.0,6250.0,,,,,,,,,,,,,,
2016-07-28,,,,,,,,,,,,,5970.0,5986.0,,,6118.0,6160.0,6156.0,6168.0,,,,,,,,,,,,,,
2016-07-29,,,,,,,,,,,,,6204.0,5980.0,,,6108.0,,6146.0,,,,,,,,,,,,,,,
2016-08-01,,,,,,,,,,,,,,6048.0,6052.0,6102.0,6178.0,,6230.0,,,,,,,,,,,,,,,
2016-08-02,,,,,,,,,,,,,,6038.0,,6144.0,6166.0,6160.0,6208.0,6260.0,,,,,,,,,,,,,,
2016-08-03,,,,,,,,,,,,,6300.0,6050.0,,,6172.0,6216.0,6204.0,,,,,,,,,,,,,,,
2016-08-04,,,,,,,,,,,,,,6096.0,,,6218.0,6180.0,6248.0,6200.0,,,,,,,,,,,,,,
2016-08-05,,,,,,,,,,,,,,6090.0,,,6204.0,,6232.0,6250.0,,,,,,,,,,,,,,
2016-08-08,,,,,,,,,,,,,,6156.0,6200.0,6220.0,6210.0,,6252.0,,,,,,,,,,,,,,,
2016-08-09,,,,,,,,,,,,,,6198.0,,6312.0,6272.0,6240.0,6316.0,6368.0,,,,,,,,,,,,,,
2016-08-10,,,,,,,,,,,,,,6206.0,6256.0,6270.0,6278.0,,6322.0,,,,,,,,,,,,,,,
2016-08-11,,,,,,,,,,,,,,6212.0,,,6274.0,,6324.0,,,,,,,,,,,,,,,
2016-08-12,,,,,,,,,,,,,,6154.0,,,6214.0,6212.0,6296.0,6306.0,,,,,,,,,,,,,,
2016-08-15,,,,,,,,,,,,,,6286.0,,6370.0,6368.0,,6442.0,,,,,,,,,,,,,,,
2016-08-16,,,,,,,,,,,,,,6316.0,,,6390.0,,6458.0,,,,,,,,,,,,,,,
2016-08-17,,,,,,,,,,,,,,6338.0,6386.0,6446.0,6416.0,6448.0,6482.0,6538.0,,,,,,,,,,,,,,
2016-08-18,,,,,,,,,,,,,,6386.0,,6494.0,6468.0,6474.0,6518.0,,6698.0,,,,,,,,,,,,,
2016-08-19,,,,,,,,,,,,,,6366.0,,,6446.0,6496.0,6502.0,,,,,,,,,,,,,,,
2016-08-22,,,,,,,,,,,,,,6338.0,,,6442.0,6462.0,6528.0,,,,,,,,,,,,,,,
2016-08-23,,,,,,,,,,,,,,6250.0,,6422.0,6390.0,,6462.0,,,,,,,,,,,,,,,
2016-08-24,,,,,,,,,,,,,,6308.0,,6452.0,6444.0,,6520.0,,,,,,,,,,,,,,,
2016-08-25,,,,,,,,,,,,,,6266.0,,,6420.0,,6494.0,,,,,,,,,,,,,,,
2016-08-26,,,,,,,,,,,,,,6188.0,6328.0,,6324.0,6384.0,6400.0,,,,,,,,,,,,,,,
2016-08-29,,,,,,,,,,,,,,6150.0,,,6320.0,6342.0,6394.0,,,,,,,,,,,,,,,
2016-08-30,,,,,,,,,,,,,,6130.0,,,6314.0,,6382.0,6456.0,,,,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,,,6124.0,,,6322.0,,6386.0,,,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,,6032.0,6136.0,6202.0,6204.0,6244.0,6272.0,,6294.0,,,,,,,,,,,,,
2016-09-02,,,,,,,,,,,,,,6036.0,,,6236.0,6264.0,6294.0,,,,,,,,,,,,,,,
2016-09-05,,,,,,,,,,,,,,6110.0,,,6296.0,,6356.0,,,,,,,,,,,,,,,
2016-09-06,,,,,,,,,,,,,,6162.0,,,6340.0,,6386.0,,,,,,,,,,,,,,,
2016-09-07,,,,,,,,,,,,,,6144.0,,,6318.0,,6366.0,,,,,,,,,,,,,,,
2016-09-08,,,,,,,,,,,,,,6138.0,,,6308.0,,6378.0,6314.0,,,,,,,,,,,,,,
2016-09-09,,,,,,,,,,,,,,6126.0,,6350.0,6348.0,6378.0,6420.0,6430.0,,,,,,,,,,,,,,
2016-09-12,,,,,,,,,,,,,,6166.0,,6308.0,6336.0,,6410.0,6356.0,,,,,,,,,,,,,,
2016-09-13,,,,,,,,,,,,,,6064.0,,,6262.0,,6332.0,,,,,,,,,,,,,,,
