,CF1501.CZC,CF1503.CZC,CF1505.CZC,CF1507.CZC,CF1509.CZC,CF1511.CZC,CF1601.CZC,CF1603.CZC,CF1605.CZC,CF607.CZC,CF609.CZC,CF611.CZC,CF701.CZC,CF703.CZC,CF705.CZC,CF707.CZC,CF709.CZC,CF711.CZC,CF801.CZC,CF803.CZC,CF805.CZC,CF807.CZC,CF809.CZC,CF811.CZC,CF901.CZC,CF903.CZC
2018-01-22,,,,,,,,,,,,,,,,,,,,15320.0,15545.0,15610.0,15915.0,15945.0,15930.0,
2018-01-23,,,,,,,,,,,,,,,,,,,,15395.0,15630.0,15650.0,16030.0,16040.0,16010.0,
2018-01-24,,,,,,,,,,,,,,,,,,,,15385.0,15610.0,,16015.0,,15955.0,
2018-01-25,,,,,,,,,,,,,,,,,,,,15345.0,15585.0,,15995.0,,16000.0,
2018-01-26,,,,,,,,,,,,,,,,,,,,15385.0,15635.0,,16040.0,,16020.0,
2018-01-29,,,,,,,,,,,,,,,,,,,,15345.0,15565.0,,15975.0,,15915.0,
2018-01-30,,,,,,,,,,,,,,,,,,,,15180.0,15405.0,15480.0,15825.0,,15780.0,
2018-01-31,,,,,,,,,,,,,,,,,,,,15020.0,15300.0,,15710.0,,15650.0,
2018-02-01,,,,,,,,,,,,,,,,,,,,14950.0,15245.0,,15655.0,,15630.0,
2018-02-02,,,,,,,,,,,,,,,,,,,,14995.0,15245.0,,15660.0,15765.0,15660.0,
2018-02-05,,,,,,,,,,,,,,,,,,,,14910.0,15220.0,15260.0,15645.0,,15680.0,
2018-02-06,,,,,,,,,,,,,,,,,,,,14895.0,15115.0,15235.0,15550.0,15690.0,15645.0,
2018-02-07,,,,,,,,,,,,,,,,,,,,14925.0,15125.0,15245.0,15570.0,,15685.0,
2018-02-08,,,,,,,,,,,,,,,,,,,,14845.0,15080.0,15175.0,15530.0,15555.0,15670.0,
2018-02-09,,,,,,,,,,,,,,,,,,,,14785.0,15015.0,15110.0,15465.0,15570.0,15600.0,
2018-02-12,,,,,,,,,,,,,,,,,,,,14755.0,14940.0,15055.0,15390.0,,15565.0,
2018-02-13,,,,,,,,,,,,,,,,,,,,14720.0,14935.0,,15390.0,15635.0,15550.0,
2018-02-14,,,,,,,,,,,,,,,,,,,,14775.0,14995.0,15105.0,15450.0,15660.0,15605.0,
2018-02-22,,,,,,,,,,,,,,,,,,,,14780.0,15065.0,15160.0,15525.0,,15655.0,
2018-02-23,,,,,,,,,,,,,,,,,,,,14890.0,15090.0,15230.0,15555.0,15750.0,15670.0,
2018-02-26,,,,,,,,,,,,,,,,,,,,14920.0,15260.0,15390.0,15725.0,15890.0,15890.0,
2018-02-27,,,,,,,,,,,,,,,,,,,,,15255.0,15375.0,15720.0,,15915.0,
2018-02-28,,,,,,,,,,,,,,,,,,,,14960.0,15230.0,15390.0,15705.0,15865.0,15865.0,
2018-03-01,,,,,,,,,,,,,,,,,,,,14955.0,15270.0,,15750.0,,15910.0,
2018-03-02,,,,,,,,,,,,,,,,,,,,15000.0,15270.0,,15740.0,15915.0,15885.0,
2018-03-05,,,,,,,,,,,,,,,,,,,,15095.0,15390.0,,15865.0,,16045.0,
2018-03-06,,,,,,,,,,,,,,,,,,,,15150.0,15460.0,15610.0,15920.0,16130.0,16200.0,
2018-03-07,,,,,,,,,,,,,,,,,,,,14980.0,15485.0,,15930.0,16210.0,16210.0,
2018-03-08,,,,,,,,,,,,,,,,,,,,14900.0,15260.0,15365.0,15720.0,15970.0,16120.0,
2018-03-09,,,,,,,,,,,,,,,,,,,,14920.0,15255.0,15405.0,15735.0,,16120.0,
2018-03-12,,,,,,,,,,,,,,,,,,,,,15235.0,15295.0,15715.0,,16080.0,
2018-03-13,,,,,,,,,,,,,,,,,,,,14800.0,15095.0,15220.0,15555.0,,15950.0,
2018-03-14,,,,,,,,,,,,,,,,,,,,,15120.0,15235.0,15600.0,,15980.0,
2018-03-15,,,,,,,,,,,,,,,,,,,,,15065.0,15235.0,15555.0,15780.0,15930.0,
2018-03-16,,,,,,,,,,,,,,,,,,,,,15020.0,15090.0,15495.0,15775.0,15875.0,
2018-03-19,,,,,,,,,,,,,,,,,,,,,14990.0,15130.0,15480.0,,15870.0,
2018-03-20,,,,,,,,,,,,,,,,,,,,,14975.0,15130.0,15480.0,,15860.0,
2018-03-21,,,,,,,,,,,,,,,,,,,,,15045.0,15210.0,15550.0,,15940.0,
2018-03-22,,,,,,,,,,,,,,,,,,,,,15075.0,15220.0,15590.0,,15980.0,
2018-03-23,,,,,,,,,,,,,,,,,,,,,15055.0,15210.0,15585.0,,15970.0,16145.0
2018-03-26,,,,,,,,,,,,,,,,,,,,,15010.0,15200.0,15505.0,,15930.0,
2018-03-27,,,,,,,,,,,,,,,,,,,,,15050.0,15135.0,15550.0,,15990.0,
2018-03-28,,,,,,,,,,,,,,,,,,,,,15020.0,15060.0,15520.0,15620.0,15970.0,
2018-03-29,,,,,,,,,,,,,,,,,,,,,14870.0,15000.0,15335.0,,15790.0,
2018-03-30,,,,,,,,,,,,,,,,,,,,,14870.0,14995.0,15360.0,,15835.0,15760.0
2018-04-02,,,,,,,,,,,,,,,,,,,,,14890.0,15015.0,15390.0,,15850.0,15945.0
2018-04-03,,,,,,,,,,,,,,,,,,,,,14825.0,14975.0,15315.0,,15795.0,15915.0
2018-04-04,,,,,,,,,,,,,,,,,,,,,14790.0,14910.0,15270.0,15535.0,15740.0,
2018-04-09,,,,,,,,,,,,,,,,,,,,,14870.0,14945.0,15350.0,15570.0,15885.0,
2018-04-10,,,,,,,,,,,,,,,,,,,,,14830.0,14940.0,15315.0,,15805.0,
2018-04-11,,,,,,,,,,,,,,,,,,,,,14885.0,15045.0,15385.0,15670.0,15870.0,16075.0
2018-04-12,,,,,,,,,,,,,,,,,,,,,14890.0,15040.0,15380.0,,15865.0,
2018-04-13,,,,,,,,,,,,,,,,,,,,,14910.0,15015.0,15415.0,,15945.0,
2018-04-16,,,,,,,,,,,,,,,,,,,,,14920.0,15050.0,15430.0,15670.0,15960.0,
2018-04-17,,,,,,,,,,,,,,,,,,,,,14920.0,15075.0,15440.0,,15955.0,
2018-04-18,,,,,,,,,,,,,,,,,,,,,14875.0,14980.0,15370.0,15690.0,15910.0,16100.0
2018-04-19,,,,,,,,,,,,,,,,,,,,,14875.0,,15400.0,,15920.0,16100.0
2018-04-20,,,,,,,,,,,,,,,,,,,,,14945.0,15080.0,15475.0,,15980.0,16090.0
2018-04-23,,,,,,,,,,,,,,,,,,,,,14950.0,15120.0,15485.0,,16045.0,16160.0
2018-04-24,,,,,,,,,,,,,,,,,,,,,14950.0,15120.0,15490.0,,16055.0,16075.0
2018-04-25,,,,,,,,,,,,,,,,,,,,,14885.0,15045.0,15415.0,15785.0,15985.0,16080.0
2018-04-26,,,,,,,,,,,,,,,,,,,,,14865.0,15035.0,15400.0,15905.0,16010.0,16095.0
