,IF1501.CFE,IF1502.CFE,IF1503.CFE,IF1504.CFE,IF1505.CFE,IF1506.CFE,IF1507.CFE,IF1508.CFE,IF1509.CFE,IF1510.CFE,IF1511.CFE,IF1512.CFE,IF1601.CFE,IF1602.CFE,IF1603.CFE,IF1604.CFE,IF1605.CFE,IF1606.CFE,IF1607.CFE,IF1608.CFE,IF1609.CFE,IF1610.CFE,IF1611.CFE,IF1612.CFE,IF1701.CFE,IF1702.CFE,IF1703.CFE,IF1704.CFE,IF1705.CFE,IF1706.CFE,IF1707.CFE,IF1708.CFE,IF1709.CFE,IF1710.CFE,IF1711.CFE,IF1712.CFE,IF1801.CFE,IF1802.CFE,IF1803.CFE,IF1804.CFE,IF1805.CFE,IF1806.CFE,IF1809.CFE,IF1812.CFE
2015-01-05,3768.8,3817.6,3860.2,,,3902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-06,3707.8,3761.2,3808.0,,,3846.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-07,3684.2,3734.6,3776.6,,,3813.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-08,3679.6,3736.4,3781.0,,,3815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09,3718.0,3767.0,3803.0,,,3845.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-12,3575.0,3612.2,3650.0,,,3693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-13,3568.8,3608.2,3642.8,,,3690.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-14,3563.4,3606.0,3647.0,,,3691.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-15,3627.6,3686.4,3741.0,,,3788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-16,3653.4,3714.0,3758.4,,,3814.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-19,,3519.8,3617.0,,,3649.0,,,3717.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-20,,3448.8,3482.0,,,3539.2,,,3572.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-21,,3581.8,3611.6,,,3674.0,,,3710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-22,,3595.0,3625.6,,,3686.0,,,3721.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-23,,3649.0,3683.8,,,3742.0,,,3776.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-26,,3635.2,3668.0,,,3720.0,,,3753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-27,,3643.0,3675.6,,,3728.4,,,3762.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-28,,3603.6,3633.0,,,3685.0,,,3703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-29,,3516.6,3545.4,,,3590.4,,,3609.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-30,,3532.8,3562.0,,,3605.4,,,3621.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-02,,3427.0,3445.2,,,3483.8,,,3501.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-03,,3467.2,3489.6,,,3533.2,,,3555.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-04,,3508.6,3535.2,,,3584.0,,,3613.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-05,,3537.0,3562.0,,,3618.0,,,3648.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-06,,3390.4,3416.0,,,3467.0,,,3489.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-09,,3400.2,3428.8,,,3484.8,,,3510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-10,,3440.4,3474.8,,,3529.6,,,3557.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-11,,3469.6,3507.0,,,3563.0,,,3590.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-12,,3470.0,3505.2,,,3561.8,,,3588.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-13,,3531.2,3569.0,,,3628.2,,,3655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-16,,3509.8,3550.0,,,3620.0,,,3638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-17,,3540.0,3583.4,,,3641.2,,,3667.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-25,,3529.0,3568.8,,,3626.8,,,3651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-26,,,3616.8,3645.0,,3679.8,,,3704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-27,,,3624.0,3647.6,,3687.4,,,3712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-02,,,3636.0,3660.0,,3691.8,,,3740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-03,,,3601.0,3628.0,,3661.6,,,3693.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-04,,,3562.8,3585.2,,3617.0,,,3635.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-05,,,3533.6,3553.0,,3582.4,,,3601.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-06,,,3529.2,3547.8,,3578.6,,,3598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-09,,,3575.0,3594.2,,3627.0,,,3640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-10,,,3571.8,3592.0,,3625.2,,,3639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-11,,,3598.6,3616.2,,3649.8,,,3662.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-12,,,3629.4,3646.8,,3680.0,,,3694.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-13,,,3651.8,3672.6,,3707.8,,,3720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-16,,,3718.0,3739.0,,3768.6,,,3783.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-17,,,3766.8,3792.8,,3823.8,,,3839.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-18,,,3860.8,3894.4,,3930.2,,,3945.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-19,,,3847.6,3876.0,,3914.2,,,3931.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-20,,,3895.6,3933.0,,3972.0,,,3991.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-23,,,,4003.0,4023.8,4041.8,,,4060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-24,,,,4008.2,4030.0,4048.0,,,4065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-25,,,,3987.4,4006.6,4022.0,,,4037.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-26,,,,3993.8,4009.6,4020.6,,,4035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-27,,,,3991.8,4005.0,4012.6,,,4025.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-30,,,,4146.8,4160.4,4160.0,,,4171.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,,,4199.0,4216.4,4222.2,,,4233.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-01,,,,4172.0,4186.6,4188.8,,,4197.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-02,,,,4175.0,4188.2,4192.6,,,4202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-03,,,,4214.8,4233.0,4229.6,,,4239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-07,,,,4255.2,4269.0,4271.4,,,4278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-08,,,,4286.8,4300.0,4297.2,,,4298.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-09,,,,4279.0,4282.8,4279.6,,,4278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-10,,,,4382.6,4391.0,4389.0,,,4390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-13,,,,4443.6,4450.8,4451.2,,,4452.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-14,,,,4479.6,4483.8,4488.6,,,4489.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-15,,,,4469.2,4472.0,4469.0,,,4469.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-16,,,,4540.2,4568.0,4570.0,,,4558.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-17,,,,4615.6,4665.0,4671.6,,,4665.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-20,,,,,4683.0,4690.0,,,4685.0,,,4715.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-21,,,,,4630.6,4638.6,,,4637.0,,,4679.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-22,,,,,4764.0,4773.8,,,4770.8,,,4826.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-23,,,,,4787.8,4802.8,,,4801.4,,,4859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-24,,,,,4733.0,4745.0,,,4743.4,,,4789.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-27,,,,,4824.6,4837.6,,,4836.0,,,4882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-28,,,,,4811.0,4818.0,,,4823.6,,,4879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-29,,,,,4806.2,4804.2,,,4799.8,,,4845.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,,,,,4826.8,4831.0,,,4830.2,,,4877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04,,,,,4806.2,4812.8,,,4808.0,,,4861.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-05,,,,,4771.6,4775.0,,,4771.0,,,4808.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-06,,,,,4712.0,4714.0,,,4710.0,,,4748.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-07,,,,,4589.4,4579.8,,,4581.2,,,4613.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-08,,,,,4573.0,4577.2,,,4574.0,,,4610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-11,,,,,4672.8,4671.0,,,4661.8,,,4701.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-12,,,,,4724.6,4718.0,,,4711.6,,,4747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-13,,,,,4733.0,4715.0,,,4710.0,,,4748.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-14,,,,,4703.8,4694.6,,,4675.0,,,4711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-15,,,,,4698.0,4677.8,,,4656.6,,,4685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-18,,,,,,4599.8,4589.8,,4560.0,,,4585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-19,,,,,,4780.4,4764.2,,4760.0,,,4796.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-20,,,,,,4907.0,4893.6,,4899.2,,,4932.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-21,,,,,,4904.8,4888.2,,4882.6,,,4908.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-22,,,,,,5027.2,5015.4,,5017.6,,,5050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-25,,,,,,5190.0,5178.8,,5186.0,,,5216.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-26,,,,,,5287.4,5276.0,,5292.0,,,5320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-27,,,,,,5370.0,5360.8,,5372.2,,,5405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-28,,,,,,5328.0,5315.0,,5340.8,,,5365.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-29,,,,,,5025.0,5017.6,,5049.0,,,5069.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-01,,,,,,5260.0,5251.6,,5278.0,,,5304.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-02,,,,,,5331.4,5333.4,,5363.0,,,5394.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-03,,,,,,5307.0,5309.0,,5326.0,,,5361.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-04,,,,,,5274.6,5267.8,,5303.2,,,5328.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-05,,,,,,5323.0,5321.0,,5360.0,,,5383.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-08,,,,,,5400.0,5373.4,,5380.0,,,5404.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-09,,,,,,5365.0,5362.0,,5352.8,,,5383.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-10,,,,,,5394.4,5384.0,,5388.0,,,5410.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-11,,,,,,5332.2,5330.0,,5326.0,,,5345.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-12,,,,,,5377.8,5379.0,,5371.8,,,5389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-15,,,,,,5387.0,5394.4,,5380.6,,,5400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-16,,,,,,5197.8,5199.2,,5200.0,,,5217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-17,,,,,,5163.8,5166.6,,5168.0,,,5188.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-18,,,,,,5117.6,5127.0,,5127.0,,,5151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-19,,,,,,4974.0,4945.0,,4946.0,,,4972.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-23,,,,,,,4812.0,4877.0,4825.4,,,4842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-24,,,,,,,4870.6,4870.0,4875.0,,,4891.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-25,,,,,,,4908.6,4905.2,4909.4,,,4929.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-26,,,,,,,4620.0,4614.4,4611.8,,,4636.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-29,,,,,,,4408.8,4398.4,4399.2,,,4402.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,,,,,4448.6,4434.8,4436.0,,,4438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-01,,,,,,,4483.0,4470.4,4475.6,,,4477.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-02,,,,,,,4316.4,4293.8,4291.2,,,4301.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-03,,,,,,,4205.0,4190.6,4187.0,,,4206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-06,,,,,,,4347.6,4348.0,4340.0,,,4365.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07,,,,,,,4024.4,4020.2,4050.0,,,4057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-08,,,,,,,3750.0,3620.0,3550.0,,,3648.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-09,,,,,,,3810.0,3751.8,3753.4,,,3776.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-10,,,,,,,4191.0,4126.8,4113.6,,,4139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-13,,,,,,,4269.8,4227.8,4212.0,,,4194.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-14,,,,,,,4135.0,4087.0,4078.0,,,4070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-15,,,,,,,4022.2,3948.6,3914.4,,,3899.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-16,,,,,,,4068.8,3975.0,3910.0,,,3880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-17,,,,,,,4133.0,4182.0,4100.0,,,4050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-20,,,,,,,,4116.6,4056.0,,,4019.8,,,4030.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-21,,,,,,,,4049.6,3977.0,,,3915.6,,,3929.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-22,,,,,,,,3992.6,3925.0,,,3867.2,,,3875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-23,,,,,,,,4218.0,4173.2,,,4133.8,,,4149.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-24,,,,,,,,4203.6,4168.0,,,4136.4,,,4150.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-27,,,,,,,,4014.0,3955.8,,,3919.8,,,3927.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-28,,,,,,,,3749.8,3692.0,,,3651.0,,,3656.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-29,,,,,,,,3828.0,3764.6,,,3723.4,,,3739.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-30,,,,,,,,3822.8,3766.6,,,3720.8,,,3728.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-31,,,,,,,,3782.0,3708.6,,,3635.6,,,3645.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-03,,,,,,,,3674.0,3612.8,,,3521.8,,,3577.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-04,,,,,,,,3874.0,3774.0,,,3664.0,,,3641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-05,,,,,,,,3846.8,3754.0,,,3641.0,,,3631.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-06,,,,,,,,3849.8,3765.8,,,3659.4,,,3659.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-07,,,,,,,,3928.0,3878.6,,,3797.4,,,3799.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-10,,,,,,,,4089.6,4041.8,,,3976.2,,,3983.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-11,,,,,,,,4056.2,4018.0,,,3952.0,,,3956.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-12,,,,,,,,4049.0,3998.0,,,3921.4,,,3938.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-13,,,,,,,,4028.0,3980.0,,,3900.0,,,3901.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-14,,,,,,,,4064.4,4000.0,,,3920.0,,,3936.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-17,,,,,,,,4016.4,3915.0,,,3820.0,,,3807.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-18,,,,,,,,4048.0,3948.0,,,3825.0,,,3815.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-19,,,,,,,,3850.0,3739.4,,,3608.0,,,3557.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-20,,,,,,,,3829.0,3704.6,,,3574.0,,,3530.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-21,,,,,,,,3747.8,3617.8,,,3482.4,,,3443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-24,,,,,,,,,3398.0,3385.8,,3250.0,,,3288.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-25,,,,,,,,,3106.6,3035.0,,2978.0,,,2989.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-26,,,,,,,,,3024.0,2940.0,,2885.0,,,2878.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-27,,,,,,,,,3050.2,3014.0,,2910.0,,,2876.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-28,,,,,,,,,3228.6,3145.0,,3069.0,,,3057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-31,,,,,,,,,3170.0,3092.2,,3027.8,,,3020.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-01,,,,,,,,,3140.0,3050.0,,2940.0,,,2914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-02,,,,,,,,,3200.0,3048.0,,2900.0,,,2846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-07,,,,,,,,,3329.0,3160.4,,2978.0,,,2925.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-08,,,,,,,,,3339.0,3246.0,,3099.8,,,3075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-09,,,,,,,,,3388.8,3305.0,,3210.0,,,3191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-10,,,,,,,,,3336.8,3247.0,,3141.8,,,3112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-11,,,,,,,,,3354.6,3255.0,,3134.4,,,3099.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-14,,,,,,,,,3360.0,3250.0,,3126.6,,,3117.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-15,,,,,,,,,3209.6,3066.0,,2880.0,,,2854.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-16,,,,,,,,,3346.0,3230.0,,3050.0,,,3008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-17,,,,,,,,,3347.0,3228.4,,3057.6,,,2990.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-18,,,,,,,,,3284.8,3170.2,,3000.0,,,2932.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-21,,,,,,,,,,3234.8,3168.8,3098.0,,,3003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-22,,,,,,,,,,3266.8,3193.2,3129.6,,,3077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-23,,,,,,,,,,3220.0,3150.4,3087.8,,,3017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-24,,,,,,,,,,3222.0,3139.0,3093.6,,,3029.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-25,,,,,,,,,,3196.8,3115.8,3070.2,,,3005.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-28,,,,,,,,,,3168.6,3085.0,3048.4,,,2967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29,,,,,,,,,,3120.0,3050.0,3000.0,,,2911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,,,,,,,,3151.0,3058.8,3009.8,,,2950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-08,,,,,,,,,,3301.0,3229.4,3179.0,,,3140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-09,,,,,,,,,,3319.6,3244.8,3181.6,,,3118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-12,,,,,,,,,,3476.8,3418.8,3349.8,,,3298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-13,,,,,,,,,,3428.4,3362.0,3300.0,,,3239.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-14,,,,,,,,,,3433.8,3356.0,3292.0,,,3223.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-15,,,,,,,,,,3493.8,3433.0,3345.2,,,3265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-16,,,,,,,,,,3526.4,3464.2,3378.8,,,3293.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-19,,,,,,,,,,,3446.6,3354.2,,,3277.2,,,3219.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-20,,,,,,,,,,,3470.0,3360.0,,,3252.0,,,3168.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-21,,,,,,,,,,,3465.2,3372.8,,,3249.0,,,3244.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-22,,,,,,,,,,,3436.6,3335.8,,,3219.6,,,3135.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-23,,,,,,,,,,,3478.0,3374.8,,,3250.0,,,3165.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-26,,,,,,,,,,,3503.4,3399.6,,,3282.8,,,3225.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-27,,,,,,,,,,,3498.8,3395.8,,,3266.0,,,3183.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-28,,,,,,,,,,,3482.2,3384.0,,,3263.8,,,3192.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-29,,,,,,,,,,,3466.2,3370.8,,,3249.2,,,3159.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-30,,,,,,,,,,,3480.8,3378.6,,,3250.0,,,3159.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02,,,,,,,,,,,3459.0,3357.2,,,3237.0,,,3141.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-03,,,,,,,,,,,3424.0,3327.0,,,3197.8,,,3114.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-04,,,,,,,,,,,3601.2,3493.0,,,3346.0,,,3293.6,,,,,,,,,,,,,,,,,,,,,,,,,,
