,PP1501.DCE,PP1502.DCE,PP1503.DCE,PP1504.DCE,PP1505.DCE,PP1506.DCE,PP1507.DCE,PP1508.DCE,PP1509.DCE,PP1510.DCE,PP1511.DCE,PP1512.DCE,PP1601.DCE,PP1602.DCE,PP1603.DCE,PP1604.DCE,PP1605.DCE,PP1606.DCE,PP1607.DCE,PP1608.DCE,PP1609.DCE,PP1610.DCE,PP1611.DCE,PP1612.DCE,PP1701.DCE,PP1702.DCE,PP1703.DCE,PP1704.DCE,PP1705.DCE,PP1706.DCE,PP1707.DCE,PP1708.DCE,PP1709.DCE,PP1710.DCE,PP1711.DCE,PP1712.DCE,PP1801.DCE,PP1802.DCE,PP1803.DCE,PP1804.DCE,PP1805.DCE,PP1806.DCE,PP1807.DCE,PP1808.DCE,PP1809.DCE,PP1810.DCE,PP1811.DCE,PP1812.DCE,PP1901.DCE,PP1902.DCE,PP1903.DCE,PP1904.DCE
2016-12-22,,,,,,,,,,,,,,,,,,,,,,,,,9061.0,,,,8978.0,,,,8870.0,,,,,,,,,,,,,,,,,,,
2016-12-23,,,,,,,,,,,,,,,,,,,,,,,,,8917.0,,8687.0,8682.0,8801.0,8870.0,,,8700.0,,,,,,,,,,,,,,,,,,,
2016-12-26,,,,,,,,,,,,,,,,,,,,,,,,,8850.0,,,,8702.0,,,,8582.0,,,,,,,,,,,,,,,,,,,
2016-12-27,,,,,,,,,,,,,,,,,,,,,,,,,8950.0,,,,8959.0,,,,8810.0,,8803.0,,,,,,,,,,,,,,,,,
2016-12-28,,,,,,,,,,,,,,,,,,,,,,,,,9080.0,,9248.0,,9150.0,,,,9019.0,,,,,,,,,,,,,,,,,,,
2016-12-29,,,,,,,,,,,,,,,,,,,,,,,,,9000.0,,,,9118.0,,,,8994.0,,,,,,,,,,,,,,,,,,,
2016-12-30,,,,,,,,,,,,,,,,,,,,,,,,,8630.0,8700.0,8700.0,,8800.0,,,,8710.0,,8815.0,,,,,,,,,,,,,,,,,
2017-01-03,,,,,,,,,,,,,,,,,,,,,,,,,8510.0,,,,8550.0,,,,8470.0,,,,,,,,,,,,,,,,,,,
2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,8490.0,8346.0,,8497.0,8476.0,8424.0,,,8390.0,,,8440.0,,,,,,,,,,,,,,,,
2017-01-05,,,,,,,,,,,,,,,,,,,,,,,,,8396.0,,,8557.0,8508.0,,,,8420.0,,,,,,,,,,,,,,,,,,,
2017-01-06,,,,,,,,,,,,,,,,,,,,,,,,,8402.0,,8551.0,8666.0,8420.0,8400.0,,,8329.0,,,,,,,,,,,,,,,,,,,
2017-01-09,,,,,,,,,,,,,,,,,,,,,,,,,8570.0,,,,8431.0,,,,8342.0,,,,,,,,,,,,,,,,,,,
2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,8401.0,,,8600.0,8448.0,,,,8342.0,,,,,,,,,,,,,,,,,,,
2017-01-11,,,,,,,,,,,,,,,,,,,,,,,,,8383.0,,,,8543.0,,,,8431.0,,,,,,,,,,,,,,,,,,,
2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,8550.0,8369.0,,,8613.0,8795.0,,,8523.0,,,,,,,,,,,,,,,,,,,
2017-01-13,,,,,,,,,,,,,,,,,,,,,,,,,8600.0,,,,8691.0,8700.0,,,8588.0,,,,,,,,,,,,,,,,,,,
2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,8600.0,8942.0,,,8915.0,,,,8804.0,,,8808.0,,,,,,,,,,,,,,,,
2017-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,8951.0,,,8953.0,8841.0,,,8853.0,,,,8765.0,,,,,,,,,,,,,,,
2017-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8951.0,,,,8862.0,,,,8765.0,,,,,,,,,,,,,,,
2017-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,8800.0,,,8820.0,,,,8742.0,,,,8657.0,,,,,,,,,,,,,,,
2017-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,8392.0,,,8906.0,,8970.0,,8824.0,,,,8752.0,,,,,,,,,,,,,,,
2017-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,8816.0,,,9073.0,,,,8960.0,,,,8902.0,,,,,,,,,,,,,,,
2017-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9054.0,,,9063.0,8972.0,,,,8857.0,,,,,,,,,,,,,,,
2017-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,8816.0,,,9106.0,9457.0,,,9030.0,,,,8710.0,,,,,,,,,,,,,,,
2017-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,9432.0,,,9240.0,,,,9163.0,,,,9025.0,,,,,,,,,,,,,,,
2017-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9116.0,,,,9038.0,,,,8900.0,,,,,,,,,,,,,,,
2017-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9200.0,,,,9126.0,,,,8995.0,,,,,,,,,,,,,,,
2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9250.0,,,,9208.0,,,,9090.0,,,,,,,,,,,,,,,
2017-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,9227.0,,9131.0,,9260.0,,9181.0,9255.0,,9205.0,9120.0,,,,,,,,,,,,,,,
2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9200.0,,,,9260.0,,,,9177.0,,,,,,,,,,,,,,,
2017-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,9227.0,9073.0,9102.0,9160.0,9260.0,9240.0,9166.0,9255.0,,,9087.0,,,,,,,,,,,,,,,
2017-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9330.0,,,,9360.0,,,,9322.0,,,,,,,,,,,,,,,
2017-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9450.0,,,,9496.0,,,,9426.0,,,,,,,,,,,,,,,
2017-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9210.0,,9333.0,,9330.0,,9403.0,,9311.0,,,,,,,,,,,,,,,
2017-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,9093.0,8949.0,8970.0,,,,9088.0,9307.0,,,9125.0,,,,,,,,,,,,,,,
2017-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8845.0,,,,8978.0,,,,9000.0,,,,,,,,,,,,,,,
2017-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8892.0,,,,9004.0,,,,9030.0,,,,,,,,,,,,,,,
2017-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,9129.0,8768.0,8753.0,8808.0,8952.0,,8890.0,8838.0,,,8897.0,,,,,,,,,,,,,,,
2017-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8732.0,,,,8856.0,,,8937.0,8867.0,,,,,,,,,,,,,,,
2017-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8580.0,8649.0,,,8713.0,,,,8756.0,8623.0,,,,,,,,,,,,,,
2017-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8546.0,8648.0,,,8662.0,8852.0,,,8761.0,,,,,,,,,,,,,,,
2017-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,9129.0,,8673.0,8837.0,,,8802.0,8880.0,,,8850.0,,,,,,,,,,,,,,,
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,9585.0,,8490.0,,,8772.0,8653.0,,,,8706.0,,,,,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,9011.0,8892.0,8524.0,8822.0,,,8670.0,,,,8729.0,,,,,,,,,,,,,,,
2017-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,8679.0,8474.0,,,8770.0,8622.0,,,,8680.0,,,,,,,,,,,,,,,
2017-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8488.0,,,,8628.0,,,,8680.0,,,,,,,,,,,,,,,
2017-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8618.0,8655.0,,,8755.0,,,,8788.0,,,,,,,,,,,,,,,
2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8608.0,8626.0,,,8751.0,,,,8783.0,,,,,,,,,,,,,,,
2017-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8316.0,8400.0,8606.0,,8455.0,,,,8530.0,,,,,,,,,,,,,,,
2017-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8163.0,8255.0,8319.0,,8271.0,8262.0,,,8351.0,,,,,,,,,,,,,,,
2017-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8080.0,,8266.0,,8210.0,,,,8291.0,,,,,,,,,,,,,,,
2017-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000.0,8074.0,8087.0,,8110.0,,,8176.0,8208.0,,,,,,,,,,,,,,,
2017-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8100.0,,,,8233.0,,,,8305.0,,,,,,,,,,,,,,,
2017-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8185.0,8222.0,,,8329.0,,,,8395.0,,,,,,,,,,,,,,,
2017-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8242.0,8232.0,,8450.0,8375.0,,,,8428.0,,,,,,,,,,,,,,,
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8302.0,,,8455.0,8433.0,,,,8499.0,,,,,,,,,,,,,,,
2017-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8170.0,,,,8323.0,,,,8413.0,,,,,,,,,,,,,,,
2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8260.0,,,,8385.0,,,,8461.0,,,,,,,,,,,,,,,
2017-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8080.0,,,,8200.0,,,,8266.0,,,,,,,,,,,,,,,
2017-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8160.0,,,,8215.0,,,8208.0,8200.0,,,,,,,,,,,,,,,
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8125.0,8122.0,8222.0,,8127.0,,,,8130.0,,,,,,,,,,,,,,,
2017-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7824.0,8131.0,,7957.0,7816.0,7958.0,,,7820.0,,8100.0,,,,,,,,,,,,,
2017-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7910.0,,,,7908.0,,,,7904.0,,,,,,,,,,,,,,,
2017-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8030.0,,,8149.0,8073.0,,,,8076.0,,,,,,,,,,,,,,,
2017-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8100.0,,,,8141.0,,8238.0,,8133.0,,,,,,,,,,,,,,,
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000.0,8124.0,,,8067.0,,,,8075.0,,,,,,,,,,,,,,,
2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7936.0,8238.0,,,8112.0,,,,8080.0,,,,,,,,,,,,,,,
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8222.0,8198.0,,8320.0,8262.0,8226.0,,,8245.0,,,,,,,,,,,,,,,
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8179.0,,,8341.0,8204.0,,,,8210.0,,,,,,,,,,,,,,,
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8050.0,,,,8031.0,7949.0,,,8040.0,,,,,,,,,,,,,,,
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8072.0,7931.0,8127.0,7926.0,7977.0,8041.0,,,7966.0,,,,,,,,,,,,,,,
2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8030.0,,8011.0,8004.0,7908.0,,,,7867.0,,,,,,,,,,,,,,,
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7986.0,8125.0,,,7851.0,,,,7808.0,,,,,,,,,,,,,,,
2017-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7850.0,7820.0,,7783.0,7715.0,,,7636.0,7618.0,,,,,,,,,,,,,,,
2017-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7831.0,7893.0,,,7658.0,,,7712.0,7575.0,,,,,,,,,,,,,,,
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7740.0,,,,7571.0,,,,7490.0,,,,,,,,,,,,,,,
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7672.0,7757.0,,7621.0,7532.0,7560.0,,,7456.0,,7689.0,,,,,,,,,,,,,
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7639.0,,,,7511.0,7480.0,,,7469.0,,,,,,,,,,,,,,,
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7713.0,7708.0,,,7640.0,,,,7599.0,,,,,,,,,,,,,,,
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7612.0,7708.0,7532.0,7512.0,7468.0,7438.0,7486.0,,7450.0,,,,,,,,,,,,,,,
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7600.0,,,,7521.0,,,,7490.0,,,,,,,,,,,,,,,
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7561.0,,,,7493.0,7441.0,,,7480.0,,,,,,,,,,,,,,,
2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7656.0,,,,7681.0,,,7672.0,7668.0,7295.0,,,,,,,,,,,,,,
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7728.0,,,,7785.0,,,,7811.0,,,,,,,,,,,,,,,
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7730.0,7848.0,,,7720.0,,,,7754.0,7792.0,,,,,,,,,,,,,,
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7730.0,,,,7751.0,,,,7786.0,,,,,,,,,,,,,,,
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500.0,,,,7500.0,7473.0,,,7517.0,,,,,,,,,,,,,,,
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7460.0,,,,7455.0,7412.0,,,7470.0,,,,,,,,,,,,,,,
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7520.0,,,,7556.0,7487.0,,,7562.0,,,,,,,,,,,,,,,
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7450.0,,,7416.0,7515.0,,,,7535.0,,,,,,,,,,,,,,,
2017-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7330.0,,,7247.0,7361.0,,,,7382.0,,,,,,,,,,,,,,,
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7400.0,,,,7404.0,7445.0,,,7417.0,,,,,,,,,,,,,,,
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7386.0,7634.0,7622.0,7566.0,7463.0,7470.0,,,7484.0,,,,,,,,,,,,,,,
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485.0,7830.0,7622.0,7566.0,7535.0,7500.0,,,7566.0,,,,,,,,,,,,,,,
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7887.0,,7774.0,7671.0,7704.0,,,7682.0,,,,7611.0,,,,,,,,,,,
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7944.0,,,7702.0,,,,7742.0,,,,7779.0,,,,,,,,,,,
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7547.0,,7741.0,7654.0,7752.0,,,7698.0,,,,7724.0,,,,,,,,,,,
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7910.0,7798.0,8050.0,7895.0,8036.0,,,7926.0,,,,7956.0,,,,,,,,,,,
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8330.0,8270.0,8200.0,8012.0,,,,8061.0,8188.0,,,8100.0,,,,,,,,,,,
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8422.0,,8086.0,8040.0,,,,8073.0,8188.0,,8215.0,8104.0,,,,,,,,,,,
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8145.0,,7901.0,8096.0,,,7940.0,,,,7973.0,,,,,,,,,,,
2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8202.0,,,8000.0,8227.0,8141.0,8157.0,8032.0,8195.0,,8205.0,8115.0,,,,,,,,,,,
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8479.0,7798.0,8200.0,7941.0,,7955.0,,7972.0,,,,8000.0,,,,,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8272.0,,,7835.0,7978.0,,,7870.0,,,,7861.0,,,,,,,,,,,
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7800.0,7782.0,,7842.0,,,,7879.0,8055.0,,,7909.0,,,,,,,,,,,
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500.0,7472.0,,7662.0,,,,7700.0,7706.0,,,7722.0,,,,,,,,,,,
2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950.0,7405.0,7667.0,7628.0,7646.0,,,7667.0,,,,7700.0,,,,,,,,,,,
2017-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7650.0,7600.0,7818.0,,,7645.0,,,,7685.0,,,,,,,,,,,
2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7650.0,,,,7688.0,,,,7722.0,,,,,,,,,,,
2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7452.0,,7580.0,,,,7614.0,,,,7656.0,,,,,,,,,,,
2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7690.0,,,,7710.0,,,,7742.0,,,,,,,,,,,
2017-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8427.0,,,7756.0,8049.0,,,7757.0,7998.0,,,7842.0,,,,,,,,,,,
2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7778.0,7679.0,7807.0,,,7706.0,,,,7729.0,,,,,,,,,,,
2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7641.0,7696.0,,,7668.0,,,,7700.0,,,,,,,,,,,
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7722.0,7652.0,7590.0,7675.0,,,7625.0,,,,7665.0,,,,,,,,,,,
2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7640.0,,,,7673.0,,,,7713.0,,,,,,,,,,,
2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7501.0,,7670.0,,,7571.0,7692.0,,,,7758.0,,,,,,,,,,,
2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486.0,,7599.0,7622.0,,7736.0,7664.0,,,,7713.0,,,,,,,,,,,
2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7569.0,7589.0,,,7635.0,,,,7680.0,,,,,,,,,,,
2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7534.0,,,,7599.0,,,,7638.0,,,,,,,,,,,
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7562.0,,,,7615.0,,,,7656.0,,,,,,,,,,,
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7630.0,,,,7669.0,,,,7707.0,,,,,,,,,,,
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7685.0,7726.0,,,7709.0,,,,7747.0,,,,,,,,,,,
2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7673.0,,,,7715.0,,,,7750.0,,,,,,,,,,,
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7700.0,,7753.0,7894.0,,,7791.0,,,,7835.0,,,,,,,,,,,
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7350.0,,7802.0,7836.0,,8000.0,7851.0,,,,7900.0,,,,,,,,,,,
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7855.0,7908.0,,,,7962.0,8008.0,,,8009.0,,,,,,,,,,,
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7180.0,7822.0,7778.0,7691.0,,,7844.0,,,,7877.0,,,,,,,,,,,
2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7801.0,,,,7857.0,,,7895.0,7900.0,,,,,,,,,,,
2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8098.0,7808.0,,,,7868.0,8050.0,,,7900.0,,,,,,,,,,,
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7965.0,7896.0,,,8023.0,8200.0,,8199.0,8069.0,,,,,,,,,,,
2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7956.0,,,,8055.0,,,,8095.0,,,,,,,,,,,
2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7991.0,7978.0,,8111.0,8070.0,,,,8130.0,,,,,,,,,,,
2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8030.0,,,,8090.0,,,8100.0,8123.0,,,,,,,,,,,
2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7951.0,8009.0,,,8003.0,,,,8047.0,,,,,,,,,,,
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7600.0,,8002.0,8105.0,,,8058.0,,,,8100.0,,,,,,,,,,,
2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7968.0,8092.0,8051.0,,,8127.0,,8289.0,,8160.0,,,,,,,,,,,
2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8131.0,8117.0,,,8147.0,,,8185.0,8154.0,,,,,,,,,,,
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8048.0,8204.0,,,8228.0,8182.0,,,8234.0,8188.0,,,,,,,,,,,
2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8250.0,8275.0,8333.0,8342.0,8354.0,8304.0,8500.0,8606.0,8535.0,8265.0,,8584.0,,,,,,,,,
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8350.0,8363.0,,8569.0,,8441.0,8489.0,,,8442.0,,,,,,,,,,,
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8599.0,8400.0,,8460.0,,8503.0,,,,8531.0,,,,,,,,,,,
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8600.0,8450.0,,8547.0,,8554.0,,,,8585.0,,,,,,,,,,,
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8360.0,8462.0,,8492.0,8516.0,,,,8530.0,,,,,,,,,,,
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8309.0,,,,8456.0,,,,8475.0,,,,,,,,,,,
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8167.0,,,,8327.0,8217.0,,,8365.0,,,,,,,,,,,
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8662.0,8105.0,8200.0,8210.0,,8282.0,,,,8333.0,,,,,,,,,,,
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8200.0,8304.0,,8450.0,8380.0,,,,8429.0,,,,,,,,,,,
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8300.0,8312.0,,,8467.0,8637.0,,,8550.0,,,,,,,,,,,
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8350.0,8238.0,8376.0,,,8427.0,,,,8525.0,,,,,,,,,,,
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7855.0,8277.0,8440.0,,,8470.0,8461.0,,,8564.0,,,,,,,,,,,
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8326.0,8270.0,,,,8488.0,8472.0,,,8570.0,,,,,,,,,,,
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8600.0,8315.0,,,8527.0,8549.0,,,8650.0,8633.0,8455.0,,,,,,,,,,
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8457.0,8506.0,8464.0,,8700.0,,8794.0,,8807.0,,,,,,,,,,,
2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8495.0,,,,8733.0,,,,8837.0,,,,,,,,,,,
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500.0,8406.0,8450.0,,,8615.0,,,,8710.0,,,,,,,,,,,
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8428.0,,,,8656.0,,,,8756.0,,,,,,,,,,,
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8310.0,,,8468.0,8500.0,8533.0,,,8605.0,,,,,,,,,,,
2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8281.0,,,,8450.0,,,,8550.0,,,,,,,,,,,
2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8450.0,,,,8630.0,,,,8732.0,,,,,,,,,,,
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8541.0,,,,8767.0,,,,8847.0,,,,,,,,,,,
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631.0,,,,8878.0,,,,8929.0,,,,,,,,,,,
2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8656.0,,,,8838.0,,,,8923.0,,,,,,,,,,,
2017-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8820.0,,,,9027.0,,,,9106.0,,,,,,,,,,,
2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8860.0,9182.0,,,9071.0,,,,9150.0,,,,,,,,,,,
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8889.0,9347.0,,,9096.0,,,,9182.0,9125.0,,,,,,,,,,
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8750.0,,8892.0,,8952.0,8872.0,,,9051.0,,,,,,,,,,,
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8771.0,9086.0,,,9106.0,,,,9195.0,,,,,,,,,,,
2017-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8981.0,,,9132.0,9230.0,,,,9279.0,,,,,,,,,,,
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8960.0,,,9111.0,9220.0,,,,9265.0,,,,,,,,,,,
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9123.0,,,,9367.0,,,,9400.0,,,,,,,,,,,
2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9201.0,,,,9591.0,,,,9620.0,,,,,,,,,,,
2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9261.0,9511.0,9381.0,,9501.0,,,,9522.0,,,9591.0,,,,,,,,
2017-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9199.0,,,,9423.0,,,,9442.0,,,,,,,,,,,
