,IF1501.CFE,IF1502.CFE,IF1503.CFE,IF1504.CFE,IF1505.CFE,IF1506.CFE,IF1507.CFE,IF1508.CFE,IF1509.CFE,IF1510.CFE,IF1511.CFE,IF1512.CFE,IF1601.CFE,IF1602.CFE,IF1603.CFE,IF1604.CFE,IF1605.CFE,IF1606.CFE,IF1607.CFE,IF1608.CFE,IF1609.CFE,IF1610.CFE,IF1611.CFE,IF1612.CFE,IF1701.CFE,IF1702.CFE,IF1703.CFE,IF1704.CFE,IF1705.CFE,IF1706.CFE,IF1707.CFE,IF1708.CFE,IF1709.CFE,IF1710.CFE,IF1711.CFE,IF1712.CFE,IF1801.CFE,IF1802.CFE,IF1803.CFE,IF1804.CFE,IF1805.CFE,IF1806.CFE,IF1809.CFE,IF1812.CFE
2017-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3990.2,3987.6,,,3989.0,,,3988.8,,
2017-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3956.8,3951.4,,,3955.0,,,3960.0,,
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3973.4,3967.8,,,3964.8,,,3964.2,,
2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3978.4,3973.0,,,3972.6,,,3972.0,,
2017-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3965.4,3959.2,,,3956.8,,,3955.0,,
2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3943.0,3936.8,,,3935.0,,,3931.0,,
2017-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3961.0,3950.6,,,3948.6,,,3934.2,,
2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4006.2,4001.8,,,4000.8,,,3999.8,,
2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4041.0,4036.0,,,4030.4,,,4028.8,,
2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4041.6,4040.0,,,4036.0,,,4033.4,,
2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4064.4,4061.6,,,4061.6,,,4058.8,,
2017-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4118.4,4114.8,,,4112.0,,,4111.8,,
2017-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096.4,4092.8,,,4094.2,,,4095.0,,
2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4066.0,4062.2,,,4061.0,,,4062.8,,
2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4070.8,4069.0,,,4066.0,,,4071.4,,
2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4088.0,4086.2,,,4085.0,,,4086.0,,
2017-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4074.4,4077.0,,4073.2,,,4059.0,,
2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4137.6,4136.2,,4138.0,,,4138.2,,
2017-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200.0,4204.2,,4212.2,,,4222.4,,
2017-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4081.0,4095.0,,4100.0,,,4096.0,,
2017-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4067.2,4070.4,,4079.2,,,4090.2,,
2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4020.0,4017.0,,4022.2,,,4035.0,,
2017-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4015.0,4014.8,,4021.2,,,4030.0,,
2017-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3981.0,3980.8,,3975.6,,,3986.6,,
2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3969.4,3971.8,,3970.0,,,3973.0,,
2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3973.8,3976.0,,3976.2,,,3980.0,,
2017-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3968.4,3971.8,,3972.4,,,3978.0,,
2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3990.2,3994.6,,3995.0,,,4005.2,,
2017-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3946.0,3939.4,,3934.4,,,3943.0,,
2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3939.0,3937.2,,3932.0,,,3936.6,,
2017-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3951.0,3950.0,,3943.0,,,3943.8,,
2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4001.6,3997.6,,3992.8,,,3998.4,,
2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4008.0,4006.0,,3999.4,,,4003.4,,
2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4009.0,4006.2,,3996.0,,,3992.4,,
2017-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4015.2,4012.0,,4006.8,,,4007.2,,
2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3982.0,3965.0,,3960.0,,,3960.2,,
2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3972.0,3974.2,3971.2,,,3971.4,,
2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3990.2,3999.8,3990.0,,,4000.0,,
2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4020.0,4024.0,4020.4,,,4020.8,,
2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4018.0,4021.2,4020.4,,,4027.0,,
2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4061.8,4064.0,4067.0,,,4071.0,,
2017-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4036.2,4039.6,4042.2,,,4047.0,,
2017-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4032.8,4039.0,4037.4,,,4040.4,,
2017-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3987.4,3990.0,3993.2,,,4001.0,,
2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3990.8,3996.8,3996.6,,,4006.2,,
2017-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4023.6,4025.0,4030.0,,,4036.8,,
2018-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4051.6,4060.2,4057.8,,,4069.6,,
2018-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4097.2,4098.0,4103.8,,,4115.2,,
2018-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4115.8,4120.0,4124.6,,,4133.4,,
2018-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4125.2,4128.0,4130.4,,,4139.0,,
2018-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4135.2,4138.0,4140.4,,,4146.4,,
2018-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4157.0,4160.0,4162.0,,,4166.8,,
2018-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4180.2,4181.6,4182.6,,,4186.4,,
2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4190.0,4193.0,4192.0,,,4192.8,,
2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4201.0,4204.0,4203.2,,,4205.0,,
2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4217.0,4221.0,4222.0,,,4223.8,,
2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4219.2,4218.6,4221.0,,,4214.0,,
2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4240.0,4243.0,4243.2,,,4242.0,,
2018-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4257.2,4260.0,4261.0,,,4262.0,,
2018-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4280.6,4290.2,4290.6,,,4291.2,,
2018-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4293.2,4300.0,,,4310.2,4311.2,
2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4359.6,4362.0,,,4369.6,4389.4,
2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4369.0,4375.2,,,4387.2,4401.4,
2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358.2,4366.2,,,4385.0,4394.6,
2018-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4370.0,4373.8,,,4390.0,4417.0,
2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4300.0,4308.0,,,4334.0,4343.2,
2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4266.2,4275.2,,,4299.2,4306.0,
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246.2,4254.0,,,4278.6,4292.2,
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4218.8,4218.0,,,4253.0,4265.0,
2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4192.0,4201.8,,,4221.4,4233.0,
2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4215.0,4221.6,,,4252.0,4266.0,
2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4113.0,4115.0,,,4123.2,4122.8,
2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4019.2,4020.8,,,4032.4,4035.0,
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3971.6,3976.2,,,3990.0,4013.0,
2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3715.0,3690.4,,,3680.8,3680.2,
2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3808.4,3796.2,,,3789.8,3800.0,
2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3903.8,3882.2,,,3870.0,3880.0,
2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3922.0,3907.0,,,3901.8,3910.2,
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.8,3983.0,,,3979.0,3985.2,
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4021.4,4020.0,,4011.8,4015.2,
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4040.2,4042.4,,4032.8,4039.2,
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4041.2,4040.0,,4035.0,4032.4,
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3982.0,3982.6,,3976.0,3977.8,
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3973.8,3970.0,,3965.4,3967.2,
2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3996.4,3990.0,,3982.2,3983.8,
2018-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3970.0,3964.2,,3950.0,3943.6,
2018-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3980.0,3973.8,,3962.4,3957.4,
2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,3994.0,,3978.0,3976.0,
2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4018.0,4007.0,,3998.0,3995.2,
2018-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4063.0,4056.0,,4047.4,4041.0,
2018-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4113.0,4108.2,,4094.0,4085.8,
2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4075.0,4066.6,,4050.4,4036.2,
2018-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4060.2,4050.2,,4021.0,4003.2,
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4050.6,4045.0,,4014.6,4001.0,
2018-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4080.4,4026.8,,4000.0,3984.0,
2018-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4005.2,4004.0,3978.8,3964.4,
2018-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4013.0,4008.2,3983.0,3962.2,
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4009.0,4002.8,3983.0,3963.0,
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3967.0,3965.0,3941.4,3925.0,
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3759.6,3738.0,3706.6,3680.0,
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3788.2,3775.2,3738.0,3700.0,
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3860.2,3843.0,3816.0,3790.0,
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3803.6,3795.0,3760.0,3735.0,
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3772.8,3766.4,3728.6,3705.0,
2018-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3869.6,3852.4,3823.2,3800.4,
2018-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3856.0,3841.6,3813.0,3789.8,
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3824.0,3810.2,3785.2,3755.0,
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3830.0,3817.2,3793.2,3761.0,
2018-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3822.0,3809.4,3788.0,3750.0,
2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3844.2,3833.8,3813.8,3777.2,
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3922.2,3911.4,3891.4,3852.0,
2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3887.6,3878.2,3852.0,3817.0,
2018-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3853.2,3844.0,3818.8,3786.8,
2018-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3783.2,3772.4,3746.0,3702.4,
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3731.6,3717.0,3695.4,3661.6,
2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710.0,3692.8,3672.2,3636.0,
2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3765.6,3748.8,3729.0,3692.0,
2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3754.4,3723.2,3701.0,3670.4,
2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3712.2,3692.2,3656.8,3648.2
2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3760.0,3726.4,3709.4,3701.6
2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3806.4,3790.4,3754.2,3737.4
2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3728.0,3715.2,3680.8,3665.0
