,TC1501.CZC,TC1502.CZC,TC1503.CZC,TC1504.CZC,TC1505.CZC,TC1506.CZC,TC1507.CZC,TC1508.CZC,TC1509.CZC,TC1510.CZC,TC1511.CZC,TC1512.CZC,TC1601.CZC,TC1602.CZC,TC1603.CZC,TC1604.CZC,ZC1605.CZC,ZC1606.CZC,ZC607.CZC,ZC608.CZC,ZC609.CZC,ZC610.CZC,ZC611.CZC,ZC612.CZC,ZC701.CZC,ZC702.CZC,ZC703.CZC,ZC704.CZC,ZC705.CZC,ZC706.CZC,ZC707.CZC,ZC708.CZC,ZC709.CZC,ZC710.CZC,ZC711.CZC,ZC712.CZC,ZC801.CZC,ZC802.CZC,ZC803.CZC,ZC804.CZC,ZC805.CZC,ZC806.CZC,ZC807.CZC,ZC808.CZC,ZC809.CZC,ZC810.CZC,ZC811.CZC,ZC812.CZC,ZC901.CZC,ZC902.CZC,ZC903.CZC,ZC904.CZC
2018-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.8,,629.6,615.8,,,604.2,,,,610.2,,,
2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.8,,632.0,,,,607.8,,613.8,,614.4,,,
2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.0,,631.2,,610.6,610.2,607.8,,,,616.2,,,
2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.2,638.4,625.6,,625.0,,606.0,,,,613.8,,,
2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.8,653.6,629.4,,628.0,625.2,608.0,,,,616.8,,,
2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.8,,630.2,,629.6,,608.4,,,,615.2,,,
2018-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.0,,635.4,629.4,632.6,,611.2,,,,619.6,,,
2018-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.8,698.0,,641.8,626.4,633.0,,615.0,,,,621.4,,,
2018-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.2,,643.4,637.6,634.8,,617.0,,621.2,613.0,622.0,,,
2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.2,,653.4,639.6,638.6,,619.2,,,,624.0,,,
2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.2,,654.0,,638.0,,618.6,,625.0,,623.6,,,
2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.8,727.8,680.6,664.2,,645.8,,624.8,,627.2,,626.8,,,
2018-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.6,,665.6,660.0,647.2,640.2,625.6,,,,626.2,,,
2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.2,733.8,,670.4,,651.8,,629.6,,,,630.0,,,
2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.4,731.0,672.4,662.2,657.8,650.6,,623.4,,,,630.2,,,
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.0,734.2,668.0,659.6,657.2,647.8,,625.6,,,,630.0,,,
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.0,734.2,666.8,661.8,646.8,645.6,,623.4,,,,628.2,,,
2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.0,,657.4,649.0,640.2,,620.0,,,,624.0,,,
2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.4,670.0,655.0,,637.6,,616.4,,622.0,,621.6,,,
2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.2,,656.0,,639.6,,620.6,,622.2,,624.0,,,
2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.6,,650.8,,637.4,,617.0,,,,620.8,,,
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0,664.0,645.0,,632.4,,615.0,,,,619.8,,,
2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.6,,646.0,631.6,635.2,,616.8,615.0,,,620.6,,,
2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.6,660.6,633.8,631.8,633.0,,613.2,612.0,,,617.6,,,
2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.8,,631.6,,631.2,,613.4,,,,616.6,,,
2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0,,635.2,626.6,634.4,,614.6,,,,618.6,,,
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.0,,640.8,650.0,636.8,,613.0,,,,619.4,,,
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.0,,645.6,,639.2,,615.0,,618.4,,621.0,,,
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.8,,636.4,642.0,634.0,,612.0,,614.8,,618.2,,,
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.0,,638.2,635.8,636.6,,614.4,,615.4,,620.4,,,
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.0,,634.6,631.4,633.0,,612.2,607.0,,,618.2,,,
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.8,,626.6,,626.2,,613.0,,,,617.8,,,
2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.0,,629.0,627.0,628.8,,616.6,,,,620.0,,,
2018-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.0,,623.0,,627.2,,616.6,,622.0,,620.2,,,
2018-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.2,,620.0,,626.0,,619.4,,,,624.6,,,
2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.4,,618.6,,627.4,,621.4,627.8,,,627.0,,,
2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.0,613.8,626.0,618.2,617.2,,,,623.8,,,
2018-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.6,615.0,618.2,,609.4,,614.4,613.2,620.0,,613.6,
2018-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.0,607.0,601.2,616.4,616.2,607.2,602.2,,,619.0,,608.0,
2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.0,605.2,,614.8,,606.6,615.2,,,619.2,,608.0,
2018-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.2,604.6,614.6,,606.0,,615.2,,619.8,,,
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.0,,616.2,,608.4,,,,620.8,591.0,614.0,
2018-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.2,608.6,612.0,616.0,,606.6,,613.6,,619.4,,615.4,
2018-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.8,,607.6,,598.6,615.0,606.4,,615.0,,610.0,
2018-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.8,580.8,595.4,,583.6,,594.2,,599.8,,590.4,
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.0,584.6,583.4,586.4,,570.6,578.4,575.0,,579.2,,573.0,
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.2,580.6,584.4,,572.0,569.4,577.0,,583.4,,569.0,
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.2,580.0,563.0,,560.0,,569.0,,573.8,,558.0,
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.8,575.0,576.0,573.0,574.0,567.4,,575.0,,582.0,,563.4,
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.6,575.2,569.0,572.4,565.4,564.8,,570.8,,580.8,,563.0,
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.6,561.2,571.0,,565.2,,574.2,,580.0,,572.0,
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.8,570.2,,569.4,,562.4,562.6,569.2,,578.4,,561.8,
2018-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.2,,572.8,,566.0,,574.0,,580.8,,566.2,
2018-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.6,574.0,568.0,565.0,561.4,,,,575.4,,565.4,
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.0,,565.0,561.4,561.0,,,,571.0,,564.2,
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.2,,565.0,,560.0,,567.0,,575.8,,564.8,
2018-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.4,,559.6,558.0,555.0,,562.2,,570.0,,547.6,
2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.2,,560.8,,557.8,,565.0,,573.0,,555.8,
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.4,,561.0,557.0,560.0,,,,575.0,,565.6,
2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.6,,555.8,,554.2,,566.4,,569.0,,558.2,
2018-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.2,,554.2,546.6,549.4,548.8,558.6,,564.6,,557.2,
2018-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.6,562.0,565.0,,558.0,,572.8,,571.0,,565.4,
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.6,,574.2,566.0,570.2,,582.4,,579.6,,573.0,
2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.4,,589.6,583.4,585.0,590.0,592.6,,592.6,,584.4,
2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.6,,585.2,583.2,584.4,585.4,591.0,,588.2,,581.0,
2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.8,,585.8,,585.6,,592.4,,589.0,,581.0,
2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.4,,582.0,598.6,581.4,595.0,586.0,,585.4,,576.4,
2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.4,,598.8,598.4,598.6,,603.4,,603.6,,592.2,
2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.4,,590.2,587.2,591.0,,596.8,,600.8,,586.2,
2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.0,,588.6,592.6,589.2,,596.2,,598.2,,585.0,
