,ZN1501.SHF,ZN1502.SHF,ZN1503.SHF,ZN1504.SHF,ZN1505.SHF,ZN1506.SHF,ZN1507.SHF,ZN1508.SHF,ZN1509.SHF,ZN1510.SHF,ZN1511.SHF,ZN1512.SHF,ZN1601.SHF,ZN1602.SHF,ZN1603.SHF,ZN1604.SHF,ZN1605.SHF,ZN1606.SHF,ZN1607.SHF,ZN1608.SHF,ZN1609.SHF,ZN1610.SHF,ZN1611.SHF,ZN1612.SHF,ZN1701.SHF,ZN1702.SHF,ZN1703.SHF,ZN1704.SHF,ZN1705.SHF,ZN1706.SHF,ZN1707.SHF,ZN1708.SHF,ZN1709.SHF,ZN1710.SHF,ZN1711.SHF,ZN1712.SHF,ZN1801.SHF,ZN1802.SHF,ZN1803.SHF,ZN1804.SHF,ZN1805.SHF,ZN1806.SHF,ZN1807.SHF,ZN1808.SHF,ZN1809.SHF,ZN1810.SHF,ZN1811.SHF,ZN1812.SHF,ZN1901.SHF,ZN1902.SHF,ZN1903.SHF,ZN1904.SHF
2016-07-28,,,,,,,,,,,,,,,,,,,,16665.0,16730.0,16800.0,16845.0,16865.0,16865.0,16925.0,16910.0,16670.0,16975.0,16970.0,16930.0,,,,,,,,,,,,,,,,,,,,,
2016-07-29,,,,,,,,,,,,,,,,,,,,16770.0,16830.0,16895.0,16935.0,16970.0,16610.0,17225.0,17030.0,17060.0,16860.0,17005.0,17130.0,,,,,,,,,,,,,,,,,,,,,
2016-08-01,,,,,,,,,,,,,,,,,,,,16810.0,16870.0,16935.0,16980.0,17010.0,16865.0,17480.0,17130.0,17200.0,17170.0,17200.0,17220.0,,,,,,,,,,,,,,,,,,,,,
2016-08-02,,,,,,,,,,,,,,,,,,,,17190.0,17245.0,17310.0,17305.0,17360.0,17390.0,17435.0,17460.0,17445.0,17490.0,17490.0,17500.0,,,,,,,,,,,,,,,,,,,,,
2016-08-03,,,,,,,,,,,,,,,,,,,,17150.0,17210.0,17260.0,17300.0,17315.0,17340.0,17400.0,17590.0,17420.0,17410.0,17475.0,17325.0,,,,,,,,,,,,,,,,,,,,,
2016-08-04,,,,,,,,,,,,,,,,,,,,17130.0,17160.0,17210.0,17250.0,17275.0,17300.0,17350.0,,17425.0,17395.0,17420.0,17390.0,,,,,,,,,,,,,,,,,,,,,
2016-08-05,,,,,,,,,,,,,,,,,,,,17145.0,17175.0,17230.0,17260.0,17305.0,17315.0,17360.0,17380.0,17395.0,17405.0,17395.0,17560.0,,,,,,,,,,,,,,,,,,,,,
2016-08-08,,,,,,,,,,,,,,,,,,,,17260.0,17255.0,17310.0,17350.0,17375.0,17400.0,17370.0,,17470.0,17535.0,17435.0,17575.0,,,,,,,,,,,,,,,,,,,,,
2016-08-09,,,,,,,,,,,,,,,,,,,,17210.0,17260.0,17310.0,17350.0,17385.0,17400.0,17430.0,17465.0,17420.0,17515.0,17480.0,17535.0,,,,,,,,,,,,,,,,,,,,,
2016-08-10,,,,,,,,,,,,,,,,,,,,17210.0,17220.0,17270.0,17320.0,17370.0,17375.0,17465.0,17420.0,17425.0,17590.0,17450.0,17530.0,,,,,,,,,,,,,,,,,,,,,
2016-08-11,,,,,,,,,,,,,,,,,,,,17500.0,17540.0,17590.0,17630.0,17655.0,17675.0,17690.0,17890.0,17725.0,17730.0,17725.0,17730.0,,,,,,,,,,,,,,,,,,,,,
2016-08-12,,,,,,,,,,,,,,,,,,,,17400.0,17430.0,17490.0,17525.0,17550.0,17565.0,17630.0,17620.0,17655.0,17645.0,17510.0,17665.0,,,,,,,,,,,,,,,,,,,,,
2016-08-15,,,,,,,,,,,,,,,,,,,,17080.0,17065.0,17100.0,17130.0,17155.0,17165.0,17190.0,17285.0,17380.0,17350.0,17245.0,17300.0,,,,,,,,,,,,,,,,,,,,,
2016-08-16,,,,,,,,,,,,,,,,,,,,,17100.0,17150.0,17185.0,17175.0,17210.0,17240.0,17305.0,17325.0,17335.0,17355.0,17355.0,16410.0,,,,,,,,,,,,,,,,,,,,
2016-08-17,,,,,,,,,,,,,,,,,,,,,17175.0,17215.0,17245.0,17265.0,17275.0,17290.0,17350.0,,17385.0,17380.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-18,,,,,,,,,,,,,,,,,,,,,17230.0,17270.0,17300.0,17320.0,17315.0,17345.0,17370.0,17400.0,17405.0,17415.0,17445.0,,,,,,,,,,,,,,,,,,,,,
2016-08-19,,,,,,,,,,,,,,,,,,,,,17350.0,17395.0,17435.0,17465.0,17470.0,17500.0,17500.0,17530.0,17550.0,17535.0,,17565.0,,,,,,,,,,,,,,,,,,,,
2016-08-22,,,,,,,,,,,,,,,,,,,,,17350.0,17380.0,17415.0,17435.0,17435.0,17445.0,17510.0,17480.0,17505.0,17600.0,17515.0,,,,,,,,,,,,,,,,,,,,,
2016-08-23,,,,,,,,,,,,,,,,,,,,,17370.0,17405.0,17445.0,17460.0,17450.0,17475.0,17505.0,17535.0,17550.0,17540.0,17660.0,17720.0,,,,,,,,,,,,,,,,,,,,
2016-08-24,,,,,,,,,,,,,,,,,,,,,17505.0,17535.0,17565.0,17580.0,17570.0,17585.0,17600.0,17635.0,17640.0,17645.0,17620.0,17685.0,,,,,,,,,,,,,,,,,,,,
2016-08-25,,,,,,,,,,,,,,,,,,,,,17325.0,17330.0,17340.0,17340.0,17320.0,17305.0,17220.0,17310.0,17305.0,17300.0,17330.0,17350.0,,,,,,,,,,,,,,,,,,,,
2016-08-26,,,,,,,,,,,,,,,,,,,,,17495.0,17500.0,17500.0,17405.0,17455.0,17460.0,17475.0,17440.0,17435.0,17465.0,17435.0,17495.0,,,,,,,,,,,,,,,,,,,,
2016-08-29,,,,,,,,,,,,,,,,,,,,,17890.0,17885.0,17860.0,17800.0,17720.0,17725.0,17735.0,17710.0,17695.0,17685.0,17690.0,17680.0,,,,,,,,,,,,,,,,,,,,
2016-08-30,,,,,,,,,,,,,,,,,,,,,17830.0,17820.0,17805.0,17760.0,17720.0,17700.0,17650.0,17645.0,17635.0,17565.0,17580.0,17605.0,,,,,,,,,,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,,,,,,,,,,17890.0,17865.0,17860.0,17805.0,17795.0,17775.0,17815.0,17760.0,17650.0,17700.0,17640.0,17685.0,,,,,,,,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,,,,,,,,,18020.0,17990.0,17965.0,17935.0,17875.0,17855.0,18020.0,17810.0,17765.0,17750.0,17805.0,17760.0,,,,,,,,,,,,,,,,,,,,
2016-09-02,,,,,,,,,,,,,,,,,,,,,18255.0,18250.0,18230.0,18185.0,18140.0,18120.0,18105.0,18095.0,18035.0,18055.0,18070.0,18110.0,,,,,,,,,,,,,,,,,,,,
2016-09-05,,,,,,,,,,,,,,,,,,,,,18370.0,18350.0,18340.0,18320.0,18300.0,18275.0,18190.0,18295.0,18195.0,18185.0,18185.0,18140.0,,,,,,,,,,,,,,,,,,,,
2016-09-06,,,,,,,,,,,,,,,,,,,,,18220.0,18195.0,18190.0,18175.0,18150.0,18145.0,18130.0,18030.0,18005.0,17990.0,17995.0,17995.0,,,,,,,,,,,,,,,,,,,,
2016-09-07,,,,,,,,,,,,,,,,,,,,,18150.0,18110.0,18100.0,18085.0,18055.0,18040.0,18030.0,18025.0,17995.0,17950.0,17905.0,17965.0,,,,,,,,,,,,,,,,,,,,
2016-09-08,,,,,,,,,,,,,,,,,,,,,18020.0,18005.0,17980.0,17960.0,17950.0,17940.0,17995.0,17860.0,17885.0,17805.0,17870.0,17780.0,,,,,,,,,,,,,,,,,,,,
2016-09-09,,,,,,,,,,,,,,,,,,,,,17980.0,17945.0,17920.0,17905.0,17890.0,17880.0,18015.0,17860.0,17895.0,18000.0,18000.0,17800.0,,,,,,,,,,,,,,,,,,,,
2016-09-12,,,,,,,,,,,,,,,,,,,,,17700.0,17705.0,17660.0,17660.0,17650.0,17640.0,17640.0,17635.0,17610.0,17565.0,17525.0,17545.0,,,,,,,,,,,,,,,,,,,,
2016-09-13,,,,,,,,,,,,,,,,,,,,,16915.0,17660.0,17640.0,17630.0,17615.0,17625.0,17600.0,17620.0,17585.0,17395.0,17525.0,17490.0,,,,,,,,,,,,,,,,,,,,
2016-09-14,,,,,,,,,,,,,,,,,,,,,17500.0,17510.0,17495.0,17485.0,17470.0,17455.0,17455.0,17430.0,17450.0,17400.0,17400.0,17425.0,,,,,,,,,,,,,,,,,,,,
2016-09-19,,,,,,,,,,,,,,,,,,,,,16605.0,17470.0,17450.0,17435.0,17415.0,17400.0,17395.0,17370.0,17400.0,17370.0,17390.0,17355.0,,,,,,,,,,,,,,,,,,,,
2016-09-20,,,,,,,,,,,,,,,,,,,,,,17545.0,17555.0,17540.0,17520.0,17495.0,17665.0,17580.0,17510.0,17500.0,17495.0,17105.0,17585.0,,,,,,,,,,,,,,,,,,,
2016-09-21,,,,,,,,,,,,,,,,,,,,,,17930.0,17905.0,17880.0,17870.0,17855.0,17860.0,17885.0,17830.0,17795.0,17820.0,17750.0,17795.0,,,,,,,,,,,,,,,,,,,
2016-09-22,,,,,,,,,,,,,,,,,,,,,,17740.0,17720.0,17700.0,17690.0,17700.0,17690.0,17670.0,17690.0,17640.0,17615.0,17550.0,17580.0,,,,,,,,,,,,,,,,,,,
2016-09-23,,,,,,,,,,,,,,,,,,,,,,17850.0,17850.0,17855.0,17860.0,17865.0,17910.0,17910.0,17930.0,17920.0,17880.0,17435.0,17870.0,,,,,,,,,,,,,,,,,,,
2016-09-26,,,,,,,,,,,,,,,,,,,,,,17570.0,17560.0,17570.0,17580.0,17610.0,17620.0,17595.0,17685.0,17615.0,17845.0,,17315.0,,,,,,,,,,,,,,,,,,,
2016-09-27,,,,,,,,,,,,,,,,,,,,,,17660.0,17655.0,17655.0,17660.0,17675.0,17670.0,17785.0,17705.0,17360.0,17680.0,,17705.0,,,,,,,,,,,,,,,,,,,
2016-09-28,,,,,,,,,,,,,,,,,,,,,,17925.0,17920.0,17930.0,17935.0,17950.0,18000.0,18020.0,17955.0,17945.0,17810.0,17945.0,17905.0,,,,,,,,,,,,,,,,,,,
2016-09-29,,,,,,,,,,,,,,,,,,,,,,17970.0,17990.0,17995.0,17990.0,18010.0,18070.0,18220.0,18080.0,18195.0,18075.0,17995.0,18140.0,,,,,,,,,,,,,,,,,,,
2016-09-30,,,,,,,,,,,,,,,,,,,,,,18135.0,18145.0,18150.0,18155.0,18145.0,18155.0,18280.0,18130.0,18150.0,18130.0,18055.0,18195.0,,,,,,,,,,,,,,,,,,,
2016-10-10,,,,,,,,,,,,,,,,,,,,,,18050.0,18025.0,18040.0,18035.0,18050.0,18065.0,18450.0,16945.0,18000.0,18015.0,18000.0,16960.0,,,,,,,,,,,,,,,,,,,
2016-10-11,,,,,,,,,,,,,,,,,,,,,,18090.0,18090.0,18095.0,18090.0,18095.0,18110.0,18120.0,18110.0,18100.0,18100.0,18125.0,18140.0,,,,,,,,,,,,,,,,,,,
2016-10-12,,,,,,,,,,,,,,,,,,,,,,17770.0,17745.0,17735.0,17725.0,17720.0,17715.0,17730.0,17695.0,17685.0,17775.0,17750.0,17765.0,,,,,,,,,,,,,,,,,,,
2016-10-13,,,,,,,,,,,,,,,,,,,,,,17755.0,17735.0,17705.0,17700.0,17695.0,17700.0,17745.0,17710.0,17660.0,17650.0,17670.0,17635.0,,,,,,,,,,,,,,,,,,,
2016-10-14,,,,,,,,,,,,,,,,,,,,,,17575.0,17550.0,17520.0,17510.0,17510.0,17520.0,17550.0,17485.0,17475.0,17460.0,17480.0,17510.0,,,,,,,,,,,,,,,,,,,
2016-10-17,,,,,,,,,,,,,,,,,,,,,,17880.0,17830.0,17810.0,17795.0,17805.0,17820.0,17860.0,17850.0,17845.0,17795.0,17785.0,17785.0,,,,,,,,,,,,,,,,,,,
2016-10-18,,,,,,,,,,,,,,,,,,,,,,,17905.0,17885.0,17880.0,17880.0,17900.0,18095.0,17910.0,17890.0,17865.0,17970.0,17915.0,17735.0,,,,,,,,,,,,,,,,,,
2016-10-19,,,,,,,,,,,,,,,,,,,,,,,18115.0,18090.0,18075.0,18070.0,18065.0,18130.0,17915.0,18085.0,18060.0,18070.0,17965.0,17960.0,,,,,,,,,,,,,,,,,,
2016-10-20,,,,,,,,,,,,,,,,,,,,,,,18045.0,18020.0,17995.0,18000.0,18010.0,18010.0,18000.0,17975.0,17955.0,18270.0,18000.0,18080.0,,,,,,,,,,,,,,,,,,
2016-10-21,,,,,,,,,,,,,,,,,,,,,,,18155.0,18120.0,18105.0,18095.0,18085.0,18105.0,18110.0,18060.0,18105.0,18135.0,18125.0,18110.0,,,,,,,,,,,,,,,,,,
2016-10-24,,,,,,,,,,,,,,,,,,,,,,,18090.0,18040.0,18015.0,18010.0,18000.0,18000.0,18015.0,18010.0,18020.0,,18015.0,17955.0,,,,,,,,,,,,,,,,,,
2016-10-25,,,,,,,,,,,,,,,,,,,,,,,18330.0,18295.0,18265.0,18200.0,18240.0,18200.0,18240.0,18300.0,18195.0,18260.0,18115.0,18105.0,,,,,,,,,,,,,,,,,,
2016-10-26,,,,,,,,,,,,,,,,,,,,,,,18740.0,18720.0,18700.0,18690.0,18695.0,18745.0,18685.0,18660.0,18655.0,18600.0,18610.0,18525.0,,,,,,,,,,,,,,,,,,
2016-10-27,,,,,,,,,,,,,,,,,,,,,,,18735.0,18700.0,18680.0,18665.0,18700.0,18505.0,18690.0,18685.0,18630.0,18600.0,18660.0,18640.0,,,,,,,,,,,,,,,,,,
2016-10-28,,,,,,,,,,,,,,,,,,,,,,,18870.0,18840.0,18820.0,18805.0,18795.0,18935.0,18785.0,18765.0,18745.0,18710.0,18695.0,18640.0,,,,,,,,,,,,,,,,,,
2016-10-31,,,,,,,,,,,,,,,,,,,,,,,19100.0,19065.0,19055.0,19035.0,19015.0,19060.0,19020.0,18960.0,19015.0,19000.0,18935.0,18895.0,,,,,,,,,,,,,,,,,,
2016-11-01,,,,,,,,,,,,,,,,,,,,,,,19385.0,19335.0,19310.0,19280.0,19275.0,19290.0,19365.0,19220.0,19260.0,19185.0,19165.0,19205.0,,,,,,,,,,,,,,,,,,
2016-11-02,,,,,,,,,,,,,,,,,,,,,,,19365.0,19315.0,19285.0,19255.0,19250.0,19255.0,19240.0,18765.0,19230.0,19170.0,19135.0,19410.0,,,,,,,,,,,,,,,,,,
2016-11-03,,,,,,,,,,,,,,,,,,,,,,,19350.0,19300.0,19275.0,19240.0,19235.0,19250.0,19235.0,19245.0,19230.0,19200.0,19210.0,19135.0,,,,,,,,,,,,,,,,,,
2016-11-04,,,,,,,,,,,,,,,,,,,,,,,19640.0,19565.0,19545.0,19520.0,19515.0,19555.0,19540.0,19500.0,19495.0,19440.0,19490.0,19465.0,,,,,,,,,,,,,,,,,,
2016-11-07,,,,,,,,,,,,,,,,,,,,,,,19660.0,19585.0,19570.0,19545.0,19540.0,19555.0,19600.0,19520.0,19510.0,19490.0,19485.0,19505.0,,,,,,,,,,,,,,,,,,
2016-11-08,,,,,,,,,,,,,,,,,,,,,,,19860.0,19800.0,19765.0,19735.0,19715.0,19770.0,19750.0,19760.0,19745.0,19735.0,19610.0,19690.0,,,,,,,,,,,,,,,,,,
2016-11-09,,,,,,,,,,,,,,,,,,,,,,,19715.0,19660.0,19630.0,19600.0,19550.0,19575.0,19575.0,19475.0,19710.0,19740.0,19585.0,19550.0,,,,,,,,,,,,,,,,,,
2016-11-10,,,,,,,,,,,,,,,,,,,,,,,19955.0,19845.0,19805.0,19750.0,19780.0,19800.0,19770.0,19850.0,19900.0,19800.0,19880.0,19680.0,,,,,,,,,,,,,,,,,,
2016-11-11,,,,,,,,,,,,,,,,,,,,,,,20530.0,20490.0,20470.0,20425.0,20390.0,20425.0,20430.0,20400.0,20435.0,20355.0,20425.0,20315.0,,,,,,,,,,,,,,,,,,
2016-11-14,,,,,,,,,,,,,,,,,,,,,,,20210.0,20005.0,20000.0,20000.0,19990.0,19940.0,19905.0,20080.0,20020.0,20210.0,20200.0,20090.0,,,,,,,,,,,,,,,,,,
2016-11-15,,,,,,,,,,,,,,,,,,,,,,,20690.0,20830.0,20855.0,20850.0,20800.0,20780.0,20725.0,20770.0,20795.0,20815.0,20855.0,20755.0,,,,,,,,,,,,,,,,,,
2016-11-16,,,,,,,,,,,,,,,,,,,,,,,,20850.0,20870.0,20860.0,20855.0,20835.0,20800.0,20885.0,20855.0,20800.0,20900.0,20800.0,21120.0,,,,,,,,,,,,,,,,,
2016-11-17,,,,,,,,,,,,,,,,,,,,,,,,20240.0,20245.0,20240.0,20205.0,20200.0,20180.0,20300.0,20300.0,20315.0,20210.0,20160.0,20505.0,,,,,,,,,,,,,,,,,
2016-11-18,,,,,,,,,,,,,,,,,,,,,,,,20490.0,20485.0,20475.0,20460.0,20420.0,20255.0,20400.0,20520.0,20550.0,20400.0,20400.0,20490.0,,,,,,,,,,,,,,,,,
2016-11-21,,,,,,,,,,,,,,,,,,,,,,,,20700.0,20700.0,20680.0,20680.0,20685.0,20605.0,20625.0,20920.0,20765.0,20765.0,20485.0,20610.0,,,,,,,,,,,,,,,,,
2016-11-22,,,,,,,,,,,,,,,,,,,,,,,,20945.0,21115.0,20875.0,21070.0,20000.0,21055.0,21135.0,21250.0,21215.0,21000.0,20800.0,20310.0,,,,,,,,,,,,,,,,,
2016-11-23,,,,,,,,,,,,,,,,,,,,,,,,21385.0,21385.0,21360.0,21330.0,21315.0,21315.0,21255.0,21310.0,21165.0,21245.0,21245.0,21320.0,,,,,,,,,,,,,,,,,
2016-11-24,,,,,,,,,,,,,,,,,,,,,,,,21400.0,21400.0,21360.0,21335.0,21300.0,21240.0,21250.0,21315.0,21515.0,21270.0,21320.0,21250.0,,,,,,,,,,,,,,,,,
2016-11-25,,,,,,,,,,,,,,,,,,,,,,,,22510.0,22500.0,22480.0,22440.0,22475.0,22495.0,22460.0,22510.0,22395.0,22420.0,22380.0,22165.0,,,,,,,,,,,,,,,,,
2016-11-28,,,,,,,,,,,,,,,,,,,,,,,,22995.0,23010.0,23015.0,22985.0,22980.0,22960.0,22990.0,23225.0,22930.0,22910.0,22765.0,22555.0,,,,,,,,,,,,,,,,,
2016-11-29,,,,,,,,,,,,,,,,,,,,,,,,23460.0,23490.0,23560.0,23580.0,23555.0,23505.0,23690.0,23640.0,23440.0,23255.0,23310.0,23450.0,,,,,,,,,,,,,,,,,
2016-11-30,,,,,,,,,,,,,,,,,,,,,,,,22420.0,22545.0,22590.0,22585.0,22450.0,22585.0,22540.0,22525.0,22505.0,22505.0,22350.0,22385.0,,,,,,,,,,,,,,,,,
2016-12-01,,,,,,,,,,,,,,,,,,,,,,,,22310.0,22365.0,22380.0,22255.0,22310.0,22380.0,22420.0,22540.0,22705.0,22400.0,22420.0,22375.0,,,,,,,,,,,,,,,,,
2016-12-02,,,,,,,,,,,,,,,,,,,,,,,,21820.0,21940.0,22010.0,22015.0,21985.0,21990.0,22000.0,21985.0,21745.0,21975.0,21965.0,21995.0,,,,,,,,,,,,,,,,,
2016-12-05,,,,,,,,,,,,,,,,,,,,,,,,21910.0,21980.0,22070.0,22070.0,22050.0,22055.0,22310.0,22075.0,21800.0,22435.0,21975.0,21900.0,,,,,,,,,,,,,,,,,
2016-12-06,,,,,,,,,,,,,,,,,,,,,,,,22550.0,22640.0,22750.0,22740.0,22720.0,22755.0,22735.0,22780.0,22690.0,22700.0,22680.0,22660.0,,,,,,,,,,,,,,,,,
2016-12-07,,,,,,,,,,,,,,,,,,,,,,,,22780.0,22710.0,22805.0,22820.0,22810.0,22795.0,21590.0,22850.0,23000.0,22760.0,22695.0,22755.0,,,,,,,,,,,,,,,,,
2016-12-08,,,,,,,,,,,,,,,,,,,,,,,,22450.0,22510.0,22580.0,22655.0,22665.0,22655.0,22800.0,22800.0,22720.0,22750.0,22705.0,22600.0,,,,,,,,,,,,,,,,,
2016-12-09,,,,,,,,,,,,,,,,,,,,,,,,21950.0,22080.0,22160.0,22165.0,22195.0,22235.0,22250.0,22335.0,22270.0,22300.0,22065.0,22210.0,,,,,,,,,,,,,,,,,
2016-12-12,,,,,,,,,,,,,,,,,,,,,,,,22150.0,22230.0,22315.0,22340.0,22355.0,22325.0,22355.0,22500.0,22560.0,22555.0,22600.0,22455.0,,,,,,,,,,,,,,,,,
2016-12-13,,,,,,,,,,,,,,,,,,,,,,,,22140.0,22180.0,22230.0,22285.0,22320.0,22310.0,22380.0,22445.0,22375.0,22465.0,22415.0,22365.0,,,,,,,,,,,,,,,,,
2016-12-14,,,,,,,,,,,,,,,,,,,,,,,,21770.0,21980.0,21890.0,22055.0,22000.0,22140.0,22200.0,,22500.0,22260.0,22415.0,22400.0,,,,,,,,,,,,,,,,,
2016-12-15,,,,,,,,,,,,,,,,,,,,,,,,22320.0,22215.0,22310.0,22350.0,22380.0,22390.0,22450.0,22555.0,22465.0,22475.0,22490.0,22505.0,,,,,,,,,,,,,,,,,
2016-12-16,,,,,,,,,,,,,,,,,,,,,,,,,22270.0,22350.0,22455.0,22490.0,22485.0,22555.0,22600.0,22630.0,22555.0,22390.0,22715.0,23120.0,,,,,,,,,,,,,,,,
2016-12-19,,,,,,,,,,,,,,,,,,,,,,,,,21425.0,21500.0,21620.0,21660.0,21670.0,21725.0,22000.0,22525.0,21790.0,21855.0,22000.0,22690.0,,,,,,,,,,,,,,,,
2016-12-20,,,,,,,,,,,,,,,,,,,,,,,,,20615.0,20740.0,20805.0,20840.0,20870.0,20955.0,21000.0,21100.0,21000.0,21110.0,21040.0,21105.0,,,,,,,,,,,,,,,,
2016-12-21,,,,,,,,,,,,,,,,,,,,,,,,,21010.0,21125.0,21200.0,21220.0,21225.0,21275.0,21450.0,21385.0,21390.0,21500.0,21395.0,21555.0,,,,,,,,,,,,,,,,
2016-12-22,,,,,,,,,,,,,,,,,,,,,,,,,20590.0,20690.0,20775.0,20810.0,20825.0,20860.0,20955.0,20835.0,20970.0,21000.0,21120.0,20870.0,,,,,,,,,,,,,,,,
2016-12-23,,,,,,,,,,,,,,,,,,,,,,,,,20660.0,20755.0,20835.0,20820.0,20890.0,20920.0,20980.0,20975.0,21020.0,20965.0,21115.0,20980.0,,,,,,,,,,,,,,,,
2016-12-26,,,,,,,,,,,,,,,,,,,,,,,,,19545.0,19670.0,19730.0,19730.0,19770.0,19790.0,19820.0,19800.0,19905.0,19840.0,19975.0,20000.0,,,,,,,,,,,,,,,,
2016-12-27,,,,,,,,,,,,,,,,,,,,,,,,,19635.0,19730.0,19805.0,19665.0,19870.0,19900.0,20000.0,,20050.0,20000.0,20045.0,20230.0,,,,,,,,,,,,,,,,
2016-12-28,,,,,,,,,,,,,,,,,,,,,,,,,20015.0,20080.0,20150.0,20165.0,20185.0,20220.0,20285.0,20285.0,20285.0,20280.0,20355.0,20370.0,,,,,,,,,,,,,,,,
2016-12-29,,,,,,,,,,,,,,,,,,,,,,,,,20465.0,20530.0,20600.0,20585.0,20580.0,20665.0,20775.0,20770.0,20840.0,20775.0,20860.0,20745.0,,,,,,,,,,,,,,,,
2016-12-30,,,,,,,,,,,,,,,,,,,,,,,,,20500.0,20565.0,20635.0,20645.0,20640.0,20690.0,20730.0,20880.0,20780.0,21020.0,20925.0,21040.0,,,,,,,,,,,,,,,,
2017-01-03,,,,,,,,,,,,,,,,,,,,,,,,,20950.0,20910.0,20930.0,20925.0,20905.0,20860.0,20965.0,20850.0,20885.0,21110.0,21145.0,21045.0,,,,,,,,,,,,,,,,
2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,20660.0,20665.0,20680.0,20665.0,20660.0,20680.0,20740.0,20660.0,20655.0,21005.0,20780.0,21000.0,,,,,,,,,,,,,,,,
2017-01-05,,,,,,,,,,,,,,,,,,,,,,,,,21000.0,21030.0,21055.0,21070.0,21060.0,21080.0,21495.0,21240.0,21310.0,21240.0,21250.0,21400.0,,,,,,,,,,,,,,,,
2017-01-06,,,,,,,,,,,,,,,,,,,,,,,,,21060.0,21135.0,21160.0,21145.0,21130.0,21100.0,21330.0,21165.0,21210.0,21285.0,21295.0,21260.0,,,,,,,,,,,,,,,,
2017-01-09,,,,,,,,,,,,,,,,,,,,,,,,,21065.0,21045.0,21085.0,21060.0,21050.0,21035.0,21335.0,21100.0,21170.0,21385.0,21130.0,21135.0,,,,,,,,,,,,,,,,
2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,21635.0,21595.0,21640.0,21625.0,21600.0,21605.0,21795.0,21590.0,21660.0,21655.0,21635.0,21865.0,,,,,,,,,,,,,,,,
2017-01-11,,,,,,,,,,,,,,,,,,,,,,,,,22250.0,22290.0,22350.0,22325.0,22290.0,22320.0,22570.0,22310.0,22335.0,22320.0,22275.0,22300.0,,,,,,,,,,,,,,,,
2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,21295.0,22135.0,22160.0,22150.0,22135.0,22260.0,22345.0,22115.0,22175.0,22210.0,22195.0,22255.0,,,,,,,,,,,,,,,,
2017-01-13,,,,,,,,,,,,,,,,,,,,,,,,,21525.0,22170.0,22210.0,22200.0,22190.0,22190.0,22180.0,22165.0,22185.0,22250.0,22205.0,22250.0,,,,,,,,,,,,,,,,
2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,22600.0,22320.0,22360.0,22350.0,22345.0,22350.0,22425.0,22490.0,22490.0,22485.0,22255.0,22285.0,,,,,,,,,,,,,,,,
2017-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,21730.0,21765.0,21795.0,21785.0,21800.0,21905.0,21880.0,21830.0,21815.0,21915.0,21825.0,21695.0,,,,,,,,,,,,,,,
2017-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,21800.0,22030.0,22050.0,22020.0,22005.0,22060.0,22025.0,22055.0,22020.0,22040.0,22055.0,22310.0,,,,,,,,,,,,,,,
2017-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,22130.0,22155.0,22165.0,22160.0,22185.0,22345.0,22250.0,22210.0,22110.0,22180.0,22225.0,22350.0,,,,,,,,,,,,,,,
2017-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,22010.0,21990.0,21990.0,21985.0,22000.0,22000.0,22050.0,22050.0,22145.0,22210.0,21865.0,22500.0,,,,,,,,,,,,,,,
2017-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,22165.0,22140.0,22145.0,22150.0,22100.0,22120.0,22300.0,22145.0,22065.0,22100.0,22005.0,22090.0,,,,,,,,,,,,,,,
2017-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,22520.0,22580.0,22600.0,22570.0,22580.0,22570.0,22565.0,22535.0,22525.0,22480.0,22420.0,22415.0,,,,,,,,,,,,,,,
2017-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,22670.0,22705.0,22705.0,22685.0,22700.0,22680.0,22640.0,22610.0,22700.0,22715.0,22625.0,22515.0,,,,,,,,,,,,,,,
2017-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,22520.0,22570.0,22565.0,22550.0,22525.0,22505.0,22790.0,22610.0,22670.0,22675.0,22540.0,,,,,,,,,,,,,,,,
2017-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,22335.0,22385.0,22400.0,22355.0,22315.0,22410.0,22385.0,22365.0,22495.0,22415.0,22325.0,22305.0,,,,,,,,,,,,,,,
2017-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,22300.0,22360.0,22365.0,22350.0,22335.0,22350.0,22275.0,22310.0,22370.0,22245.0,22195.0,22190.0,,,,,,,,,,,,,,,
2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,22440.0,22410.0,22425.0,22410.0,22365.0,22380.0,22335.0,22335.0,22290.0,22340.0,22245.0,22215.0,,,,,,,,,,,,,,,
