,IC1505.CFE,IC1506.CFE,IC1507.CFE,IC1508.CFE,IC1509.CFE,IC1510.CFE,IC1511.CFE,IC1512.CFE,IC1601.CFE,IC1602.CFE,IC1603.CFE,IC1604.CFE,IC1605.CFE,IC1606.CFE,IC1607.CFE,IC1608.CFE,IC1609.CFE,IC1610.CFE,IC1611.CFE,IC1612.CFE,IC1701.CFE,IC1702.CFE,IC1703.CFE,IC1704.CFE,IC1705.CFE,IC1706.CFE,IC1707.CFE,IC1708.CFE,IC1709.CFE,IC1710.CFE,IC1711.CFE,IC1712.CFE,IC1801.CFE,IC1802.CFE,IC1803.CFE,IC1804.CFE,IC1805.CFE,IC1806.CFE,IC1809.CFE,IC1812.CFE
2017-01-10,,,,,,,,,,,,,,,,,,,,,6343.2,6259.6,6200.8,,,6036.0,,,,,,,,,,,,,,
2017-01-11,,,,,,,,,,,,,,,,,,,,,6295.0,6215.8,6158.4,,,5998.0,,,,,,,,,,,,,,
2017-01-12,,,,,,,,,,,,,,,,,,,,,6233.0,6154.0,6096.4,,,5940.2,,,,,,,,,,,,,,
2017-01-13,,,,,,,,,,,,,,,,,,,,,6170.8,6103.4,6051.0,,,5910.0,,,,,,,,,,,,,,
2017-01-16,,,,,,,,,,,,,,,,,,,,,5874.8,5803.2,5747.0,,,5606.0,,,,,,,,,,,,,,
2017-01-17,,,,,,,,,,,,,,,,,,,,,5956.8,5880.0,5815.0,,,5672.0,,,,,,,,,,,,,,
2017-01-18,,,,,,,,,,,,,,,,,,,,,6038.0,5960.6,5887.6,,,5724.8,,,,,,,,,,,,,,
2017-01-19,,,,,,,,,,,,,,,,,,,,,6026.6,5951.2,5877.8,,,5722.0,,,,,,,,,,,,,,
2017-01-20,,,,,,,,,,,,,,,,,,,,,6037.0,5983.0,5926.6,,,5761.8,,,,,,,,,,,,,,
2017-01-23,,,,,,,,,,,,,,,,,,,,,,6095.0,6040.4,,,5910.0,,,5800.4,,,,,,,,,,,
2017-01-24,,,,,,,,,,,,,,,,,,,,,,6090.4,6038.4,,,5894.8,,,5784.4,,,,,,,,,,,
2017-01-25,,,,,,,,,,,,,,,,,,,,,,6091.6,6030.0,,,5884.2,,,5779.6,,,,,,,,,,,
2017-01-26,,,,,,,,,,,,,,,,,,,,,,6152.6,6098.8,,,5950.2,,,5832.4,,,,,,,,,,,
2017-02-03,,,,,,,,,,,,,,,,,,,,,,6079.6,6032.6,,,5884.4,,,5794.4,,,,,,,,,,,
2017-02-06,,,,,,,,,,,,,,,,,,,,,,6147.8,6086.2,,,5953.2,,,5841.8,,,,,,,,,,,
2017-02-07,,,,,,,,,,,,,,,,,,,,,,6163.0,6093.0,,,5908.0,,,5798.0,,,,,,,,,,,
2017-02-08,,,,,,,,,,,,,,,,,,,,,,6166.0,6093.0,,,5909.2,,,5786.8,,,,,,,,,,,
2017-02-09,,,,,,,,,,,,,,,,,,,,,,6244.6,6168.6,,,5988.4,,,5856.0,,,,,,,,,,,
2017-02-10,,,,,,,,,,,,,,,,,,,,,,6269.0,6192.4,,,5993.8,,,5857.8,,,,,,,,,,,
2017-02-13,,,,,,,,,,,,,,,,,,,,,,6284.2,6210.0,,,6015.0,,,5860.0,,,,,,,,,,,
2017-02-14,,,,,,,,,,,,,,,,,,,,,,6306.8,6225.4,,,6019.0,,,5873.0,,,,,,,,,,,
2017-02-15,,,,,,,,,,,,,,,,,,,,,,6285.0,6194.0,,,5970.0,,,5828.4,,,,,,,,,,,
2017-02-16,,,,,,,,,,,,,,,,,,,,,,6289.6,6198.8,,,5976.2,,,5836.8,,,,,,,,,,,
2017-02-17,,,,,,,,,,,,,,,,,,,,,,6307.2,6200.0,,,5992.0,,,5852.0,,,,,,,,,,,
2017-02-20,,,,,,,,,,,,,,,,,,,,,,,6218.4,6145.6,,6010.6,,,5868.8,,,,,,,,,,,
2017-02-21,,,,,,,,,,,,,,,,,,,,,,,6302.4,6231.6,,6094.8,,,5960.2,,,,,,,,,,,
2017-02-22,,,,,,,,,,,,,,,,,,,,,,,6338.0,6265.0,,6132.0,,,5988.0,,,,,,,,,,,
2017-02-23,,,,,,,,,,,,,,,,,,,,,,,6348.4,6273.4,,6141.8,,,5976.0,,,,,,,,,,,
2017-02-24,,,,,,,,,,,,,,,,,,,,,,,6375.4,6298.6,,6174.4,,,6007.2,,,,,,,,,,,
2017-02-27,,,,,,,,,,,,,,,,,,,,,,,6332.2,6256.2,,6131.6,,,5958.2,,,,,,,,,,,
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,6347.2,6272.6,,6142.0,,,5917.8,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,6363.6,6290.2,,6160.8,,,5999.6,,,,,,,,,,,
2017-03-02,,,,,,,,,,,,,,,,,,,,,,,6362.2,6287.0,,6153.2,,,5975.0,,,,,,,,,,,
2017-03-03,,,,,,,,,,,,,,,,,,,,,,,6346.2,6271.6,,6135.2,,,5958.4,,,,,,,,,,,
2017-03-06,,,,,,,,,,,,,,,,,,,,,,,6403.4,6328.2,,6198.2,,,6019.8,,,,,,,,,,,
2017-03-07,,,,,,,,,,,,,,,,,,,,,,,6433.6,6353.8,,6215.0,,,6029.0,,,,,,,,,,,
2017-03-08,,,,,,,,,,,,,,,,,,,,,,,6427.4,6341.2,,6192.6,,,6011.8,,,,,,,,,,,
2017-03-09,,,,,,,,,,,,,,,,,,,,,,,6361.2,6279.0,,6126.0,,,5944.8,,,,,,,,,,,
2017-03-10,,,,,,,,,,,,,,,,,,,,,,,6392.4,6293.6,,6148.0,,,5901.2,,,,,,,,,,,
2017-03-13,,,,,,,,,,,,,,,,,,,,,,,6365.4,6278.4,,6098.4,,,5920.6,,,,,,,,,,,
2017-03-14,,,,,,,,,,,,,,,,,,,,,,,6461.0,6371.8,,6214.0,,,6017.0,,,,,,,,,,,
2017-03-15,,,,,,,,,,,,,,,,,,,,,,,6455.4,6366.8,,6213.2,,,6006.0,,,,,,,,,,,
2017-03-16,,,,,,,,,,,,,,,,,,,,,,,6489.6,6398.2,,6244.0,,,6033.0,,,,,,,,,,,
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,6527.4,6393.0,,6255.4,,,6078.8,,,,,,,,,,,
2017-03-20,,,,,,,,,,,,,,,,,,,,,,,,6385.0,6315.4,6255.2,,,6083.8,,,,,,,,,,,
2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,6403.4,6335.0,6271.2,,,6090.0,,,,,,,,,,,
2017-03-22,,,,,,,,,,,,,,,,,,,,,,,,6372.8,6303.2,6232.6,,,6066.2,,,,,,,,,,,
2017-03-23,,,,,,,,,,,,,,,,,,,,,,,,6382.0,6309.0,6254.4,,,6075.0,,,,,,,,,,,
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,6445.8,6368.6,6318.8,,,6139.4,,,,,,,,,,,
2017-03-27,,,,,,,,,,,,,,,,,,,,,,,,6466.4,6405.6,6365.0,,,6195.0,,,,,,,,,,,
2017-03-28,,,,,,,,,,,,,,,,,,,,,,,,6453.2,6399.0,6355.0,,,6211.8,,,,,,,,,,,
2017-03-29,,,,,,,,,,,,,,,,,,,,,,,,6406.4,6348.2,6309.4,,,6168.4,,,,,,,,,,,
2017-03-30,,,,,,,,,,,,,,,,,,,,,,,,6354.0,6318.8,6275.6,,,6160.0,,,,,,,,,,,
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,6352.6,6313.8,6272.0,,,6167.8,,,,,,,,,,,
2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,6418.0,6376.4,6332.4,,,6226.2,,,,,,,,,,,
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,6514.0,6467.8,6427.4,,,6315.0,,,,,,,,,,,
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,6510.2,6458.8,6413.8,,,6293.2,,,,,,,,,,,
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,,6537.4,6483.0,6436.6,,,6312.0,,,,,,,,,,,
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,6509.0,6454.0,6403.0,,,6293.6,,,,,,,,,,,
2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,6547.8,6495.8,6442.4,,,6336.2,,,,,,,,,,,
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,,6550.2,6497.8,6437.8,,,6345.6,,,,,,,,,,,
2017-04-14,,,,,,,,,,,,,,,,,,,,,,,,6503.2,6446.2,6400.0,,,6296.2,,,,,,,,,,,
2017-04-17,,,,,,,,,,,,,,,,,,,,,,,,6425.4,6374.0,6331.6,,,6220.0,,,,,,,,,,,
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,6418.0,6375.0,6321.2,,,6206.4,,,,,,,,,,,
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,6284.0,6239.0,6182.0,,,6083.0,,,,,,,,,,,
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,,6312.6,6275.0,6243.2,,,6153.0,,,,,,,,,,,
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,6311.6,6252.0,6204.2,,,6120.4,,,,,,,,,,,
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,6106.0,6075.8,,,5980.2,,,5923.4,,,,,,,,
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,6115.6,6080.0,,,6001.8,,,5926.4,,,,,,,,
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,6128.0,6098.2,,,6020.2,,,5944.8,,,,,,,,
2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,6026.0,6002.6,,,5927.0,,,5843.0,,,,,,,,
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,6148.4,6118.0,,,6048.0,,,5977.2,,,,,,,,
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,6153.0,6120.0,,,6033.0,,,5944.8,,,,,,,,
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,6136.0,6100.2,,,6008.2,,,5934.2,,,,,,,,
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,,6121.0,6076.4,,,5988.2,,,5911.6,,,,,,,,
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,,,6047.0,6006.6,,,5903.0,,,5840.6,,,,,,,,
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,5945.2,5906.0,,,5803.0,,,5737.8,,,,,,,,
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,5907.8,5870.0,,,5773.6,,,5711.6,,,,,,,,
2017-05-10,,,,,,,,,,,,,,,,,,,,,,,,,5839.6,5791.0,,,5688.0,,,5620.2,,,,,,,,
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,5706.0,5656.0,,,5543.0,,,5485.8,,,,,,,,
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,5786.8,5737.0,,,5613.8,,,5558.0,,,,,,,,
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,,5852.6,5800.0,,,5664.2,,,5588.2,,,,,,,,
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,5822.2,5768.2,,,5641.2,,,5552.2,,,,,,,,
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,,6006.2,5963.2,,,5838.0,,,5758.2,,,,,,,,
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,5953.0,5908.0,,,5802.8,,,5714.0,,,,,,,,
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,,5951.0,5884.0,,,5780.0,,,5690.2,,,,,,,,
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,5804.0,5758.6,,5678.8,,,5592.0,,,,,,,,
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,5710.0,5670.0,,5588.0,,,5503.4,,,,,,,,
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,5641.2,5596.0,,5526.8,,,5452.2,,,,,,,,
2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,5691.0,5651.6,,5573.6,,,5500.0,,,,,,,,
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,5797.2,5759.6,,5680.8,,,5611.4,,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,5762.6,5722.0,,5652.2,,,5585.0,,,,,,,,
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,5658.2,5620.0,,5546.4,,,5470.6,,,,,,,,
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,5613.6,5567.0,,5503.2,,,5425.2,,,,,,,,
2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,5761.8,5720.8,,5657.4,,,5572.8,,,,,,,,
2017-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,5767.2,5727.6,,5660.2,,,5560.4,,,,,,,,
2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,5810.2,5751.0,,5693.2,,,5608.0,,,,,,,,
2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,5914.8,5872.4,,5800.6,,,5702.4,,,,,,,,
2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,5900.2,5853.6,,5780.8,,,5688.0,,,,,,,,
2017-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,5876.6,5836.2,,5760.0,,,5666.4,,,,,,,,
2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,5880.4,5840.0,,5770.4,,,5681.6,,,,,,,,
2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,5948.2,5905.8,,5827.6,,,5729.4,,,,,,,,
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,5955.8,5915.0,,5838.2,,,5757.6,,,,,,,,
2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,5996.8,5945.4,,5870.2,,,5768.0,,,,,,,,
2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,5951.0,5918.6,5876.2,,,5774.4,,,,,,,,
2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,6007.6,5971.0,5925.0,,,5825.2,,,,,,,,
2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,5977.0,5941.6,5894.6,,,5790.0,,,,,,,,
2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,5936.0,5902.2,5859.4,,,5768.8,,,,,,,,
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,5861.2,5828.0,5783.0,,,5683.0,,,,,,,,
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,5957.4,5915.8,5875.8,,,5778.8,,,,,,,,
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,6043.2,6007.6,5971.2,,,5868.0,,,,,,,,
2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,6026.4,5992.6,5955.0,,,5848.0,,,,,,,,
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,6056.0,6015.0,5977.4,,,5873.4,,,,,,,,
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,6043.2,6004.0,5968.6,,,5855.2,,,,,,,,
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,6086.0,6044.6,6003.8,,,5889.6,,,,,,,,
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,6090.8,6017.4,6006.2,,,5890.2,,,,,,,,
2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,6100.8,6060.0,6013.0,,,5902.0,,,,,,,,
2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,6106.6,6060.8,6021.6,,,5908.0,,,,,,,,
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,6133.6,6092.6,6049.6,,,5930.2,,,,,,,,
2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,6144.2,6095.8,6057.6,,,5940.0,,,,,,,,
2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,6092.2,6048.2,6000.0,,,5888.0,,,,,,,,
2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,6013.8,5961.4,5917.6,,,5810.0,,,,,,,,
2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,6080.4,6029.2,5975.4,,,5854.0,,,,,,,,
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,6065.4,6015.0,5966.6,,,5847.8,,,,,,,,
2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,5821.2,5778.6,5725.0,,,5638.8,,,,,,,,
2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,5818.0,5770.6,5715.0,,,5625.4,,,,,,,,
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,5883.0,5830.4,5774.4,,,5671.8,,,,,,,,
2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,6033.4,5979.6,5921.4,,,5801.0,,,,,,,,
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,6058.0,6001.0,5949.4,,,5830.4,,,,,,,,
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,6031.0,5972.0,,,5854.2,,,5755.0,,,,,
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,6023.8,5966.8,,,5844.2,,,5747.8,,,,,
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,6033.4,5976.2,,,5835.6,,,5715.0,,,,,
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,6014.8,5955.8,,,5822.6,,,5710.0,,,,,
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,6115.2,6064.0,,,5910.0,,,5806.6,,,,,
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,6155.6,6105.0,,,5965.8,,,5862.8,,,,,
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,6223.4,6177.2,,,6052.0,,,5949.8,,,,,
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,6205.0,6160.2,,,6031.6,,,5931.2,,,,,
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,6208.0,6161.2,,,6031.0,,,5929.8,,,,,
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,6180.2,6135.6,,,6009.0,,,5902.0,,,,,
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,6191.8,6149.8,,,6023.4,,,5913.6,,,,,
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,6253.6,6207.4,,,6077.8,,,5969.2,,,,,
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,6265.0,6217.6,,,6088.4,,,5984.2,,,,,
2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,6213.6,6161.0,,,6044.4,,,5944.6,,,,,
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,6118.2,6075.0,,,5941.0,,,5840.2,,,,,
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,6155.0,6110.0,,,5972.4,,,5876.4,,,,,
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,6265.8,6217.0,,,6085.0,,,5972.0,,,,,
2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,6254.6,6204.0,,,6064.8,,,5961.8,,,,,
2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,6296.6,6245.0,,,6109.0,,,5996.8,,,,,
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,6328.0,6272.2,,,6135.2,,,6017.4,,,,,
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6300.2,6269.0,,6172.0,,,6058.0,,,,,
2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6311.2,6269.0,,6176.6,,,6065.0,,,,,
2017-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6245.8,6203.6,,6113.8,,,6020.2,,,,,
2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6238.0,6193.6,,6101.8,,,6000.6,,,,,
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6254.4,6208.2,,6117.8,,,6020.0,,,,,
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6331.4,6288.4,,6205.0,,,6110.4,,,,,
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6368.4,6331.4,,6254.4,,,6170.0,,,,,
2017-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6386.0,6343.6,,6271.0,,,6188.0,,,,,
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6423.0,6381.0,,6298.8,,,6196.6,,,,,
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6444.8,6399.6,,6331.4,,,6232.4,,,,,
2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6510.8,6475.8,,6400.4,,,6296.2,,,,,
2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6516.4,6470.4,,6396.6,,,6293.6,,,,,
2017-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6544.0,6500.8,,6418.0,,,6315.4,,,,,
2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6535.8,6493.4,,6416.0,,,6320.0,,,,,
2017-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6522.0,6479.6,,6388.2,,,6278.4,,,,,
2017-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6556.2,6507.0,,6421.4,,,6311.0,,,,,
2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.8,6575.4,,6500.4,,,6412.0,,,,,
2017-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6622.4,6581.0,,6506.8,,,6418.4,,,,,
2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6652.4,6611.2,,6536.0,,,6440.6,,,,,
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6605.6,6554.0,,6485.2,,,6388.2,,,,,
2017-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6577.0,6535.0,6510.2,,,6434.0,,,,,
2017-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6579.2,6540.0,6518.8,,,6458.8,,,,,
2017-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6589.6,6564.6,6537.2,,,6465.2,,,,,
2017-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6574.0,6547.8,6515.0,,,6457.8,,,,,
2017-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6492.6,6458.4,6430.8,,,6370.2,,,,,
2017-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6433.6,6400.0,6355.0,,,6311.0,,,,,
2017-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6450.0,6416.0,6385.0,,,6312.2,,,,,
2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6495.0,6458.8,6428.8,,,6352.8,,,,,
2017-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6515.6,6489.6,6455.6,,,6398.8,,,,,
2017-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6546.6,6519.8,6488.8,,,6443.0,,,,,
2017-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6644.4,6626.8,6595.6,,,6551.2,,,,,
2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6656.0,6632.0,6610.6,,,6553.2,,,,,
2017-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6646.2,6621.6,6598.6,,,6549.6,,,,,
2017-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6603.4,6577.2,6555.0,,,6511.8,,,,,
2017-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6655.4,6621.0,6595.8,,,6548.6,,,,,
2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6600.0,6569.0,6540.8,,,6495.0,,,,,
2017-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6584.4,6552.6,6522.8,,,6463.4,,,,,
2017-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6531.2,6497.2,6465.0,,,6402.4,,,,,
2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6487.0,6445.4,6417.2,,,6355.0,,,,,
2017-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6499.0,6460.0,6426.2,,,6359.0,,,,,
2017-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6520.2,6490.2,,,6417.8,,,6371.6,,
2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6495.8,6465.0,,,6389.2,,,6335.0,,
2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6526.0,6493.6,,,6431.2,,,6365.6,,
2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6570.2,6533.8,,,6465.0,,,6390.4,,
2017-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6566.0,6531.0,,,6465.0,,,6400.2,,
2017-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6409.0,6373.8,,,6300.6,,,6257.0,,
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6446.6,6413.0,,,6338.2,,,6278.0,,
2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6476.4,6436.0,,,6367.4,,,6306.0,,
2017-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6403.0,6369.0,,,6303.2,,,6238.6,,
2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320.0,6284.6,,,6210.2,,,6154.0,,
2017-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6357.2,6316.2,,,6225.2,,,6167.0,,
2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6452.4,6415.6,,,6320.6,,,6250.0,,
2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6504.6,6468.0,,,6369.0,,,6298.8,,
2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536.0,6497.4,,,6400.0,,,6324.2,,
2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6571.6,6534.4,,,6438.4,,,6375.0,,
2017-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6601.0,6565.2,,,6470.0,,,6405.8,,
2017-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6575.8,6531.6,,,6439.6,,,6373.8,,
2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6496.0,6452.0,,,6360.0,,,6294.0,,
2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6513.6,6472.2,,,6372.0,,,6309.0,,
2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6430.0,6305.0,,,6215.0,,,6139.8,,
2017-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6220.0,6198.8,,6139.4,,,6087.2,,
2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6348.0,6316.2,,6251.2,,,6183.2,,
2017-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6342.4,6311.0,,6251.0,,,6179.0,,
2017-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6206.6,6166.2,,6110.4,,,6041.2,,
2017-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6200.0,6164.8,,6107.2,,,6049.4,,
2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6131.4,6100.8,,6045.0,,,5972.8,,
2017-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6147.4,6115.0,,6067.0,,,5998.8,,
