,RU1501.SHF,RU1503.SHF,RU1504.SHF,RU1505.SHF,RU1506.SHF,RU1507.SHF,RU1508.SHF,RU1509.SHF,RU1510.SHF,RU1511.SHF,RU1601.SHF,RU1603.SHF,RU1604.SHF,RU1605.SHF,RU1606.SHF,RU1607.SHF,RU1608.SHF,RU1609.SHF,RU1610.SHF,RU1611.SHF,RU1701.SHF,RU1703.SHF,RU1704.SHF,RU1705.SHF,RU1706.SHF,RU1707.SHF,RU1708.SHF,RU1709.SHF,RU1710.SHF,RU1711.SHF,RU1801.SHF,RU1803.SHF,RU1804.SHF,RU1805.SHF,RU1806.SHF,RU1807.SHF,RU1808.SHF,RU1809.SHF,RU1810.SHF,RU1811.SHF,RU1901.SHF,RU1903.SHF,RU1904.SHF
2015-08-21,,,,,,,,10660.0,10810.0,10830.0,11700.0,12060.0,12135.0,12030.0,,12330.0,12275.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-24,,,,,,,,10165.0,10295.0,10340.0,11265.0,,11480.0,11545.0,11575.0,11595.0,11640.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-25,,,,,,,,9950.0,10135.0,10120.0,11150.0,11405.0,,11425.0,11460.0,11575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-26,,,,,,,,9960.0,10100.0,9685.0,11165.0,11440.0,,11450.0,11510.0,11575.0,11910.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-27,,,,,,,,9890.0,10035.0,9910.0,11060.0,11350.0,,11360.0,11515.0,11750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-28,,,,,,,,10155.0,10270.0,10350.0,11430.0,11605.0,,11715.0,12000.0,11800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-31,,,,,,,,10065.0,10210.0,10300.0,11415.0,,,11705.0,11825.0,11800.0,11955.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-01,,,,,,,,10025.0,10020.0,10225.0,11295.0,11460.0,,11575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-02,,,,,,,,9985.0,10120.0,10160.0,11165.0,11370.0,11600.0,11420.0,11480.0,11655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-07,,,,,,,,9980.0,10190.0,10130.0,11130.0,,,11390.0,,11810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-08,,,,,,,,10120.0,10240.0,10315.0,11380.0,,,11640.0,11795.0,11785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-09,,,,,,,,10240.0,10425.0,10480.0,11580.0,11850.0,11880.0,11860.0,12000.0,12035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-10,,,,,,,,10180.0,10335.0,10395.0,11480.0,11670.0,11685.0,11750.0,11785.0,,11835.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-11,,,,,,,,10300.0,10500.0,10600.0,11725.0,11825.0,12080.0,11990.0,12120.0,12270.0,12265.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-14,,,,,,,,10450.0,10495.0,10565.0,11650.0,11940.0,12075.0,11960.0,12055.0,12220.0,12320.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-15,,,,,,,,10270.0,10375.0,10420.0,11485.0,11720.0,11900.0,11770.0,11925.0,11950.0,11995.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-16,,,,,,,,,10450.0,10440.0,11515.0,11665.0,,11810.0,,11955.0,,11970.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-17,,,,,,,,,10550.0,10610.0,11620.0,11815.0,11770.0,11890.0,12050.0,12010.0,,12020.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-18,,,,,,,,,10515.0,10600.0,11545.0,11780.0,11700.0,11790.0,,11995.0,,11905.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-21,,,,,,,,,10390.0,10450.0,11370.0,11595.0,11705.0,11620.0,11780.0,11765.0,,11725.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-22,,,,,,,,,10455.0,10590.0,11490.0,11615.0,11665.0,11750.0,11885.0,11890.0,11935.0,11825.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-23,,,,,,,,,10405.0,10420.0,11285.0,11445.0,11545.0,11495.0,,11715.0,,11650.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-24,,,,,,,,,10450.0,10525.0,11405.0,11395.0,11555.0,11605.0,,,,11710.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-25,,,,,,,,,10445.0,10550.0,11445.0,,11615.0,11620.0,,11845.0,,11730.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-28,,,,,,,,,10530.0,10570.0,11560.0,,11705.0,11745.0,11910.0,,,11860.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29,,,,,,,,,10325.0,10370.0,11205.0,11325.0,,11410.0,11675.0,11525.0,,11485.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,,,,,,,10300.0,10375.0,11255.0,11410.0,,11445.0,,11500.0,,11535.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-08,,,,,,,,,10210.0,10425.0,11380.0,,11665.0,11570.0,11725.0,11780.0,,11655.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-09,,,,,,,,,10345.0,10430.0,11355.0,11820.0,11520.0,11570.0,,11740.0,,11490.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-12,,,,,,,,,10545.0,10595.0,11660.0,,11840.0,11880.0,12090.0,,11980.0,11950.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-13,,,,,,,,,10370.0,10555.0,11620.0,11840.0,11800.0,11815.0,,11925.0,,11920.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-14,,,,,,,,,10215.0,10570.0,11680.0,11845.0,,11855.0,,,,11950.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-15,,,,,,,,,10400.0,10555.0,11690.0,11820.0,12040.0,11865.0,,11770.0,11985.0,11870.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-16,,,,,,,,,,10520.0,11605.0,,11895.0,11720.0,,11800.0,11675.0,11715.0,11660.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-19,,,,,,,,,,10270.0,11355.0,11500.0,11530.0,11525.0,,11615.0,11580.0,11545.0,11565.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-20,,,,,,,,,,10240.0,11295.0,11385.0,,11460.0,11495.0,11490.0,11340.0,11495.0,11355.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-21,,,,,,,,,,10145.0,11125.0,11385.0,,11320.0,11460.0,,11400.0,11370.0,11455.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-22,,,,,,,,,,10100.0,11090.0,11235.0,11290.0,11280.0,11355.0,,,11320.0,11310.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-23,,,,,,,,,,9970.0,10980.0,11250.0,,11165.0,11415.0,11430.0,11215.0,11185.0,11205.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-26,,,,,,,,,,9850.0,10960.0,11190.0,11300.0,11095.0,11200.0,11280.0,,11115.0,11215.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-27,,,,,,,,,,9690.0,10715.0,10855.0,10975.0,10860.0,10940.0,10830.0,10915.0,10880.0,10920.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-28,,,,,,,,,,9700.0,10740.0,10885.0,10865.0,10940.0,,10890.0,10965.0,10960.0,10980.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-29,,,,,,,,,,9705.0,10815.0,,,11025.0,11095.0,11040.0,,11000.0,11080.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-30,,,,,,,,,,9455.0,10770.0,,10980.0,10960.0,10995.0,11000.0,,11000.0,11075.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02,,,,,,,,,,9405.0,10705.0,,10835.0,10880.0,10980.0,,11130.0,10920.0,10990.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-03,,,,,,,,,,9350.0,10600.0,10745.0,10765.0,10655.0,11015.0,10680.0,10810.0,10670.0,10740.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-04,,,,,,,,,,9305.0,10600.0,10655.0,10665.0,10620.0,10665.0,10605.0,10645.0,10615.0,10645.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-05,,,,,,,,,,9330.0,10485.0,10640.0,,10530.0,10510.0,10580.0,10580.0,10540.0,10600.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-06,,,,,,,,,,9300.0,10410.0,10595.0,10485.0,10480.0,10625.0,10590.0,10370.0,10500.0,10560.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-09,,,,,,,,,,9200.0,10380.0,10480.0,,10485.0,,,,10530.0,10680.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-10,,,,,,,,,,9355.0,10455.0,10460.0,,10560.0,,10575.0,10445.0,10550.0,10620.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-11,,,,,,,,,,9400.0,10655.0,10600.0,10480.0,10505.0,10540.0,10545.0,10505.0,10420.0,10545.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-12,,,,,,,,,,9365.0,10630.0,10515.0,10410.0,10355.0,10300.0,10400.0,10365.0,10315.0,10265.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-13,,,,,,,,,,9390.0,10660.0,10545.0,10540.0,10410.0,10555.0,,,10350.0,10535.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-16,,,,,,,,,,9150.0,10460.0,10380.0,10345.0,10240.0,10405.0,10310.0,10295.0,10205.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-17,,,,,,,,,,,10365.0,10250.0,,10165.0,10270.0,10240.0,10230.0,10160.0,10230.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-18,,,,,,,,,,,10375.0,,,10155.0,,10100.0,,10120.0,,10130.0,,,,,,,,,,,,,,,,,,,,,,,
2015-11-19,,,,,,,,,,,10185.0,9945.0,,9925.0,10200.0,10245.0,9965.0,9940.0,9955.0,10030.0,,,,,,,,,,,,,,,,,,,,,,,
2015-11-20,,,,,,,,,,,10210.0,9915.0,,9930.0,10020.0,9940.0,,9960.0,10035.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,
2015-11-23,,,,,,,,,,,10235.0,9680.0,9720.0,9485.0,9500.0,9505.0,9485.0,9445.0,9525.0,9480.0,,,,,,,,,,,,,,,,,,,,,,,
2015-11-24,,,,,,,,,,,10015.0,9405.0,9365.0,9350.0,9395.0,9550.0,9575.0,9305.0,9400.0,9345.0,,,,,,,,,,,,,,,,,,,,,,,
2015-11-25,,,,,,,,,,,10380.0,9670.0,9630.0,9605.0,9705.0,9780.0,9790.0,9590.0,9660.0,9600.0,,,,,,,,,,,,,,,,,,,,,,,
2015-11-26,,,,,,,,,,,10690.0,9575.0,9860.0,9680.0,9680.0,9650.0,9990.0,9555.0,9860.0,9600.0,,,,,,,,,,,,,,,,,,,,,,,
2015-11-27,,,,,,,,,,,10855.0,9895.0,10100.0,9975.0,9940.0,9940.0,9880.0,9730.0,9795.0,9760.0,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,,,,,,10785.0,9810.0,9850.0,9825.0,9720.0,9750.0,9730.0,9595.0,9650.0,9600.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-01,,,,,,,,,,,10865.0,9930.0,9930.0,9880.0,9880.0,9785.0,9730.0,9610.0,9660.0,9635.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-02,,,,,,,,,,,11130.0,10080.0,10240.0,10145.0,10100.0,10020.0,9965.0,9755.0,9880.0,9835.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-03,,,,,,,,,,,11050.0,10140.0,10110.0,10045.0,10020.0,10020.0,10000.0,9805.0,9925.0,9870.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-04,,,,,,,,,,,11180.0,10140.0,10180.0,10090.0,10035.0,10050.0,10035.0,9830.0,9900.0,9870.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-07,,,,,,,,,,,11270.0,10255.0,10280.0,10105.0,10125.0,10065.0,10260.0,9860.0,9985.0,9865.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-08,,,,,,,,,,,11330.0,10250.0,10180.0,10125.0,10035.0,,10040.0,9825.0,9880.0,9870.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-09,,,,,,,,,,,11350.0,10260.0,,10115.0,10090.0,10030.0,10000.0,9800.0,,9910.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-10,,,,,,,,,,,11345.0,10050.0,10105.0,9940.0,9985.0,10090.0,9820.0,9670.0,,9720.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-11,,,,,,,,,,,11350.0,10195.0,10100.0,9915.0,9920.0,9890.0,9870.0,9640.0,9890.0,9700.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-14,,,,,,,,,,,11390.0,10215.0,10185.0,10105.0,10055.0,10105.0,10015.0,9790.0,9965.0,9880.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-15,,,,,,,,,,,11410.0,10180.0,10305.0,10110.0,10110.0,10115.0,10110.0,9815.0,9930.0,9890.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-16,,,,,,,,,,,11445.0,10300.0,,10075.0,10080.0,10000.0,10025.0,9835.0,9900.0,9855.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-17,,,,,,,,,,,11470.0,10180.0,10400.0,10080.0,10105.0,10120.0,10050.0,9900.0,9990.0,9950.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-18,,,,,,,,,,,11480.0,10175.0,,10050.0,10065.0,10095.0,10040.0,9870.0,9950.0,9980.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-21,,,,,,,,,,,11580.0,10365.0,10440.0,10240.0,10245.0,10240.0,10310.0,10025.0,10135.0,10070.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-22,,,,,,,,,,,11755.0,10795.0,10635.0,10610.0,10675.0,10640.0,10550.0,10310.0,10365.0,10360.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-23,,,,,,,,,,,11600.0,10620.0,10775.0,10505.0,10525.0,10595.0,10480.0,10230.0,10395.0,10260.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-24,,,,,,,,,,,11560.0,10750.0,10805.0,10560.0,10615.0,10670.0,10565.0,10330.0,10420.0,10400.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-25,,,,,,,,,,,11500.0,10645.0,,10540.0,10595.0,10625.0,10565.0,10330.0,10415.0,10395.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-28,,,,,,,,,,,11340.0,10455.0,10475.0,10320.0,10340.0,10365.0,10400.0,10165.0,10320.0,10265.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-29,,,,,,,,,,,11380.0,10505.0,10500.0,10300.0,10365.0,10425.0,10375.0,10155.0,10360.0,10215.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-30,,,,,,,,,,,11440.0,10505.0,10565.0,10520.0,10590.0,10650.0,10615.0,10355.0,10385.0,10405.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,,,,,11370.0,10630.0,10510.0,10480.0,10580.0,10600.0,10570.0,10360.0,10420.0,10405.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04,,,,,,,,,,,11200.0,10180.0,10145.0,10100.0,10195.0,10240.0,10190.0,10040.0,10075.0,10110.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05,,,,,,,,,,,10820.0,10140.0,10170.0,10100.0,10135.0,10245.0,10195.0,10025.0,10100.0,10060.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-06,,,,,,,,,,,10320.0,10050.0,10100.0,10050.0,10005.0,10155.0,10180.0,10025.0,10215.0,10105.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-07,,,,,,,,,,,9800.0,9875.0,9960.0,9960.0,10020.0,10150.0,10150.0,10010.0,10260.0,10070.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-08,,,,,,,,,,,9750.0,9805.0,9990.0,9980.0,10065.0,10120.0,10110.0,10025.0,10220.0,10070.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-11,,,,,,,,,,,9470.0,9590.0,9645.0,9700.0,9825.0,9800.0,9970.0,9860.0,10000.0,9965.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-12,,,,,,,,,,,9255.0,9520.0,9600.0,9590.0,9705.0,9745.0,9700.0,9705.0,9820.0,9795.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-13,,,,,,,,,,,9410.0,9650.0,9705.0,9715.0,9830.0,9905.0,9850.0,9815.0,9880.0,9935.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-14,,,,,,,,,,,9430.0,9610.0,9650.0,9690.0,9870.0,9845.0,9870.0,9835.0,9990.0,9890.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-15,,,,,,,,,,,9445.0,9645.0,9705.0,9765.0,9815.0,9930.0,9935.0,9905.0,10000.0,9955.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,,,,,,,,,,,,9640.0,9780.0,9720.0,9990.0,9965.0,9950.0,9805.0,9965.0,9890.0,10200.0,,,,,,,,,,,,,,,,,,,,,,
2016-01-19,,,,,,,,,,,,9910.0,10000.0,10050.0,10315.0,10190.0,10185.0,10080.0,10160.0,10140.0,10930.0,,,,,,,,,,,,,,,,,,,,,,
2016-01-20,,,,,,,,,,,,10060.0,10060.0,10160.0,10310.0,10325.0,10305.0,10215.0,10250.0,10280.0,11105.0,,,,,,,,,,,,,,,,,,,,,,
2016-01-21,,,,,,,,,,,,10040.0,10035.0,10165.0,10240.0,10240.0,10250.0,10180.0,10240.0,10220.0,11105.0,,,,,,,,,,,,,,,,,,,,,,
2016-01-22,,,,,,,,,,,,10150.0,10140.0,10190.0,10290.0,10325.0,10445.0,10205.0,10430.0,10375.0,11125.0,,,,,,,,,,,,,,,,,,,,,,
2016-01-25,,,,,,,,,,,,9970.0,10100.0,10260.0,,10395.0,,10285.0,10380.0,10335.0,11225.0,,,,,,,,,,,,,,,,,,,,,,
2016-01-26,,,,,,,,,,,,10065.0,10100.0,10120.0,10200.0,10260.0,10280.0,10210.0,,10255.0,11185.0,,,,,,,,,,,,,,,,,,,,,,
2016-01-27,,,,,,,,,,,,10105.0,10175.0,10190.0,10355.0,10410.0,10540.0,10260.0,,10355.0,11235.0,,,,,,,,,,,,,,,,,,,,,,
2016-01-28,,,,,,,,,,,,10085.0,10100.0,10160.0,10260.0,10440.0,10370.0,10215.0,10300.0,10255.0,11190.0,,,,,,,,,,,,,,,,,,,,,,
2016-01-29,,,,,,,,,,,,10065.0,10065.0,10130.0,10275.0,10300.0,10365.0,10180.0,10260.0,10220.0,11170.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,,,,,,,,,,,,10080.0,10095.0,10150.0,10195.0,10345.0,10410.0,10185.0,,10250.0,11200.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-02,,,,,,,,,,,,10000.0,9995.0,10060.0,10155.0,,10270.0,10140.0,,10205.0,11160.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-03,,,,,,,,,,,,9900.0,10030.0,10060.0,10155.0,10235.0,10250.0,10160.0,10270.0,10255.0,11170.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-04,,,,,,,,,,,,9700.0,10090.0,10140.0,10215.0,10465.0,10450.0,10205.0,10215.0,10190.0,11240.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-05,,,,,,,,,,,,9975.0,10100.0,10140.0,10300.0,10290.0,10350.0,10205.0,10320.0,10295.0,11335.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-15,,,,,,,,,,,,10000.0,10200.0,10055.0,10275.0,10195.0,10255.0,10150.0,10635.0,10275.0,11255.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-16,,,,,,,,,,,,10280.0,10430.0,10465.0,10575.0,10610.0,10700.0,10525.0,10595.0,10560.0,11545.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-17,,,,,,,,,,,,10000.0,10430.0,10415.0,10535.0,10570.0,,10460.0,10515.0,10500.0,11475.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-18,,,,,,,,,,,,10110.0,10365.0,10435.0,10000.0,10565.0,10645.0,10520.0,,10585.0,11500.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-19,,,,,,,,,,,,10235.0,10400.0,10390.0,10455.0,10535.0,10625.0,10485.0,10700.0,10600.0,11540.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-22,,,,,,,,,,,,10400.0,10430.0,10560.0,10550.0,10630.0,10695.0,10700.0,10750.0,10740.0,11715.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-23,,,,,,,,,,,,10360.0,10535.0,10570.0,10600.0,10645.0,10785.0,10760.0,10850.0,10870.0,11800.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-24,,,,,,,,,,,,10305.0,10470.0,10520.0,10550.0,10640.0,10700.0,10705.0,10800.0,10800.0,11760.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-25,,,,,,,,,,,,10240.0,10455.0,10520.0,10550.0,10700.0,10680.0,10705.0,10800.0,10815.0,11780.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-26,,,,,,,,,,,,10045.0,10300.0,10230.0,10390.0,10420.0,10510.0,10420.0,10650.0,10600.0,11645.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,,,,,,,,,,,,10065.0,10160.0,10220.0,10275.0,10380.0,10420.0,10465.0,10550.0,10515.0,11570.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-01,,,,,,,,,,,,10040.0,10075.0,10205.0,10275.0,10380.0,10445.0,10475.0,10570.0,10650.0,11580.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-02,,,,,,,,,,,,10250.0,10300.0,10365.0,10425.0,10500.0,10640.0,10615.0,10755.0,10760.0,11725.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-03,,,,,,,,,,,,10260.0,10520.0,10555.0,10640.0,10715.0,10770.0,10830.0,11010.0,11015.0,11920.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-04,,,,,,,,,,,,10480.0,10850.0,10695.0,10730.0,10850.0,10965.0,10985.0,11280.0,11110.0,12130.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-07,,,,,,,,,,,,11065.0,11355.0,11400.0,11535.0,11545.0,11700.0,11700.0,11755.0,11785.0,12870.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-08,,,,,,,,,,,,11205.0,11350.0,11360.0,11400.0,11410.0,11570.0,11575.0,11800.0,11655.0,12790.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-09,,,,,,,,,,,,10925.0,11035.0,11115.0,11100.0,11150.0,11380.0,11305.0,11420.0,11345.0,12445.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-10,,,,,,,,,,,,10770.0,11150.0,11135.0,11205.0,11340.0,11360.0,11380.0,11445.0,11485.0,12600.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-11,,,,,,,,,,,,10815.0,11085.0,11125.0,11195.0,11355.0,11355.0,11355.0,11440.0,11570.0,12560.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-14,,,,,,,,,,,,10805.0,11320.0,11270.0,11320.0,11410.0,11485.0,11510.0,11715.0,11645.0,12700.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-15,,,,,,,,,,,,10610.0,10860.0,11015.0,11055.0,11120.0,11185.0,11230.0,11375.0,11300.0,12430.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-16,,,,,,,,,,,,,10800.0,11055.0,11180.0,11180.0,11315.0,11325.0,11410.0,11375.0,12495.0,12400.0,,,,,,,,,,,,,,,,,,,,,
2016-03-17,,,,,,,,,,,,,11170.0,11255.0,11340.0,11415.0,11510.0,11555.0,11540.0,11580.0,12740.0,12700.0,,,,,,,,,,,,,,,,,,,,,
2016-03-18,,,,,,,,,,,,,11465.0,11390.0,11490.0,11640.0,11720.0,11690.0,11790.0,11710.0,12930.0,12980.0,,,,,,,,,,,,,,,,,,,,,
2016-03-21,,,,,,,,,,,,,11260.0,11315.0,11450.0,11630.0,11630.0,11640.0,11700.0,11695.0,12885.0,13015.0,,,,,,,,,,,,,,,,,,,,,
2016-03-22,,,,,,,,,,,,,11190.0,11380.0,11485.0,11560.0,11755.0,11755.0,11780.0,11840.0,13065.0,13210.0,,,,,,,,,,,,,,,,,,,,,
2016-03-23,,,,,,,,,,,,,11040.0,11200.0,11070.0,11390.0,11550.0,11550.0,11645.0,11630.0,12885.0,13005.0,,,,,,,,,,,,,,,,,,,,,
2016-03-24,,,,,,,,,,,,,10905.0,11100.0,11165.0,11250.0,11390.0,11420.0,11465.0,11510.0,12750.0,12820.0,,,,,,,,,,,,,,,,,,,,,
2016-03-25,,,,,,,,,,,,,11075.0,11100.0,11300.0,11370.0,11450.0,11460.0,11640.0,11610.0,12860.0,13120.0,,,,,,,,,,,,,,,,,,,,,
2016-03-28,,,,,,,,,,,,,10960.0,11155.0,11255.0,11365.0,11685.0,11530.0,11690.0,11675.0,12965.0,12920.0,,,,,,,,,,,,,,,,,,,,,
2016-03-29,,,,,,,,,,,,,10770.0,10865.0,10975.0,10950.0,11220.0,11265.0,11415.0,11445.0,12730.0,12865.0,,,,,,,,,,,,,,,,,,,,,
2016-03-30,,,,,,,,,,,,,10765.0,10850.0,10935.0,11085.0,11265.0,11250.0,11360.0,11420.0,12675.0,12755.0,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,,,,,,,,,,,10670.0,10755.0,10825.0,11010.0,11070.0,11135.0,11255.0,11285.0,12395.0,12500.0,,,,,,,,,,,,,,,,,,,,,
2016-04-01,,,,,,,,,,,,,,10950.0,11095.0,11170.0,11280.0,11350.0,11440.0,11505.0,12620.0,12725.0,,,,,,,,,,,,,,,,,,,,,
2016-04-05,,,,,,,,,,,,,10970.0,10900.0,11130.0,11295.0,11420.0,11310.0,11515.0,11560.0,12555.0,12770.0,,,,,,,,,,,,,,,,,,,,,
2016-04-06,,,,,,,,,,,,,11005.0,11125.0,11260.0,11015.0,11500.0,11535.0,11625.0,11700.0,12765.0,12970.0,,,,,,,,,,,,,,,,,,,,,
2016-04-07,,,,,,,,,,,,,11035.0,11135.0,11285.0,11405.0,11530.0,11540.0,11700.0,11690.0,12795.0,12995.0,,,,,,,,,,,,,,,,,,,,,
2016-04-08,,,,,,,,,,,,,11010.0,11045.0,11130.0,11300.0,11335.0,11430.0,11565.0,11590.0,12650.0,12780.0,,,,,,,,,,,,,,,,,,,,,
2016-04-11,,,,,,,,,,,,,11620.0,11330.0,11415.0,11845.0,11705.0,11710.0,11900.0,11920.0,12890.0,13080.0,,,,,,,,,,,,,,,,,,,,,
2016-04-12,,,,,,,,,,,,,10920.0,11685.0,11845.0,11940.0,12105.0,12110.0,12215.0,12270.0,12755.0,13395.0,,,,,,,,,,,,,,,,,,,,,
2016-04-13,,,,,,,,,,,,,11005.0,11965.0,12085.0,12190.0,12575.0,12380.0,12510.0,12475.0,13580.0,13655.0,,,,,,,,,,,,,,,,,,,,,
2016-04-14,,,,,,,,,,,,,11500.0,12055.0,12210.0,12295.0,12450.0,12470.0,12560.0,12630.0,13620.0,13780.0,,,,,,,,,,,,,,,,,,,,,
