,IH1505.CFE,IH1506.CFE,IH1507.CFE,IH1508.CFE,IH1509.CFE,IH1510.CFE,IH1511.CFE,IH1512.CFE,IH1601.CFE,IH1602.CFE,IH1603.CFE,IH1604.CFE,IH1605.CFE,IH1606.CFE,IH1607.CFE,IH1608.CFE,IH1609.CFE,IH1610.CFE,IH1611.CFE,IH1612.CFE,IH1701.CFE,IH1702.CFE,IH1703.CFE,IH1704.CFE,IH1705.CFE,IH1706.CFE,IH1707.CFE,IH1708.CFE,IH1709.CFE,IH1710.CFE,IH1711.CFE,IH1712.CFE,IH1801.CFE,IH1802.CFE,IH1803.CFE,IH1804.CFE,IH1805.CFE,IH1806.CFE,IH1809.CFE,IH1812.CFE
2016-03-04,,,,,,,,,,,2021.6,1996.0,,1935.6,,,1865.8,,,,,,,,,,,,,,,,,,,,,,,
2016-03-07,,,,,,,,,,,2085.4,2058.0,,1997.6,,,1926.6,,,,,,,,,,,,,,,,,,,,,,,
2016-03-08,,,,,,,,,,,2025.0,1999.8,,1942.8,,,1892.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-09,,,,,,,,,,,2044.8,2010.8,,1954.4,,,1899.2,,,,,,,,,,,,,,,,,,,,,,,
2016-03-10,,,,,,,,,,,2045.6,2012.4,,1958.0,,,1900.2,,,,,,,,,,,,,,,,,,,,,,,
2016-03-11,,,,,,,,,,,2027.0,1999.6,,1942.8,,,1878.6,,,,,,,,,,,,,,,,,,,,,,,
2016-03-14,,,,,,,,,,,2064.6,2034.0,,1978.2,,,1921.2,,,,,,,,,,,,,,,,,,,,,,,
2016-03-15,,,,,,,,,,,2046.6,2015.4,,1963.2,,,1900.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-16,,,,,,,,,,,2073.6,2039.8,,1980.0,,,1924.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-17,,,,,,,,,,,2106.0,2066.4,,2009.2,,,1943.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-18,,,,,,,,,,,2131.6,2100.0,,2048.0,,,1978.6,,,,,,,,,,,,,,,,,,,,,,,
2016-03-21,,,,,,,,,,,,2136.8,2122.2,1980.0,,,2035.6,,,,,,,,,,,,,,,,,,,,,,,
2016-03-22,,,,,,,,,,,,2158.6,2139.8,2118.0,,,2064.2,,,,,,,,,,,,,,,,,,,,,,,
2016-03-23,,,,,,,,,,,,2142.6,2124.8,2101.4,,,2052.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-24,,,,,,,,,,,,2095.0,2104.0,2081.6,,,2023.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-25,,,,,,,,,,,,2126.2,2107.4,2082.2,,,2030.6,,,,,,,,,,,,,,,,,,,,,,,
2016-03-28,,,,,,,,,,,,2107.2,2086.2,2063.4,,,2002.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-29,,,,,,,,,,,,2090.4,2065.6,2040.6,,,1982.6,,,,,,,,,,,,,,,,,,,,,,,
2016-03-30,,,,,,,,,,,,2118.2,2096.0,2072.2,,,2004.8,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,,,,,,,,,,2141.4,2121.8,2096.2,,,2035.8,,,,,,,,,,,,,,,,,,,,,,,
2016-04-01,,,,,,,,,,,,2114.4,2095.0,2068.0,,,2005.2,,,,,,,,,,,,,,,,,,,,,,,
2016-04-05,,,,,,,,,,,,2142.4,2118.6,2096.0,,,2033.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-06,,,,,,,,,,,,2156.4,2140.0,2118.0,,,2057.6,,,,,,,,,,,,,,,,,,,,,,,
2016-04-07,,,,,,,,,,,,2135.4,2116.6,2088.8,,,2034.4,,,,,,,,,,,,,,,,,,,,,,,
2016-04-08,,,,,,,,,,,,2114.0,2095.2,2070.6,,,2015.2,,,,,,,,,,,,,,,,,,,,,,,
2016-04-11,,,,,,,,,,,,2139.6,2123.2,2088.2,,,2045.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-12,,,,,,,,,,,,2135.0,2112.2,2095.4,,,2039.2,,,,,,,,,,,,,,,,,,,,,,,
2016-04-13,,,,,,,,,,,,2160.4,2140.2,2119.6,,,2062.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-14,,,,,,,,,,,,2166.6,2162.4,2149.6,,,2105.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-15,,,,,,,,,,,,2172.0,2169.2,2157.4,,,2114.2,,,,,,,,,,,,,,,,,,,,,,,
2016-04-18,,,,,,,,,,,,,2140.4,2130.0,,,2088.6,,,2061.6,,,,,,,,,,,,,,,,,,,,
2016-04-19,,,,,,,,,,,,,2145.4,2126.8,,,2088.0,,,2058.2,,,,,,,,,,,,,,,,,,,,
2016-04-20,,,,,,,,,,,,,2080.2,2063.8,,,2020.0,,,1997.8,,,,,,,,,,,,,,,,,,,,
2016-04-21,,,,,,,,,,,,,2119.8,2097.8,,,2055.0,,,2029.2,,,,,,,,,,,,,,,,,,,,
2016-04-22,,,,,,,,,,,,,2121.2,2105.8,,,2058.2,,,2049.2,,,,,,,,,,,,,,,,,,,,
2016-04-25,,,,,,,,,,,,,2111.4,2098.8,,,2056.0,,,2027.8,,,,,,,,,,,,,,,,,,,,
2016-04-26,,,,,,,,,,,,,2125.2,2106.8,,,2061.0,,,2040.0,,,,,,,,,,,,,,,,,,,,
2016-04-27,,,,,,,,,,,,,2122.8,2108.0,,,2061.8,,,2040.0,,,,,,,,,,,,,,,,,,,,
2016-04-28,,,,,,,,,,,,,2119.6,2101.0,,,2053.2,,,2020.2,,,,,,,,,,,,,,,,,,,,
2016-04-29,,,,,,,,,,,,,2120.0,2102.8,,,2056.0,,,2033.4,,,,,,,,,,,,,,,,,,,,
2016-05-03,,,,,,,,,,,,,2113.6,2089.6,,,2053.2,,,2035.0,,,,,,,,,,,,,,,,,,,,
2016-05-04,,,,,,,,,,,,,2138.6,2117.6,,,2072.2,,,2051.0,,,,,,,,,,,,,,,,,,,,
2016-05-05,,,,,,,,,,,,,2136.0,2115.6,,,2067.0,,,2044.0,,,,,,,,,,,,,,,,,,,,
2016-05-06,,,,,,,,,,,,,2091.2,2072.4,,,2025.8,,,2010.0,,,,,,,,,,,,,,,,,,,,
2016-05-09,,,,,,,,,,,,,2054.2,2035.6,,,1991.0,,,1970.4,,,,,,,,,,,,,,,,,,,,
2016-05-10,,,,,,,,,,,,,2050.0,2031.0,,,1983.6,,,1966.6,,,,,,,,,,,,,,,,,,,,
2016-05-11,,,,,,,,,,,,,2060.8,2035.6,,,1986.0,,,1963.2,,,,,,,,,,,,,,,,,,,,
2016-05-12,,,,,,,,,,,,,2048.2,2022.0,,,1972.0,,,1939.0,,,,,,,,,,,,,,,,,,,,
2016-05-13,,,,,,,,,,,,,2066.4,2042.2,,,1990.0,,,1961.2,,,,,,,,,,,,,,,,,,,,
2016-05-16,,,,,,,,,,,,,2056.8,2034.8,,,1976.8,,,1956.0,,,,,,,,,,,,,,,,,,,,
2016-05-17,,,,,,,,,,,,,2063.4,2043.0,,,1983.0,,,1956.2,,,,,,,,,,,,,,,,,,,,
2016-05-18,,,,,,,,,,,,,2044.6,2022.8,,,1969.4,,,1941.2,,,,,,,,,,,,,,,,,,,,
2016-05-19,,,,,,,,,,,,,2062.8,2043.2,,,1988.2,,,1954.2,,,,,,,,,,,,,,,,,,,,
2016-05-20,,,,,,,,,,,,,2055.0,2043.2,,,1982.4,,,1955.0,,,,,,,,,,,,,,,,,,,,
2016-05-23,,,,,,,,,,,,,,2060.4,2035.4,,1993.6,,,1963.0,,,,,,,,,,,,,,,,,,,,
2016-05-24,,,,,,,,,,,,,,2046.6,2021.4,,1984.0,,,1955.2,,,,,,,,,,,,,,,,,,,,
2016-05-25,,,,,,,,,,,,,,2055.0,2030.0,,1990.0,,,1957.2,,,,,,,,,,,,,,,,,,,,
2016-05-26,,,,,,,,,,,,,,2044.6,2021.4,,1984.6,,,1954.8,,,,,,,,,,,,,,,,,,,,
2016-05-27,,,,,,,,,,,,,,2053.2,2032.0,,1995.4,,,1967.0,,,,,,,,,,,,,,,,,,,,
2016-05-30,,,,,,,,,,,,,,2048.6,2024.2,,1991.4,,,1965.4,,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,2075.4,2055.0,,2019.8,,,2003.2,,,,,,,,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,,,2125.2,2104.8,,2082.4,,,2060.6,,,,,,,,,,,,,,,,,,,,
2016-06-02,,,,,,,,,,,,,,2120.2,2098.8,,2071.2,,,2043.2,,,,,,,,,,,,,,,,,,,,
2016-06-03,,,,,,,,,,,,,,2125.6,2101.4,,2076.6,,,2055.4,,,,,,,,,,,,,,,,,,,,
2016-06-06,,,,,,,,,,,,,,2127.2,2102.6,,2079.8,,,2053.2,,,,,,,,,,,,,,,,,,,,
2016-06-07,,,,,,,,,,,,,,2130.4,2103.6,,2077.0,,,2053.0,,,,,,,,,,,,,,,,,,,,
2016-06-08,,,,,,,,,,,,,,2114.6,2090.2,,2063.0,,,2037.2,,,,,,,,,,,,,,,,,,,,
2016-06-13,,,,,,,,,,,,,,2060.6,2037.0,,2006.8,,,1985.6,,,,,,,,,,,,,,,,,,,,
2016-06-14,,,,,,,,,,,,,,2065.0,2038.0,,2009.4,,,1976.2,,,,,,,,,,,,,,,,,,,,
2016-06-15,,,,,,,,,,,,,,2061.2,2033.8,,2008.8,,,1987.6,,,,,,,,,,,,,,,,,,,,
2016-06-16,,,,,,,,,,,,,,2084.2,2046.4,,2015.0,,,1989.6,,,,,,,,,,,,,,,,,,,,
2016-06-17,,,,,,,,,,,,,,2095.2,2056.2,,2022.4,,,1999.4,,,,,,,,,,,,,,,,,,,,
2016-06-20,,,,,,,,,,,,,,,2053.2,2038.8,2025.0,,,2000.0,,,,,,,,,,,,,,,,,,,,
2016-06-21,,,,,,,,,,,,,,,2064.0,2047.0,2033.0,,,2003.0,,,,,,,,,,,,,,,,,,,,
2016-06-22,,,,,,,,,,,,,,,2062.2,2050.4,2032.8,,,2004.0,,,,,,,,,,,,,,,,,,,,
2016-06-23,,,,,,,,,,,,,,,2065.2,2050.8,2036.0,,,2007.0,,,,,,,,,,,,,,,,,,,,
2016-06-24,,,,,,,,,,,,,,,2022.2,2010.0,1994.2,,,1960.0,,,,,,,,,,,,,,,,,,,,
2016-06-27,,,,,,,,,,,,,,,2051.8,2032.8,2023.2,,,1992.0,,,,,,,,,,,,,,,,,,,,
2016-06-28,,,,,,,,,,,,,,,2060.2,2044.2,2030.8,,,1998.4,,,,,,,,,,,,,,,,,,,,
2016-06-29,,,,,,,,,,,,,,,2082.0,2064.8,2052.4,,,2022.8,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,2099.0,2084.4,2070.0,,,2037.0,,,,,,,,,,,,,,,,,,,,
2016-07-01,,,,,,,,,,,,,,,2103.2,2088.0,2070.6,,,2040.0,,,,,,,,,,,,,,,,,,,,
2016-07-04,,,,,,,,,,,,,,,2102.0,2086.6,2053.8,,,2038.0,,,,,,,,,,,,,,,,,,,,
2016-07-05,,,,,,,,,,,,,,,2137.2,2121.6,2105.6,,,2078.4,,,,,,,,,,,,,,,,,,,,
2016-07-06,,,,,,,,,,,,,,,2126.2,2110.4,2097.6,,,2065.6,,,,,,,,,,,,,,,,,,,,
2016-07-07,,,,,,,,,,,,,,,2134.8,2119.0,2099.4,,,2069.0,,,,,,,,,,,,,,,,,,,,
2016-07-08,,,,,,,,,,,,,,,2132.8,2118.8,2099.0,,,2063.4,,,,,,,,,,,,,,,,,,,,
2016-07-11,,,,,,,,,,,,,,,2140.0,2127.2,2108.6,,,2072.0,,,,,,,,,,,,,,,,,,,,
2016-07-12,,,,,,,,,,,,,,,2149.2,2134.2,2123.0,,,2080.0,,,,,,,,,,,,,,,,,,,,
2016-07-13,,,,,,,,,,,,,,,2190.6,2181.0,2170.2,,,2139.0,,,,,,,,,,,,,,,,,,,,
2016-07-14,,,,,,,,,,,,,,,2181.6,2175.2,2167.6,,,2135.4,,,,,,,,,,,,,,,,,,,,
2016-07-15,,,,,,,,,,,,,,,2187.6,2178.4,2170.0,,,2141.6,,,,,,,,,,,,,,,,,,,,
2016-07-18,,,,,,,,,,,,,,,,2175.2,2165.8,,,2138.2,,,2121.2,,,,,,,,,,,,,,,,,
2016-07-19,,,,,,,,,,,,,,,,2150.2,2142.0,,,2116.8,,,2098.2,,,,,,,,,,,,,,,,,
2016-07-20,,,,,,,,,,,,,,,,2152.4,2141.4,,,2115.0,,,2096.0,,,,,,,,,,,,,,,,,
2016-07-21,,,,,,,,,,,,,,,,2156.0,2148.0,,,2120.8,,,2107.6,,,,,,,,,,,,,,,,,
2016-07-22,,,,,,,,,,,,,,,,2144.2,2134.4,,,2110.6,,,2090.2,,,,,,,,,,,,,,,,,
2016-07-25,,,,,,,,,,,,,,,,2144.4,2135.4,,,2109.8,,,2090.0,,,,,,,,,,,,,,,,,
2016-07-26,,,,,,,,,,,,,,,,2141.2,2129.0,,,2100.0,,,2088.2,,,,,,,,,,,,,,,,,
2016-07-27,,,,,,,,,,,,,,,,2114.8,1949.2,,,2094.8,,,2075.6,,,,,,,,,,,,,,,,,
2016-07-28,,,,,,,,,,,,,,,,2141.8,2133.8,,,2111.0,,,2104.0,,,,,,,,,,,,,,,,,
2016-07-29,,,,,,,,,,,,,,,,2143.2,2135.2,,,2115.2,,,2109.4,,,,,,,,,,,,,,,,,
2016-08-01,,,,,,,,,,,,,,,,2132.4,2124.6,,,2107.2,,,2095.2,,,,,,,,,,,,,,,,,
2016-08-02,,,,,,,,,,,,,,,,2132.6,2125.6,,,2109.8,,,2097.2,,,,,,,,,,,,,,,,,
2016-08-03,,,,,,,,,,,,,,,,2130.2,2120.8,,,2107.0,,,2094.4,,,,,,,,,,,,,,,,,
2016-08-04,,,,,,,,,,,,,,,,2120.0,2116.2,,,2104.6,,,2095.0,,,,,,,,,,,,,,,,,
2016-08-05,,,,,,,,,,,,,,,,2130.0,2123.8,,,2112.0,,,2103.0,,,,,,,,,,,,,,,,,
2016-08-08,,,,,,,,,,,,,,,,2132.2,2127.2,,,2116.6,,,2110.2,,,,,,,,,,,,,,,,,
2016-08-09,,,,,,,,,,,,,,,,2150.8,2142.4,,,2134.0,,,2129.4,,,,,,,,,,,,,,,,,
2016-08-10,,,,,,,,,,,,,,,,2162.2,2155.0,,,2145.0,,,2137.0,,,,,,,,,,,,,,,,,
2016-08-11,,,,,,,,,,,,,,,,2165.0,2156.6,,,2145.4,,,2139.0,,,,,,,,,,,,,,,,,
2016-08-12,,,,,,,,,,,,,,,,2171.2,2158.4,,,2146.2,,,2142.6,,,,,,,,,,,,,,,,,
2016-08-15,,,,,,,,,,,,,,,,2218.8,2211.4,,,2200.6,,,2192.0,,,,,,,,,,,,,,,,,
2016-08-16,,,,,,,,,,,,,,,,2253.2,2251.2,,,2247.0,,,2237.6,,,,,,,,,,,,,,,,,
2016-08-17,,,,,,,,,,,,,,,,2240.4,2238.6,,,2230.0,,,2225.8,,,,,,,,,,,,,,,,,
2016-08-18,,,,,,,,,,,,,,,,2232.2,2228.4,,,2219.6,,,2215.8,,,,,,,,,,,,,,,,,
2016-08-19,,,,,,,,,,,,,,,,2234.2,2223.0,,,2217.4,,,2211.0,,,,,,,,,,,,,,,,,
2016-08-22,,,,,,,,,,,,,,,,,2227.2,2223.2,,2216.4,,,2207.6,,,,,,,,,,,,,,,,,
2016-08-23,,,,,,,,,,,,,,,,,2224.6,2216.4,,2206.2,,,2194.6,,,,,,,,,,,,,,,,,
2016-08-24,,,,,,,,,,,,,,,,,2215.6,2211.8,,2196.6,,,2184.0,,,,,,,,,,,,,,,,,
2016-08-25,,,,,,,,,,,,,,,,,2196.6,2189.8,,2177.4,,,2163.2,,,,,,,,,,,,,,,,,
2016-08-26,,,,,,,,,,,,,,,,,2208.6,2202.4,,2187.8,,,2172.6,,,,,,,,,,,,,,,,,
2016-08-29,,,,,,,,,,,,,,,,,2190.4,2191.2,,2173.4,,,2164.4,,,,,,,,,,,,,,,,,
2016-08-30,,,,,,,,,,,,,,,,,2206.6,2199.6,,2187.0,,,2171.4,,,,,,,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,,,,,,2213.0,2191.0,,2190.4,,,2176.8,,,,,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,,,,,2210.4,2203.2,,2193.0,,,2178.4,,,,,,,,,,,,,,,,,
2016-09-02,,,,,,,,,,,,,,,,,2209.0,2204.2,,2192.2,,,2178.0,,,,,,,,,,,,,,,,,
2016-09-05,,,,,,,,,,,,,,,,,2220.4,2205.0,,2203.8,,,2188.8,,,,,,,,,,,,,,,,,
2016-09-06,,,,,,,,,,,,,,,,,2206.2,2203.2,,2191.2,,,2175.4,,,,,,,,,,,,,,,,,
2016-09-07,,,,,,,,,,,,,,,,,2226.0,2222.0,,2207.0,,,2197.0,,,,,,,,,,,,,,,,,
2016-09-08,,,,,,,,,,,,,,,,,2227.8,2215.6,,2207.4,,,2192.0,,,,,,,,,,,,,,,,,
2016-09-09,,,,,,,,,,,,,,,,,2222.2,2218.0,,2204.2,,,2193.0,,,,,,,,,,,,,,,,,
2016-09-12,,,,,,,,,,,,,,,,,2168.0,2159.4,,2145.4,,,2136.2,,,,,,,,,,,,,,,,,
2016-09-13,,,,,,,,,,,,,,,,,2183.2,2172.0,,2156.8,,,2142.0,,,,,,,,,,,,,,,,,
2016-09-14,,,,,,,,,,,,,,,,,2170.8,2150.4,,2128.0,,,2120.4,,,,,,,,,,,,,,,,,
2016-09-19,,,,,,,,,,,,,,,,,2175.0,2162.8,,2142.6,,,2120.0,,,,,,,,,,,,,,,,,
2016-09-20,,,,,,,,,,,,,,,,,,2165.0,2156.8,2148.0,,,2125.0,,,,,,,,,,,,,,,,,
2016-09-21,,,,,,,,,,,,,,,,,,2168.6,2161.2,2150.8,,,2126.2,,,,,,,,,,,,,,,,,
2016-09-22,,,,,,,,,,,,,,,,,,2181.2,2168.8,2161.4,,,2137.0,,,,,,,,,,,,,,,,,
2016-09-23,,,,,,,,,,,,,,,,,,2184.4,2176.4,2166.6,,,2138.8,,,,,,,,,,,,,,,,,
2016-09-26,,,,,,,,,,,,,,,,,,2158.6,2154.0,2145.8,,,2120.2,,,,,,,,,,,,,,,,,
2016-09-27,,,,,,,,,,,,,,,,,,2154.2,2148.6,2143.8,,,2117.2,,,,,,,,,,,,,,,,,
2016-09-28,,,,,,,,,,,,,,,,,,2159.2,2152.6,2144.4,,,2119.2,,,,,,,,,,,,,,,,,
2016-09-29,,,,,,,,,,,,,,,,,,2168.6,2160.0,2148.0,,,2127.4,,,,,,,,,,,,,,,,,
2016-09-30,,,,,,,,,,,,,,,,,,2166.2,2163.6,2155.0,,,2130.0,,,,,,,,,,,,,,,,,
2016-10-10,,,,,,,,,,,,,,,,,,2181.0,2167.0,2163.6,,,2140.0,,,,,,,,,,,,,,,,,
2016-10-11,,,,,,,,,,,,,,,,,,2198.0,2190.0,2182.8,,,2155.2,,,,,,,,,,,,,,,,,
2016-10-12,,,,,,,,,,,,,,,,,,2194.0,2181.6,2178.0,,,2152.4,,,,,,,,,,,,,,,,,
2016-10-13,,,,,,,,,,,,,,,,,,2190.6,2183.8,2175.6,,,2150.6,,,,,,,,,,,,,,,,,
2016-10-14,,,,,,,,,,,,,,,,,,2187.4,2182.2,2174.0,,,2149.4,,,,,,,,,,,,,,,,,
2016-10-17,,,,,,,,,,,,,,,,,,2153.4,2172.8,2163.6,,,2136.8,,,,,,,,,,,,,,,,,
2016-10-18,,,,,,,,,,,,,,,,,,2186.0,2175.6,2168.0,,,2139.2,,,,,,,,,,,,,,,,,
2016-10-19,,,,,,,,,,,,,,,,,,2215.0,2204.0,2194.8,,,2157.6,,,,,,,,,,,,,,,,,
2016-10-20,,,,,,,,,,,,,,,,,,2217.8,2209.0,2199.2,,,2168.6,,,,,,,,,,,,,,,,,
2016-10-21,,,,,,,,,,,,,,,,,,2215.2,2209.4,2200.0,,,2169.6,,,,,,,,,,,,,,,,,
2016-10-24,,,,,,,,,,,,,,,,,,,2226.2,2220.8,,,2190.2,,,2159.2,,,,,,,,,,,,,,
2016-10-25,,,,,,,,,,,,,,,,,,,2250.4,2243.2,,,2216.2,,,2190.0,,,,,,,,,,,,,,
2016-10-26,,,,,,,,,,,,,,,,,,,2241.0,2234.6,,,2209.8,,,2180.0,,,,,,,,,,,,,,
2016-10-27,,,,,,,,,,,,,,,,,,,2233.4,2226.6,,,2199.8,,,2173.0,,,,,,,,,,,,,,
2016-10-28,,,,,,,,,,,,,,,,,,,2242.2,2232.2,,,2206.6,,,2169.4,,,,,,,,,,,,,,
2016-10-31,,,,,,,,,,,,,,,,,,,2222.4,2213.6,,,2191.0,,,2162.0,,,,,,,,,,,,,,
2016-11-01,,,,,,,,,,,,,,,,,,,2238.8,2230.8,,,2203.8,,,2177.0,,,,,,,,,,,,,,
2016-11-02,,,,,,,,,,,,,,,,,,,2231.0,2226.2,,,2198.6,,,2166.6,,,,,,,,,,,,,,
2016-11-03,,,,,,,,,,,,,,,,,,,2235.0,2227.8,,,2196.6,,,2169.2,,,,,,,,,,,,,,
2016-11-04,,,,,,,,,,,,,,,,,,,2259.6,2249.2,,,2219.6,,,2187.4,,,,,,,,,,,,,,
2016-11-07,,,,,,,,,,,,,,,,,,,2260.0,2250.6,,,2222.6,,,2192.0,,,,,,,,,,,,,,
2016-11-08,,,,,,,,,,,,,,,,,,,2270.4,2260.4,,,2228.4,,,2202.8,,,,,,,,,,,,,,
2016-11-09,,,,,,,,,,,,,,,,,,,2224.6,2222.0,,,2188.4,,,2166.4,,,,,,,,,,,,,,
2016-11-10,,,,,,,,,,,,,,,,,,,2279.2,2267.0,,,2241.0,,,2211.8,,,,,,,,,,,,,,
2016-11-11,,,,,,,,,,,,,,,,,,,2278.0,2268.4,,,2242.4,,,2218.0,,,,,,,,,,,,,,
