,Y1501.DCE,Y1503.DCE,Y1505.DCE,Y1507.DCE,Y1508.DCE,Y1509.DCE,Y1511.DCE,Y1512.DCE,Y1601.DCE,Y1603.DCE,Y1605.DCE,Y1607.DCE,Y1608.DCE,Y1609.DCE,Y1611.DCE,Y1612.DCE,Y1701.DCE,Y1703.DCE,Y1705.DCE,Y1707.DCE,Y1708.DCE,Y1709.DCE,Y1711.DCE,Y1712.DCE,Y1801.DCE,Y1803.DCE,Y1805.DCE,Y1807.DCE,Y1808.DCE,Y1809.DCE,Y1811.DCE,Y1812.DCE,Y1901.DCE,Y1903.DCE
2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,5594.0,,5814.0,,,5974.0,6010.0,,,
2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,5542.0,,5760.0,,,5918.0,6000.0,,,
2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,5528.0,,5772.0,5846.0,,5930.0,,,,
2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,5384.0,5562.0,5674.0,,,5840.0,5970.0,,,
2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,5284.0,5436.0,5602.0,,,5768.0,5820.0,,,
2017-12-25,,,,,,,,,,,,,,,,,,,,,,,,,5268.0,5428.0,5616.0,,,5778.0,,,,
2017-12-26,,,,,,,,,,,,,,,,,,,,,,,,,5312.0,5460.0,5652.0,,,5810.0,,,,
2017-12-27,,,,,,,,,,,,,,,,,,,,,,,,,5322.0,5414.0,5656.0,,,5812.0,,,,
2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,5306.0,5450.0,5680.0,,,5830.0,5896.0,,,
2017-12-29,,,,,,,,,,,,,,,,,,,,,,,,,5192.0,5370.0,5644.0,,,5792.0,5946.0,,,
2018-01-02,,,,,,,,,,,,,,,,,,,,,,,,,5256.0,5440.0,5686.0,,,5838.0,6012.0,,,
2018-01-03,,,,,,,,,,,,,,,,,,,,,,,,,5338.0,5450.0,5760.0,,,5916.0,,,,
2018-01-04,,,,,,,,,,,,,,,,,,,,,,,,,5380.0,5484.0,5784.0,,5878.0,5932.0,6016.0,5854.0,,
2018-01-05,,,,,,,,,,,,,,,,,,,,,,,,,5408.0,5506.0,5788.0,,5928.0,5932.0,,,,
2018-01-08,,,,,,,,,,,,,,,,,,,,,,,,,5400.0,5524.0,5740.0,,5868.0,5884.0,,,,
2018-01-09,,,,,,,,,,,,,,,,,,,,,,,,,5422.0,5536.0,5754.0,,,5902.0,,,,
2018-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,5550.0,5766.0,,,5912.0,,,,
2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,5528.0,5772.0,5888.0,,5910.0,,,,
2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,5722.0,5824.0,,5860.0,5962.0,,,
2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,5500.0,5712.0,,5834.0,5856.0,5960.0,,,
2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,5706.0,5822.0,5848.0,5840.0,5964.0,,5960.0,
2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,5502.0,5692.0,,,5834.0,5968.0,,5950.0,
2018-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,5526.0,5684.0,,,5824.0,,,5944.0,
2018-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,5666.0,,,5802.0,,,5928.0,
2018-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,5674.0,,5800.0,5808.0,,,5942.0,
2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,5734.0,,5838.0,5864.0,5944.0,,5978.0,
2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,5768.0,,5874.0,5902.0,5982.0,,6004.0,
2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,5758.0,,,5894.0,,,5996.0,
2018-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,5492.0,5764.0,,,5898.0,,,6004.0,
2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,5782.0,,,5918.0,,,6024.0,
2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,5716.0,,,5852.0,,,5970.0,
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,5712.0,,,5852.0,,,5968.0,
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,5418.0,5682.0,,,5822.0,,,5942.0,
2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,5324.0,5622.0,,,5768.0,,,5886.0,
2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,5572.0,,,5722.0,,,5842.0,
2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,5188.0,5562.0,,,5708.0,,,5848.0,
2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,5250.0,5590.0,,,5732.0,,5948.0,5872.0,
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,5566.0,,,5714.0,,5754.0,5852.0,
2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,5620.0,,,5764.0,,,5902.0,
2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,5600.0,5792.0,,5744.0,,,5882.0,
2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,5622.0,5646.0,,5756.0,,,5896.0,
2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,5592.0,,,5742.0,,,5886.0,
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,5640.0,,5760.0,5790.0,,,5938.0,
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,5652.0,,,5802.0,,,5938.0,
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,5102.0,5716.0,,,5860.0,5996.0,,6002.0,
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,5748.0,,5842.0,5896.0,6050.0,6060.0,6032.0,
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,5148.0,5744.0,,,5888.0,,6000.0,6026.0,
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,4880.0,5766.0,,,5916.0,5998.0,5948.0,6052.0,
2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,5752.0,5874.0,,5898.0,6080.0,,6036.0,
2018-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,5808.0,5864.0,,5962.0,6050.0,,6088.0,
2018-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,5826.0,5944.0,,5970.0,,,6104.0,
2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,5752.0,,,5900.0,,,6044.0,
2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,5716.0,5796.0,5878.0,5862.0,,6080.0,5994.0,
2018-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,5664.0,5818.0,5860.0,5804.0,5930.0,,5942.0,
2018-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,5654.0,5768.0,,5792.0,,,5922.0,
2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,5640.0,5818.0,,5780.0,,,5918.0,
2018-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,5708.0,,,5852.0,5960.0,5952.0,5976.0,
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,5664.0,,,5806.0,,,5942.0,
2018-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,5672.0,,,5810.0,,,5946.0,
2018-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,5646.0,,,5794.0,,,5936.0,
2018-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,5606.0,,,5758.0,5900.0,,5900.0,
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,5626.0,,5750.0,5782.0,,,5926.0,
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,5636.0,,5808.0,5792.0,,,5936.0,
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,5634.0,5790.0,5782.0,5798.0,5932.0,,5940.0,
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,5530.0,5726.0,,5690.0,,,5830.0,
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,5620.0,5724.0,,5790.0,,,5934.0,
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,5606.0,5712.0,,5772.0,,,5922.0,
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,5548.0,,,5710.0,,5930.0,5850.0,
2018-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,5532.0,5728.0,5794.0,5692.0,,5956.0,5834.0,
2018-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,5636.0,5798.0,5808.0,5810.0,5900.0,,5952.0,
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,5688.0,,5780.0,5862.0,5942.0,,6006.0,
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,5702.0,5830.0,,5872.0,5980.0,,6006.0,
2018-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,5802.0,,5998.0,5972.0,6100.0,,6118.0,6200.0
2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,5766.0,5900.0,,5926.0,,,6058.0,6106.0
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,5728.0,,,5888.0,,,6030.0,6092.0
2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,5670.0,5782.0,,5824.0,,6002.0,5968.0,
2018-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,5658.0,,5782.0,5808.0,5906.0,,5952.0,
2018-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,5650.0,5730.0,5870.0,5796.0,,,5944.0,
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,5602.0,,5746.0,5746.0,5844.0,5890.0,5892.0,
2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,5628.0,5722.0,,5778.0,,,5924.0,
2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,5636.0,5732.0,5826.0,5790.0,,,5932.0,
2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,5632.0,5762.0,,5800.0,5904.0,,5936.0,
2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,5636.0,5780.0,,5806.0,,,5960.0,
2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,5580.0,5736.0,5750.0,5760.0,,,5906.0,
2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,5574.0,5692.0,,5756.0,,,5902.0,5936.0
2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,5520.0,5640.0,5714.0,5710.0,5844.0,5822.0,5856.0,
