,CF1501.CZC,CF1503.CZC,CF1505.CZC,CF1507.CZC,CF1509.CZC,CF1511.CZC,CF1601.CZC,CF1603.CZC,CF1605.CZC,CF607.CZC,CF609.CZC,CF611.CZC,CF701.CZC,CF703.CZC,CF705.CZC,CF707.CZC,CF709.CZC,CF711.CZC,CF801.CZC,CF803.CZC,CF805.CZC,CF807.CZC,CF809.CZC,CF811.CZC,CF901.CZC,CF903.CZC
2015-01-05,12585.0,12830.0,12890.0,13040.0,13230.0,13465.0,,,,,,,,,,,,,,,,,,,,
2015-01-06,12910.0,12925.0,13015.0,13140.0,13355.0,13540.0,,,,,,,,,,,,,,,,,,,,
2015-01-07,12985.0,12980.0,13050.0,13150.0,13370.0,13575.0,,,,,,,,,,,,,,,,,,,,
2015-01-08,12980.0,12980.0,13035.0,13155.0,13370.0,13550.0,,,,,,,,,,,,,,,,,,,,
2015-01-09,13025.0,13030.0,13080.0,13180.0,13425.0,13620.0,,,,,,,,,,,,,,,,,,,,
2015-01-12,13030.0,13050.0,13055.0,,13405.0,13630.0,,,,,,,,,,,,,,,,,,,,
2015-01-13,12860.0,12920.0,12905.0,13045.0,13280.0,13545.0,,,,,,,,,,,,,,,,,,,,
2015-01-14,12815.0,12910.0,12860.0,12975.0,13235.0,13520.0,,,,,,,,,,,,,,,,,,,,
2015-01-15,12850.0,12950.0,12860.0,13000.0,13255.0,13555.0,,,,,,,,,,,,,,,,,,,,
2015-01-16,12900.0,12930.0,12970.0,13195.0,13350.0,13720.0,,,,,,,,,,,,,,,,,,,,
2015-01-19,,12905.0,13060.0,13190.0,13440.0,13710.0,13660.0,,,,,,,,,,,,,,,,,,,
2015-01-20,,12940.0,13075.0,13200.0,13455.0,13665.0,13700.0,,,,,,,,,,,,,,,,,,,
2015-01-21,,12860.0,12950.0,13090.0,13320.0,13600.0,13625.0,,,,,,,,,,,,,,,,,,,
2015-01-22,,12960.0,12990.0,13130.0,13380.0,13555.0,13585.0,,,,,,,,,,,,,,,,,,,
2015-01-23,,12870.0,12910.0,13055.0,13300.0,13490.0,13470.0,,,,,,,,,,,,,,,,,,,
2015-01-26,,12815.0,12910.0,13055.0,13330.0,13505.0,13610.0,,,,,,,,,,,,,,,,,,,
2015-01-27,,12840.0,12870.0,13125.0,13285.0,13555.0,13640.0,,,,,,,,,,,,,,,,,,,
2015-01-28,,12860.0,12995.0,13170.0,13410.0,13655.0,13670.0,,,,,,,,,,,,,,,,,,,
2015-01-29,,12880.0,13085.0,13275.0,13525.0,13725.0,13760.0,,,,,,,,,,,,,,,,,,,
2015-01-30,,12945.0,13085.0,13215.0,13475.0,13695.0,13790.0,,,,,,,,,,,,,,,,,,,
2015-02-02,,12875.0,13040.0,13185.0,13435.0,13670.0,13750.0,,,,,,,,,,,,,,,,,,,
2015-02-03,,12940.0,13090.0,13170.0,13500.0,13750.0,13880.0,,,,,,,,,,,,,,,,,,,
2015-02-04,,13000.0,13155.0,13300.0,13575.0,13795.0,13915.0,,,,,,,,,,,,,,,,,,,
2015-02-05,,13035.0,13125.0,13295.0,13545.0,13765.0,13890.0,,,,,,,,,,,,,,,,,,,
2015-02-06,,13015.0,13140.0,13280.0,13550.0,13640.0,13720.0,,,,,,,,,,,,,,,,,,,
2015-02-09,,12960.0,13150.0,13300.0,13575.0,13815.0,13960.0,,,,,,,,,,,,,,,,,,,
2015-02-10,,13075.0,13205.0,13410.0,13645.0,13885.0,14020.0,,,,,,,,,,,,,,,,,,,
2015-02-11,,13050.0,13180.0,13355.0,13625.0,13845.0,14030.0,,,,,,,,,,,,,,,,,,,
2015-02-12,,12970.0,13150.0,13310.0,13595.0,13815.0,14005.0,,,,,,,,,,,,,,,,,,,
2015-02-13,,13015.0,13185.0,,13625.0,13895.0,14060.0,,,,,,,,,,,,,,,,,,,
2015-02-16,,13055.0,13255.0,13390.0,13665.0,13895.0,14075.0,,,,,,,,,,,,,,,,,,,
2015-02-17,,13085.0,13290.0,13395.0,13690.0,13945.0,14100.0,,,,,,,,,,,,,,,,,,,
2015-02-25,,13125.0,13270.0,,13690.0,13950.0,14120.0,,,,,,,,,,,,,,,,,,,
2015-02-26,,13140.0,13310.0,13465.0,13710.0,13970.0,14145.0,,,,,,,,,,,,,,,,,,,
2015-02-27,,13175.0,13375.0,13520.0,13770.0,14000.0,14150.0,,,,,,,,,,,,,,,,,,,
2015-03-02,,13190.0,13330.0,13425.0,13705.0,13950.0,14090.0,,,,,,,,,,,,,,,,,,,
2015-03-03,,13010.0,13100.0,13250.0,13485.0,13765.0,13895.0,,,,,,,,,,,,,,,,,,,
2015-03-04,,12970.0,13160.0,13325.0,13550.0,13835.0,13990.0,,,,,,,,,,,,,,,,,,,
2015-03-05,,12915.0,13145.0,13270.0,13535.0,13800.0,13980.0,,,,,,,,,,,,,,,,,,,
2015-03-06,,13000.0,13120.0,13270.0,13530.0,13810.0,13960.0,,,,,,,,,,,,,,,,,,,
2015-03-09,,12920.0,13060.0,13155.0,13370.0,13640.0,13795.0,,,,,,,,,,,,,,,,,,,
2015-03-10,,12870.0,13065.0,13180.0,13350.0,13545.0,13710.0,,,,,,,,,,,,,,,,,,,
2015-03-11,,12920.0,13020.0,13120.0,13300.0,13545.0,13610.0,,,,,,,,,,,,,,,,,,,
2015-03-12,,12915.0,13055.0,13230.0,13395.0,13690.0,13710.0,,,,,,,,,,,,,,,,,,,
2015-03-13,,,13120.0,13225.0,13460.0,13680.0,13810.0,,,,,,,,,,,,,,,,,,,
2015-03-16,,,13075.0,13225.0,13360.0,13600.0,13715.0,13550.0,,,,,,,,,,,,,,,,,,
2015-03-17,,,13085.0,13230.0,13360.0,13570.0,13700.0,13760.0,,,,,,,,,,,,,,,,,,
2015-03-18,,,13010.0,13140.0,13265.0,13505.0,13630.0,,,,,,,,,,,,,,,,,,,
2015-03-19,,,12955.0,13090.0,13205.0,13435.0,13580.0,13775.0,,,,,,,,,,,,,,,,,,
2015-03-20,,,12920.0,13040.0,13130.0,13430.0,13515.0,13465.0,,,,,,,,,,,,,,,,,,
2015-03-23,,,12940.0,13035.0,13170.0,13440.0,13540.0,,,,,,,,,,,,,,,,,,,
2015-03-24,,,12990.0,13135.0,13310.0,13560.0,13660.0,,,,,,,,,,,,,,,,,,,
2015-03-25,,,12955.0,13100.0,13235.0,13485.0,13610.0,13805.0,,,,,,,,,,,,,,,,,,
2015-03-26,,,12850.0,13060.0,13140.0,13420.0,13520.0,13735.0,,,,,,,,,,,,,,,,,,
2015-03-27,,,12845.0,12985.0,13100.0,13380.0,13465.0,13700.0,,,,,,,,,,,,,,,,,,
2015-03-30,,,12885.0,13100.0,13160.0,13455.0,13500.0,,,,,,,,,,,,,,,,,,,
2015-03-31,,,12805.0,12955.0,13075.0,13355.0,13420.0,13620.0,,,,,,,,,,,,,,,,,,
2015-04-01,,,12670.0,,12935.0,13230.0,13285.0,13490.0,,,,,,,,,,,,,,,,,,
2015-04-02,,,12710.0,12830.0,12970.0,13235.0,13315.0,13545.0,,,,,,,,,,,,,,,,,,
2015-04-03,,,12670.0,12745.0,12925.0,13260.0,13240.0,13485.0,,,,,,,,,,,,,,,,,,
2015-04-07,,,12615.0,12690.0,12835.0,13105.0,13170.0,13345.0,,,,,,,,,,,,,,,,,,
2015-04-08,,,12595.0,12750.0,12840.0,13105.0,13175.0,,,,,,,,,,,,,,,,,,,
2015-04-09,,,12755.0,12860.0,12995.0,13230.0,13230.0,13405.0,,,,,,,,,,,,,,,,,,
2015-04-10,,,12675.0,12730.0,12885.0,13135.0,13150.0,13400.0,,,,,,,,,,,,,,,,,,
2015-04-13,,,12555.0,12725.0,12850.0,13115.0,13100.0,,,,,,,,,,,,,,,,,,,
2015-04-14,,,12590.0,,12920.0,13135.0,13140.0,13360.0,,,,,,,,,,,,,,,,,,
2015-04-15,,,12600.0,12740.0,12925.0,13140.0,13145.0,13365.0,,,,,,,,,,,,,,,,,,
2015-04-16,,,12590.0,12810.0,12950.0,13160.0,13150.0,13430.0,,,,,,,,,,,,,,,,,,
2015-04-17,,,12650.0,,12980.0,13150.0,13185.0,13420.0,,,,,,,,,,,,,,,,,,
2015-04-20,,,12665.0,,12990.0,,13200.0,13415.0,,,,,,,,,,,,,,,,,,
2015-04-21,,,12675.0,,13015.0,13170.0,13220.0,13405.0,,,,,,,,,,,,,,,,,,
2015-04-22,,,12705.0,12925.0,13075.0,13310.0,13265.0,13470.0,,,,,,,,,,,,,,,,,,
2015-04-23,,,12630.0,12820.0,13025.0,13170.0,13205.0,13450.0,,,,,,,,,,,,,,,,,,
2015-04-24,,,12735.0,12885.0,13125.0,13265.0,13315.0,13540.0,,,,,,,,,,,,,,,,,,
2015-04-27,,,12800.0,12975.0,13210.0,13360.0,13375.0,13585.0,,,,,,,,,,,,,,,,,,
2015-04-28,,,12935.0,13125.0,13355.0,13385.0,13435.0,13645.0,,,,,,,,,,,,,,,,,,
2015-04-29,,,12900.0,13040.0,13305.0,13400.0,13415.0,13630.0,,,,,,,,,,,,,,,,,,
2015-04-30,,,12940.0,13155.0,13350.0,,13450.0,13650.0,,,,,,,,,,,,,,,,,,
2015-05-04,,,12960.0,13170.0,13350.0,13510.0,13425.0,13690.0,,,,,,,,,,,,,,,,,,
2015-05-05,,,13060.0,13170.0,13425.0,13485.0,13535.0,13660.0,,,,,,,,,,,,,,,,,,
2015-05-06,,,13110.0,13220.0,13485.0,13600.0,13700.0,13880.0,,,,,,,,,,,,,,,,,,
2015-05-07,,,13000.0,13110.0,13340.0,13505.0,13535.0,13730.0,,,,,,,,,,,,,,,,,,
2015-05-08,,,12870.0,12960.0,13210.0,13415.0,13440.0,13655.0,,,,,,,,,,,,,,,,,,
2015-05-11,,,12925.0,13010.0,13255.0,13475.0,13500.0,13700.0,,,,,,,,,,,,,,,,,,
2015-05-12,,,12870.0,12910.0,13150.0,13355.0,13460.0,13655.0,,,,,,,,,,,,,,,,,,
2015-05-13,,,12800.0,12900.0,13135.0,13360.0,13440.0,13635.0,,,,,,,,,,,,,,,,,,
2015-05-14,,,12840.0,12935.0,13155.0,13395.0,13475.0,13660.0,,,,,,,,,,,,,,,,,,
2015-05-15,,,12900.0,12980.0,13235.0,13435.0,13555.0,13780.0,,,,,,,,,,,,,,,,,,
2015-05-18,,,,12985.0,13225.0,13405.0,13525.0,13705.0,13715.0,,,,,,,,,,,,,,,,,
2015-05-19,,,,12900.0,13140.0,13360.0,13470.0,13650.0,13745.0,,,,,,,,,,,,,,,,,
2015-05-20,,,,12805.0,13000.0,13215.0,13370.0,13540.0,13625.0,,,,,,,,,,,,,,,,,
2015-05-21,,,,12810.0,12995.0,13230.0,13370.0,13550.0,13630.0,,,,,,,,,,,,,,,,,
2015-05-22,,,,12785.0,13010.0,13230.0,13400.0,13575.0,13700.0,,,,,,,,,,,,,,,,,
2015-05-25,,,,12725.0,12935.0,13165.0,13325.0,13515.0,13650.0,,,,,,,,,,,,,,,,,
2015-05-26,,,,12825.0,12980.0,13255.0,13360.0,13555.0,13655.0,,,,,,,,,,,,,,,,,
2015-05-27,,,,12805.0,13035.0,13255.0,13385.0,13555.0,13700.0,,,,,,,,,,,,,,,,,
2015-05-28,,,,12795.0,13045.0,13280.0,13390.0,13590.0,13690.0,,,,,,,,,,,,,,,,,
2015-05-29,,,,12850.0,13035.0,13255.0,13395.0,13600.0,13695.0,,,,,,,,,,,,,,,,,
2015-06-01,,,,12795.0,13050.0,13255.0,13405.0,13600.0,13705.0,,,,,,,,,,,,,,,,,
2015-06-02,,,,12810.0,13065.0,13285.0,13405.0,13585.0,13680.0,,,,,,,,,,,,,,,,,
2015-06-03,,,,12820.0,13080.0,,13395.0,13600.0,13715.0,,,,,,,,,,,,,,,,,
2015-06-04,,,,12810.0,13055.0,13270.0,13370.0,13560.0,13700.0,,,,,,,,,,,,,,,,,
2015-06-05,,,,12780.0,13020.0,13245.0,13350.0,13555.0,13670.0,,,,,,,,,,,,,,,,,
2015-06-08,,,,12755.0,12995.0,13245.0,13340.0,13545.0,13640.0,,,,,,,,,,,,,,,,,
2015-06-09,,,,12750.0,13025.0,13260.0,13370.0,13560.0,13650.0,,,,,,,,,,,,,,,,,
2015-06-10,,,,12715.0,13030.0,13240.0,13375.0,13565.0,13650.0,,,,,,,,,,,,,,,,,
2015-06-11,,,,12510.0,12810.0,13080.0,13240.0,13490.0,13550.0,,,,,,,,,,,,,,,,,
2015-06-12,,,,12395.0,12690.0,12980.0,13195.0,13415.0,13500.0,,,,,,,,,,,,,,,,,
2015-06-15,,,,12370.0,12670.0,12905.0,13175.0,13375.0,13485.0,,,,,,,,,,,,,,,,,
2015-06-16,,,,12355.0,12660.0,12900.0,13150.0,13360.0,13455.0,,,,,,,,,,,,,,,,,
2015-06-17,,,,12360.0,12670.0,12945.0,13170.0,13400.0,13470.0,,,,,,,,,,,,,,,,,
2015-06-18,,,,12400.0,12695.0,12895.0,13185.0,13385.0,13485.0,,,,,,,,,,,,,,,,,
2015-06-19,,,,12400.0,12625.0,12880.0,13135.0,13360.0,13445.0,,,,,,,,,,,,,,,,,
2015-06-23,,,,12445.0,12715.0,12990.0,13210.0,13395.0,13490.0,,,,,,,,,,,,,,,,,
2015-06-24,,,,12430.0,12700.0,12975.0,13190.0,13390.0,13480.0,,,,,,,,,,,,,,,,,
2015-06-25,,,,12450.0,12695.0,12980.0,13195.0,13395.0,13500.0,,,,,,,,,,,,,,,,,
2015-06-26,,,,12445.0,12695.0,12980.0,13175.0,13390.0,13465.0,,,,,,,,,,,,,,,,,
2015-06-29,,,,12500.0,12770.0,13030.0,13210.0,13415.0,13515.0,,,,,,,,,,,,,,,,,
2015-06-30,,,,12395.0,12695.0,12945.0,13165.0,13360.0,13475.0,,,,,,,,,,,,,,,,,
2015-07-01,,,,12415.0,12725.0,13020.0,13210.0,13395.0,13490.0,,,,,,,,,,,,,,,,,
2015-07-02,,,,12500.0,12810.0,13075.0,13255.0,13450.0,13535.0,,,,,,,,,,,,,,,,,
2015-07-03,,,,12540.0,12835.0,13095.0,13280.0,13485.0,13565.0,,,,,,,,,,,,,,,,,
2015-07-06,,,,12500.0,12715.0,13025.0,13160.0,13370.0,13455.0,,,,,,,,,,,,,,,,,
2015-07-07,,,,12390.0,12685.0,12935.0,13050.0,13290.0,13345.0,,,,,,,,,,,,,,,,,
2015-07-08,,,,12005.0,12205.0,12445.0,12610.0,12815.0,12890.0,,,,,,,,,,,,,,,,,
2015-07-09,,,,12200.0,12060.0,12225.0,12310.0,12445.0,12500.0,,,,,,,,,,,,,,,,,
2015-07-10,,,,12400.0,12550.0,12675.0,12850.0,12975.0,13050.0,,,,,,,,,,,,,,,,,
2015-07-13,,,,12355.0,12570.0,12720.0,12830.0,12885.0,12930.0,,,,,,,,,,,,,,,,,
2015-07-14,,,,12240.0,12430.0,12620.0,12710.0,12785.0,12820.0,,,,,,,,,,,,,,,,,
2015-07-15,,,,,12340.0,12555.0,12655.0,12725.0,12770.0,,,,,,,,,,,,,,,,,
2015-07-16,,,,,12370.0,12560.0,12630.0,12685.0,12730.0,12780.0,,,,,,,,,,,,,,,,
2015-07-17,,,,,12420.0,12535.0,12640.0,12655.0,12735.0,12630.0,,,,,,,,,,,,,,,,
2015-07-20,,,,,12470.0,12520.0,12520.0,12635.0,12650.0,,,,,,,,,,,,,,,,,
2015-07-21,,,,,12615.0,12560.0,12690.0,12710.0,12785.0,12980.0,,,,,,,,,,,,,,,,
2015-07-22,,,,,12585.0,12535.0,12670.0,12685.0,12770.0,,,,,,,,,,,,,,,,,
2015-07-23,,,,,12550.0,12495.0,12660.0,12655.0,12760.0,12895.0,,,,,,,,,,,,,,,,
2015-07-24,,,,,12610.0,12525.0,12670.0,12675.0,12785.0,12850.0,,,,,,,,,,,,,,,,
2015-07-27,,,,,12580.0,12525.0,12690.0,12695.0,12800.0,12885.0,,,,,,,,,,,,,,,,
2015-07-28,,,,,12555.0,12535.0,12680.0,12690.0,12790.0,,,,,,,,,,,,,,,,,
2015-07-29,,,,,12625.0,12560.0,12735.0,12750.0,12860.0,12785.0,,,,,,,,,,,,,,,,
2015-07-30,,,,,12590.0,12575.0,12715.0,12740.0,12855.0,12895.0,,,,,,,,,,,,,,,,
2015-07-31,,,,,12455.0,12480.0,12600.0,12640.0,12745.0,,,,,,,,,,,,,,,,,
2015-08-03,,,,,12410.0,12485.0,12620.0,12705.0,12755.0,,,,,,,,,,,,,,,,,
2015-08-04,,,,,12285.0,12385.0,12540.0,12560.0,12670.0,,,,,,,,,,,,,,,,,
2015-08-05,,,,,12255.0,12340.0,12540.0,12630.0,12700.0,,,,,,,,,,,,,,,,,
2015-08-06,,,,,12045.0,12200.0,12315.0,12410.0,12485.0,,,,,,,,,,,,,,,,,
2015-08-07,,,,,12040.0,,12365.0,12410.0,12510.0,,,,,,,,,,,,,,,,,
2015-08-10,,,,,11970.0,12140.0,12295.0,12385.0,12450.0,,,,,,,,,,,,,,,,,
2015-08-11,,,,,12005.0,12245.0,12365.0,12455.0,12510.0,,,,,,,,,,,,,,,,,
2015-08-12,,,,,12030.0,12235.0,12400.0,,12545.0,,,,,,,,,,,,,,,,,
2015-08-13,,,,,12085.0,12295.0,12440.0,12665.0,12585.0,12845.0,,,,,,,,,,,,,,,,
2015-08-14,,,,,12155.0,12390.0,12600.0,12665.0,12755.0,,,,,,,,,,,,,,,,,
2015-08-17,,,,,12185.0,12400.0,12600.0,,12760.0,,,,,,,,,,,,,,,,,
2015-08-18,,,,,12195.0,12380.0,12595.0,12645.0,12755.0,,,,,,,,,,,,,,,,,
2015-08-19,,,,,12135.0,12315.0,12535.0,12570.0,12695.0,,,,,,,,,,,,,,,,,
2015-08-20,,,,,12245.0,12455.0,12620.0,12735.0,12750.0,,,,,,,,,,,,,,,,,
2015-08-21,,,,,12245.0,12355.0,12545.0,12680.0,12710.0,,,,,,,,,,,,,,,,,
2015-08-24,,,,,12015.0,12250.0,12370.0,12445.0,12530.0,12755.0,,,,,,,,,,,,,,,,
2015-08-25,,,,,12050.0,12155.0,12340.0,12475.0,12480.0,,,,,,,,,,,,,,,,,
2015-08-26,,,,,12090.0,12195.0,12350.0,12430.0,12470.0,,,,,,,,,,,,,,,,,
